"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.247244750E0,3.788620001E-3,2.862177417E-2,-3.895704634E-3
8.257254750E0,-8.103460073E-3,1.581064239E-2,1.204171684E-2
8.267241750E0,-2.209837735E-2,5.111728329E-3,2.473629825E-2
8.277270750E0,-2.109617554E-2,-6.591001991E-3,3.335393965E-2
8.287280750E0,-8.288236335E-3,-9.721546434E-3,3.460109606E-2
8.297270750E0,-3.912825603E-3,-3.333480563E-3,2.394231223E-2
8.307302750E0,-2.635813318E-3,-5.525381304E-3,5.808344577E-3
8.317312750E0,-3.620059579E-4,-1.302138064E-2,-4.809145816E-3
8.327326750E0,2.843143651E-3,-1.407160517E-2,-4.762425553E-3
8.337334750E0,3.849551314E-3,-8.715457283E-3,-5.026994040E-4
8.347344750E0,1.127391309E-2,6.267220248E-3,5.860008532E-4
8.357353750E0,9.150858968E-3,2.012378722E-2,-5.954102613E-3
8.367348750E0,-3.665097756E-4,2.217805386E-2,-1.463226881E-2
8.377358750E0,-1.095390599E-2,1.996177435E-2,-2.223479375E-2
8.387379750E0,-1.091772318E-2,1.142141595E-2,-2.325994335E-2
8.397360750E0,-1.951455325E-2,7.317065611E-4,-1.583785377E-2
8.407370750E0,-1.635418087E-2,-1.096756384E-2,-9.329354391E-3
8.417376750E0,-1.384162344E-3,-3.328742087E-2,-5.821716506E-3
8.427406750E0,-2.423236845E-3,-3.969939053E-2,-6.870816462E-3
8.437416750E0,-1.300131343E-2,-4.085227102E-2,-1.554686297E-2
8.447401750E0,-1.512734126E-2,-3.020313941E-2,-1.883110031E-2
8.457418750E0,-8.769273758E-3,-2.055784874E-2,-1.666095853E-2
8.467428750E0,-1.201619953E-2,-7.765354123E-3,-1.569742709E-2
8.477428750E0,-2.168383263E-2,-7.796703372E-3,-1.047907118E-2
8.487448750E0,-2.492216788E-2,-1.739882492E-2,-5.131141748E-3
8.497458750E0,-1.846693084E-2,-3.230879828E-2,-6.043274421E-3
8.507456750E0,-1.743399538E-2,-3.762365133E-2,-1.730932272E-3
8.517477750E0,-2.285941690E-2,-2.696156874E-2,3.488451708E-3
8.527487750E0,-2.075605094E-2,-1.414483692E-2,3.451700322E-3
8.537513750E0,-1.333792694E-2,-9.804431349E-3,5.634718575E-3
8.547504750E0,2.728058025E-3,-6.537697744E-3,4.811192921E-4
8.557514750E0,1.235565357E-2,5.236134399E-3,-3.728006734E-3
8.567539750E0,1.445084810E-2,2.551925555E-2,-4.871032201E-3
8.577532750E0,1.436031237E-2,4.260838032E-2,-6.838172558E-4
8.587542750E0,1.319411397E-2,5.329644680E-2,5.658500828E-3
8.597536750E0,6.715535186E-3,4.475606233E-2,1.416522544E-2
8.607565750E0,1.320291660E-3,2.022161894E-2,2.490231395E-2
8.617575750E0,-1.931961277E-3,-1.283513568E-2,3.677681461E-2
8.627562750E0,2.225169737E-4,-3.841982782E-2,4.120692611E-2
8.637594750E0,2.902604756E-4,-4.590454325E-2,3.697300330E-2
8.647604750E0,-1.691931160E-3,-3.530037031E-2,2.086967044E-2
8.657619750E0,4.893581849E-3,-2.999064699E-2,3.835784039E-3
8.667624750E0,1.141959429E-2,-2.039753646E-2,-8.948985487E-3
8.677634750E0,3.964607138E-3,8.835115586E-4,-1.555974968E-2
8.687643750E0,-1.420669258E-3,1.795798726E-2,-1.573440619E-2
8.697653750E0,1.717783860E-3,2.012791485E-2,-1.036375761E-2
8.707663750E0,2.717534313E-3,1.375683397E-2,-2.840860281E-3
8.717642750E0,-6.907344330E-3,-3.348636208E-3,2.462774981E-3
8.727682750E0,-1.971520670E-2,-2.367600054E-2,6.673534866E-3
8.737692750E0,-2.182656154E-2,-3.329134360E-2,6.694307551E-3
8.747700750E0,-1.643429697E-2,-3.541230783E-2,2.499784110E-3
8.757676750E0,-1.856167428E-2,-2.902796306E-2,3.038349678E-4
8.767686750E0,-1.429102849E-2,-1.940889098E-2,-1.826161286E-3
8.777696750E0,-3.704077564E-3,-7.595616858E-3,3.591055749E-3
8.787711750E0,1.550457906E-3,2.055295976E-3,8.951692842E-3
8.797721750E0,7.916479371E-3,-1.097618486E-3,1.332193986E-2
8.807722750E0,3.669426776E-3,-5.391987041E-3,1.222077385E-2
8.817739750E0,-1.599743380E-3,-1.823644154E-2,9.012583643E-3
8.827749750E0,-6.835517939E-3,-2.576040290E-2,1.504599350E-3
8.837750750E0,-8.860113099E-3,-2.896827087E-2,-7.067412604E-3
8.847767750E0,-4.582396708E-3,-2.681516297E-2,-8.091845550E-3
8.857777750E0,2.847413765E-3,-1.396666747E-2,-6.992553361E-3
8.867806750E0,9.282546118E-3,1.271539927E-2,-1.558978576E-2
8.877802750E0,2.979065990E-3,3.397611529E-2,-2.966403775E-2
8.887812750E0,-1.986178249E-4,3.821667284E-2,-3.293067217E-2
8.897802750E0,8.334750892E-4,2.863702737E-2,-2.752825990E-2
8.907842750E0,7.098293863E-3,8.454797789E-3,-1.025446504E-2
8.917852750E0,6.981259212E-3,-2.171549248E-3,2.617126796E-3
8.927860750E0,1.516548335E-3,-4.292623140E-3,1.430995669E-2
8.937869750E0,-1.698267879E-3,-4.305476323E-3,1.533746161E-2
8.947879750E0,5.809979979E-3,-8.542297408E-3,1.331745367E-2
8.957887750E0,1.013605203E-2,-6.404053420E-3,8.020805195E-3
8.967864750E0,6.971686147E-3,2.097554272E-3,2.596478676E-3
8.977874750E0,7.012097631E-3,5.284238141E-3,-1.692201244E-3
8.987913750E0,8.022933267E-3,4.241501447E-3,3.667572280E-3
8.997921750E0,9.014036506E-3,-3.192745848E-3,1.226392481E-2
9.007931750E0,7.855817676E-3,-8.457918651E-3,2.294497937E-2
9.017939750E0,7.793914527E-3,-7.371985819E-3,2.828065120E-2
9.027917750E0,1.313726418E-2,-1.374283247E-2,2.944894880E-2
9.037927750E0,7.905485108E-3,-1.806913503E-2,2.085679397E-2
9.047965750E0,-4.581634130E-4,-1.603516378E-2,4.715292249E-3
9.057944750E0,-9.871373884E-3,-1.294749323E-2,-1.358222216E-2
9.067954750E0,-1.516056061E-2,-3.393398598E-3,-2.010754123E-2
9.077962750E0,-1.739202626E-2,1.155417413E-2,-1.486952603E-2
9.087971750E0,-1.756380126E-2,1.800541580E-2,-1.014963374E-3
9.097981750E0,-2.095255069E-2,1.591429859E-2,1.604545303E-2
9.107989750E0,-2.748281881E-2,8.455790579E-3,2.881899290E-2
9.118029750E0,-3.073809482E-2,-8.604946546E-3,3.740856797E-2
9.128039750E0,-2.751114219E-2,-2.778902650E-2,3.968157619E-2
9.138046750E0,-1.675552502E-2,-3.522141278E-2,3.451348096E-2
9.148055750E0,-1.133731194E-2,-1.922360621E-2,2.381942421E-2
9.158065750E0,-1.544558723E-2,1.008695108E-3,6.566918455E-3
9.168051750E0,-1.849157922E-2,1.480506174E-2,-1.063430589E-2
9.178051750E0,-7.783282083E-3,2.124901675E-2,-1.480315626E-2
9.188061750E0,5.993782077E-3,2.881771885E-2,-7.186515722E-3
9.198079750E0,6.920173299E-3,3.313315660E-2,4.556114320E-3
9.208078750E0,-6.639778148E-4,2.459798753E-2,1.625378244E-2
9.218088750E0,-9.196136147E-3,2.158677671E-3,2.053055167E-2
9.228128750E0,-1.340034790E-2,-1.387782767E-2,1.842121594E-2
9.238105750E0,-1.663262583E-2,-2.134959027E-2,2.269052900E-2
9.248115750E0,-2.193951607E-2,-1.925427467E-2,1.940788515E-2
9.258141750E0,-1.865710318E-2,-1.712918468E-2,1.196110342E-2
9.268162750E0,-7.841418497E-3,-1.498354692E-2,-7.315821713E-4
9.278172750E0,1.870065462E-3,-1.283250842E-2,-1.023374032E-2
9.288170750E0,8.357481100E-3,-2.161021112E-3,-1.981917396E-2
9.298158750E0,8.013477200E-4,2.128433064E-2,-1.789544336E-2
9.308168750E0,-6.856013089E-3,3.729695454E-2,-5.252802279E-3
9.318196750E0,-7.018269040E-3,3.206858411E-2,1.292794757E-2
9.328185750E0,-1.772484160E-3,1.186610572E-2,2.591495030E-2
9.338195750E0,-1.030445285E-2,-6.308639888E-3,2.910142206E-2
9.348227750E0,-1.769785024E-2,-2.343272418E-2,2.588776127E-2
9.358243750E0,-9.006092325E-3,-3.089889884E-2,1.428357046E-2
9.368253750E0,-1.389983925E-3,-2.557257563E-2,4.654928634E-4
9.378233750E0,4.031160381E-3,-1.064173691E-2,-1.022235211E-2
9.388238750E0,4.113718402E-3,4.260779824E-3,-2.097886056E-2
9.398248750E0,-1.226907596E-3,1.489686966E-2,-2.323664166E-2
9.408285750E0,4.075816832E-3,1.493618079E-2,-1.996448822E-2
9.418296750E0,8.254028857E-3,1.392150857E-2,-1.135964133E-2
9.428306750E0,2.853138605E-3,5.382614210E-3,-3.907584120E-3
9.438315750E0,-5.666702054E-3,-7.463668007E-3,-2.884203568E-3
9.448304750E0,-1.741484180E-2,-1.498735789E-2,-8.599194698E-4
9.458314750E0,-2.277844772E-2,-9.675950743E-3,1.137322179E-4
9.468313750E0,-1.854827814E-2,-7.507909089E-3,3.362145275E-3
9.478349750E0,-9.948922321E-3,-7.436336018E-3,1.329926192E-3
9.488359750E0,-8.899902925E-3,3.915542766E-5,1.306224032E-3
9.498357750E0,-4.669207614E-3,6.471973378E-3,3.464467591E-3
9.508376750E0,6.985538057E-4,4.358448088E-3,1.406138181E-3
9.518386750E0,1.032614894E-2,6.535582244E-3,-6.186632090E-4
9.528370750E0,8.237952366E-3,1.184163615E-2,-6.013669539E-3
9.538372750E0,2.943007275E-3,1.393326093E-2,-1.036520675E-2
9.548382750E0,-2.359345555E-3,1.389411557E-2,-1.363769919E-2
9.558396750E0,-9.838657454E-3,1.172468998E-2,-1.265409216E-2
9.568430750E0,-8.786370978E-3,8.536591195E-3,-1.048830338E-2
9.578440750E0,-2.903549175E-4,7.529116236E-3,-6.101544946E-3
9.588447750E0,9.236789308E-3,1.187058818E-2,4.082904488E-4
9.598456750E0,3.875710769E-3,2.144704573E-2,2.924501605E-4
9.608466750E0,-1.851721480E-2,2.451979928E-2,-3.213335294E-3
9.618450750E0,-2.699655667E-2,1.912471652E-2,-7.567850873E-3
9.628452750E0,-1.632337272E-2,6.386495661E-3,-4.163188860E-3
9.638462750E0,-7.827356458E-3,-4.217677284E-3,2.407894470E-3
9.648487750E0,-1.215214562E-2,-9.498729371E-3,1.092250086E-2
9.658480750E0,-1.217302773E-2,-2.015490644E-2,1.524893846E-2
9.668490750E0,-3.581136232E-3,-2.119220607E-2,1.109014731E-2
9.678518750E0,-3.464519279E-3,-1.483025402E-2,-6.911719101E-4
9.688528750E0,-1.610646024E-2,-1.087865559E-3,-1.908211969E-2
9.698538750E0,-2.775486000E-2,8.417488076E-3,-2.996139973E-2
9.708548750E0,-2.461163700E-2,8.453132585E-3,-2.458017133E-2
9.718532750E0,-7.676837500E-3,5.389914382E-3,-1.046077907E-2
9.728542750E0,4.067512695E-3,1.504819468E-2,-1.249559224E-2
9.738577750E0,-7.685473189E-3,1.392343640E-2,-1.157146972E-2
9.748559750E0,-9.812215343E-3,-8.482294157E-3,-7.214297540E-3
9.758569750E0,-4.484554287E-3,-2.337915078E-2,-2.799135167E-3
9.768582750E0,-9.961343370E-3,-1.589979790E-2,7.777513936E-3
9.778616750E0,-1.642743498E-2,-6.317835767E-3,1.085278485E-2
9.788626750E0,-1.108535752E-2,-3.092186060E-3,9.836922400E-3
9.798636750E0,-2.434049267E-3,1.757561695E-4,2.445781603E-3
9.808643750E0,5.135453772E-3,1.850768458E-4,-6.004694849E-3
9.818653750E0,5.199752282E-3,1.296097506E-2,-1.461360976E-2
9.828634750E0,-5.449373741E-3,2.142730728E-2,-1.906430349E-2
9.838643750E0,-1.607008837E-2,1.389053371E-2,-2.236714400E-2
9.848653750E0,-1.598753035E-2,-9.593752213E-3,-2.438635193E-2
9.858664750E0,-2.245335840E-2,-3.306660801E-2,-1.366847660E-2
9.868697750E0,-1.193084661E-2,-3.829390183E-2,1.448393683E-3
9.878707750E0,-6.770723034E-3,-2.434843406E-2,1.426512469E-2
9.888691750E0,-5.716401618E-3,-1.367503218E-2,1.315737888E-2
9.898694750E0,-9.883629158E-3,-1.159652881E-2,3.478683531E-3
9.908704750E0,-1.294013951E-2,-1.272517629E-2,-9.375062771E-3
9.918733750E0,-8.566284552E-3,-1.060188841E-2,-1.894500107E-2
9.928720750E0,-8.545472287E-3,-4.210057203E-3,-2.218170092E-2
9.938730750E0,-1.503303181E-2,4.739235737E-5,-1.587540098E-2
9.948752750E0,-1.936818287E-2,-7.418600377E-3,-8.415416814E-3
9.958747750E0,-2.151991427E-2,-1.696187630E-2,-9.328417946E-4
9.968757750E0,-2.369651571E-2,-2.442432195E-2,4.418247845E-3
9.978789750E0,-2.583898418E-2,-2.123387344E-2,4.374869633E-3
9.988773750E0,-1.520589273E-2,-1.796515100E-2,7.699078880E-3
9.998783750E0,-4.482465331E-3,-1.259213500E-2,2.467001555E-3
1.000881075E1,-2.337678103E-3,-1.920642448E-3,-7.637998206E-4
1.001880175E1,-4.460944794E-3,7.661288138E-3,-4.043682013E-3
1.002881175E1,-3.373309039E-3,1.405846048E-2,-7.266639266E-3
1.003883775E1,2.012372483E-3,9.807025082E-3,-1.038199104E-2
1.004882875E1,3.150330391E-3,1.085754950E-2,-1.678257622E-2
1.005883875E1,-2.136044670E-3,1.401232649E-2,-2.220743522E-2
1.006887475E1,-1.488775853E-2,9.662064724E-3,-2.662169375E-2
1.007885975E1,-2.561753057E-2,7.490784861E-3,-2.140578441E-2
1.008886975E1,-2.675443329E-2,-3.156265942E-3,-1.282055210E-2
1.009888475E1,-2.573046088E-2,-2.339600958E-2,-4.160232376E-3
1.010888175E1,-2.365446277E-2,-3.296265379E-2,3.392096376E-3
1.011889175E1,-2.048750967E-2,-3.500270471E-2,1.090296172E-2
1.012891775E1,-2.156170458E-2,-2.754191682E-2,9.783598594E-3
1.013890875E1,-2.259649336E-2,-7.297987584E-3,2.191224135E-3
1.014891875E1,-1.616389304E-2,1.085438300E-2,-4.226994235E-3
1.015895075E1,-1.075934339E-2,3.218781948E-2,-1.494779438E-2
1.016893475E1,-8.590653539E-3,4.285183921E-2,-2.031475678E-2
1.017894475E1,-3.282973077E-3,3.116003238E-2,-1.484728605E-2
1.018897775E1,6.220808718E-3,1.098357514E-2,-7.371960091E-4
1.019896175E1,1.355444454E-2,-4.928100388E-3,1.546070445E-2
1.020897175E1,1.773720421E-2,1.519408543E-3,2.189223841E-2
1.021900475E1,1.671897247E-2,2.495727688E-2,1.214804407E-2
1.022901875E1,8.323937654E-3,4.832618684E-2,-6.236276589E-3
1.023902875E1,1.700428038E-5,5.034113675E-2,-2.771946415E-2
1.024901775E1,-1.153098233E-2,2.995967120E-2,-4.058491066E-2
1.025904575E1,-2.212860249E-2,-1.042733435E-3,-4.056562856E-2
1.026905575E1,-3.072049282E-2,-2.879553474E-2,-2.985385992E-2
1.027905175E1,-3.832487017E-2,-3.832800314E-2,-1.176023390E-2
1.028904275E1,-4.702973366E-2,-3.512267768E-2,2.001465531E-3
1.029905275E1,-4.390132055E-2,-2.441970073E-2,6.261724047E-3
1.030908375E1,-3.858178481E-2,-7.324948907E-3,4.107953515E-3
1.031906975E1,-4.171673208E-2,8.631852455E-3,-5.626524333E-3
1.032907975E1,-4.695117474E-2,1.496937592E-2,-1.640833169E-2
1.033911075E1,-4.047984630E-2,1.285022125E-2,-2.165708132E-2
1.034909575E1,-2.556347288E-2,1.080562174E-2,-1.825166680E-2
1.035910575E1,-1.921875775E-2,6.593034137E-3,-1.173970476E-2
1.036913775E1,-1.509098243E-2,1.328395563E-3,2.227861434E-3
1.037912375E1,4.055556376E-3,-3.880349686E-3,9.976645000E-3
1.038913375E1,1.469355356E-2,6.850590929E-3,1.112739742E-2
1.039916775E1,8.333867416E-3,2.173088491E-2,3.494487144E-3
1.040914975E1,2.061264822E-3,2.592126653E-2,-9.426094592E-3
1.041915975E1,1.174877957E-2,1.848306134E-2,-1.460754126E-2
1.042918475E1,2.777295746E-2,1.003380027E-2,-1.329243090E-2
1.043919675E1,2.357528731E-2,7.916973904E-3,-1.441983040E-2
1.044920675E1,1.080862712E-2,-6.946235662E-4,-1.667659357E-2
1.045921775E1,4.356530495E-3,-6.044995971E-3,-1.139006950E-2
1.046922975E1,7.494377438E-3,-3.875132883E-3,-6.018856540E-3
1.047923975E1,-1.152108656E-3,4.643257707E-3,1.307233120E-3
1.048924475E1,-9.809917770E-3,3.568887943E-3,1.188588049E-2
1.049925175E1,-1.302805543E-2,-9.238312021E-3,1.618219540E-2
1.050926175E1,-1.301740203E-2,-2.310352586E-2,1.838782616E-2
1.051927175E1,-9.675090201E-3,-3.059374355E-2,7.784578018E-3
1.052928775E1,-1.482722163E-2,-2.321500517E-2,-1.047897711E-2
1.053929775E1,-2.100282721E-2,-1.478982903E-2,-3.303515166E-2
1.054929475E1,-2.081808448E-2,-1.164789218E-2,-5.014176667E-2
1.055928675E1,-5.879745819E-3,-1.263277885E-2,-4.887824506E-2
1.056929675E1,1.418114523E-3,-9.340046905E-3,-3.384443372E-2
1.057930675E1,-1.975277904E-3,-5.032179877E-3,-1.788375340E-2
1.058931575E1,2.142380923E-3,-6.028247997E-3,-3.937935922E-3
1.059932575E1,9.595641866E-3,1.540370518E-3,1.450484735E-3
1.060933575E1,3.135432024E-3,8.988114074E-3,4.536252003E-3
1.061934175E1,-2.230001846E-3,5.770173389E-3,7.688965648E-3
1.062935175E1,-1.176989055E-3,-2.750075888E-3,1.094974019E-2
1.063936275E1,-5.386972800E-3,-2.790879924E-3,5.554740317E-3
1.064937475E1,-1.172155980E-2,2.485318342E-3,-2.030453412E-3
1.065938475E1,-9.461068548E-3,3.249629226E-4,-1.267457567E-2
1.066938875E1,-9.405774996E-3,2.440789947E-3,-1.802600920E-2
1.067940375E1,-1.796901040E-2,6.668520626E-3,-1.708783768E-2
1.068941375E1,-2.446685545E-2,9.862450883E-3,-9.707953781E-3
1.069942375E1,-1.500126254E-2,3.610384301E-4,5.416866392E-3
1.070943375E1,-3.377609653E-3,-3.804740496E-3,1.733790338E-2
1.071944375E1,-9.766266681E-3,-5.976279266E-3,1.619886979E-2
1.072945575E1,-2.248016931E-2,-1.140492503E-2,8.585525677E-3
1.073946275E1,-2.344909869E-2,-1.250729151E-2,3.203411325E-5
1.074947275E1,-1.921573654E-2,-7.141822483E-3,2.196118934E-3
1.075948175E1,-1.288169716E-2,-7.085717283E-3,8.686990477E-3
1.076949975E1,-1.393476035E-2,-7.025762927E-3,1.401010994E-2
1.077950975E1,-1.497845352E-2,-7.038812619E-3,1.186013967E-2
1.078950875E1,-3.153260797E-3,-1.553281862E-2,6.711672526E-3
1.079952175E1,8.693319745E-3,-1.337047666E-2,-2.762370044E-3
1.080953175E1,1.840480044E-2,-1.121944189E-2,-1.226452924E-2
1.081951875E1,2.167287096E-2,-1.335543301E-2,-1.755328290E-2
1.082955075E1,3.127171844E-2,-9.036394767E-3,-1.745199785E-2
1.083956075E1,2.696378902E-2,-3.715663217E-3,-1.539656892E-2
1.084957275E1,2.483186685E-2,4.802919924E-3,-1.760242321E-2
1.085957275E1,3.674613684E-2,-5.194873083E-4,-3.131224588E-2
1.086958275E1,4.991493374E-2,1.009960193E-2,-6.538473070E-2
1.087960275E1,4.161171615E-2,2.064430714E-2,-8.904623985E-2
1.088960075E1,4.708005115E-2,2.169859968E-2,-1.007336453E-1
1.089961075E1,3.950123116E-2,2.062587999E-2,-9.120965004E-2
1.090962975E1,2.094724774E-2,2.492276020E-2,-5.621230602E-2
1.091961475E1,1.512583066E-2,1.016654540E-2,-5.998165347E-3
1.092962475E1,1.041576359E-2,-5.713614635E-3,3.675515950E-2
1.093965575E1,-1.321435813E-2,-1.538827550E-2,5.145918950E-2
1.094963675E1,-3.011593595E-2,-2.939495817E-2,3.849326074E-2
1.095964675E1,-2.339116484E-2,-4.118918628E-2,1.299734041E-2
1.096965275E1,-1.463559736E-2,-4.014427215E-2,-6.126268301E-3
1.097967775E1,-7.081546821E-3,-2.413527854E-2,-1.679275744E-2
1.098968775E1,3.216614714E-4,-6.155051524E-4,-1.574651152E-2
1.099967875E1,-8.380731451E-4,1.220320165E-2,-1.048295572E-2
1.100971875E1,-5.202019121E-3,1.114371698E-2,-1.986417454E-3
1.101972875E1,-7.477153558E-3,1.437500305E-2,9.720509872E-3
1.102973575E1,-1.075835247E-2,1.225026138E-2,1.716786996E-2
1.103974475E1,-2.209074097E-3,9.093621746E-3,1.729250699E-2
1.104975475E1,9.619246237E-3,9.129237384E-3,9.964603931E-3
1.105973175E1,1.286238711E-2,2.192939632E-2,3.532030620E-3
1.106974175E1,1.278782170E-2,4.221229628E-2,5.567218177E-3
1.107975175E1,2.020248398E-2,6.152185798E-2,1.412229799E-2
1.108979075E1,1.165425032E-2,5.508204177E-2,1.618201844E-2
1.109976775E1,-1.259764249E-4,4.543500766E-2,2.142152190E-2
1.110977775E1,-1.839525066E-4,3.052524850E-2,3.004167601E-2
1.111981675E1,-1.316909213E-3,1.881129667E-2,3.863257542E-2
1.112979475E1,-6.665867288E-3,3.858444048E-3,4.291201010E-2
1.113980475E1,-1.305401139E-2,-7.909599692E-3,4.395768046E-2
1.114984375E1,-1.513610967E-2,-1.006984431E-2,3.967026249E-2
1.115982075E1,-9.681955911E-3,-3.680122318E-3,2.795608528E-2
1.116983075E1,-9.463859722E-3,4.782469012E-3,6.550760940E-3
1.117984075E1,-3.928323276E-3,2.607476339E-2,-1.591785997E-2
1.118984875E1,1.561182085E-2,5.060007796E-2,-4.997809231E-2
1.119985875E1,1.686016470E-2,8.360476047E-2,-7.362894714E-2
1.120986675E1,2.232553251E-2,9.532281756E-2,-8.750494570E-2
1.121987575E1,2.980581857E-2,7.829909027E-2,-8.412006497E-2
1.122988575E1,3.193943948E-2,5.058749765E-2,-7.754480839E-2
1.123992375E1,2.232215181E-2,1.967741922E-2,-6.147648394E-2
1.124990175E1,2.000839636E-2,4.793549888E-3,-4.220158979E-2
1.125991175E1,1.326083578E-2,-6.862625945E-3,-9.110644460E-3
1.126995075E1,1.406875532E-2,-7.841887884E-3,1.440802589E-2
1.127992875E1,8.591967635E-3,-3.626631515E-4,2.498476952E-2
1.128993875E1,-3.176469589E-3,4.915414844E-3,2.587688901E-2
1.129997775E1,-5.160582718E-3,1.232217159E-2,1.085813344E-2
1.130995675E1,-2.098908089E-2,4.716186784E-3,-4.263028502E-3
1.131996675E1,-3.049985878E-2,8.901027031E-3,-1.402012724E-2
1.133000475E1,-2.946201898E-2,6.783746649E-3,-1.079097670E-2
1.134001375E1,-2.208692767E-2,-1.676849672E-3,2.864807175E-5
1.135002375E1,-1.901819371E-2,-1.014843397E-2,1.399862207E-2
1.136003175E1,-1.598456874E-2,-4.747373052E-3,2.789955586E-2
1.137003975E1,-1.499280706E-2,1.679631881E-3,3.322215006E-2
1.138004975E1,-1.388100162E-2,8.069540374E-3,2.786307596E-2
1.139005875E1,-1.586973108E-2,6.946597248E-3,1.502353605E-2
1.140003675E1,-2.522514947E-2,7.945567369E-3,1.029727631E-3
1.141004675E1,-2.721800469E-2,3.624876263E-3,-1.072528213E-2
1.142008575E1,-2.070413344E-2,-5.971739534E-3,-1.807226054E-2
1.143009375E1,-2.175314166E-2,-3.850379027E-3,-2.023205906E-2
1.144010375E1,-2.606348507E-2,2.537527122E-3,-1.818145812E-2
1.145008275E1,-2.503146417E-2,-7.042279467E-3,-1.277857181E-2
1.146012075E1,-2.290244773E-2,-2.835483663E-2,-7.303677034E-3
1.147013075E1,-2.398598380E-2,-4.115099832E-2,-2.980403136E-3
1.148012475E1,-3.041072562E-2,-4.331123456E-2,-9.147770470E-4
1.149011775E1,-3.367133811E-2,-3.477961943E-2,2.206509933E-3
1.150012775E1,-2.305816486E-2,-2.404117957E-2,5.493697245E-3
1.151015375E1,-4.928681999E-3,-2.074088529E-2,6.776867434E-3
1.152014475E1,2.563127084E-3,-8.978067897E-3,2.540779300E-3
1.153015475E1,-1.650120481E-3,1.644794946E-3,-5.043783225E-3
1.154018075E1,-5.827009212E-3,2.659840742E-3,-1.364850905E-2
1.155017175E1,-1.425969973E-2,-7.014970295E-3,-2.118622139E-2
1.156018175E1,-2.171504498E-2,-9.192030877E-3,-2.233859524E-2
1.157021275E1,-2.810795978E-2,-9.229177609E-3,-2.348801494E-2
1.158022875E1,-2.593286708E-2,-1.989279315E-2,-2.447565272E-2
1.159023875E1,-2.590002865E-2,-3.269825503E-2,-2.441164106E-2
1.160024175E1,-2.916250192E-2,-4.229295626E-2,-1.692699641E-2
1.161025575E1,-3.674644977E-2,-4.123122618E-2,-7.413587067E-3
1.162029200E1,-2.614046820E-2,-3.688808531E-2,-1.958010718E-3
1.163029700E1,-1.656489819E-2,-2.829687297E-2,-8.101116982E-4
1.164030900E1,-2.193634212E-2,-1.018717792E-2,-2.036797814E-3
1.165031900E1,-2.830378339E-2,-1.702279085E-3,-7.501956075E-3
1.166032600E1,-9.069995955E-3,1.592448447E-3,-9.409983642E-3
1.167033600E1,3.746080445E-3,4.857413936E-3,-1.033116039E-2
1.168034600E1,1.593723660E-3,6.984279957E-3,-9.300704114E-3
1.169035600E1,-5.912600085E-3,5.889327265E-3,-6.185778882E-3
1.170036300E1,-1.022927277E-2,5.501580890E-4,-8.723316132E-4
1.171037300E1,-1.346902084E-2,-3.720148467E-3,3.381150309E-3
1.172035500E1,-1.560381055E-2,-1.332789566E-2,5.538444500E-3
1.173039000E1,-1.984730922E-2,-1.442465279E-2,3.353212262E-3
1.174040000E1,-1.561796572E-2,-2.660087543E-3,4.417309538E-3
1.175038400E1,-4.933345132E-3,3.791272407E-3,2.384964610E-3
1.176041700E1,4.252305080E-4,1.021101046E-2,-7.834831486E-4
1.177042700E1,-1.449189242E-2,1.758778282E-2,-5.283485632E-3
1.178042200E1,-2.405227721E-2,7.925963029E-3,-7.493860088E-3
1.179044400E1,-1.552374382E-2,-5.886858329E-3,-3.042889060E-3
1.180045400E1,-9.129260667E-3,-1.544621773E-2,2.915643854E-4
1.181044200E1,-8.048900403E-3,-2.504092269E-2,1.421587076E-3
1.182043900E1,-6.945996080E-3,-2.931110375E-2,-6.796551170E-4
1.183044900E1,-3.697538748E-3,-2.824204974E-2,-4.916833714E-3
1.184047200E1,-1.563571044E-3,-2.289883047E-2,-5.984378513E-3
1.185048100E1,-1.579704112E-3,-1.649587601E-2,-6.016240921E-3
1.186049100E1,4.863546696E-3,-1.220871974E-2,-1.022882946E-2
1.187050100E1,1.665631658E-3,-4.762870260E-3,-1.244323887E-2
1.188052500E1,5.110878847E-4,5.921649747E-3,-7.169153076E-3
1.189053500E1,1.112378389E-2,2.798560308E-3,-6.081892643E-4
1.190052400E1,1.426034793E-2,7.036382449E-4,5.852510221E-3
1.191052100E1,1.311039831E-2,4.989120644E-3,1.222694013E-2
1.192053100E1,4.598402418E-3,1.239937078E-2,7.808223367E-3
1.193053900E1,4.042256041E-4,5.955784116E-3,2.445001621E-3
1.194057800E1,2.562536160E-3,-7.901769131E-3,3.609629581E-3
1.195058800E1,6.749488413E-3,-7.853229530E-3,1.114133187E-2
1.196057700E1,1.089891326E-2,-2.461533528E-3,2.078274079E-2
1.197060600E1,2.365658991E-2,-4.509822000E-3,2.629722841E-2
1.198061600E1,3.221652657E-2,-2.338283230E-3,2.425884455E-2
1.199060700E1,2.163089067E-2,-2.895686193E-4,1.556683052E-2
1.200060300E1,1.211463008E-2,-3.567166626E-3,7.983171381E-3
1.201061300E1,1.959358342E-2,-5.662273616E-3,8.088898845E-3
1.202062800E1,2.405977994E-2,-9.866132401E-3,6.085049827E-3
1.203062900E1,7.043292280E-3,-1.210828312E-2,5.373121239E-4
1.204063900E1,-6.860273425E-3,-1.217353158E-2,2.497132402E-3
