"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.386299750E0,-6.408174133E-1,9.837243347E0,9.113049316E-1
8.396333750E0,-6.355783081E-1,9.801617432E0,8.617579651E-1
8.406380750E0,-6.306385803E-1,9.801916809E0,8.222401428E-1
8.416464750E0,-6.186634827E-1,9.775122528E0,8.005352783E-1
8.426515750E0,-6.087840271E-1,9.770631866E0,8.330177307E-1
8.436580750E0,-5.845344543E-1,9.801467743E0,8.720864868E-1
8.446635750E0,-5.023553467E-1,9.835746460E0,8.960366821E-1
8.456691750E0,-4.647834778E-1,9.886191559E0,9.071136475E-1
8.466747750E0,-4.721182251E-1,9.876611481E0,9.547146606E-1
8.476778750E0,-5.117857361E-1,9.896819458E0,1.028960266E0
8.486848750E0,-5.510041809E-1,9.871072998E0,1.071322174E0
8.496924750E0,-5.659730530E-1,9.871671753E0,1.084644470E0
8.506950750E0,-5.575904846E-1,9.866282959E0,1.045575714E0
8.517030750E0,-5.613327026E-1,9.873617706E0,9.695338440E-1
8.527063750E0,-5.418731689E-1,9.852960663E0,8.800199890E-1
8.537151750E0,-5.408253479E-1,9.819280701E0,8.614585876E-1
8.547202750E0,-5.519023132E-1,9.741592255E0,8.054750061E-1
8.557236750E0,-5.560935974E-1,9.765243073E0,8.029302979E-1
8.567321750E0,-5.393284607E-1,9.805060272E0,8.315208435E-1
8.577377750E0,-5.060975647E-1,9.818532257E0,8.396040344E-1
8.587437750E0,-5.038522339E-1,9.826016693E0,9.050180054E-1
8.597495750E0,-5.209167480E-1,9.815239105E0,9.333091736E-1
8.607545750E0,-5.474116516E-1,9.823322296E0,9.969268799E-1
8.617605750E0,-5.533992004E-1,9.837093658E0,9.645941162E-1
8.627633750E0,-5.804928589E-1,9.815837860E0,9.264234924E-1
8.637697750E0,-6.036946106E-1,9.854756927E0,8.952882385E-1
8.647747750E0,-6.014492798E-1,9.893376617E0,9.187893677E-1
8.657835750E0,-6.066883850E-1,9.909692688E0,9.681866455E-1
8.667878750E0,-6.192622375E-1,9.927505646E0,1.005608826E0
8.677921750E0,-6.221063232E-1,9.916877747E0,1.038839722E0
8.688009750E0,-6.197113037E-1,9.966873779E0,1.066232758E0
8.698060750E0,-6.180647278E-1,9.984836426E0,1.075663147E0
8.708094750E0,-6.237528992E-1,9.954150238E0,1.087338867E0
8.718171750E0,-6.183641052E-1,9.918823700E0,1.101708984E0
8.728240750E0,-6.262976074E-1,9.849068756E0,1.037043457E0
8.738265750E0,-6.159690857E-1,9.834848328E0,9.870474243E-1
8.748355750E0,-5.971083069E-1,9.794582062E0,9.198371887E-1
8.758380750E0,-5.583389282E-1,9.777367859E0,8.436456299E-1
8.768464750E0,-5.260061646E-1,9.817933502E0,8.125103760E-1
8.778525750E0,-4.725672913E-1,9.805509338E0,8.035290527E-1
8.788552750E0,-4.426295471E-1,9.803563385E0,8.243357849E-1
8.798609750E0,-4.095483398E-1,9.817783813E0,8.524772644E-1
8.808666750E0,-4.076023865E-1,9.822573853E0,8.910969543E-1
8.818751750E0,-4.712200928E-1,9.823921051E0,9.333091736E-1
8.828781750E0,-5.502557373E-1,9.815239105E0,9.454339600E-1
8.838839750E0,-5.804928589E-1,9.819879456E0,9.824070740E-1
8.848898750E0,-5.974076843E-1,9.812395020E0,9.318122864E-1
8.858985750E0,-5.975573730E-1,9.824819183E0,8.952882385E-1
8.869038750E0,-5.885760498E-1,9.810149689E0,8.250842285E-1
8.879091750E0,-5.920188904E-1,9.813293152E0,8.069718933E-1
8.889157750E0,-5.824388123E-1,9.851463776E0,8.255332947E-1
8.899182750E0,-5.891748047E-1,9.851613464E0,8.990304565E-1
8.909271750E0,-5.911207581E-1,9.828711090E0,8.966354370E-1
8.919323750E0,-6.002517700E-1,9.840536499E0,9.732760620E-1
8.929385750E0,-6.087840271E-1,9.823621674E0,1.000070343E0
8.939411750E0,-6.030958557E-1,9.844278717E0,9.821076965E-1
8.949468750E0,-5.908213806E-1,9.864935760E0,9.617500305E-1
8.959558750E0,-5.562432861E-1,9.886041870E0,8.827143860E-1
8.969586750E0,-5.233117676E-1,9.908944244E0,8.566685486E-1
8.979674750E0,-4.959187317E-1,9.888736267E0,8.280780029E-1
8.989731750E0,-5.034031677E-1,9.870773621E0,8.855584717E-1
8.999788750E0,-5.477110291E-1,9.877808990E0,9.309141541E-1
9.009816750E0,-5.599855042E-1,9.840686188E0,9.506730652E-1
9.019873750E0,-5.580395508E-1,9.874515839E0,9.822573853E-1
9.029961750E0,-5.300477600E-1,9.867630157E0,9.743238831E-1
9.039987750E0,-5.712121582E-1,9.906698914E0,9.577084351E-1
9.050074750E0,-5.599855042E-1,9.890083466E0,9.490264893E-1
9.060100750E0,-5.773493958E-1,9.861792297E0,9.481283569E-1
9.070186750E0,-5.671705627E-1,9.844877472E0,9.518705750E-1
9.080218750E0,-5.715115356E-1,9.841135254E0,9.529183960E-1
9.090307750E0,-5.602848816E-1,9.852062531E0,9.505233765E-1
9.100352750E0,-5.559439087E-1,9.872569885E0,9.701325989E-1
9.110393750E0,-5.224136353E-1,9.898316345E0,9.336085510E-1
9.120482750E0,-5.436694336E-1,9.870025177E0,9.138496399E-1
9.130534750E0,-5.528004456E-1,9.836794281E0,9.145980835E-1
9.140569750E0,-5.691165161E-1,9.819430389E0,9.120533752E-1
9.150636750E0,-5.641767883E-1,9.805958405E0,8.881031799E-1
9.160712750E0,-5.601351929E-1,9.790091400E0,8.791218567E-1
9.170770750E0,-5.532495117E-1,9.820029144E0,8.782237244E-1
9.180831750E0,-5.300477600E-1,9.859996033E0,8.443940735E-1
9.190883750E0,-5.113366699E-1,9.873617706E0,8.032296753E-1
9.200915750E0,-5.080435181E-1,9.859696655E0,7.691006470E-1
9.211004750E0,-5.156776428E-1,9.837692413E0,7.878117371E-1
9.221060750E0,-5.754034424E-1,9.794282684E0,8.167016602E-1
9.231118750E0,-6.045927429E-1,9.764344940E0,8.625064087E-1
9.241145750E0,-6.119274902E-1,9.775721283E0,8.887019348E-1
9.251223750E0,-6.128256226E-1,9.814790039E0,8.726852417E-1
9.261290750E0,-6.105802917E-1,9.795629883E0,8.469387817E-1
9.271344750E0,-5.972579956E-1,9.847272491E0,8.464897156E-1
9.281384750E0,-5.860313416E-1,9.864486694E0,8.692424011E-1
9.291429750E0,-5.716612244E-1,9.879305878E0,9.065148926E-1
9.301487750E0,-5.568420410E-1,9.876461792E0,9.517208862E-1
9.311553750E0,-5.593867493E-1,9.882748718E0,9.544152832E-1
9.321627750E0,-5.556445312E-1,9.879006500E0,9.674382019E-1
9.331688750E0,-5.361849976E-1,9.862989807E0,9.861492920E-1
9.341728750E0,-5.616320801E-1,9.829160156E0,9.949809265E-1
9.351770750E0,-5.321434021E-1,9.817185059E0,9.187893677E-1
9.361855750E0,-5.288502502E-1,9.809251556E0,8.539741516E-1
9.371903750E0,-4.602928162E-1,9.845775604E0,8.328680420E-1
9.381969750E0,-4.486170959E-1,9.859696655E0,8.023315430E-1
9.391996750E0,-4.733157349E-1,9.856852570E0,8.262817383E-1
9.402070750E0,-4.812492371E-1,9.880353699E0,8.689430237E-1
9.412141750E0,-4.805007935E-1,9.888885956E0,8.595126343E-1
9.422196750E0,-4.809498596E-1,9.931846619E0,8.972341919E-1
9.432252750E0,-4.854405212E-1,9.940079498E0,9.183403015E-1
9.442312750E0,-5.177732849E-1,9.872869263E0,9.294172668E-1
9.452371750E0,-5.662724304E-1,9.815089417E0,9.403445435E-1
9.462404750E0,-5.993536377E-1,9.803713074E0,9.367520142E-1
9.472484750E0,-5.891748047E-1,9.815239105E0,9.237290955E-1
9.482512750E0,-5.757028198E-1,9.810299377E0,8.726852417E-1
9.492586750E0,-5.396278381E-1,9.806257782E0,8.339158630E-1
9.502656750E0,-5.087919617E-1,9.841883698E0,8.334667969E-1
9.512681750E0,-4.640350342E-1,9.836045837E0,8.780740356E-1
9.522767750E0,-4.625381470E-1,9.849667511E0,9.117539978E-1
9.532824750E0,-4.689747620E-1,9.862540741E0,9.410929871E-1
9.542851750E0,-4.963677979E-1,9.858349457E0,9.298663330E-1
9.552919750E0,-5.457650757E-1,9.860594788E0,9.132508850E-1
9.562996750E0,-5.595364380E-1,9.833650818E0,9.047186279E-1
9.573025750E0,-5.661227417E-1,9.849817200E0,8.652008057E-1
9.583101750E0,-5.405259705E-1,9.833351440E0,8.104147339E-1
9.593152750E0,-5.381309509E-1,9.842183075E0,7.903564453E-1
9.603191750E0,-5.300477600E-1,9.848769379E0,7.912545776E-1
9.613263750E0,-5.159770203E-1,9.821226654E0,8.292755127E-1
9.623308750E0,-5.155279541E-1,9.843081207E0,8.587641907E-1
9.633378750E0,-5.453160095E-1,9.842332764E0,8.963360596E-1
9.643433750E0,-5.584886169E-1,9.856253815E0,9.126521301E-1
9.653493750E0,-5.864804077E-1,9.883048096E0,9.469308472E-1
9.663550750E0,-5.873785400E-1,9.905950470E0,9.328601074E-1
9.673592750E0,-5.882766724E-1,9.914482727E0,9.192384338E-1
9.683663750E0,-5.601351929E-1,9.891730042E0,8.925938416E-1
9.693719750E0,-5.572911072E-1,9.892328796E0,8.663983154E-1
9.703790750E0,-5.569917297E-1,9.894125061E0,8.479866028E-1
9.713831750E0,-5.565426636E-1,9.898316345E0,8.425978088E-1
9.723893750E0,-5.562432861E-1,9.859247589E0,8.770262146E-1
9.733941750E0,-5.378315735E-1,9.818382568E0,8.740324402E-1
9.744001750E0,-5.665718079E-1,9.832004242E0,8.596623230E-1
9.754057750E0,-5.384303284E-1,9.797875214E0,8.090675354E-1
9.764100750E0,-5.174739075E-1,9.807754669E0,8.152047729E-1
9.774176750E0,-5.120851135E-1,9.815688171E0,8.598120117E-1
9.784228750E0,-5.077441406E-1,9.827812958E0,8.762777710E-1
9.794283750E0,-4.902305603E-1,9.802216187E0,8.982820129E-1
9.804353750E0,-4.902305603E-1,9.813742218E0,8.836125183E-1
9.814385750E0,-4.968168640E-1,9.819131012E0,8.901988220E-1
9.824456750E0,-4.558021545E-1,9.833351440E0,8.860075378E-1
9.834502750E0,-4.575984192E-1,9.861343231E0,8.589138794E-1
9.844558750E0,-4.766088867E-1,9.868228912E0,8.470884705E-1
9.854616750E0,-5.430706787E-1,9.879904633E0,8.629554749E-1
9.864676750E0,-5.891748047E-1,9.889634399E0,9.252259827E-1
9.874730750E0,-5.885760498E-1,9.917775879E0,9.451345825E-1
9.884785750E0,-5.355862427E-1,9.914931793E0,9.343569946E-1
9.894844750E0,-5.477110291E-1,9.921667786E0,8.816665649E-1
9.904910750E0,-5.800437927E-1,9.915530548E0,8.855584717E-1
9.914943750E0,-5.577401733E-1,9.866582336E0,9.355545044E-1
9.925020750E0,-5.551954651E-1,9.808952179E0,9.339079285E-1
9.935063750E0,-5.309458923E-1,9.787696381E0,9.577084351E-1
9.945123750E0,-5.014572144E-1,9.807754669E0,9.580078125E-1
9.955173750E0,-4.766088867E-1,9.819280701E0,9.460327148E-1
9.965230750E0,-4.879852295E-1,9.841434631E0,9.376501465E-1
9.975313750E0,-4.796026611E-1,9.836345215E0,9.029223633E-1
9.985366750E0,-4.834945679E-1,9.831106110E0,8.460406494E-1
9.995423750E0,-5.122348022E-1,9.851014709E0,8.006849670E-1
1.000546575E1,-5.173242188E-1,9.826166382E0,7.897576904E-1
1.001552275E1,-5.550457764E-1,9.806407471E0,8.562194824E-1
1.002557375E1,-5.737568665E-1,9.758507080E0,8.960366821E-1
1.003564075E1,-5.731581116E-1,9.797426147E0,9.057664490E-1
1.004570375E1,-5.516029358E-1,9.850266266E0,8.701405334E-1
1.005573775E1,-5.291496277E-1,9.904752960E0,8.686436462E-1
1.006579775E1,-5.451663208E-1,9.930948486E0,8.478369141E-1
1.007586875E1,-5.322930908E-1,9.896071014E0,8.716374207E-1
1.008590875E1,-5.647755432E-1,9.858349457E0,8.512797546E-1
1.009597875E1,-5.544470215E-1,9.831555176E0,8.270301819E-1
1.010603675E1,-5.842350769E-1,9.815239105E0,8.524772644E-1
1.011609975E1,-5.825885010E-1,9.819729767E0,8.327183533E-1
1.012614175E1,-5.773493958E-1,9.822274475E0,8.454418945E-1
1.013620875E1,-5.709127808E-1,9.868528290E0,8.807684326E-1
1.014626375E1,-5.789959717E-1,9.899813232E0,9.024732971E-1
1.015633275E1,-5.900729370E-1,9.924362183E0,9.226812744E-1
1.016637375E1,-5.698649597E-1,9.923913116E0,9.367520142E-1
1.017643075E1,-5.791456604E-1,9.923014984E0,9.418414307E-1
1.018648275E1,-5.586383057E-1,9.915530548E0,9.181906128E-1
1.019654775E1,-5.559439087E-1,9.922416229E0,8.936416626E-1
1.020661075E1,-5.227130127E-1,9.914482727E0,8.273295593E-1
1.021667475E1,-5.385800171E-1,9.895322571E0,7.620652771E-1
1.022670775E1,-5.325924683E-1,9.880353699E0,7.676037598E-1
1.023676475E1,-5.520520020E-1,9.895023193E0,7.840695190E-1
1.024684975E1,-5.695655823E-1,9.922266541E0,7.717950439E-1
1.025688375E1,-5.769003296E-1,9.926158447E0,8.385562134E-1
1.026693975E1,-5.852828979E-1,9.966125336E0,8.863069153E-1
1.027700975E1,-6.065386963E-1,1.000369720E1,9.448352051E-1
1.028706175E1,-6.069877625E-1,1.001821701E1,9.961784363E-1
1.029711775E1,-6.002517700E-1,1.004920258E1,1.014739838E0
1.030719175E1,-6.045927429E-1,1.009081604E1,1.013392639E0
1.031722175E1,-5.872288513E-1,1.009216324E1,9.940827942E-1
1.032730275E1,-5.677693176E-1,1.009366013E1,9.684860229E-1
1.033734375E1,-5.686674500E-1,1.010129425E1,9.758207703E-1
1.034741375E1,-5.742059326E-1,1.005414230E1,9.839039612E-1
1.035745475E1,-5.761518860E-1,1.001881577E1,9.898915100E-1
1.036752675E1,-5.382806396E-1,9.964628448E0,9.448352051E-1
1.037758775E1,-4.740641785E-1,9.959389343E0,9.092092896E-1
1.038763075E1,-4.824467468E-1,9.974807281E0,8.393046570E-1
1.039767675E1,-4.555027771E-1,9.990823975E0,7.542814636E-1
1.040774675E1,-4.653822327E-1,9.990524597E0,7.433541870E-1
1.041781775E1,-5.090913391E-1,1.002420456E1,7.676037598E-1
1.042787075E1,-5.798941040E-1,1.002540207E1,8.104147339E-1
1.043792575E1,-6.057902527E-1,1.005219635E1,8.843609619E-1
1.044795875E1,-6.107299805E-1,1.012479538E1,9.485774231E-1
1.045801575E1,-5.999523926E-1,1.017074982E1,9.981243896E-1
1.046808075E1,-5.866300964E-1,1.024200165E1,9.783654785E-1
1.047815875E1,-6.096821594E-1,1.030666718E1,9.891430664E-1
1.048821975E1,-5.963598633E-1,1.036639297E1,1.003064117E0
1.049826275E1,-5.995033264E-1,1.040935364E1,1.046324158E0
1.050829975E1,-6.072871399E-1,1.041219772E1,1.056203613E0
1.051838575E1,-6.010002136E-1,1.036669235E1,1.070573730E0
1.052844475E1,-6.033952332E-1,1.038764877E1,1.112486572E0
1.053846975E1,-5.745053101E-1,1.036833893E1,1.119072876E0
1.054855475E1,-5.492079163E-1,1.034169434E1,1.064137115E0
1.055859575E1,-5.373825073E-1,1.032492920E1,1.049467621E0
1.056863775E1,-5.441184998E-1,1.034049683E1,1.003812561E0
1.057872075E1,-5.387297058E-1,1.028331573E1,1.026565247E0
1.058877675E1,-5.388793945E-1,1.024379791E1,9.937834167E-1
1.059883675E1,-5.513035583E-1,1.017045044E1,9.351054382E-1
1.060889275E1,-5.496569824E-1,1.015518219E1,9.455836487E-1
1.061892875E1,-5.255570984E-1,1.012255005E1,9.559121704E-1
1.062900475E1,-5.782475281E-1,1.011611343E1,9.816586304E-1
1.063903275E1,-5.918692017E-1,1.013796799E1,9.214837646E-1
1.064910975E1,-5.754034424E-1,1.017030075E1,9.095086670E-1
1.065917575E1,-5.572911072E-1,1.021251297E1,9.098080444E-1
1.066920175E1,-5.239105225E-1,1.027208908E1,9.134005737E-1
1.067926275E1,-5.008584595E-1,1.029798523E1,9.021739197E-1
1.068931475E1,-4.932243347E-1,1.033780243E1,8.919950867E-1
1.069939975E1,-5.468128967E-1,1.033121613E1,9.035211182E-1
1.070944375E1,-5.965095520E-1,1.036399796E1,9.707313538E-1
1.071948275E1,-6.227050781E-1,1.034947815E1,9.719288635E-1
1.072956975E1,-6.301895142E-1,1.030801437E1,1.011596375E0
1.073959475E1,-6.682104492E-1,1.030786469E1,1.016985168E0
1.074967775E1,-6.565347290E-1,1.035247192E1,1.001118164E0
1.075973275E1,-6.189628601E-1,1.030232620E1,9.708810425E-1
1.076977775E1,-6.173162842E-1,1.028391449E1,9.397457886E-1
1.077984375E1,-6.075865173E-1,1.031385223E1,9.151968384E-1
1.078989975E1,-5.773493958E-1,1.028166916E1,9.216334534E-1
1.079992675E1,-5.688171387E-1,1.030561935E1,9.095086670E-1
1.080998075E1,-5.769003296E-1,1.028181885E1,9.132508850E-1
1.082006575E1,-5.885760498E-1,1.028181885E1,9.253756714E-1
1.083011075E1,-6.096821594E-1,1.023661285E1,9.099577332E-1
1.084014475E1,-6.165678406E-1,1.023661285E1,9.223818970E-1
1.085023075E1,-6.204597473E-1,1.024484573E1,9.518705750E-1
1.086025975E1,-6.201603699E-1,1.027568161E1,9.500743103E-1
1.087031275E1,-5.938151550E-1,1.031280441E1,9.481283569E-1
1.088039775E1,-5.755531311E-1,1.038390656E1,9.234297180E-1
1.089043075E1,-5.686674500E-1,1.038989410E1,9.250762939E-1
1.090047675E1,-5.791456604E-1,1.038944504E1,9.967771912E-1
1.091053375E1,-5.885760498E-1,1.037357803E1,1.022972717E0
1.092059575E1,-5.971083069E-1,1.039079224E1,1.025517426E0
1.093064575E1,-5.668711853E-1,1.043075912E1,1.026565247E0
1.094070275E1,-5.545967102E-1,1.045635590E1,1.070424042E0
1.095077675E1,-5.231620789E-1,1.047880920E1,1.065634003E0
1.096084375E1,-4.986131287E-1,1.047521667E1,1.063987427E0
1.097086975E1,-5.126838684E-1,1.046428940E1,1.054557037E0
1.098092875E1,-5.563929749E-1,1.043839325E1,1.059796143E0
1.099098075E1,-5.616320801E-1,1.035935760E1,9.584568787E-1
1.100106875E1,-5.694158936E-1,1.038225998E1,9.334588623E-1
1.101111075E1,-5.766009521E-1,1.040231827E1,9.033714294E-1
1.102117975E1,-5.366340637E-1,1.049347870E1,9.202862549E-1
1.103123675E1,-5.382806396E-1,1.043659698E1,8.867559814E-1
1.104129275E1,-6.105802917E-1,1.041728714E1,8.972341919E-1
1.105131975E1,-6.255491638E-1,1.029065048E1,8.578660583E-1
1.106140375E1,-6.697073364E-1,1.021326141E1,8.405021667E-1
1.107146375E1,-6.884184265E-1,1.016251694E1,8.104147339E-1
1.108148975E1,-6.809339905E-1,1.016027161E1,7.656578064E-1
1.109157875E1,-6.161187744E-1,1.023122406E1,6.978488159E-1
1.110162575E1,-5.822891235E-1,1.033376083E1,6.533912659E-1
1.111169275E1,-5.598358154E-1,1.040800644E1,7.273374939E-1
1.112171975E1,-5.715115356E-1,1.047342041E1,8.125103760E-1
1.113180775E1,-6.045927429E-1,1.045905029E1,8.993298340E-1
1.114186275E1,-6.165678406E-1,1.043659698E1,9.352551270E-1
1.115188975E1,-6.264472961E-1,1.043045975E1,9.804611206E-1
1.116195875E1,-6.396199036E-1,1.042507095E1,9.710307312E-1
1.117202875E1,-6.450086975E-1,1.040695862E1,9.520202637E-1
1.118206075E1,-6.340814209E-1,1.039977356E1,9.300160217E-1
1.119211775E1,-6.276448059E-1,1.043195663E1,9.380992126E-1
1.120219775E1,-6.292913818E-1,1.044632675E1,9.448352051E-1
1.121223175E1,-6.414161682E-1,1.040201889E1,9.318122864E-1
1.122231775E1,-6.490502930E-1,1.035247192E1,9.446855164E-1
1.123236975E1,-6.376739502E-1,1.033181488E1,9.436376953E-1
1.124243175E1,-6.295907593E-1,1.032537827E1,9.000782776E-1
1.125245675E1,-6.201603699E-1,1.034813095E1,8.479866028E-1
1.126253175E1,-6.201603699E-1,1.034094589E1,8.641529846E-1
1.127260175E1,-6.069877625E-1,1.036729111E1,8.634045410E-1
1.128262675E1,-5.933660889E-1,1.037717056E1,8.467890930E-1
1.129270775E1,-5.673202515E-1,1.041489212E1,8.788224792E-1
1.130276875E1,-5.040019226E-1,1.047626450E1,9.454339600E-1
1.131280675E1,-4.755610657E-1,1.053823563E1,9.583071899E-1
1.132287875E1,-4.516108704E-1,1.055574921E1,9.987231445E-1
1.133293775E1,-4.718188477E-1,1.060903839E1,1.014590149E0
1.134299575E1,-4.599934387E-1,1.064047302E1,1.073417816E0
1.135304875E1,-4.773573303E-1,1.056413177E1,1.021475830E0
1.136307975E1,-5.267546082E-1,1.059751236E1,9.571096802E-1
1.137316675E1,-5.322930908E-1,1.051278854E1,8.870553589E-1
1.138320775E1,-5.667214966E-1,1.057595718E1,8.324189758E-1
1.139328275E1,-6.155200195E-1,1.047401917E1,7.927514648E-1
1.140330875E1,-6.271957397E-1,1.044932053E1,8.170010376E-1
1.141336975E1,-6.592291260E-1,1.042881317E1,8.464897156E-1
1.142345375E1,-6.828799438E-1,1.040531204E1,8.400531006E-1
1.143348075E1,-6.620732117E-1,1.040710831E1,8.298742676E-1
1.144355175E1,-6.433621216E-1,1.044258453E1,7.702981567E-1
1.145362575E1,-6.149212646E-1,1.053164932E1,7.616162109E-1
1.146368175E1,-6.074368286E-1,1.049722092E1,7.975415039E-1
1.147372375E1,-6.087840271E-1,1.046473846E1,7.896080017E-1
1.148379475E1,-6.111790466E-1,1.046907944E1,8.361611938E-1
1.149381975E1,-6.171665955E-1,1.049273026E1,8.881031799E-1
1.150390875E1,-6.268963623E-1,1.051458481E1,8.958869934E-1
1.151396375E1,-6.221063232E-1,1.053000275E1,9.361532593E-1
1.152399175E1,-6.156697083E-1,1.054586975E1,9.517208862E-1
1.153405975E1,-5.995033264E-1,1.059227325E1,9.138496399E-1
1.154413675E1,-5.487588501E-1,1.060035645E1,9.232800293E-1
1.155416175E1,-5.152285767E-1,1.063643143E1,9.376501465E-1
1.156424175E1,-4.932243347E-1,1.064780777E1,9.455836487E-1
1.157430775E1,-4.950205994E-1,1.062325882E1,9.419911194E-1
1.158436075E1,-5.149291992E-1,1.063209045E1,9.548643494E-1
1.159439275E1,-5.559439087E-1,1.061008621E1,9.136999512E-1
1.160444875E1,-5.701643372E-1,1.059870987E1,9.098080444E-1
1.161450675E1,-5.947132874E-1,1.061173279E1,9.131011963E-1
1.162457075E1,-6.018983459E-1,1.058269318E1,9.377998352E-1
1.163464675E1,-6.120771790E-1,1.055634796E1,9.738748169E-1
1.164470675E1,-6.150709534E-1,1.057670563E1,1.017434235E0
1.165475675E1,-6.189628601E-1,1.061861847E1,1.084494781E0
1.166478975E1,-6.180647278E-1,1.064226929E1,1.085841980E0
1.167487675E1,-5.996530151E-1,1.068328400E1,1.051114197E0
1.168491575E1,-5.715115356E-1,1.065184937E1,9.604028320E-1
1.169498975E1,-5.598358154E-1,1.067834427E1,9.105564880E-1
1.170501675E1,-5.767506409E-1,1.067340454E1,8.878038025E-1
1.171509375E1,-5.905220032E-1,1.063253952E1,8.442443848E-1
1.172515975E1,-5.873785400E-1,1.059856018E1,8.321195984E-1
1.173521375E1,-6.119274902E-1,1.064915497E1,8.318202209E-1
1.174527175E1,-6.149212646E-1,1.061831909E1,8.569679260E-1
1.175529975E1,-6.189628601E-1,1.064436493E1,9.237290955E-1
1.176535675E1,-6.268963623E-1,1.067115921E1,9.653425598E-1
1.177544600E1,-6.259982300E-1,1.071861053E1,9.994715881E-1
1.178552600E1,-6.303392029E-1,1.076187057E1,1.015039215E0
1.179555400E1,-6.436614990E-1,1.074256073E1,9.877958679E-1
1.180563100E1,-6.505471802E-1,1.074345886E1,1.014141083E0
1.181569500E1,-6.587800598E-1,1.074465637E1,1.021625519E0
1.182572200E1,-6.408174133E-1,1.074345886E1,9.948312378E-1
1.183578300E1,-6.297404480E-1,1.070498886E1,9.665400696E-1
1.184586500E1,-6.282435608E-1,1.068912186E1,9.255253601E-1
1.185592200E1,-6.186634827E-1,1.069046906E1,9.316625977E-1
1.186594700E1,-6.204597473E-1,1.067175797E1,9.295669556E-1
1.187600500E1,-6.204597473E-1,1.065214874E1,9.300160217E-1
1.188606400E1,-6.176156616E-1,1.067041077E1,9.395960999E-1
1.189615100E1,-6.147715759E-1,1.065334625E1,1.001118164E0
1.190617700E1,-6.146218872E-1,1.069885162E1,1.005459137E0
1.191623300E1,-6.161187744E-1,1.073552536E1,9.773176575E-1
1.192632100E1,-6.122268677E-1,1.073807007E1,8.987310791E-1
1.193636900E1,-6.005511475E-1,1.077519287E1,9.319619751E-1
1.194640300E1,-6.051914978E-1,1.079285614E1,9.490264893E-1
1.195649000E1,-5.851332092E-1,1.078971268E1,9.490264893E-1
1.196654800E1,-6.021977234E-1,1.080528030E1,9.261241150E-1
1.197660600E1,-6.093827820E-1,1.082893112E1,9.445358276E-1
1.198665900E1,-6.183641052E-1,1.082279388E1,9.906399536E-1
1.199672000E1,-6.258485413E-1,1.081950073E1,1.022823029E0
1.200677700E1,-6.292913818E-1,1.082189575E1,1.044078827E0
1.201680500E1,-6.447093201E-1,1.080453186E1,1.052461395E0
1.202685800E1,-6.387217712E-1,1.077923447E1,1.052910461E0
1.203694100E1,-6.445596313E-1,1.074959610E1,1.059047699E0
1.204700100E1,-6.451583862E-1,1.073313034E1,1.025218048E0
1.205702500E1,-6.225553894E-1,1.072444839E1,9.960287476E-1
1.206711300E1,-6.183641052E-1,1.070663544E1,9.788145447E-1
1.207714000E1,-6.174659729E-1,1.068747528E1,9.638456726E-1
1.208722400E1,-6.215075684E-1,1.071711365E1,9.418414307E-1
1.209725600E1,-6.309379578E-1,1.070409073E1,9.659413147E-1
1.210734300E1,-6.294410706E-1,1.066427353E1,9.731263733E-1
1.211739900E1,-6.321354675E-1,1.062550415E1,1.001267853E0
1.212742700E1,-6.378236389E-1,1.061098434E1,9.554631042E-1
1.213751000E1,-6.165678406E-1,1.056967026E1,9.358538818E-1
1.214757100E1,-6.180647278E-1,1.055500076E1,8.611592102E-1
1.215762800E1,-6.173162842E-1,1.052880524E1,8.854087830E-1
1.216768700E1,-6.177653503E-1,1.052431458E1,8.973838806E-1
1.217771300E1,-6.134243774E-1,1.053314621E1,8.735833740E-1
1.218780100E1,-6.222560120E-1,1.050665131E1,8.659492493E-1
1.219782500E1,-6.301895142E-1,1.048823959E1,8.857081604E-1
1.220790700E1,-6.309379578E-1,1.048734146E1,9.677375793E-1
1.221793900E1,-6.276448059E-1,1.044258453E1,9.506730652E-1
1.222802500E1,-6.271957397E-1,1.043105850E1,9.484277344E-1
1.223807700E1,-6.179150391E-1,1.041593994E1,9.309141541E-1
1.224813500E1,-6.162684631E-1,1.039992325E1,9.297166443E-1
1.225816200E1,-6.089337158E-1,1.037702087E1,8.987310791E-1
1.226823600E1,-5.977070618E-1,1.037836807E1,8.795709229E-1
1.227827400E1,-5.980064392E-1,1.036818924E1,8.589138794E-1
1.228836000E1,-5.748046875E-1,1.030067963E1,8.767268372E-1
1.229841100E1,-5.691165161E-1,1.027837601E1,8.527766418E-1
1.230844200E1,-5.384303284E-1,1.024080414E1,8.277786255E-1
1.231849800E1,-5.629792786E-1,1.021805145E1,7.982899475E-1
1.232858000E1,-5.724096680E-1,1.023257126E1,7.875123596E-1
1.233863800E1,-6.017486572E-1,1.026520340E1,8.105644226E-1
1.234866800E1,-6.146218872E-1,1.024334885E1,8.291258240E-1
1.235875100E1,-6.273454285E-1,1.021460861E1,8.928932190E-1
1.236877800E1,-6.261479187E-1,1.020817200E1,9.578581238E-1
1.237886500E1,-6.168672180E-1,1.020712418E1,1.000818787E0
1.238892000E1,-5.938151550E-1,1.017494110E1,9.711804199E-1
1.239894800E1,-5.218148804E-1,1.014395554E1,9.436376953E-1
