"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.306360000E-1,-1.498883711E-2,1.420386326E-2,5.859039819E-2
7.406460000E-1,-1.666349681E-2,1.378653080E-2,6.090230503E-2
7.506250000E-1,-3.550233143E-2,1.542563463E-1,5.701870317E-2
7.606350000E-1,-2.236947365E-2,1.638399145E-1,8.298152838E-2
7.706450000E-1,-2.555475351E-2,1.634762359E-1,8.466001731E-2
7.806790000E-1,-1.567999057E-2,1.927694525E-1,1.087486363E-1
7.906640000E-1,-5.036755475E-2,3.475165857E-2,1.077053286E-1
8.006740000E-1,-5.067949457E-2,3.511794552E-2,1.053082260E-1
8.106750000E-1,-3.182635140E-2,6.547293646E-2,1.493544244E-1
8.206830000E-1,3.072041451E-2,5.679820832E-2,2.018938954E-2
8.306930000E-1,3.001983585E-2,5.729968472E-2,1.688718707E-2
8.407320000E-1,-8.638250655E-2,-2.607948402E-2,1.450282431E-1
8.507230000E-1,-6.828716024E-2,-2.494010151E-2,1.052940648E-1
8.607330000E-1,-7.128031339E-2,-2.501388835E-2,1.051618994E-1
8.707270000E-1,-3.633335610E-3,-6.007609346E-2,5.107380247E-2
8.807520000E-1,-1.262767890E-3,3.666701913E-2,9.265627658E-2
8.907620000E-1,-3.997440416E-3,3.637555370E-2,9.394130272E-2
9.007620000E-1,-1.716714536E-2,3.936802391E-2,1.072018468E-1
9.107810000E-1,-4.758556374E-2,1.042658684E-1,3.914759302E-2
9.207910000E-1,-4.812437553E-2,1.042214296E-1,3.932142434E-2
9.307810000E-1,-1.421314320E-1,-9.436481015E-3,3.929922319E-2
9.408020000E-1,-4.471548535E-2,3.411790034E-2,1.852291138E-2
9.508120000E-1,-4.369455236E-2,3.409032478E-2,1.889343756E-2
9.608360000E-1,-4.142881111E-2,1.848497460E-1,2.931697312E-2
9.708340000E-1,-7.842029817E-2,1.923256853E-1,1.072317041E-1
9.808440000E-1,-7.933258259E-2,1.921488071E-1,1.081463548E-1
9.908590000E-1,-9.572202656E-2,1.596872402E-1,9.288457381E-2
1.000869000E0,-1.063213749E-1,1.589452103E-1,1.325110538E-1
1.010879000E0,-6.048025026E-2,1.747161924E-1,1.086638882E-1
1.020869000E0,-4.081383477E-2,2.015911467E-1,3.323783728E-2
1.030884000E0,-3.856307245E-2,1.609635595E-1,1.026258638E-2
1.040894000E0,-7.113443906E-2,1.225951262E-1,-1.554637255E-2
1.050915000E0,1.526050538E-2,5.840602360E-2,-1.221922119E-2
1.060925000E0,1.371906284E-2,5.838978387E-2,-1.243501314E-2
1.070935000E0,-9.993072848E-4,3.687786835E-2,2.841779926E-3
