"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.091655000E0,-1.493893433E-1,9.795480194E0,1.632654877E0
2.101709000E0,-2.019300842E-1,9.766590271E0,1.668879547E0
2.111749000E0,-2.519261169E-1,9.788594513E0,1.674867096E0
2.121819000E0,-3.140469360E-1,9.794881439E0,1.764830017E0
2.131882000E0,-3.565585327E-1,9.752369843E0,1.772464142E0
2.141937000E0,-3.168910217E-1,9.714498596E0,1.728006592E0
2.151962000E0,-2.790197754E-1,9.715396729E0,1.716630249E0
2.162047000E0,-2.643502808E-1,9.747579803E0,1.701960754E0
2.172104000E0,-2.447410583E-1,9.726773071E0,1.646875305E0
2.182142000E0,-2.571652222E-1,9.693841553E0,1.598825226E0
2.192186000E0,-2.854563904E-1,9.666897583E0,1.589544525E0
2.202273000E0,-3.106040955E-1,9.643097076E0,1.616189117E0
2.212300000E0,-2.930905151E-1,9.657167816E0,1.648521881E0
2.222387000E0,-2.213896179E-1,9.693242798E0,1.543141022E0
2.232414000E0,-1.838177490E-1,9.686656494E0,1.489253082E0
2.242502000E0,-1.667532349E-1,9.723779297E0,1.493743744E0
2.252556000E0,-1.219963074E-1,9.822573853E0,1.489552460E0
2.262617000E0,-1.683998108E-1,9.896071014E0,1.504072266E0
2.272674000E0,-2.544708252E-1,9.854906616E0,1.563498688E0
2.282718000E0,-2.573149109E-1,9.841734009E0,1.568887482E0
2.292758000E0,-2.671943665E-1,9.827513580E0,1.600022736E0
2.302845000E0,-3.210823059E-1,9.783804474E0,1.671124878E0
2.312882000E0,-3.484753418E-1,9.713750153E0,1.702709198E0
2.322960000E0,-3.529660034E-1,9.752220154E0,1.697919159E0
2.332991000E0,-3.492237854E-1,9.843679962E0,1.735940094E0
2.343061000E0,-3.056643677E-1,9.875264282E0,1.715283051E0
2.353124000E0,-2.981799316E-1,9.858948212E0,1.657503204E0
2.363158000E0,-3.179388428E-1,9.818681946E0,1.662742310E0
2.373234000E0,-3.004252625E-1,9.832004242E0,1.676363983E0
2.383288000E0,-2.844085693E-1,9.860744476E0,1.630409546E0
2.393344000E0,-2.486329651E-1,9.841284943E0,1.578018494E0
2.403408000E0,-2.188449097E-1,9.842033386E0,1.543141022E0
2.413458000E0,-2.050735474E-1,9.873018951E0,1.524579620E0
2.423517000E0,-2.698887634E-1,9.832153931E0,1.545386353E0
2.433577000E0,-3.290158081E-1,9.722881165E0,1.593586121E0
2.443630000E0,-3.354524231E-1,9.725425873E0,1.630708923E0
2.453693000E0,-3.312611389E-1,9.742789764E0,1.656904449E0
2.463734000E0,-2.442919922E-1,9.781409454E0,1.596280518E0
2.473800000E0,-2.206411743E-1,9.772877197E0,1.561852112E0
2.483858000E0,-2.869532776E-1,9.736652527E0,1.544338531E0
2.493903000E0,-3.010240173E-1,9.662556610E0,1.531764679E0
2.503976000E0,-3.119512939E-1,9.710157623E0,1.515448608E0
2.514026000E0,-3.350033569E-1,9.731263733E0,1.555714874E0
2.524072000E0,-3.035687256E-1,9.777517548E0,1.561702423E0
2.534140000E0,-2.682421875E-1,9.789642334E0,1.566342773E0
2.544196000E0,-2.386038208E-1,9.775721283E0,1.498384094E0
2.554252000E0,-2.727328491E-1,9.772877197E0,1.463506622E0
2.564310000E0,-2.722837830E-1,9.810898132E0,1.491049347E0
2.574366000E0,-2.733316040E-1,9.793534241E0,1.514400787E0
