"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.783309000E0,-4.008359835E-2,1.299361233E-2,4.583917093E-3
3.793324000E0,-4.000064731E-2,-5.158482119E-3,1.469588140E-3
3.803334000E0,-2.716740780E-2,-2.322510071E-2,3.859508783E-3
3.813324000E0,-1.867157035E-2,-1.996753737E-2,7.155896630E-3
3.823351000E0,-1.545868628E-2,-1.035765000E-2,3.943976015E-3
3.833361000E0,-6.908074021E-3,-9.249510244E-3,2.979112789E-3
3.843368000E0,2.664046129E-3,-9.187925607E-3,6.306624506E-3
3.853376000E0,9.063017555E-3,-1.128491294E-2,7.468370255E-3
3.863386000E0,1.548762713E-2,-9.124553762E-3,5.402822513E-3
3.873367000E0,1.539944950E-2,-4.140657838E-3,-1.006179140E-3
3.883403000E0,7.981841452E-3,2.200760879E-3,-7.542194333E-3
3.893413000E0,5.905107595E-3,-1.169055235E-2,-9.636504576E-3
3.903396000E0,1.546628494E-2,-1.695694402E-2,-4.147578496E-3
3.913417000E0,1.644019410E-2,-8.391709998E-3,2.232049126E-3
3.923427000E0,1.217221096E-2,9.712191299E-3,-2.185602672E-3
3.933425000E0,7.977473550E-3,1.819718257E-2,-1.082756929E-2
3.943425000E0,1.233712398E-2,1.179451216E-2,-1.714957319E-2
3.953435000E0,1.662641205E-2,4.346985836E-3,-1.705796085E-2
3.963446000E0,2.191037312E-2,-7.337030955E-3,-9.455144405E-3
3.973453000E0,2.616455965E-2,-2.010498941E-2,-5.065086298E-3
3.983463000E0,2.610730194E-2,-2.115347609E-2,2.812095918E-4
3.993484000E0,1.971306093E-2,-2.119061537E-2,-8.682216285E-4
4.003478000E0,1.119047310E-2,-1.910849288E-2,-3.123014932E-3
4.013488000E0,4.771191161E-3,-1.380640175E-2,-3.231139155E-3
4.023513000E0,5.789552350E-3,-1.805064082E-2,2.145756967E-3
4.033524000E0,1.941808499E-2,-2.369896136E-2,9.857543744E-3
4.043534000E0,2.685776539E-2,-2.471581474E-2,1.316324063E-2
4.053543000E0,1.942078769E-2,-2.050136589E-2,8.774889633E-3
4.063561000E0,1.303085126E-2,-1.307614334E-2,5.452147219E-3
4.073571000E0,1.833054237E-2,-1.196986623E-2,8.719313890E-3
4.083570000E0,1.506858692E-2,-1.196793467E-2,1.402057614E-2
4.093557000E0,4.327411298E-3,-4.539033864E-3,1.812190004E-2
4.103567000E0,2.097547520E-3,-2.556054387E-4,2.555078827E-2
4.113607000E0,3.112733597E-3,7.231114898E-3,2.873313800E-2
4.123584000E0,3.910656596E-5,9.307579137E-3,1.693355478E-2
4.133594000E0,-9.327497333E-3,-1.481155981E-3,-2.362911124E-3
4.143603583E0,-1.668194309E-2,-1.008714829E-2,-1.095926203E-2
4.153610583E0,-2.094321325E-2,-2.290751413E-2,-8.812301792E-3
4.163620583E0,-2.094587684E-2,-4.103378952E-2,-4.448978696E-3
4.173659583E0,-1.778910868E-2,-5.059861764E-2,2.049699659E-3
4.183668583E0,-1.467638463E-2,-5.268605053E-2,1.064597536E-2
4.193678583E0,-1.254638843E-2,-4.094390571E-2,8.478161879E-3
4.203672583E0,-1.383905672E-2,-1.790168323E-2,7.306383923E-3
4.213666583E0,-1.709981449E-2,9.823356755E-3,6.058307830E-3
4.223676583E0,-2.033475600E-2,2.261212096E-2,5.953645334E-3
4.233712583E0,-1.293029916E-2,2.160670049E-2,1.246321294E-2
4.243706583E0,-2.278986620E-3,1.740530320E-2,1.582492143E-2
4.253716583E0,4.165597726E-3,6.763840560E-3,1.489148289E-2
4.263707583E0,-1.236461569E-3,3.557312302E-3,2.124872245E-2
4.273715583E0,6.276582368E-3,-2.200713940E-2,2.360861935E-2
4.283725583E0,1.811406575E-2,-5.929512158E-2,2.394444309E-2
4.293734583E0,1.163495611E-2,-6.357084215E-2,3.136161715E-2
4.303772583E0,3.041780321E-3,-4.760479555E-2,3.224126250E-2
4.313782583E0,4.024221096E-3,-3.264448792E-2,3.645305336E-2
4.323759583E0,1.573648676E-2,-1.977686770E-2,3.653632104E-2
4.333784583E0,2.109818347E-2,-9.092234075E-3,3.227736056E-2
4.343794583E0,2.216584422E-2,5.100589478E-4,3.010661714E-2
4.353817583E0,2.738407627E-2,7.604752202E-3,2.695725113E-2
4.363810583E0,3.484754637E-2,7.647976279E-3,2.811927721E-2
4.373820583E0,3.489148617E-2,4.435405135E-3,2.493067458E-2
4.383844583E0,3.067454323E-2,7.596128620E-3,1.951859705E-2
4.393851583E0,2.860367484E-2,1.076429058E-2,1.306532510E-2
4.403861583E0,3.410177305E-2,4.344743211E-3,3.468669602E-4
4.413839583E0,3.093748353E-2,1.284669992E-2,-5.078210030E-3
4.423847583E0,1.914132386E-2,2.879597433E-2,-4.239311907E-3
4.433857583E0,1.483477466E-2,3.838161752E-2,-3.273381386E-3
4.443866583E0,8.402111009E-3,3.089312837E-2,9.564821376E-4
4.453904583E0,9.977724403E-4,2.230216376E-2,-3.368755570E-3
4.463914583E0,-6.487840787E-3,2.226674370E-2,-2.395636402E-3
4.473892583E0,-3.251209273E-5,1.695372351E-2,-5.492089316E-3
4.483931583E0,2.117394935E-3,1.589415967E-2,-6.527612917E-3
4.493941583E0,1.065868419E-2,6.342195440E-3,-4.234631080E-3
4.503949583E0,1.383113489E-2,-5.360539071E-3,1.205678913E-3
4.513930583E0,6.218986120E-3,-9.824075736E-3,3.291966859E-3
4.523940583E0,-2.202460775E-3,-3.094015119E-4,-9.682954289E-3
4.533945583E0,-1.604621857E-2,1.027058624E-2,-1.525150333E-2
4.543959583E0,-2.032909356E-2,5.987212062E-3,-1.314730570E-2
4.553969583E0,-1.603714377E-2,-2.527449280E-3,-1.305036712E-2
4.563990583E0,-1.824510843E-2,2.815717366E-3,-7.762092631E-3
4.573997583E0,-2.153730765E-2,4.959294107E-3,-3.361339914E-4
4.584007583E0,-1.832367294E-2,-8.889140561E-3,1.910242485E-3
4.593998583E0,-2.686297894E-2,-1.426556241E-2,2.897719620E-3
4.604018583E0,-4.614296928E-2,-3.683680668E-3,5.805577617E-3
4.614028583E0,-5.151456594E-2,4.829114303E-3,6.763250567E-3
4.624023583E0,-4.509580880E-2,4.858825821E-3,5.779583473E-3
4.634058583E0,-4.396745563E-2,1.017764304E-2,-6.408667541E-4
4.644068583E0,-5.681534111E-2,1.971841604E-2,2.164048055E-4
4.654050583E0,-5.786343291E-2,3.713341663E-3,2.421878278E-3
4.664075583E0,-3.530334681E-2,-3.246644512E-2,-1.383902272E-3
4.674085583E0,-3.317201883E-2,-4.524961859E-2,1.911759493E-3
4.684078583E0,-4.393904656E-2,-3.781300038E-2,8.147722110E-3
4.694101583E0,-4.717436433E-2,-3.462075442E-2,1.022690162E-2
4.704111583E0,-4.616396129E-2,-3.566364944E-2,1.558677945E-2
4.714103583E0,-4.953876510E-2,-2.325473167E-2,1.657188125E-2
4.724135583E0,-4.852066189E-2,-2.973493654E-3,1.648389176E-2
4.734145583E0,-3.675108775E-2,1.345350989E-3,1.340740640E-2
4.744161583E0,-2.377274074E-2,-1.143365167E-2,1.883196528E-3
4.754164583E0,-1.825946569E-2,-1.892384142E-2,-1.189875044E-2
4.764174583E0,-2.028293535E-2,-6.174225826E-3,-2.480815910E-2
4.774187583E0,-1.810649410E-2,5.553469528E-3,-3.125073761E-2
4.784186583E0,-1.168831903E-2,9.848305024E-3,-3.332794458E-2
4.794196583E0,-6.335364655E-3,1.840211451E-2,-3.650722280E-2
4.804213583E0,-5.380355753E-3,3.337004781E-2,-3.015914932E-2
4.814223583E0,-2.317782724E-3,4.089405015E-2,-1.947352104E-2
4.824233583E0,1.801062142E-3,3.456584737E-2,-4.432520829E-3
4.834209583E0,7.998184301E-3,2.157267742E-2,1.067835465E-2
4.844226583E0,6.884491071E-3,1.091798861E-2,1.712923311E-2
4.854236583E0,2.692408627E-3,-6.189628039E-3,1.395554468E-2
4.864235583E0,1.740900683E-3,-2.435921505E-2,7.628036197E-3
4.874251583E0,1.797777833E-3,-3.290759027E-2,4.468013998E-3
4.884261583E0,7.538317586E-4,-3.292067721E-2,2.319155261E-3
4.894293583E0,7.578745717E-4,-2.972288802E-2,1.234984491E-3
4.904291583E0,2.863949630E-3,-2.756985649E-2,3.387886100E-3
4.914301583E0,1.135597099E-2,-2.217828855E-2,6.674493197E-3
4.924289583E0,8.061778732E-3,-9.370596148E-3,1.191068534E-2
4.934309583E0,-8.072934113E-3,1.796286379E-4,2.020457014E-2
4.944319583E0,-1.664218865E-2,-3.055309178E-3,2.331647463E-2
4.954316583E0,-1.017487235E-2,-1.796875335E-2,2.133615129E-2
4.964339583E0,-1.218596287E-2,-3.401293978E-2,1.391226798E-2
4.974349583E0,-2.062605321E-2,-3.622176498E-2,5.268712528E-3
4.984342583E0,-2.167611197E-2,-3.410026059E-2,3.107747296E-3
4.994368583E0,-1.207960024E-2,-3.404608369E-2,4.298224580E-3
5.004378583E0,-1.099196449E-2,-2.764890157E-2,1.075267093E-3
5.014368583E0,-1.429849118E-2,-8.808334358E-3,2.002244582E-3
5.024397583E0,-2.184446529E-2,1.838781172E-3,6.127354223E-3
5.034407583E0,-1.978388987E-2,4.006565083E-3,1.255392749E-2
5.044395583E0,-2.409270033E-2,1.039442699E-2,1.460557710E-2
5.054426583E0,-3.039707616E-2,8.196769282E-3,5.990256090E-3
5.064436583E0,-2.808997966E-2,-7.839987054E-3,-5.652817897E-3
5.074451583E0,-2.472369559E-2,-1.640486345E-2,-1.838683523E-2
5.084456583E0,-2.888105810E-2,-4.733577371E-3,-3.131712228E-2
5.094466583E0,-3.307713568E-2,3.751255339E-3,-3.995961323E-2
5.104478583E0,-1.594326459E-2,-2.573301783E-3,-4.291257635E-2
5.114485583E0,-7.446231786E-3,-3.580810968E-3,-3.852460906E-2
5.124495583E0,-1.401997916E-2,6.034532096E-3,-2.583570965E-2
5.134473583E0,-1.412506215E-2,7.363334298E-4,-1.512640622E-2
5.144484583E0,-1.637249067E-2,-1.203547232E-2,-2.271682490E-3
5.154494583E0,-1.969931275E-2,-5.615921691E-3,7.269358262E-3
5.164500583E0,-2.301126346E-2,2.637489466E-3,7.167167030E-3
5.174513583E0,-2.946060710E-2,1.008134149E-2,9.185293689E-3
5.184523583E0,-2.619503811E-2,9.012354538E-3,3.890396096E-3
5.194526583E0,-1.648464240E-2,2.633607248E-3,-3.429504810E-3
5.204541583E0,-5.730797071E-3,-9.063797072E-3,-7.507869508E-3
5.214551583E0,-6.788327359E-3,-2.186755091E-2,-5.319220014E-3
5.224552583E0,-1.534564886E-2,-2.403910458E-2,-3.279825905E-3
5.234567583E0,-1.645414717E-2,-2.616382577E-2,9.898837889E-4
5.244577583E0,-1.332040597E-2,-1.759510674E-2,5.260795355E-3
5.254579583E0,-2.084925398E-2,9.040742181E-3,3.962116782E-3
5.264589583E0,-2.834481746E-2,3.673245385E-2,-5.459181848E-4
5.274599583E0,-1.760695130E-2,3.143781796E-2,-4.656241275E-3
5.284636583E0,6.543417112E-4,1.123904157E-2,-9.665324353E-3
5.294615583E0,7.115617860E-3,-4.731481022E-4,-1.166098192E-2
5.304625583E0,7.802233449E-4,-4.793862812E-3,-1.706213877E-2
5.314662583E0,-2.567533811E-4,-1.120587066E-2,-1.811098680E-2
5.324641583E0,-1.197846513E-2,-4.875635263E-3,-2.149659954E-2
5.334651583E0,-3.014868125E-2,7.831106894E-3,-2.285960689E-2
5.344690583E0,-3.341456130E-2,4.635565914E-3,-1.647557318E-2
5.354667583E0,-2.589951828E-2,2.529571531E-3,-1.957519911E-2
5.364677583E0,-3.235875070E-2,1.424188446E-2,-1.757889241E-2
5.374685583E0,-3.669818118E-2,1.317500975E-2,-1.121910010E-2
5.384693583E0,-2.711395547E-2,8.968201466E-3,-7.870891131E-3
5.394703583E0,-1.432066225E-2,6.908518728E-3,-5.560865160E-3
5.404712583E0,-1.537443325E-2,6.899373140E-3,-6.642377935E-3
5.414719583E0,-1.644364186E-2,3.696318017E-3,-5.571510177E-3
5.424729583E0,-1.325663645E-2,5.191670498E-4,-3.378397319E-3
5.434768583E0,-1.219218038E-2,2.659272635E-3,-3.375791712E-3
5.444747583E0,-1.956653967E-2,6.855273154E-3,-1.310567651E-2
5.454757583E0,-2.473839745E-2,1.210703142E-2,-2.922312729E-2
5.464795583E0,-3.635037690E-2,2.693331614E-2,-4.440169781E-2
5.474773583E0,-4.585714638E-2,3.005099855E-2,-5.415334553E-2
5.484783583E0,-4.894694686E-2,2.786641382E-2,-6.379718333E-2
5.494821583E0,-4.790622368E-2,2.468202822E-2,-6.056315452E-2
5.504799583E0,-4.489213228E-2,2.369158901E-2,-4.342647269E-2
5.514809583E0,-3.016858175E-2,1.744168438E-2,-2.184048481E-2
5.524824583E0,-2.819149755E-2,1.856871322E-2,-7.932526059E-3
5.534856583E0,-3.783636168E-2,2.812647447E-2,-7.034600247E-3
5.544866583E0,-3.676470369E-2,2.173301950E-2,-5.920866504E-3
5.554874583E0,-3.033425659E-2,1.642743498E-2,-6.881300360E-3
5.564882583E0,-2.713866346E-2,1.431387756E-2,-5.761784501E-3
5.574892583E0,-2.710404247E-2,1.003790740E-2,-7.876867428E-3
5.584869583E0,-2.494930103E-2,6.844104268E-3,-8.901442401E-3
5.594909583E0,-2.069635503E-2,9.004535154E-3,-7.788682356E-3
5.604919583E0,-1.954746805E-2,4.544573603E-4,-1.307345834E-2
5.614897583E0,-2.805130370E-2,9.995294735E-3,-1.856981404E-2
5.624935583E0,-2.701588720E-2,1.854174770E-2,-1.752978563E-2
5.634945583E0,-1.529824454E-2,1.967784949E-2,-1.524932031E-2
5.644923583E0,-5.721468478E-3,2.293724008E-2,-1.300684363E-2
5.654962583E0,2.787302714E-3,2.619111538E-2,-1.077855472E-2
5.664972583E0,9.146664292E-3,3.050436825E-2,-7.513785735E-3
5.674971583E0,1.015775837E-2,3.372640163E-2,-3.243056824E-3
5.684957583E0,4.859772511E-3,2.728823200E-2,-5.414024461E-3
5.694967583E0,6.490488304E-4,1.765051857E-2,-8.624997921E-3
5.704976583E0,-1.485071378E-3,8.042676374E-3,-6.466586143E-3
5.714984583E0,-3.634828376E-3,4.837607034E-3,-4.340077285E-3
5.724994583E0,-5.715353414E-3,-6.919465959E-3,-6.444283295E-3
5.735033583E0,-1.344078919E-3,-1.332588866E-2,-1.383487694E-2
5.745039583E0,-4.551938269E-3,-1.120817568E-2,-1.388650946E-2
5.755049583E0,-1.101915818E-2,-5.891173147E-3,-9.721858427E-3
5.765059583E0,-7.854345255E-3,-1.012767013E-2,-5.388121586E-3
5.775068583E0,6.499155425E-4,-1.966817863E-2,1.088086647E-4
5.785078583E0,-4.989714362E-4,-2.071480267E-2,7.577910088E-3
5.795058583E0,-4.795821849E-3,-1.966242492E-2,9.654950351E-3
5.805094583E0,-3.698655404E-3,-2.179833315E-2,7.542686537E-3
5.815104583E0,-5.089872866E-4,-1.644591056E-2,7.556801662E-3
5.825087583E0,-9.003925137E-3,3.755263053E-3,-1.199211110E-3
5.835121583E0,-9.040302597E-3,1.869534887E-2,-1.274332288E-3
5.845131583E0,-5.831993651E-3,1.657787152E-2,-1.222933293E-3
5.855116583E0,-2.578263870E-3,1.651306171E-3,-2.175546717E-3
5.865116583E0,-5.665157922E-3,-1.546176523E-2,-8.539571427E-3
5.875126583E0,-5.549783818E-3,-2.296146564E-2,-1.704742946E-2
5.885146583E0,-6.561797578E-3,-2.085128985E-2,-2.241266705E-2
5.895150583E0,-6.531296764E-3,-2.299268171E-2,-2.453921363E-2
5.905160583E0,-6.576570217E-3,-1.444819476E-2,-2.244543470E-2
5.915175583E0,-1.200080384E-2,1.540748589E-2,-2.159510925E-2
5.925201583E0,-1.634142920E-2,2.926924638E-2,-1.851461828E-2
5.935211583E0,-1.311181299E-2,1.861474477E-2,-1.842060871E-2
5.945202583E0,-9.905898012E-3,7.967858575E-3,-1.618998125E-2
5.955227583E0,-4.597174469E-3,5.409234436E-4,-1.181121729E-2
5.965237583E0,2.855149796E-3,-1.007629931E-2,-7.390103769E-3
5.975217583E0,7.091206033E-3,-1.537446305E-2,-3.036344657E-3
5.985223583E0,3.764759516E-3,-8.954725228E-3,6.504800171E-3
5.995233583E0,-6.969111040E-3,-4.624344874E-4,9.530950338E-3
6.005263583E0,-1.006747596E-2,-1.330706477E-2,3.146086354E-3
6.015249583E0,-1.430992410E-2,-2.762434259E-2,-6.474873517E-3
6.025259583E0,-2.605288662E-2,-2.342095599E-2,-7.714190520E-3
6.035292583E0,-2.717982978E-2,-1.914285123E-2,-3.477433929E-3
6.045275583E0,-2.396651171E-2,-1.379750855E-2,-5.601109937E-3
6.055285583E0,-2.933677658E-2,-1.019926742E-3,-5.732936319E-3
6.065321583E0,-2.617542073E-2,1.073924359E-2,-4.683071282E-3
6.075332583E0,-1.984897815E-2,1.399673522E-2,1.791803283E-3
6.085342583E0,-4.932345357E-3,2.355262404E-3,7.381511852E-3
6.095351583E0,2.594357822E-3,-1.361609995E-2,6.488854531E-3
6.105359583E0,3.641361604E-3,-1.466999762E-2,8.644393645E-3
6.115369583E0,-3.902841127E-3,-8.252841071E-4,1.168465801E-2
6.125347583E0,-3.892105771E-3,4.503107630E-3,9.521587752E-3
6.135385583E0,3.606776241E-3,-7.969675935E-4,8.575445041E-3
6.145395583E0,-1.664950862E-3,1.286952407E-3,2.087718807E-3
6.155378583E0,-1.224323548E-2,9.730862454E-3,-8.771936409E-3
6.165399583E0,-1.013514679E-2,1.081672125E-2,-6.613013800E-3
6.175409583E0,-5.728011020E-4,5.550054833E-3,-1.123173744E-3
6.185420583E0,-2.678901656E-3,1.299388986E-2,-5.459257402E-3
6.195418583E0,-9.115415625E-3,3.003074788E-2,-6.693353411E-3
6.205428583E0,1.505271881E-3,3.330297396E-2,-2.300736029E-3
6.215440583E0,1.530861016E-2,2.060377039E-2,7.554277778E-3
6.225446583E0,2.807210572E-2,1.108912379E-2,1.417546999E-2
6.235456583E0,3.026046418E-2,8.951089345E-3,9.941251948E-3
6.245467583E0,1.751425676E-2,2.059271932E-2,1.174351899E-3
6.255462583E0,1.748116501E-2,3.339838237E-2,1.110373181E-3
6.265472583E0,2.483141050E-2,4.413862899E-2,9.698142298E-3
6.275490583E0,2.264304273E-2,3.667991608E-2,1.611872949E-2
6.285519583E0,1.946766302E-2,1.639509387E-2,1.831694506E-2
6.295529583E0,1.746244170E-2,-1.138022169E-2,1.308877673E-2
6.305539583E0,1.599207637E-3,-1.897494122E-2,1.173075405E-3
6.315515583E0,-1.332747191E-2,-1.266146544E-2,-2.253928687E-3
6.325525583E0,-1.120147109E-2,-1.371348556E-2,-1.154126250E-3
6.335564583E0,-1.337408181E-2,-8.381307125E-3,9.280149243E-4
6.345540583E0,-1.766899601E-2,1.200607163E-3,8.257418522E-4
6.355550583E0,-1.762023009E-2,5.450554658E-3,-4.536657594E-3
6.365559583E0,-1.328934729E-2,9.719287045E-3,-1.091300603E-2
6.375580583E0,-4.749740474E-3,1.509610470E-2,-1.189943962E-2
6.385590583E0,5.235741264E-4,1.727704704E-2,-6.501242984E-3
6.395586583E0,3.665814176E-3,1.304784790E-2,-2.977240911E-5
6.405594583E0,5.748933647E-3,5.611584522E-3,6.444307510E-3
6.415604583E0,-2.783250064E-3,2.365388442E-3,6.352646742E-3
6.425643583E0,-1.026573591E-2,1.262941165E-3,7.331768051E-3
6.435651583E0,-9.164353833E-3,-7.272130344E-3,6.320091896E-3
6.445661583E0,-1.119092014E-2,-1.691350341E-2,-1.136422972E-3
6.455669583E0,-1.750176959E-2,-2.124144509E-2,-8.674114943E-3
6.465646583E0,-1.417780016E-2,-2.126177400E-2,-1.931550726E-2
6.475656583E0,-1.834534109E-2,-1.385141443E-2,-3.008916788E-2
6.485696583E0,-2.041758411E-2,-9.616252966E-3,-3.654709458E-2
6.495673583E0,-1.511651278E-2,1.086912584E-3,-3.546402603E-2
6.505683583E0,-3.432351863E-3,6.499023177E-3,-3.106808290E-2
6.515691583E0,3.972567618E-3,5.493526347E-3,-2.455785125E-2
6.525709583E0,9.289962240E-3,-5.134871230E-3,-2.016297914E-2
6.535719583E0,9.297949262E-3,-8.336255327E-3,-2.014700137E-2
6.545718583E0,4.037304316E-3,-1.052065101E-2,-2.661288343E-2
6.555726583E0,-3.490804927E-3,-3.078546142E-3,-2.354093269E-2
6.565736583E0,-1.001763623E-2,2.257185522E-3,-1.403543539E-2
6.575745583E0,-6.937678903E-3,-1.048295014E-2,-4.385183638E-5
6.585754583E0,-2.638309496E-3,-2.646368556E-2,1.158910571E-3
6.595764583E0,-8.991857991E-3,-2.331440337E-2,-4.279673565E-3
6.605771583E0,-7.903660648E-3,-1.691692881E-2,-7.503301371E-3
6.615810583E0,-2.520599402E-3,-1.050456706E-2,-1.280922256E-2
6.625820583E0,-1.430782373E-3,1.576490904E-4,-1.712291315E-2
6.635828583E0,-3.846232430E-4,1.403259113E-2,-1.824812032E-2
6.645806583E0,4.880166147E-3,2.474702150E-2,-1.396155171E-2
6.655816583E0,8.063050918E-3,3.330091387E-2,-1.396330073E-2
6.665824583E0,1.131405402E-2,2.903814241E-2,-1.710521989E-2
6.675855583E0,1.239846926E-2,2.264104784E-2,-1.705916785E-2
6.685865583E0,1.346213650E-2,2.904568613E-2,-1.814573817E-2
6.695851583E0,7.079735398E-3,3.966854513E-2,-2.255116962E-2
6.705885583E0,-4.683057778E-3,3.321543708E-2,-1.946269535E-2
6.715895583E0,-4.699202720E-3,1.615989394E-2,-1.403478161E-2
6.725878583E0,-6.775934715E-3,2.268577460E-3,-1.612909138E-2
6.735915583E0,-2.266172506E-2,-1.053785090E-3,-2.699751221E-2
6.745925583E0,-3.328906745E-2,3.140161512E-3,-3.249561042E-2
6.755935583E0,-3.334062546E-2,-4.250218626E-5,-2.713768557E-2
6.765944583E0,-3.229692951E-2,-9.626097977E-3,-2.280222811E-2
6.775954583E0,-2.909527719E-2,-2.347080782E-2,-1.948765852E-2
6.785962583E0,-2.804640494E-2,-2.559198253E-2,-1.732573099E-2
6.795950583E0,-2.704866603E-2,-1.703439467E-2,-1.308095269E-2
6.805960583E0,-1.860857569E-2,-1.482556481E-2,-4.437397234E-3
6.815957583E0,-1.553719956E-2,-2.436429262E-2,9.537942708E-3
6.825992583E0,-1.773111150E-2,-2.968874946E-2,1.594657265E-2
6.836002583E0,-1.458272338E-2,-3.178758919E-2,2.133894153E-2
6.845984583E0,-6.065058056E-3,-3.173476830E-2,2.358228900E-2
6.856010583E0,-1.134876814E-2,-2.005041391E-2,1.597843133E-2
6.866020583E0,-1.984719560E-2,1.218087273E-3,7.215977646E-3
6.876011583E0,-2.829793841E-2,1.287447568E-2,-3.633208340E-3
6.886034583E0,-2.925241366E-2,1.104369061E-3,-1.106555853E-2
6.896044583E0,-1.742807403E-2,-1.591903158E-2,-1.403477043E-2
6.906068583E0,-1.210336387E-2,-1.482017338E-2,-1.290313154E-2
6.916060583E0,-1.533766557E-2,-2.031190554E-3,-1.300785132E-2
6.926070583E0,-1.003131736E-2,1.205617213E-3,-1.081953198E-2
6.936063583E0,4.897314124E-3,-8.426255663E-4,-8.482796140E-3
6.946074583E0,8.185517974E-3,1.300953887E-2,-1.919323020E-2
6.956084583E0,1.140731946E-2,3.434674814E-2,-2.566787973E-2
6.966090583E0,1.562901959E-2,4.931278527E-2,-2.461994067E-2
6.976118583E0,1.452274248E-2,5.038550496E-2,-2.143426798E-2
6.986128583E0,1.025476307E-2,3.969930857E-2,-1.929894462E-2
6.996147583E0,7.081857417E-3,1.408277359E-2,-1.600460149E-2
7.006155583E0,-2.533752006E-3,-7.291488815E-3,-1.067934558E-2
7.016165583E0,-1.213692501E-2,-1.907257922E-2,-8.606589399E-3
7.026174583E0,-2.296101861E-2,-1.304558106E-2,-4.513335414E-3
7.036183583E0,-2.841916680E-2,-3.439558437E-3,3.916368354E-3
7.046193583E0,-1.680931635E-2,-2.269478282E-3,1.580940373E-2
7.056178583E0,-8.295047097E-3,-5.414705258E-3,1.913801953E-2
7.066210583E0,-5.029478576E-3,-6.483695935E-3,1.384312287E-2
7.076220583E0,-1.749263378E-3,-8.623546921E-3,7.485358045E-3
7.086226583E0,1.116727106E-2,-1.498457417E-2,2.017606457E-4
7.096236583E0,1.236409508E-2,-1.395286247E-2,-1.154011674E-2
7.106246583E0,8.164721541E-3,-3.333422821E-3,-2.019404247E-2
7.116223583E0,7.128459401E-3,8.381010965E-3,-2.560803853E-2
7.126263583E0,3.904170590E-3,2.649796195E-2,-2.787572145E-2
7.136273583E0,-4.563883878E-3,4.029234126E-2,-3.766736388E-2
7.146265583E0,-5.639970768E-3,4.882039875E-2,-3.879060224E-2
7.156288583E0,-1.446558628E-3,4.140269756E-2,-3.015343659E-2
7.166298583E0,1.735465019E-3,3.076315299E-2,-2.578542754E-2
7.176307583E0,-1.506129745E-3,2.222792991E-2,-2.044046298E-2
7.186316583E0,-2.636375371E-3,1.371140871E-2,-1.293407753E-2
7.196326583E0,-4.825916141E-3,6.252793595E-3,-6.514193956E-3
7.206304583E0,-7.040559314E-3,-5.463229958E-3,3.131709294E-3
7.216311583E0,-7.144855917E-4,-2.139932103E-2,1.397503633E-2
7.226321583E0,3.198859922E-4,-3.204637393E-2,1.938284934E-2
7.236342583E0,-1.039482653E-2,-3.102375194E-2,2.244762331E-2
7.246368583E0,-2.322979830E-2,-3.108330630E-2,2.442193404E-2
7.256378583E0,-2.114618383E-2,-3.425481543E-2,2.980619296E-2
7.266387583E0,-2.009443939E-2,-3.744294494E-2,3.197157010E-2
7.276366583E0,-2.121099271E-2,-2.250466868E-2,3.295058385E-2
7.286376583E0,-2.235421538E-2,-6.491952110E-3,3.606076911E-2
7.296400583E0,-2.345131151E-2,-8.620342240E-3,3.926155344E-2
7.306392583E0,-1.158638205E-2,-3.205396980E-2,3.418660536E-2
7.316402583E0,-6.088543683E-3,-4.700289667E-2,2.364665829E-2
7.326411583E0,-1.347985025E-2,-3.107214905E-2,1.278934442E-2
7.336418583E0,-1.447427459E-2,-1.723862626E-2,3.092774656E-3
7.346428583E0,-1.118147839E-2,-1.404986903E-2,-5.428842269E-3
7.356438583E0,-4.684202839E-3,-1.191168651E-2,-1.390391216E-2
7.366445583E0,-8.980687708E-3,-1.262492267E-3,-1.401200518E-2
7.376455583E0,-1.329491753E-2,2.112131007E-2,-1.524740458E-2
7.386488583E0,-1.453865599E-2,4.356291518E-2,-4.691776354E-3
7.396472583E0,1.333783381E-3,3.835963085E-2,9.425108321E-3
7.406482583E0,9.867495857E-3,2.241262607E-2,1.388652530E-2
7.416520583E0,5.580463912E-3,1.493156701E-2,1.707527786E-2
7.426499583E0,-5.103146192E-3,1.807707921E-2,1.692499779E-2
7.436509583E0,-9.309701622E-3,1.163698453E-2,1.263085380E-2
7.446547583E0,-8.098303340E-3,-7.595559582E-3,4.195813090E-3
7.456536583E0,-1.226641703E-2,-2.471063100E-2,-1.114263898E-3
7.466546583E0,-2.293504030E-2,-2.796794288E-2,-1.234106137E-3
7.476564583E0,-2.407066524E-2,-2.475303225E-2,4.076634068E-3
7.486552583E0,-1.564549282E-2,-2.147312462E-2,1.378275827E-2
7.496562583E0,-8.207817562E-3,-2.142279223E-2,1.708241552E-2
7.506579583E0,-4.952338990E-3,-1.822305843E-2,1.176622510E-2
7.516608583E0,1.536421129E-3,-1.288345922E-2,3.275358351E-3
7.526618583E0,6.902677473E-3,-6.846073666E-5,-2.062175656E-3
7.536604583E0,5.800242536E-3,1.379892789E-2,-2.145946259E-3
7.546636583E0,7.865753025E-3,2.236220427E-2,2.111048438E-3
7.556646583E0,1.532384381E-2,1.387552358E-2,5.453534424E-3
7.566642583E0,7.885935716E-3,4.228558857E-3,4.339074716E-3
7.576662583E0,-3.900749842E-3,2.047685441E-3,8.474269882E-3
