"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.005536250E1,1.866902709E-1,1.017423630E1,7.416949272E-1
1.006032500E1,1.460079998E-1,1.024601460E1,8.134731650E-1
1.006528906E1,9.098923951E-2,1.035130310E1,7.153682709E-1
1.007025156E1,1.053352952E-1,1.024601460E1,7.512621880E-1
1.007521406E1,1.484021842E-1,1.027234173E1,7.751946449E-1
1.008017812E1,5.748957023E-2,1.032976341E1,8.709052205E-1
1.008514219E1,3.116292879E-2,1.029626465E1,8.924434781E-1
1.009010469E1,4.791276529E-2,1.027234173E1,8.972222805E-1
1.009506719E1,1.101237014E-1,1.027473545E1,9.091932774E-1
1.010003125E1,1.268735379E-1,1.033215809E1,8.469727635E-1
1.010499375E1,6.466259807E-2,1.035130310E1,8.421939611E-1
1.010995781E1,8.620083332E-2,1.029626465E1,7.393007874E-1
1.011492031E1,7.184520364E-2,1.043026257E1,8.039059043E-1
1.011988281E1,2.877830528E-2,1.040394592E1,8.182615638E-1
1.012484688E1,4.791276529E-2,1.039436913E1,9.115875363E-1
1.012980938E1,6.466259807E-2,1.040155220E1,9.235489368E-1
1.013477344E1,4.552813992E-2,1.041590691E1,9.594427943E-1
1.013973594E1,4.073973373E-2,1.037761879E1,9.857599139E-1
1.014470000E1,8.141243458E-2,1.040155220E1,9.546543956E-1
1.014966250E1,5.509537086E-2,1.042308998E1,9.283373356E-1
1.015462500E1,1.340465695E-1,1.037523460E1,9.044048786E-1
1.015958906E1,1.005468965E-1,1.037044621E1,8.661168218E-1
1.016455156E1,1.316523552E-1,1.041111946E1,7.991175056E-1
1.016951562E1,5.988377333E-2,1.038001347E1,8.230499029E-1
1.017447812E1,8.141243458E-2,1.032736969E1,8.230499029E-1
1.017944219E1,1.316523552E-1,1.033934116E1,7.991175056E-1
1.018440469E1,9.815269709E-2,1.037044621E1,7.440891862E-1
1.018936719E1,1.149025261E-1,1.032019711E1,7.105894685E-1
1.019433125E1,1.364407688E-1,1.028190899E1,6.053020358E-1
1.019929375E1,1.651520431E-1,1.022209167E1,5.741965771E-1
1.020425781E1,1.436233670E-1,1.028669739E1,6.172634959E-1
1.020922031E1,1.723346412E-1,1.027951431E1,6.699072123E-1
1.021418281E1,2.058342993E-1,1.022687149E1,7.464833260E-1
1.021914688E1,2.489012182E-1,1.020773602E1,7.967232466E-1
1.022410938E1,3.254773617E-1,1.022926426E1,8.230499029E-1
1.022907344E1,3.494002223E-1,1.022448635E1,8.876550794E-1
1.023403594E1,3.757268786E-1,1.025319767E1,8.876550794E-1
1.023900000E1,3.374387920E-1,1.027951431E1,9.857599139E-1
1.024396250E1,3.206889629E-1,1.022448635E1,1.002509713E0
1.024892500E1,2.704394460E-1,1.026515961E1,9.714042544E-1
1.025388906E1,2.919777036E-1,1.026037025E1,9.809715152E-1
1.025885156E1,2.967565060E-1,1.027234173E1,9.283373356E-1
1.026381563E1,2.560837865E-1,1.029626465E1,8.015117049E-1
1.026877812E1,2.010459006E-1,1.027234173E1,8.110885024E-1
1.027374219E1,2.273725420E-1,1.034412003E1,7.321181893E-1
1.027870469E1,1.196909323E-1,1.033215809E1,7.847618461E-1
1.028366719E1,-9.509769268E-3,1.039436913E1,8.517611623E-1
1.028863125E1,-3.583640978E-2,1.044701290E1,8.302229643E-1
1.029359375E1,-1.291528195E-1,1.041830158E1,8.134731650E-1
1.029855781E1,-1.482968628E-1,1.042786884E1,8.254441619E-1
1.030352031E1,-1.722197086E-1,1.043744564E1,6.818686724E-1
1.030848438E1,-1.339412183E-1,1.038480186E1,6.555515528E-1
1.031344688E1,-4.300943762E-2,1.047094536E1,7.201567292E-1
1.031840938E1,1.441309415E-2,1.047572422E1,7.225509286E-1
1.032337344E1,7.902780920E-2,1.053555107E1,8.039059043E-1
1.032833594E1,1.220851392E-1,1.038001347E1,8.350113630E-1
1.033330000E1,1.579789966E-1,1.043984032E1,8.804724813E-1
1.033826250E1,2.034401149E-1,1.043984032E1,8.709052205E-1
1.034322656E1,3.589770198E-1,1.042308998E1,9.785868526E-1
1.034818906E1,3.828999102E-1,1.044461918E1,9.187605381E-1
1.035315156E1,4.211879671E-1,1.042069626E1,9.666158557E-1
1.035811562E1,4.762258530E-1,1.036326408E1,1.012086511E0
1.036307813E1,5.168985724E-1,1.038719654E1,1.024047971E0
1.036804219E1,5.480040312E-1,1.039436913E1,1.081470490E0
1.037300469E1,4.762258530E-1,1.035848522E1,1.167613864E0
1.037796875E1,4.116111398E-1,1.042786884E1,1.110191226E0
1.038293125E1,4.475050271E-1,1.037044621E1,1.122152686E0
1.038789531E1,4.810046852E-1,1.040155220E1,1.081470490E0
1.039285781E1,4.714374840E-1,1.033934116E1,9.977213144E-1
1.039782031E1,4.116111398E-1,1.030105305E1,1.002509713E0
1.040278438E1,3.948709071E-1,1.026515961E1,1.038403511E0
1.040774688E1,3.613712192E-1,1.030105305E1,1.009692311E0
1.041270938E1,3.517944217E-1,1.027951431E1,9.450871348E-1
1.041767344E1,3.206889629E-1,1.031301498E1,9.977213144E-1
1.042263594E1,2.441223711E-1,1.028909206E1,9.474717975E-1
1.042760000E1,1.747288406E-1,1.033694649E1,8.469727635E-1
1.043256250E1,1.220851392E-1,1.029626465E1,7.799734473E-1
1.043752656E1,1.202846877E-2,1.037044621E1,6.914454103E-1
1.044248906E1,7.184520364E-2,1.039676380E1,6.603399515E-1
1.044745156E1,-2.386540174E-2,1.037044621E1,5.718024373E-1
1.045241562E1,-8.847054094E-2,1.030823517E1,5.933406353E-1
1.045737812E1,-8.129751682E-2,1.035609055E1,6.555515528E-1
1.046234219E1,-1.195855886E-1,1.039676380E1,6.411958933E-1
1.046730469E1,-8.847054094E-2,1.041590691E1,6.675130129E-1
1.047226875E1,-4.779784381E-2,1.039676380E1,6.100904346E-1
1.047723125E1,1.920149848E-2,1.041351414E1,6.746956110E-1
1.048219531E1,-1.669237576E-2,1.044461918E1,7.632332444E-1
1.048715781E1,1.202846877E-2,1.043265724E1,7.034068704E-1
1.049212031E1,3.595133126E-2,1.045419502E1,7.775887847E-1
1.049708438E1,1.029410958E-1,1.045658970E1,8.589437604E-1
1.050204688E1,2.638410218E-2,1.039915752E1,8.326171637E-1
1.050701094E1,4.313393682E-2,1.049486828E1,9.187605381E-1
1.051197344E1,1.268735379E-1,1.039915752E1,9.020106792E-1
1.051693594E1,1.125083268E-1,1.041830158E1,8.828666210E-1
1.052190000E1,9.815269709E-2,1.043744564E1,8.900492787E-1
1.052686250E1,1.101237014E-1,1.044461918E1,8.709052205E-1
1.053182656E1,7.423940301E-2,1.044940758E1,8.876550794E-1
1.053678906E1,1.292581707E-1,1.048769569E1,8.134731650E-1
1.054175156E1,1.938728839E-1,1.047334003E1,8.732994199E-1
1.054671563E1,1.747288406E-1,1.045658970E1,8.804724813E-1
1.055167969E1,1.531905979E-1,1.042786884E1,9.355103970E-1
1.055664219E1,1.603731960E-1,1.039436913E1,9.402987957E-1
1.056160469E1,1.866902709E-1,1.039676380E1,9.953366518E-1
1.056656875E1,2.082285136E-1,1.043984032E1,9.450871348E-1
1.057153125E1,2.154015303E-1,1.035130310E1,8.996165395E-1
1.057649531E1,1.507963985E-1,1.041351414E1,8.158673048E-1
1.058145781E1,1.220851392E-1,1.034412003E1,8.685110211E-1
1.058642031E1,1.579789966E-1,1.036086941E1,7.656177878E-1
1.059138438E1,1.507963985E-1,1.045180130E1,6.818686724E-1
1.059634688E1,1.005468965E-1,1.036805153E1,7.297335267E-1
1.060130938E1,9.815269709E-2,1.043744564E1,7.273392677E-1
1.060627344E1,1.029410958E-1,1.042069626E1,7.895502448E-1
1.061123594E1,9.576806426E-2,1.044701290E1,7.153682709E-1
1.061620000E1,7.663360238E-2,1.045180130E1,7.536563873E-1
1.062116250E1,3.834553435E-2,1.041111946E1,7.584447861E-1
1.062612656E1,3.116292879E-2,1.041111946E1,6.890512705E-1
1.063108906E1,7.184520364E-2,1.037044621E1,7.416949272E-1
1.063605312E1,9.098923951E-2,1.037284088E1,7.775887847E-1
1.064101563E1,1.364407688E-1,1.035609055E1,7.680120468E-1
1.064597969E1,1.172967330E-1,1.036326408E1,8.445882201E-1
1.065094219E1,1.053352952E-1,1.040872478E1,8.350113630E-1
1.065590469E1,1.675462276E-1,1.041111946E1,8.756936789E-1
1.066086875E1,1.866902709E-1,1.038959122E1,8.852608800E-1
1.066583125E1,1.053352952E-1,1.038719654E1,9.187605381E-1
1.067079531E1,1.531905979E-1,1.035609055E1,8.709052205E-1
1.067575781E1,1.149025261E-1,1.044701290E1,8.709052205E-1
1.068072188E1,1.029410958E-1,1.040872478E1,7.608389854E-1
1.068568438E1,1.723346412E-1,1.036565781E1,7.345123291E-1
1.069064688E1,2.393339872E-1,1.036565781E1,6.627342105E-1
1.069560938E1,2.489012182E-1,1.039436913E1,5.909464359E-1
1.070057344E1,3.302561939E-1,1.033934116E1,5.694081783E-1
1.070553750E1,3.757268786E-1,1.036565781E1,5.550525784E-1
1.071049844E1,3.852941096E-1,1.039198399E1,7.345123291E-1
1.071546250E1,4.140053689E-1,1.042547417E1,8.421939611E-1
1.072042656E1,3.637558520E-1,1.046855068E1,1.021653771E0
1.072538906E1,2.943718731E-1,1.048530102E1,1.179575324E0
1.073035312E1,3.326503932E-1,1.049486828E1,1.313573956E0
1.073531562E1,3.326503932E-1,1.048051262E1,1.351862073E0
1.074027969E1,2.512954175E-1,1.056665611E1,1.198719382E0
1.074524219E1,2.010459006E-1,1.054511833E1,1.107797146E0
1.075020469E1,1.866902709E-1,1.058819389E1,9.618370533E-1
1.075516719E1,1.101237014E-1,1.064322281E1,7.297335267E-1
1.076013125E1,5.988377333E-2,1.062408829E1,7.345123291E-1
1.076509375E1,2.398990095E-2,1.055947399E1,7.153682709E-1
1.077005625E1,2.159569971E-2,1.063126087E1,6.388017535E-1
1.077502031E1,1.680729724E-2,1.066236591E1,7.656177878E-1
1.077998438E1,2.877830528E-2,1.067433834E1,7.847618461E-1
1.078494688E1,3.595133126E-2,1.063365555E1,8.613380194E-1
1.078991094E1,1.220851392E-1,1.060494423E1,9.211547375E-1
1.079487344E1,1.029410958E-1,1.055708885E1,1.000115514E0
1.079983594E1,1.364407688E-1,1.053076172E1,9.379045963E-1
1.080479844E1,1.268735379E-1,1.051640606E1,9.618370533E-1
1.080976250E1,2.034401149E-1,1.047334003E1,9.426929951E-1
1.081472656E1,2.824008763E-1,1.050922394E1,8.804724813E-1
1.081968906E1,2.321513742E-1,1.041351414E1,7.919444442E-1
1.082465156E1,2.608722150E-1,1.038959122E1,6.507631540E-1
1.082961562E1,2.991507351E-1,1.037523460E1,4.473805130E-1
1.083457812E1,2.608722150E-1,1.032736969E1,4.090924561E-1
1.083954219E1,1.962575018E-1,1.036805153E1,4.186596870E-1
1.084450469E1,2.249783427E-1,1.032259083E1,4.306307137E-1
1.084946719E1,1.388349682E-1,1.034890842E1,5.694081783E-1
1.085443125E1,1.920149848E-2,1.037523460E1,6.531573534E-1
1.085939375E1,-2.336740959E-3,1.041111946E1,7.967232466E-1
1.086435625E1,5.030696467E-2,1.047572422E1,8.469727635E-1
1.086932031E1,5.270116776E-2,1.044222450E1,9.211547375E-1
1.087428281E1,5.988377333E-2,1.041111946E1,9.426929951E-1
1.087924688E1,1.316523552E-1,1.042547417E1,8.996165395E-1
1.088420938E1,1.507963985E-1,1.037044621E1,8.972222805E-1
1.088917344E1,1.962575018E-1,1.046376228E1,8.134731650E-1
1.089413594E1,2.417281866E-1,1.047572422E1,9.379045963E-1
1.089910000E1,2.441223711E-1,1.048769569E1,9.235489368E-1
1.090406250E1,2.680452466E-1,1.044461918E1,8.134731650E-1
1.090902656E1,2.608722150E-1,1.043984032E1,7.680120468E-1
1.091398906E1,2.656510174E-1,1.056186676E1,6.699072123E-1
1.091895156E1,2.824008763E-1,1.054033852E1,7.105894685E-1
1.092391563E1,2.249783427E-1,1.057383919E1,7.943387032E-1
1.092887812E1,2.704394460E-1,1.058819389E1,8.302229643E-1
1.093384219E1,2.034401149E-1,1.057861710E1,7.823676467E-1
1.093880469E1,2.584780157E-1,1.056426144E1,8.182615638E-1
1.094376719E1,2.680452466E-1,1.053555107E1,8.182615638E-1
1.094873125E1,2.584780157E-1,1.059536743E1,9.570485950E-1
1.095369375E1,3.852941096E-1,1.063605022E1,1.019259572E0
1.095865781E1,4.187937677E-1,1.063605022E1,1.110191226E0
1.096362031E1,4.642548561E-1,1.064322281E1,1.215469122E0
1.096858438E1,3.661500514E-1,1.068869305E1,1.215469122E0
1.097354688E1,2.943718731E-1,1.069108772E1,1.327939153E0
1.097851094E1,2.728336453E-1,1.072697163E1,1.339900613E0
1.098347344E1,2.943718731E-1,1.077244282E1,1.263324499E0
1.098843594E1,3.182947338E-1,1.075090408E1,1.248968840E0
1.099340000E1,2.321513742E-1,1.077004814E1,1.325544953E0
1.099836250E1,1.603731960E-1,1.076286507E1,1.131719947E0
1.100332500E1,1.005468965E-1,1.080354786E1,1.033615232E0
1.100828906E1,1.340465695E-1,1.079397106E1,9.977213144E-1
1.101325156E1,6.945100427E-2,1.085379791E1,8.421939611E-1
1.101821562E1,-5.019204319E-2,1.079157734E1,7.034068704E-1
1.102317813E1,-7.411490381E-2,1.082269192E1,5.622351766E-1
1.102814219E1,-1.387200505E-1,1.076047134E1,5.359085202E-1
1.103310469E1,-2.176903933E-1,1.076525974E1,4.784860015E-1
1.103806875E1,-2.942569554E-1,1.074372196E1,4.665149748E-1
1.104303125E1,-2.248634249E-1,1.080115318E1,4.497651756E-1
1.104799531E1,-1.746139228E-1,1.075090408E1,3.971310258E-1
1.105295781E1,-1.746139228E-1,1.075569248E1,4.210538864E-1
1.105792031E1,-1.147971824E-1,1.075569248E1,5.239470601E-1
1.106288438E1,-1.243644133E-1,1.069108772E1,6.914454103E-1
1.106784688E1,-7.172070444E-2,1.069347191E1,7.823676467E-1
1.107280938E1,2.159569971E-2,1.067433834E1,8.876550794E-1
1.107777344E1,5.030696467E-2,1.065519333E1,9.761926532E-1
1.108273594E1,1.029410958E-1,1.064083767E1,9.163663387E-1
1.108770000E1,1.077295020E-1,1.059776211E1,9.809715152E-1
1.109266250E1,1.220851392E-1,1.061211681E1,1.033615232E0
1.109762656E1,1.866902709E-1,1.064561749E1,1.024047971E0
1.110258906E1,1.603731960E-1,1.060254955E1,9.283373356E-1
1.110755312E1,1.101237014E-1,1.060733795E1,9.139720798E-1
1.111251562E1,1.412291676E-1,1.058101177E1,8.493670225E-1
1.111747812E1,4.791276529E-2,1.055708885E1,7.728003860E-1
1.112244219E1,9.576806426E-2,1.056665611E1,6.938396692E-1
1.112740469E1,4.073973373E-2,1.062408829E1,5.885522366E-1
1.113236875E1,5.270116776E-2,1.066954899E1,5.430911183E-1
1.113733125E1,-8.129751682E-2,1.066715527E1,5.885522366E-1
1.114229531E1,-1.147971824E-1,1.068151093E1,5.263413191E-1
1.114725781E1,-1.506910622E-1,1.073894215E1,5.502641797E-1
1.115222031E1,-2.152961940E-1,1.074611664E1,6.746956110E-1
1.115718438E1,-1.028357521E-1,1.077482700E1,7.369065285E-1
1.116214844E1,-5.975927413E-2,1.078919220E1,7.225509286E-1
1.116711094E1,2.159569971E-2,1.078201008E1,8.900492787E-1
1.117207344E1,7.663360238E-2,1.077961540E1,9.570485950E-1
1.117703594E1,1.412291676E-1,1.075090408E1,1.136508465E0
1.118200000E1,1.627578288E-1,1.078919220E1,1.268112898E0
1.118696250E1,2.154015303E-1,1.077722168E1,1.332718015E0
1.119192656E1,2.776220441E-1,1.073176003E1,1.277689695E0
1.119688906E1,3.135063350E-1,1.077482700E1,1.268112898E0
1.120185313E1,2.847950757E-1,1.076286507E1,1.208296180E0
1.120681562E1,2.082285136E-1,1.074850941E1,1.165219545E0
1.121177812E1,1.460079998E-1,1.076047134E1,1.143691063E0
1.121674219E1,3.116292879E-2,1.077722168E1,1.059941769E0
1.122170469E1,4.313393682E-2,1.078201008E1,1.016865373E0
1.122666875E1,5.746084207E-5,1.082269192E1,1.016865373E0
1.123163125E1,-9.509769268E-3,1.091121960E1,8.972222805E-1
1.123659375E1,-5.258624628E-2,1.087532616E1,7.967232466E-1
1.124155781E1,-2.625960298E-2,1.084182644E1,7.249451280E-1
1.124652031E1,-1.908657700E-2,1.085140324E1,6.005136967E-1
1.125148438E1,7.240065839E-3,1.080354786E1,5.406969786E-1
1.125644688E1,-4.061523825E-2,1.076765442E1,4.808706343E-1
1.126141094E1,-3.344221041E-2,1.078919220E1,4.043040574E-1
1.126637344E1,-2.386540174E-2,1.066715527E1,4.736976027E-1
1.127133594E1,-5.019204319E-2,1.071022129E1,5.119856596E-1
1.127630000E1,3.834553435E-2,1.067194366E1,6.818686724E-1
1.128126250E1,8.380663395E-2,1.067672253E1,7.728003860E-1
1.128622656E1,1.005468965E-1,1.067433834E1,8.900492787E-1
1.129118906E1,2.297571748E-1,1.065040493E1,9.785868526E-1
1.129615312E1,2.847950757E-1,1.055469418E1,1.004903913E0
1.130111719E1,4.140053689E-1,1.058580017E1,1.117364407E0
1.130607812E1,4.762258530E-1,1.054272366E1,1.079076290E0
1.131104219E1,4.714374840E-1,1.054751205E1,1.100614548E0
1.131600469E1,4.738316536E-1,1.050922394E1,1.040797710E0
1.132096875E1,4.116111398E-1,1.055947399E1,1.028836250E0
1.132593125E1,3.900824785E-1,1.055708885E1,1.019259572E0
1.133089531E1,3.781210780E-1,1.062886715E1,1.086258888E0
1.133585781E1,2.824008763E-1,1.068151093E1,1.024047971E0
1.134082188E1,2.417281866E-1,1.066476059E1,9.953366518E-1
1.134578438E1,1.651520431E-1,1.073176003E1,9.450871348E-1
1.135074688E1,1.507963985E-1,1.070782852E1,8.780878186E-1
1.135571094E1,1.005468965E-1,1.080832672E1,7.512621880E-1
1.136067344E1,5.748957023E-2,1.080115318E1,6.890512705E-1
1.136563750E1,-3.344221041E-2,1.078919220E1,6.076962948E-1
1.137060000E1,-5.258624628E-2,1.082986546E1,6.076962948E-1
1.137556250E1,-9.086474776E-2,1.083704758E1,5.933406353E-1
1.138052656E1,-1.602582783E-1,1.082747078E1,5.526583791E-1
1.138548906E1,-2.057193965E-1,1.088969135E1,6.172634959E-1
1.139045312E1,-1.650466919E-1,1.085857582E1,6.603399515E-1
1.139541562E1,-2.105077952E-1,1.086336422E1,6.938396692E-1
1.140037969E1,-1.865849346E-1,1.080594254E1,8.230499029E-1
1.140534219E1,-6.454767287E-2,1.088969135E1,7.919444442E-1
1.141030469E1,-4.300943762E-2,1.084661484E1,9.402987957E-1
1.141526875E1,1.920149848E-2,1.084182644E1,1.052759290E0
1.142023281E1,6.466259807E-2,1.084422112E1,1.052759290E0
1.142519531E1,1.986517012E-1,1.079875946E1,1.045586228E0
1.143015781E1,2.847950757E-1,1.082747078E1,1.000115514E0
1.143512188E1,2.584780157E-1,1.081311512E1,9.714042544E-1
1.144008438E1,2.871892750E-1,1.074850941E1,9.929425120E-1
1.144504688E1,3.661500514E-1,1.081072044E1,1.014471173E0
1.145001094E1,3.948709071E-1,1.076286507E1,1.007298112E0
1.145497344E1,3.589770198E-1,1.078679752E1,9.953366518E-1
1.145993750E1,3.063333035E-1,1.074850941E1,1.007298112E0
1.146490000E1,2.656510174E-1,1.082747078E1,1.050364971E0
1.146986406E1,1.220851392E-1,1.085857582E1,1.114970207E0
1.147482656E1,1.441309415E-2,1.088490295E1,1.153258204E0
1.147978906E1,-7.890331000E-2,1.087054729E1,1.004903913E0
1.148475313E1,-1.363354176E-1,1.080832672E1,9.020106792E-1
1.148971562E1,-8.847054094E-2,1.083465290E1,7.608389854E-1
1.149467969E1,-8.369170874E-2,1.083944130E1,7.464833260E-1
1.149964219E1,-1.243644133E-1,1.085857582E1,7.058010697E-1
1.150460625E1,-1.794023216E-1,1.081790352E1,7.225509286E-1
1.150956875E1,-2.296518236E-1,1.084182644E1,7.871560454E-1
1.151453125E1,-2.607572973E-1,1.078919220E1,7.249451280E-1
1.151949531E1,-3.086126149E-1,1.079157734E1,7.751946449E-1
1.152445781E1,-3.373238444E-1,1.069108772E1,7.560505867E-1
1.152942031E1,-3.397180736E-1,1.062408829E1,7.249451280E-1
1.153438438E1,-3.445064723E-1,1.061451149E1,6.723014116E-1
1.153934688E1,-2.440074682E-1,1.057144451E1,6.483689547E-1
1.154431094E1,-2.535746992E-1,1.057144451E1,5.981194377E-1
1.154927344E1,-1.626524776E-1,1.059536743E1,5.119856596E-1
1.155423750E1,-1.004415527E-1,1.049247360E1,5.000146627E-1
1.155920000E1,-8.369170874E-2,1.048051262E1,4.378037155E-1
1.156416250E1,-6.215347722E-2,1.045897484E1,4.617361724E-1
1.156912656E1,-3.583640978E-2,1.048051262E1,5.048030615E-1
1.157408906E1,-6.454767287E-2,1.044461918E1,4.904474318E-1
1.157905313E1,-5.258624628E-2,1.043026257E1,5.861580372E-1
1.158401563E1,-1.147971824E-1,1.046615696E1,6.364075541E-1
1.158897969E1,-2.033347636E-1,1.044222450E1,7.345123291E-1
1.159394219E1,-1.602582783E-1,1.046136856E1,8.565496206E-1
1.159890469E1,-1.459026486E-1,1.051161861E1,9.187605381E-1
1.160386875E1,-1.339412183E-1,1.043265724E1,8.445882201E-1
1.160883125E1,-4.300943762E-2,1.044222450E1,8.086943030E-1
1.161379531E1,-4.540364072E-2,1.038480186E1,6.794840097E-1
1.161875781E1,5.030696467E-2,1.034412003E1,6.651188135E-1
1.162372188E1,1.005468965E-1,1.035130310E1,5.933406353E-1
1.162868438E1,1.675462276E-1,1.025319767E1,6.364075541E-1
1.163364688E1,2.177957445E-1,1.028669739E1,5.670139790E-1
1.163861094E1,1.842960715E-1,1.021012115E1,6.603399515E-1
1.164357344E1,1.890844703E-1,1.030105305E1,7.249451280E-1
1.164853750E1,2.393339872E-1,1.022209167E1,6.651188135E-1
1.165350000E1,2.058342993E-1,1.021730328E1,6.076962948E-1
1.165846406E1,1.890844703E-1,1.025319767E1,6.029078960E-1
1.166342656E1,1.723346412E-1,1.015748692E1,7.105894685E-1
1.166839062E1,1.220851392E-1,1.024601460E1,7.632332444E-1
1.167335312E1,1.196909323E-1,1.021012115E1,7.488679886E-1
1.167831563E1,2.877830528E-2,1.028669739E1,7.273392677E-1
1.168327969E1,-2.336740959E-3,1.032259083E1,7.632332444E-1
1.168824219E1,-8.129751682E-2,1.031780243E1,7.895502448E-1
1.169320625E1,-1.961521655E-1,1.023405361E1,6.459843516E-1
1.169816875E1,-1.913637519E-1,1.019815922E1,5.741965771E-1
1.170313125E1,-2.105077952E-1,1.020055389E1,4.521593750E-1
1.170809531E1,-1.602582783E-1,1.021251583E1,4.306307137E-1
1.171305781E1,-2.176903933E-1,1.024123669E1,3.875542283E-1
1.171802188E1,-1.339412183E-1,1.020773602E1,3.851599991E-1
1.172298438E1,-5.019204319E-2,1.021251583E1,4.449863136E-1
1.172794844E1,5.270116776E-2,1.019337082E1,5.718024373E-1
1.173291094E1,1.699404269E-1,1.014312172E1,6.196576953E-1
1.173787344E1,2.393339872E-1,1.013594818E1,8.230499029E-1
1.174283750E1,2.704394460E-1,1.012876606E1,8.876550794E-1
1.174780000E1,3.494002223E-1,1.017662144E1,8.924434781E-1
1.175276406E1,3.948709071E-1,1.017901516E1,9.235489368E-1
1.175772656E1,3.996497095E-1,1.017184258E1,8.780878186E-1
1.176269063E1,3.972555101E-1,1.010484314E1,6.770898700E-1
1.176765312E1,3.206889629E-1,1.008330441E1,5.598409176E-1
1.177261562E1,1.938728839E-1,1.018140984E1,4.856590331E-1
1.177757969E1,7.663360238E-2,1.008330441E1,5.048030615E-1
1.178254219E1,1.202846877E-2,1.017901516E1,4.521593750E-1
1.178750625E1,2.451662440E-3,1.009288216E1,4.617361724E-1
1.179246875E1,-5.975927413E-2,1.013834286E1,4.617361724E-1
1.179743125E1,-8.369170874E-2,1.010962200E1,4.808706343E-1
1.180239531E1,-1.028357521E-1,1.010962200E1,5.239470601E-1
1.180735781E1,-9.804734588E-2,1.005938148E1,5.933406353E-1
1.181232188E1,-4.300943762E-2,1.001870060E1,7.034068704E-1
1.181728438E1,7.240065839E-3,9.968450546E0,5.789849758E-1
1.182224844E1,9.338344634E-2,9.968450546E0,6.459843516E-1
1.182721094E1,5.988377333E-2,9.884700775E0,7.967232466E-1
1.183217344E1,9.815269709E-2,9.915806770E0,7.488679886E-1
1.183713750E1,1.220851392E-1,9.875133514E0,7.440891862E-1
1.184210000E1,1.531905979E-1,9.844018936E0,7.081953287E-1
1.184706406E1,1.890844703E-1,9.774634361E0,5.981194377E-1
1.185202656E1,2.010459006E-1,9.822490692E0,6.340133548E-1
1.185698906E1,1.484021842E-1,9.817702293E0,5.574467778E-1
1.186195313E1,1.938728839E-1,9.750701904E0,4.593419433E-1
1.186691562E1,8.380663395E-2,9.798557281E0,5.167644620E-1
1.187187969E1,9.576806426E-2,9.777029037E0,4.641303718E-1
1.187684219E1,4.313393682E-2,9.750701904E0,5.765908360E-1
1.188180625E1,4.313393682E-2,9.774634361E0,5.718024373E-1
1.188676875E1,1.675462276E-1,9.700452805E0,6.268403530E-1
1.189173125E1,2.967565060E-1,9.772240639E0,7.967232466E-1
1.189669375E1,2.919777036E-1,9.741134644E0,9.044048786E-1
1.190165781E1,3.781210780E-1,9.748308182E0,9.307219982E-1
1.190662188E1,4.355435967E-1,9.729164124E0,8.972222805E-1
1.191158438E1,4.546876252E-1,9.674136162E0,8.876550794E-1
1.191654844E1,5.192927718E-1,9.710029602E0,9.115875363E-1
1.192151094E1,5.408309698E-1,9.748308182E0,9.115875363E-1
1.192647344E1,4.786105156E-1,9.726778984E0,9.187605381E-1
1.193143750E1,4.259763658E-1,9.705241203E0,8.948376179E-1
1.193640000E1,3.087275028E-1,9.774634361E0,7.871560454E-1
1.194136250E1,3.159005344E-1,9.719596863E0,7.153682709E-1
1.194632656E1,2.776220441E-1,9.705241203E0,6.818686724E-1
1.195129062E1,3.111217320E-1,9.738740921E0,5.550525784E-1
1.195625312E1,2.967565060E-1,9.767452240E0,5.000146627E-1
1.196121563E1,3.350445926E-1,9.705241203E0,4.354095161E-1
1.196617969E1,3.159005344E-1,9.666953087E0,3.564487696E-1
1.197114219E1,3.517944217E-1,9.604742050E0,4.306307137E-1
1.197610625E1,4.235821664E-1,9.525781631E0,4.234480858E-1
1.198106875E1,4.833988845E-1,9.631059647E0,4.425921440E-1
1.198603125E1,5.671480894E-1,9.595166206E0,4.425921440E-1
1.199099531E1,5.982535481E-1,9.525781631E0,4.976204634E-1
1.199595938E1,6.748297215E-1,9.501849174E0,5.335143209E-1
1.200092031E1,6.843969226E-1,9.468349457E0,5.430911183E-1
1.200588438E1,6.604740620E-1,9.487493515E0,5.359085202E-1
1.201084688E1,5.695422888E-1,9.456387520E0,5.502641797E-1
1.201581094E1,5.432252288E-1,9.415705681E0,6.890512705E-1
1.202077500E1,4.881873131E-1,9.408533096E0,7.177625299E-1
1.202573750E1,4.714374840E-1,9.465954781E0,7.584447861E-1
1.203070000E1,4.235821664E-1,9.434849739E0,7.010126710E-1
1.203566406E1,3.852941096E-1,9.413311958E0,5.933406353E-1
1.204062656E1,3.541886210E-1,9.341533661E0,4.114866555E-1
1.204558906E1,3.015449345E-1,9.331956863E0,3.564487696E-1
1.205055312E1,2.728336453E-1,9.336745262E0,1.913446039E-1
1.205551562E1,1.890844703E-1,9.382205963E0,2.894493937E-1
1.206047813E1,1.316523552E-1,9.346312523E0,2.535555363E-1
1.206544219E1,5.030696467E-2,9.427677155E0,2.559497356E-1
1.207040469E1,4.791276529E-2,9.415705681E0,2.391999066E-1
1.207536875E1,-7.650911063E-2,9.439639091E0,1.195568517E-1
1.208033125E1,-1.100087836E-1,9.422888756E0,2.176616639E-1
