"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.406574584E-1,2.308677598E-3,4.611771162E-2,-1.278064572E-1
7.506964583E-1,1.779937098E-2,6.882068669E-2,-5.522388205E-2
7.606754584E-1,1.774034265E-2,5.282186870E-2,1.063360477E-2
7.706854583E-1,1.686962144E-2,5.276466192E-2,7.823334145E-3
7.807024583E-1,3.041770119E-3,1.179117623E-1,1.123964218E-1
7.907024584E-1,1.868495321E-3,1.177162917E-1,1.137862045E-1
8.007124583E-1,-2.529775468E-2,7.508408706E-2,3.876999079E-2
8.107214583E-1,-2.766664218E-2,8.458250516E-2,-7.942836729E-2
8.207304584E-1,-2.846968416E-2,8.441152892E-2,-7.675235250E-2
8.307404583E-1,-2.681704403E-2,8.232293090E-2,-1.029283270E-1
8.407484583E-1,-7.042457795E-2,1.316788214E-1,-5.947916126E-2
8.507584584E-1,-7.155497721E-2,1.315410373E-1,-6.037098042E-2
8.607684583E-1,-9.054522160E-2,1.704570257E-1,-4.550120952E-2
8.708064583E-1,-5.242751055E-2,1.564927601E-1,5.726636473E-2
8.808154584E-1,-5.433609656E-2,1.562410740E-1,5.668420132E-2
8.908254583E-1,-4.100114211E-2,1.586507116E-1,5.117126368E-2
9.008034584E-1,5.175954839E-2,1.191543961E-1,4.241942994E-2
9.108434584E-1,6.505900384E-2,1.284013017E-1,6.060260325E-2
9.208534583E-1,6.303329994E-2,1.280863195E-1,6.225803680E-2
9.308324584E-1,4.241078303E-3,7.512034436E-2,1.554297957E-2
9.408704584E-1,2.700855177E-3,7.487223969E-2,1.724617527E-2
9.508804583E-1,-4.882727937E-2,5.414320696E-2,2.489045728E-2
9.608824584E-1,-5.928502914E-2,2.170236116E-2,-9.331635985E-3
9.708984583E-1,-5.994447172E-2,2.157573240E-2,-7.626647857E-3
9.809084584E-1,-7.026824259E-2,2.432147923E-3,-1.355716806E-2
9.909164584E-1,-3.143631699E-2,-3.750085035E-2,-1.030645671E-1
1.000926458E0,-3.276873070E-2,-3.771505031E-2,-1.015030682E-1
1.010936458E0,-8.167313308E-4,-1.102493196E-2,-7.809094462E-2
1.020913458E0,3.287553832E-2,2.462691916E-2,-8.735605882E-2
1.030953458E0,3.122602051E-2,2.439369063E-2,-8.692713814E-2
1.040963458E0,1.442502163E-2,3.824307900E-2,-7.564750283E-2
1.050941458E0,-3.480713289E-3,1.260097357E-1,-7.372794873E-2
1.060950458E0,-2.479027346E-2,1.341468398E-1,1.105122959E-2
1.070960458E0,-2.587586387E-2,1.340426040E-1,8.835893738E-3
1.080999458E0,-5.812613383E-2,1.419927891E-1,1.267191583E-1
1.090977458E0,-5.879287174E-2,1.419188035E-1,1.259032159E-1
1.100987458E0,-3.566848828E-2,8.950251686E-2,9.494236431E-2
1.111022458E0,-3.636972932E-2,8.935386054E-2,9.759943047E-2
1.121006458E0,2.917995870E-2,1.271006160E-1,-3.659409110E-2
1.131016458E0,4.945227364E-2,1.327936296E-1,-5.310805793E-2
1.141024458E0,4.717094590E-2,8.897828657E-2,-2.451860406E-2
1.151033458E0,3.273217875E-2,1.386764493E-1,7.993688547E-3
1.161043458E0,3.136510430E-2,1.385099955E-1,7.104135756E-3
1.171082458E0,-2.271471062E-2,1.354934535E-1,7.408074140E-2
1.181060458E0,-1.252327184E-2,1.604352087E-1,9.660693870E-2
1.191070458E0,-1.808249727E-3,1.415176754E-1,8.983166029E-2
1.201101458E0,-1.066050311E-2,1.608794692E-1,2.044040126E-3
1.211118458E0,2.685212961E-2,7.984649803E-2,-3.159300638E-2
1.221128458E0,4.888092301E-2,8.452340260E-2,-1.806055994E-2
1.231123458E0,2.740297159E-2,7.803540520E-2,2.245175265E-2
1.241146458E0,4.214878152E-2,9.974263600E-2,3.197674818E-2
1.251156458E0,4.635300266E-2,6.018957056E-2,2.019884559E-2
1.261152458E0,3.539752465E-2,3.457709863E-2,-3.624750881E-2
1.271143458E0,7.896272792E-2,8.595054349E-2,1.756086454E-3
1.281153458E0,9.015631780E-2,9.718680890E-2,6.224943043E-2
1.291186458E0,7.600837197E-2,6.686147202E-2,3.501490205E-2
1.301171458E0,8.238071783E-2,4.814184865E-2,2.210848455E-2
1.311181458E0,8.928083430E-2,2.305097120E-2,1.125274154E-2
1.321216458E0,6.907739317E-2,5.827158332E-2,2.534396367E-2
1.331199458E0,2.427386611E-2,4.051453042E-2,9.084554921E-2
1.341209458E0,3.153231411E-2,9.653598639E-2,1.074378276E-1
1.351248458E0,-5.072269087E-2,1.434471560E-1,1.268560745E-1
1.361257458E0,-5.374172252E-2,1.663326556E-1,1.709820143E-1
1.371267458E0,8.712265670E-3,1.428723199E-1,1.747000577E-1
1.381247458E0,3.507186900E-2,1.569891156E-1,1.214862109E-1
1.391284458E0,6.054971336E-2,1.346643640E-1,3.052495306E-2
1.401294458E0,3.155298036E-2,-1.298129155E-2,-4.117241071E-2
1.411299458E0,-4.853859937E-3,1.030742607E-2,-4.880289922E-2
1.421311458E0,-9.683847930E-3,4.371422961E-3,-9.807233317E-2
1.431321458E0,-5.519923609E-4,3.298185714E-2,-1.230828205E-1
1.441324458E0,6.834202814E-2,4.480691205E-2,-1.018077264E-1
1.451340458E0,1.030551385E-1,6.118200751E-2,6.498978629E-3
1.461350458E0,1.000536256E-1,6.086766941E-2,2.921505056E-3
1.471334458E0,1.261264973E-1,1.790567633E-1,2.334970088E-1
1.481336458E0,-3.577391632E-2,2.104569144E-1,2.232909863E-1
1.491346458E0,-3.685947932E-2,2.102856275E-1,2.250053351E-1
1.501364458E0,-3.696145841E-2,1.846579939E-1,1.311449523E-1
1.511364458E0,-9.098960998E-2,1.539358092E-1,2.889643726E-2
1.521374458E0,-9.643047156E-2,1.444973251E-1,-8.215469897E-3
1.531393458E0,-4.686376152E-2,1.488004556E-1,-8.295931353E-3
1.541392458E0,2.833588571E-2,7.266076792E-2,4.389892168E-2
1.551402458E0,9.917706407E-2,3.837573314E-2,2.843623855E-2
1.561432458E0,1.009625114E-1,1.969736005E-2,1.290593099E-2
1.571449458E0,5.729584748E-2,-1.540077802E-2,1.559718080E-3
1.581459458E0,8.248621440E-2,-3.035657152E-2,1.601857290E-3
1.591452458E0,6.312225527E-2,1.745161240E-2,2.944188198E-2
1.601478458E0,7.616380398E-3,4.677599846E-2,6.327474883E-2
1.611488458E0,7.599911121E-3,4.678684779E-2,6.258765531E-2
1.621485458E0,6.657767079E-3,6.204273592E-2,5.920914324E-2
1.631505458E0,4.358612477E-3,3.944937330E-2,8.089032652E-2
1.641515458E0,-8.080616202E-3,8.470370698E-2,8.237792213E-2
1.651507458E0,-4.001418692E-2,8.821591929E-2,7.678914428E-2
1.661533458E0,-1.000931218E-1,1.670376105E-1,9.212262679E-2
1.671543458E0,1.746263075E-2,9.993643465E-2,4.071275103E-2
1.681529458E0,2.754750516E-2,6.156294447E-2,-8.082502957E-2
1.691560458E0,5.702000965E-2,6.365641213E-2,-1.281542020E-1
1.701570458E0,5.538201269E-2,6.346538176E-2,-1.286350898E-1
1.711564458E0,6.346246729E-2,7.131684935E-2,-6.823227864E-3
1.721557458E0,-2.782627117E-2,7.040933864E-2,-4.619557609E-3
1.731567458E0,-5.496655888E-2,6.119964965E-2,-3.108137044E-2
1.741594458E0,-5.481380951E-2,6.308229321E-2,-7.982705603E-2
1.751584458E0,-3.434332421E-3,6.857943423E-2,-5.565216319E-2
1.761594458E0,-3.877383488E-3,6.849121893E-2,-5.369094767E-2
1.771635458E0,5.523141491E-2,3.810123606E-2,-5.054313567E-2
1.781642458E0,7.627260216E-2,1.555753251E-2,5.167334307E-2
1.791652458E0,8.457188881E-2,8.907430196E-3,5.269313402E-2
1.801662458E0,6.278352790E-2,6.275549895E-3,4.911421321E-2
1.811666458E0,1.178152513E-2,4.853865076E-2,3.979236274E-2
1.821676458E0,-1.061788696E-2,6.584070805E-2,6.616256073E-2
1.831690458E0,-7.749525952E-2,5.082849807E-2,3.393061585E-2
1.841699458E0,-4.692816768E-2,9.959727787E-2,-3.041635930E-3
1.851709458E0,-4.551110411E-2,9.977280398E-2,-3.175296485E-3
1.861687458E0,-4.605751556E-3,1.096718843E-1,5.679963586E-3
1.871726458E0,-3.106311617E-2,1.013025452E-1,-4.146731708E-3
1.881736458E0,-6.702440834E-2,1.782655254E-1,1.255525908E-2
1.891744458E0,-4.931633958E-2,2.073265526E-1,4.399964454E-2
1.901723458E0,-4.339346073E-3,2.215107284E-1,7.289735631E-2
1.911733458E0,-4.505941755E-3,2.214475236E-1,7.534014485E-2
1.921772458E0,-3.197041960E-3,2.012312871E-1,2.827459273E-2
1.931750458E0,4.254223974E-2,1.026004992E-1,-7.506077585E-2
1.941760458E0,5.407108521E-2,1.103421944E-1,-7.970259257E-2
1.951770458E0,4.264029024E-2,4.857716016E-2,-6.412962089E-2
1.961782458E0,4.057133521E-2,4.156806621E-2,-3.466096049E-2
1.971792458E0,4.144205414E-2,4.165832803E-2,-3.361780580E-2
1.981796458E0,3.607413430E-2,2.521984510E-2,-2.582146649E-2
1.991806458E0,2.829514706E-2,1.237022440E-2,-7.370023841E-2
2.001816458E0,5.575603806E-2,4.136540537E-2,-7.094086425E-2
2.011855458E0,6.957686986E-3,9.931377014E-2,-8.568244865E-2
2.021864458E0,1.427970347E-2,1.565444166E-1,-8.115410903E-2
2.031874458E0,1.463854436E-2,1.565784035E-1,-8.044970227E-2
2.041882458E0,1.635402036E-2,1.151202284E-1,-6.900681773E-3
2.051861458E0,-9.203105391E-2,1.388823718E-1,2.206765454E-2
2.061871458E0,-6.437328990E-2,1.106670347E-1,5.944867808E-2
2.071911458E0,-8.640030401E-2,1.139103025E-1,-2.229336442E-4
2.081919458E0,-7.434061359E-2,1.278602607E-1,-2.182150503E-2
2.091929458E0,-7.426200051E-2,1.278569442E-1,-2.087397059E-2
2.101907458E0,-4.381243771E-2,9.282955516E-2,-1.490175357E-2
2.111929458E0,-5.212745246E-2,1.586427265E-2,-2.785670639E-2
2.121939458E0,-5.361839195E-2,1.566936851E-2,-2.703452619E-2
2.131966458E0,-4.758918628E-2,-1.913869857E-2,-5.052107614E-2
