"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.007019458E0,-1.235830078E0,9.835746460E0,1.701960754E-1
2.017106458E0,-1.196312256E0,9.845476227E0,1.790277100E-1
2.027158458E0,-1.167272644E0,9.933193817E0,2.314187622E-1
2.037218458E0,-1.225501556E0,9.836794281E0,1.679507446E-1
2.047275458E0,-1.264121246E0,9.913434906E0,1.844165039E-1
2.057321458E0,-1.247805176E0,9.942324829E0,2.158511353E-1
2.067389458E0,-1.202599182E0,9.956545258E0,2.442919922E-1
2.077417458E0,-1.200353851E0,9.936486969E0,1.947450256E-1
2.087497458E0,-1.156495056E0,9.898016968E0,1.339714050E-1
2.097557458E0,-1.152902527E0,9.838141479E0,8.696914673E-2
2.107613458E0,-1.139131165E0,9.846224670E0,7.828720093E-2
2.117666458E0,-1.149010620E0,9.784702606E0,9.056167603E-2
2.127721458E0,-1.150357819E0,9.777816925E0,1.178050232E-1
2.137751458E0,-1.156195679E0,9.761351166E0,1.236428833E-1
2.147835458E0,-1.194665680E0,9.765692139E0,1.321751404E-1
2.157894458E0,-1.164578247E0,9.748477936E0,7.244934082E-2
2.167919458E0,-1.137035522E0,9.777517548E0,7.289840698E-2
2.177990458E0,-1.186283112E0,9.835447083E0,5.568420410E-2
2.188030458E0,-1.178499298E0,9.892777863E0,5.718109131E-2
2.198115458E0,-1.176852722E0,9.851314087E0,1.305285645E-1
2.208147458E0,-1.253792725E0,9.858050079E0,1.525328064E-1
2.218227458E0,-1.287322998E0,9.874815216E0,1.598675537E-1
2.228275458E0,-1.261426849E0,9.846374359E0,1.978884888E-1
2.238315458E0,-1.285676422E0,9.849368134E0,1.365161133E-1
2.248381458E0,-1.275347900E0,9.863139496E0,1.124162292E-1
2.258437458E0,-1.244961090E0,9.828112335E0,1.178050232E-1
2.268491458E0,-1.235979767E0,9.777517548E0,1.175056458E-1
2.278554458E0,-1.253193970E0,9.751172333E0,1.037342834E-1
2.288605458E0,-1.246757355E0,9.716444550E0,7.798782349E-2
2.298657458E0,-1.220861206E0,9.712702332E0,3.098556519E-2
2.308717458E0,-1.175954590E0,9.695937195E0,-7.933502197E-3
2.318773458E0,-1.210682373E0,9.702822876E0,-1.601669312E-2
2.328839458E0,-1.204245758E0,9.736203461E0,3.278182983E-2
2.338893458E0,-1.160985718E0,9.732311554E0,6.421646118E-2
2.348964458E0,-1.164578247E0,9.739646301E0,6.017486572E-2
2.359004458E0,-1.174906769E0,9.760303345E0,5.538482666E-2
2.369051458E0,-1.182690582E0,9.831106110E0,1.160087585E-1
2.379115458E0,-1.219963074E0,9.815239105E0,1.630110168E-1
2.389186458E0,-1.279838562E0,9.784103851E0,8.816665649E-2
2.399221458E0,-1.310375061E0,9.898466034E0,4.909790039E-2
2.409278458E0,-1.301094360E0,9.875413971E0,8.891510010E-2
2.419334458E0,-1.270258484E0,9.935289459E0,1.230441284E-1
2.429408458E0,-1.273701324E0,9.916578369E0,1.579216003E-1
2.439448458E0,-1.258283386E0,9.866282959E0,1.712438965E-1
2.449519458E0,-1.200353851E0,9.831704865E0,1.769320679E-1
2.459591458E0,-1.216969299E0,9.789792023E0,1.326242065E-1
2.469648458E0,-1.197210388E0,9.804461517E0,7.439529419E-2
2.479701458E0,-1.253643036E0,9.801767120E0,4.760101318E-2
2.489732458E0,-1.265767822E0,9.824968872E0,4.685256958E-2
2.499820458E0,-1.217867432E0,9.827812958E0,6.346801758E-2
2.509853458E0,-1.186881866E0,9.841734009E0,9.265731812E-2
2.519902458E0,-1.161584473E0,9.814191284E0,8.277786255E-2
2.529964458E0,-1.186283112E0,9.809700623E0,7.200027466E-2
2.540014458E0,-1.223555603E0,9.786798248E0,3.652404785E-2
2.550086458E0,-1.270108795E0,9.781858521E0,1.886077881E-2
2.560125458E0,-1.283431091E0,9.811945953E0,3.996688843E-2
2.570186458E0,-1.293011169E0,9.846524048E0,6.496490479E-2
2.580257458E0,-1.279539185E0,9.901908875E0,1.272354126E-1
2.590326458E0,-1.278042297E0,9.942923584E0,1.281335449E-1
2.600351458E0,-1.287322998E0,9.892628174E0,1.185534668E-1
2.610433458E0,-1.281634827E0,9.853709106E0,8.921447754E-2
2.620495458E0,-1.283730469E0,9.853260040E0,1.219963074E-1
2.630551458E0,-1.287173309E0,9.845625916E0,1.053808594E-1
2.640601458E0,-1.287322998E0,9.835596771E0,1.218466187E-1
2.650664458E0,-1.294358368E0,9.855954437E0,9.250762939E-2
2.660721458E0,-1.222956848E0,9.821975098E0,7.364685059E-2
2.670771458E0,-1.198707275E0,9.779014435E0,1.079255676E-1
2.680812458E0,-1.225202179E0,9.780960388E0,1.067280579E-1
2.690889458E0,-1.287622375E0,9.809401245E0,1.559756470E-1
