"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.534059375E0,8.999999613E-2,-1.671999991E-1,2.419999987E-2
7.543984375E0,4.839999974E-2,-8.519999683E-2,2.190000005E-2
7.553912500E0,-7.719999552E-2,-2.309999987E-2,2.070000023E-2
7.563837500E0,-1.925999969E-1,1.549999975E-2,-6.599999964E-3
7.573764063E0,-2.194999903E-1,-5.249999836E-2,-3.079999983E-2
7.583689063E0,-2.016000003E-1,2.999999851E-4,-1.735999882E-1
7.593615625E0,-1.604000032E-1,2.159999870E-2,-2.142999917E-1
7.603543750E0,-1.228999943E-1,-3.159999847E-2,-5.959999934E-2
7.613468750E0,8.389999717E-2,-1.242999956E-1,-2.199999988E-2
7.623395313E0,2.310999930E-1,-1.105999947E-1,1.379999984E-2
7.633321875E0,3.194999993E-1,-1.718000025E-1,-1.379999984E-2
7.643248438E0,1.956999898E-1,-3.339000046E-1,4.769999906E-2
7.653173438E0,1.991999894E-1,-3.450999856E-1,1.801999956E-1
7.663101563E0,8.709999919E-2,-2.656999826E-1,1.598999947E-1
7.673026563E0,-1.000999957E-1,-2.842999995E-1,8.100000024E-2
7.682953125E0,-2.087000012E-1,-2.171999961E-1,-5.339999869E-2
7.692879688E0,-2.286999971E-1,-3.089999855E-1,-2.890999913E-1
7.702806250E0,-1.806999892E-1,-3.634999990E-1,-3.951999843E-1
7.712732813E0,-4.059999809E-2,-3.193999827E-1,-2.773000002E-1
7.722657813E0,-2.489999868E-2,-3.094999790E-1,-5.989999697E-2
7.732584375E0,4.389999807E-2,-2.263000011E-1,9.869999439E-2
7.742510938E0,9.939999878E-2,-1.842999905E-1,1.612999886E-1
7.752437500E0,9.769999981E-2,-2.906000018E-1,1.781999916E-1
7.762364063E0,1.704999954E-1,-1.937000006E-1,4.499999806E-3
7.772289063E0,1.004999951E-1,-2.448999882E-1,1.929999888E-2
7.782215625E0,-9.579999745E-2,-1.730999947E-1,-5.059999973E-2
7.792142188E0,-1.521999985E-1,-1.247999966E-1,-8.500000089E-2
7.802068750E0,-1.380999982E-1,-7.909999788E-2,-2.229999937E-2
7.811995313E0,-8.649999648E-2,-1.429999992E-2,-1.387999952E-1
7.821921875E0,4.279999807E-2,-3.059999831E-2,-1.092000008E-1
7.831848438E0,9.299999475E-2,3.139999881E-2,-1.014999971E-1
7.841775000E0,6.300000008E-3,-1.200000010E-2,-4.140000045E-2
7.851700000E0,2.569999918E-2,-5.040000007E-2,1.755999923E-1
7.861626563E0,-3.519999981E-2,2.759999968E-2,2.723000050E-1
7.871553125E0,9.499999695E-3,2.749999985E-2,1.752000004E-1
7.881479688E0,6.449999660E-2,1.339999959E-2,-6.819999963E-2
7.891406250E0,1.349999942E-2,-1.999999862E-3,-1.151999980E-1
7.901332813E0,4.099999741E-2,-3.269999847E-2,-5.879999697E-2
7.911259375E0,4.309999943E-2,-3.659999743E-2,3.419999778E-2
7.921184375E0,-3.700000048E-2,-6.989999861E-2,2.089999989E-2
7.931110938E0,-1.919999905E-2,-9.499999881E-2,-2.061000019E-1
7.941037500E0,-5.829999968E-2,5.799999926E-3,-2.157999873E-1
7.950964063E0,-3.269999847E-2,-5.139999837E-2,-1.730999947E-1
7.960890625E0,-1.048000008E-1,-7.000000030E-2,-8.150000125E-2
7.970817188E0,-6.689999998E-2,-1.942999959E-1,-3.599999938E-3
7.980743750E0,-2.939999849E-2,-1.252000034E-1,3.559999913E-2
7.990668750E0,4.329999909E-2,-9.950000048E-2,1.630999893E-1
8.000595313E0,9.649999440E-2,-1.662999988E-1,2.585999966E-1
8.010521875E0,5.109999701E-2,-1.165999994E-1,1.491999924E-1
8.020448438E0,-1.179999951E-2,-1.659999937E-1,4.360000044E-2
8.030375000E0,-7.039999962E-2,-1.898999959E-1,-1.199999973E-1
8.040301563E0,-1.108999997E-1,-1.525000036E-1,-1.835999936E-1
8.050226563E0,-7.829999924E-2,-2.377999872E-1,-1.314000040E-1
8.060153125E0,-4.739999771E-2,-2.150999904E-1,-1.164999977E-1
8.070079688E0,-2.469999902E-2,-2.210000008E-1,-7.609999925E-2
8.080006250E0,2.679999918E-2,-2.451999933E-1,-9.820000082E-2
8.089932813E0,2.357999980E-1,-2.390999943E-1,-6.260000169E-2
8.099859375E0,1.618999988E-1,-2.701999843E-1,9.499999695E-3
8.109784375E0,2.226999998E-1,-3.282999992E-1,4.199999943E-2
8.119710938E0,1.651999950E-1,-3.563999832E-1,6.999999750E-3
8.129637500E0,1.228999943E-1,-3.518999815E-1,-3.999999724E-3
8.139564063E0,1.147999987E-1,-3.849000037E-1,1.459999941E-2
8.149490625E0,-3.999999899E-4,-2.881000042E-1,1.166999936E-1
8.159417188E0,-4.759999737E-2,-2.989999950E-1,1.278000027E-1
8.169342188E0,-1.172999963E-1,-2.807999849E-1,5.199999735E-2
8.179268750E0,-1.723999977E-1,-2.692999840E-1,-1.407999992E-1
8.189195313E0,-1.796000004E-1,-2.450999916E-1,-2.683999836E-1
8.199121875E0,-2.219999880E-1,-2.456999868E-1,-2.491999865E-1
8.209048438E0,-1.350999922E-1,-3.067999780E-1,-1.988999993E-1
8.218975000E0,-1.049999967E-1,-3.197000027E-1,-1.992999911E-1
8.228900000E0,7.620000094E-2,-2.824999988E-1,-2.358999997E-1
8.238826563E0,9.059999883E-2,-3.779999912E-1,-1.618999988E-1
8.248753125E0,9.809999913E-2,-4.139999747E-1,-1.083000004E-1
8.258679688E0,-1.950000040E-2,-4.080999792E-1,-1.449999958E-2
8.268606250E0,-2.410000004E-2,-4.089999795E-1,2.950000018E-2
8.278532813E0,-6.199999899E-2,-4.434999824E-1,6.639999896E-2
8.288459375E0,-6.999999750E-4,-4.104999900E-1,6.000000052E-3
8.298384375E0,5.089999735E-2,-4.570999742E-1,-7.209999859E-2
8.308310938E0,6.469999999E-2,-5.644999743E-1,-8.980000019E-2
8.318237500E0,8.370000124E-2,-4.847999811E-1,-2.569999918E-2
8.328164063E0,5.119999871E-2,-5.802999735E-1,8.349999785E-2
8.338090625E0,9.849999845E-2,-5.669000149E-1,4.869999737E-2
8.348017188E0,1.119999960E-1,-6.038999557E-1,-9.129999578E-2
8.357943750E0,1.187999994E-1,-5.645999908E-1,-1.818999946E-1
8.367870313E0,-1.999999862E-3,-4.761999846E-1,-1.054999977E-1
8.377796875E0,-9.399999864E-3,-4.187999964E-1,-5.099999718E-3
8.387721875E0,-1.103999987E-1,-4.702999890E-1,-3.329999745E-2
8.397648438E0,-1.744999886E-1,-3.711999953E-1,-2.399999881E-3
8.407575000E0,-1.013999954E-1,-3.467999995E-1,1.699999906E-3
8.417500000E0,1.042999998E-1,-4.147000015E-1,-8.320000023E-2
8.427428125E0,1.706999987E-1,-5.250999928E-1,-1.225999966E-1
8.437353125E0,1.648999900E-1,-5.828999877E-1,-3.559999913E-2
8.447279688E0,1.259000003E-1,-6.104999781E-1,-1.090000011E-2
8.457206250E0,4.879999906E-2,-5.735999942E-1,-1.252999902E-1
8.467131250E0,7.199999876E-3,-6.438999772E-1,-1.574999988E-1
8.477057813E0,-7.799999788E-3,-6.653000116E-1,-1.894000024E-1
8.486984375E0,-1.299999952E-1,-6.507999897E-1,-1.494999975E-1
8.496910938E0,-1.041999981E-1,-5.972999930E-1,-7.589999586E-2
8.506837500E0,-1.378999949E-1,-5.852999687E-1,7.769999653E-2
8.516764063E0,-1.240999997E-1,-5.130999684E-1,5.570000038E-2
8.526689063E0,-6.179999933E-2,-4.594999850E-1,0.000000000E0
8.536615625E0,-3.879999742E-2,-4.749999940E-1,-5.979999900E-2
8.546542188E0,-8.540000021E-2,-5.033999681E-1,-1.793999970E-1
8.556468750E0,-2.929999866E-2,-4.963999987E-1,-1.136999950E-1
8.566395313E0,-5.909999833E-2,-5.196999907E-1,-1.262999922E-1
8.576321875E0,2.469999902E-2,-5.927999616E-1,-1.431999952E-1
8.586248438E0,1.151999980E-1,-6.333999634E-1,-1.459999941E-2
8.596173438E0,1.865999997E-1,-5.527999997E-1,4.369999841E-2
8.606100000E0,1.519999951E-1,-4.867999852E-1,2.017000020E-1
8.616026563E0,7.759999484E-2,-3.779000044E-1,1.894999892E-1
8.625953125E0,-7.279999554E-2,-3.364999890E-1,5.150000006E-2
8.635879688E0,-1.527999938E-1,-2.836000025E-1,-1.421999931E-1
8.645806250E0,-1.550000012E-1,-2.547999918E-1,-2.226999998E-1
8.655732813E0,-1.720999926E-1,-3.321000040E-1,-2.588000000E-1
8.665657813E0,-9.219999611E-2,-4.730999768E-1,-3.252999783E-1
8.675584375E0,1.563999951E-1,-5.467000008E-1,-2.946999967E-1
8.685510938E0,1.709999889E-1,-6.383999586E-1,-3.181999922E-1
8.695439063E0,2.657999992E-1,-8.756999969E-1,-2.543999851E-1
8.705364063E0,2.938999832E-1,-1.021199942E0,-1.318999976E-1
8.715290625E0,1.842999905E-1,-1.091799974E0,-3.199999779E-2
8.725217188E0,1.270000041E-1,-1.070099950E0,5.609999970E-2
8.735142188E0,1.999999949E-4,-9.932000041E-1,1.684999913E-1
8.745068750E0,-1.154999956E-1,-9.537999630E-1,1.388999969E-1
8.754995313E0,-1.730999947E-1,-8.373000026E-1,6.019999832E-2
8.764921875E0,-2.558999956E-1,-7.472999692E-1,-1.793999970E-1
8.774848438E0,-3.483999968E-1,-7.293999791E-1,-2.529000044E-1
8.784775000E0,-3.103999794E-1,-6.064000130E-1,-2.195999920E-1
8.794701563E0,-2.166999876E-1,-5.891999602E-1,-1.044999957E-1
8.804626563E0,-1.179999951E-2,-5.701999664E-1,1.519999932E-2
8.814553125E0,1.418000013E-1,-5.753999949E-1,1.185999960E-1
8.824479688E0,3.285999894E-1,-5.902000070E-1,1.603000015E-1
8.834406250E0,3.525999784E-1,-5.873000026E-1,1.999999949E-4
8.844332813E0,2.654999793E-1,-5.932999849E-1,-3.429999948E-2
8.854259375E0,1.270000041E-1,-6.105999947E-1,-1.348000020E-1
8.864184375E0,7.949999720E-2,-5.004999638E-1,-4.749999940E-2
8.874112500E0,-3.379999846E-2,-4.814999998E-1,-1.719999872E-2
8.884037500E0,-6.030000001E-2,-3.828999996E-1,-3.249999881E-2
8.893964063E0,5.559999868E-2,-3.601000011E-1,6.009999663E-2
8.903890625E0,1.999999862E-3,-2.549999952E-1,9.239999950E-2
8.913817188E0,-5.249999836E-2,-1.428999901E-1,6.499999762E-2
8.923743750E0,-5.309999734E-2,-1.502999961E-1,-2.309999987E-2
8.933668750E0,-1.281999946E-1,-5.439999700E-2,-1.854999959E-1
8.943595313E0,-2.125999928E-1,-1.185999960E-1,-1.500999928E-1
8.953521875E0,-2.895999849E-1,-4.659999907E-2,-9.779999405E-2
8.963448438E0,-2.671000063E-1,-1.769999973E-2,-2.336999923E-1
8.973375000E0,-1.746999919E-1,-1.310000010E-2,-9.290000051E-2
8.983301563E0,-1.179999951E-2,-6.099999882E-3,-1.284999996E-1
8.993228125E0,1.702999920E-1,-9.779999405E-2,-2.180000022E-2
9.003154688E0,1.860999912E-1,-1.187999994E-1,1.633999944E-1
9.013079688E0,1.406999975E-1,-6.269999593E-2,2.883000076E-1
9.023006250E0,1.656000018E-1,-3.739999980E-2,1.877999902E-1
9.032932813E0,1.377999932E-1,-1.517999917E-1,-1.155999973E-1
9.042859375E0,2.037999928E-1,-1.852999926E-1,-3.748999834E-1
9.052785938E0,2.434999943E-1,-2.681999803E-1,-2.016000003E-1
9.062710938E0,1.489000022E-1,-2.816999853E-1,3.549999744E-2
9.072637500E0,1.322999895E-1,-2.672999799E-1,3.544999957E-1
9.082564063E0,4.459999874E-2,-1.941999942E-1,4.210000038E-1
9.092490625E0,-4.699999839E-2,-1.235999987E-1,2.538999915E-1
9.102417188E0,-2.281999886E-1,2.559999935E-2,-1.399999950E-2
9.112343750E0,-2.921999991E-1,6.709999591E-2,-1.938000023E-1
9.122270313E0,-3.062999845E-1,6.870000064E-2,-1.823000014E-1
9.132195313E0,-2.666999996E-1,9.529999644E-2,-1.548999995E-1
9.142121875E0,-8.100000024E-2,1.009999961E-1,-1.958999932E-1
9.152048438E0,6.549999863E-2,1.222999990E-1,-9.209999442E-2
9.161975000E0,1.771999896E-1,8.929999918E-2,6.699999794E-3
9.171901563E0,2.444999963E-1,5.689999834E-2,4.609999806E-2
9.181828125E0,2.099999934E-1,4.789999872E-2,1.242999956E-1
9.191754688E0,-1.090000011E-2,1.374000013E-1,3.136999905E-1
9.201679688E0,-1.695999950E-1,1.802999973E-1,3.037999868E-1
9.211606250E0,-3.193999827E-1,2.043000013E-1,-2.609999850E-2
9.221532813E0,-2.345999926E-1,1.503999978E-1,-3.589999974E-1
9.231459375E0,-1.818999946E-1,2.018999904E-1,-3.556999862E-1
9.241385938E0,-1.327999979E-1,2.094999999E-1,-2.299999893E-1
9.251312500E0,-7.289999723E-2,1.677999943E-1,-8.630000055E-2
9.261237500E0,-7.750000060E-2,2.022999972E-1,7.939999551E-2
9.271164063E0,2.489999868E-2,2.435999960E-1,1.312000006E-1
9.281090625E0,3.390000015E-2,2.563000023E-1,1.080999970E-1
9.291017188E0,3.940000013E-2,2.687000036E-1,7.509999722E-2
9.300943750E0,3.889999911E-2,2.832999825E-1,1.457999945E-1
9.310870313E0,8.989999443E-2,3.680999875E-1,2.752999961E-1
9.320796875E0,6.849999726E-2,3.370999992E-1,2.823999822E-1
9.330721875E0,7.889999449E-2,3.648999929E-1,1.956999898E-1
9.340648438E0,5.989999697E-2,4.411000013E-1,8.109999448E-2
9.350575000E0,-4.600000009E-2,4.648000002E-1,8.499999531E-3
9.360501563E0,-6.799999624E-2,4.418999851E-1,-8.379999548E-2
9.370428125E0,2.809999883E-2,4.827999771E-1,-1.114000008E-1
9.380354688E0,4.969999939E-2,4.575999975E-1,9.899999946E-3
9.390281250E0,1.571999937E-1,3.838999867E-1,8.499999531E-3
9.400206250E0,1.740999967E-1,2.913999856E-1,3.669999912E-2
9.410132813E0,1.221999973E-1,3.021000028E-1,1.228000000E-1
9.420059375E0,1.185999960E-1,2.682999969E-1,1.555999964E-1
9.429985938E0,-9.499999695E-3,2.990999818E-1,3.839999810E-2
9.439912500E0,2.419999987E-2,2.114999890E-1,-3.419999778E-2
9.449839063E0,6.599999964E-3,2.188999951E-1,-1.312000006E-1
9.459765625E0,-9.989999980E-2,2.821999788E-1,-9.809999913E-2
9.469690625E0,-1.779000014E-1,2.964999974E-1,2.449999936E-2
9.479617188E0,-2.226999998E-1,3.306999803E-1,-4.679999873E-2
9.489543750E0,-1.879999936E-1,3.274999857E-1,-1.970000006E-2
9.499468750E0,-1.377999932E-1,2.465000004E-1,-1.261000037E-1
9.509395313E0,-6.539999694E-2,3.256999850E-1,3.949999809E-2
9.519323438E0,-2.190000005E-2,3.666999936E-1,1.983999908E-1
9.529248438E0,3.849999979E-2,3.254999816E-1,3.486000001E-1
9.539175000E0,1.175999939E-1,3.375000060E-1,4.301999807E-1
9.549101563E0,1.754999906E-1,4.484999776E-1,1.970999986E-1
9.559028125E0,1.581999958E-1,4.059999883E-1,-1.819999889E-2
9.568954688E0,2.052999884E-1,2.651000023E-1,-2.644000053E-1
9.578881250E0,1.574999988E-1,2.917000055E-1,-3.355999887E-1
9.588806250E0,1.463999897E-1,2.773999870E-1,-1.622999907E-1
9.598732813E0,-2.929999866E-2,3.691000044E-1,1.143999994E-1
9.608659375E0,6.799999624E-3,3.492999971E-1,2.489999980E-1
9.618584375E0,-6.140000001E-2,4.208999872E-1,1.700000018E-1
9.628510938E0,-1.072999984E-1,3.991999924E-1,1.466999948E-1
9.638439063E0,-9.349999577E-2,3.849999905E-1,2.809999883E-2
9.648364063E0,-8.479999751E-2,4.063999951E-1,4.129999876E-2
9.658290625E0,-1.225999966E-1,4.283999801E-1,1.692999899E-1
9.668217188E0,-1.092000008E-1,4.491999745E-1,4.449999705E-2
9.678143750E0,-7.159999758E-2,4.186999798E-1,6.899999920E-3
9.688068750E0,9.339999408E-2,2.705000043E-1,-5.329999700E-2
9.697995313E0,1.039000005E-1,3.069999814E-1,-7.069999725E-2
9.707923438E0,1.785999984E-1,2.365999967E-1,1.359999925E-1
9.717848438E0,1.020999998E-1,3.312999904E-1,3.082999885E-1
9.727775000E0,-2.300000051E-3,3.199000061E-1,2.457999885E-1
9.737701563E0,3.199999779E-2,4.364999831E-1,1.530999988E-1
9.747628125E0,-1.072999984E-1,3.902999759E-1,-1.420999914E-1
9.757553125E0,-9.089999646E-2,3.542000055E-1,-2.520000041E-1
9.767481250E0,-1.062999964E-1,3.885000050E-1,-2.664999962E-1
9.777406250E0,-1.295000017E-1,3.621000051E-1,-2.800999880E-1
9.787332813E0,-1.282999963E-1,4.593999982E-1,-1.509999949E-2
9.797259375E0,-1.026999950E-1,4.081999958E-1,1.515000015E-1
9.807185938E0,-1.406999975E-1,3.729999959E-1,2.698999941E-1
9.817110938E0,-3.669999912E-2,4.431999922E-1,1.879999973E-2
9.827037500E0,2.489999868E-2,4.449999928E-1,-1.039999947E-1
9.836964063E0,-5.439999700E-2,4.935999811E-1,-7.449999452E-2
9.846890625E0,-4.789999872E-2,5.123000145E-1,5.790000036E-2
9.856817188E0,2.080000006E-2,5.006999969E-1,2.361999899E-1
9.866743750E0,1.100999936E-1,4.781999886E-1,3.746999800E-1
9.876670313E0,1.862999946E-1,4.905999899E-1,3.810999990E-1
9.886595313E0,6.300000101E-2,4.727999866E-1,1.905999929E-1
9.896523438E0,1.280999929E-1,3.192999959E-1,-1.090999991E-1
9.906448438E0,6.419999897E-2,3.357000053E-1,-2.155999988E-1
9.916376563E0,2.449999936E-2,3.452000022E-1,-2.239999920E-1
9.926303125E0,-3.039999865E-2,3.043999970E-1,-9.579999745E-2
9.936228125E0,-2.099999925E-3,2.375999987E-1,1.799999923E-2
9.946153125E0,3.499999875E-3,2.255999893E-1,6.889999658E-2
9.956079688E0,-3.199999779E-2,1.315999925E-1,2.061000019E-1
9.966006250E0,-3.619999811E-2,2.175000012E-1,2.060000002E-1
9.975934375E0,-2.439999953E-2,1.696999967E-1,2.687999904E-1
9.985859375E0,-1.299999934E-2,2.669999897E-1,1.381999999E-1
9.995785938E0,-8.039999753E-2,2.257999927E-1,3.159999847E-2
1.000571250E1,-4.369999841E-2,2.830999792E-1,-1.224999949E-1
1.001563906E1,9.099999443E-3,2.377000004E-1,-2.029999942E-1
1.002556406E1,5.419999734E-2,2.768000066E-1,-1.230999976E-1
1.003549063E1,2.679999918E-2,2.383999974E-1,-1.048000008E-1
1.004541719E1,-1.164999977E-1,2.025000006E-1,-4.799999762E-3
1.005534375E1,-9.129999578E-2,2.277999967E-1,-3.209999949E-2
1.006527188E1,-1.453000009E-1,2.263999879E-1,-3.039999865E-2
1.007519688E1,-1.467999965E-1,2.554000020E-1,-1.399999950E-3
1.008512188E1,-2.259999886E-2,2.639999986E-1,-6.409999728E-2
1.009505000E1,8.100000210E-3,2.613999844E-1,-2.269999869E-2
1.010497500E1,1.867999882E-1,3.172000051E-1,-2.769999951E-2
1.011490156E1,1.878999919E-1,3.243999779E-1,2.449999936E-2
1.012482812E1,1.486999989E-1,3.253999949E-1,2.131000012E-1
1.013475469E1,2.280000001E-1,3.953000009E-1,5.109999776E-1
1.014468125E1,1.669999957E-1,4.122000039E-1,5.173000097E-1
1.015460625E1,1.544999927E-1,4.509999752E-1,3.219999969E-1
1.016453281E1,6.309999526E-2,4.217000008E-1,1.589999944E-1
1.017445938E1,-9.219999611E-2,5.045999885E-1,6.849999726E-2
1.018438750E1,-1.405999959E-1,5.109999776E-1,-8.029999584E-2
1.019431250E1,-2.065999955E-1,4.448999763E-1,-3.059999943E-1
1.020423906E1,-2.446999997E-1,4.422999918E-1,-4.615999758E-1
1.021416563E1,-2.397999913E-1,4.104000032E-1,-4.659999907E-1
1.022409219E1,-2.320999950E-1,3.933999836E-1,-2.664999962E-1
1.023401719E1,-1.176999956E-1,4.230999947E-1,-4.360000044E-2
1.024394375E1,-2.539999969E-2,3.431999981E-1,1.872999966E-1
1.025387031E1,1.196999997E-1,3.946000040E-1,2.515999973E-1
1.026379688E1,1.680999994E-1,3.925999999E-1,3.707000017E-1
1.027372344E1,1.728999913E-1,3.633999825E-1,3.271999955E-1
1.028364844E1,8.929999918E-2,3.759000003E-1,2.733999789E-1
1.029357500E1,8.999999845E-4,3.675999939E-1,2.098999918E-1
1.030350156E1,-2.769999951E-2,4.285999835E-1,1.737999916E-1
1.031342813E1,-6.899999827E-2,3.540000021E-1,1.809999906E-2
1.032335469E1,-1.459999941E-2,3.705999851E-1,-1.349000037E-1
1.033328125E1,1.078999937E-1,2.321999967E-1,-3.062999845E-1
1.034320625E1,5.399999768E-2,1.697999984E-1,-3.023000062E-1
1.035313281E1,5.899999756E-3,9.959999472E-2,-1.086999997E-1
1.036305938E1,-1.233999953E-1,1.897999942E-1,-7.599999662E-3
1.037298594E1,-1.625999957E-1,1.177999973E-1,6.209999695E-2
1.038291250E1,-2.087000012E-1,1.288999915E-1,2.369999886E-2
1.039283906E1,-1.588999927E-1,1.526999921E-1,2.840000018E-2
1.040276562E1,-1.432999969E-1,1.855999976E-1,3.039999865E-2
1.041269063E1,-7.000000030E-2,2.361999899E-1,-2.169999853E-2
1.042261719E1,1.689999923E-2,2.069000006E-1,-8.700000122E-3
1.043254375E1,9.119999409E-2,1.964999884E-1,1.970000006E-2
1.044247031E1,1.268000007E-1,2.069000006E-1,1.349000037E-1
1.045239688E1,2.225999981E-1,2.045999914E-1,5.869999900E-2
1.046232344E1,2.246999890E-1,2.135999948E-1,3.900000080E-2
1.047225000E1,2.347999960E-1,2.034000009E-1,3.999999724E-3
1.048217500E1,2.628000081E-1,1.455999911E-1,2.510000020E-2
1.049210156E1,2.278999984E-1,1.656999886E-1,5.769999698E-2
1.050202812E1,2.261999995E-1,2.034000009E-1,2.615000010E-1
1.051195469E1,1.208999977E-1,2.861000001E-1,3.919000030E-1
1.052188125E1,-5.939999968E-2,3.396999836E-1,2.927999794E-1
1.053180781E1,-3.077999949E-1,5.029999614E-1,6.250000000E-2
1.054173438E1,-3.546999991E-1,6.011999846E-1,-1.437999904E-1
1.055166094E1,-3.703999817E-1,5.830000043E-1,-2.023999989E-1
1.056158594E1,-2.881999910E-1,5.421999693E-1,-1.277000010E-1
1.057151250E1,-1.886999905E-1,6.013000011E-1,-7.109999657E-2
1.058143906E1,-1.865999997E-1,4.989999831E-1,-2.199999988E-3
1.059136562E1,-1.219999939E-1,5.565999746E-1,-8.899999782E-3
1.060129219E1,-6.279999763E-2,5.056999922E-1,-5.920000002E-2
1.061121875E1,-3.019999899E-2,4.826999903E-1,-8.839999884E-2
1.062114375E1,2.599999867E-2,4.397999942E-1,-8.190000057E-2
1.063107031E1,1.013000011E-1,3.867000043E-1,3.610000014E-2
1.064099688E1,1.703999937E-1,3.719999790E-1,1.599999890E-2
1.065092344E1,1.779999882E-1,4.028999805E-1,3.073000014E-1
1.066085000E1,1.167999953E-1,3.587999940E-1,2.951999903E-1
1.067077656E1,-3.229999915E-2,3.739999831E-1,1.206000000E-1
1.068070156E1,-6.859999895E-2,3.094999790E-1,4.649999738E-2
1.069062812E1,3.439999744E-2,2.150999904E-1,-8.879999816E-2
1.070055469E1,1.537999958E-1,2.131999880E-1,2.199999988E-3
1.071048125E1,1.908999979E-1,1.639000028E-1,1.468999982E-1
1.072040781E1,1.597999930E-1,-1.999999955E-2,1.194999963E-1
1.073033438E1,2.026000023E-1,8.899999782E-3,-5.389999971E-2
1.074026094E1,1.596999913E-1,-5.909999833E-2,-1.481000036E-1
1.075018594E1,1.809999906E-2,4.749999940E-2,-1.106999964E-1
1.076011250E1,-1.740999967E-1,1.507000029E-1,-2.909999900E-2
1.077003906E1,-3.326999843E-1,2.145999968E-1,5.739999935E-2
1.077996562E1,-3.709000051E-1,2.531999946E-1,6.819999963E-2
1.078989219E1,-2.500999868E-1,2.712000012E-1,-1.374000013E-1
1.079981719E1,-1.305000037E-1,3.298999965E-1,-9.730000049E-2
1.080974531E1,-1.542000026E-1,3.305999935E-1,-4.559999704E-2
1.081967031E1,-1.341999918E-1,3.718000054E-1,1.215999946E-1
1.082959688E1,-1.055999994E-1,4.032000005E-1,1.891999990E-1
1.083952344E1,-7.100000046E-3,3.386999965E-1,8.599999547E-2
1.084945000E1,1.084999964E-1,3.392999768E-1,-5.869999900E-2
1.085937500E1,1.376999915E-1,3.185999990E-1,-3.920000046E-2
1.086930312E1,1.049999967E-1,3.148999810E-1,3.799999831E-3
1.087922813E1,4.289999977E-2,3.016999960E-1,7.769999653E-2
1.088915469E1,2.850000001E-2,3.683999777E-1,8.199999481E-2
1.089908125E1,-3.189999983E-2,3.303000033E-1,3.559999913E-2
1.090900781E1,-6.979999691E-2,3.416999876E-1,3.280000016E-2
1.091893438E1,-1.579999924E-2,4.129999876E-1,1.142999977E-1
1.092886094E1,5.099999905E-2,3.434999883E-1,1.090000011E-2
1.093878750E1,9.290000051E-2,3.553999960E-1,1.410999894E-1
1.094871250E1,1.768999994E-1,3.784999847E-1,1.893000007E-1
1.095863906E1,2.255999893E-1,2.647999823E-1,1.544999927E-1
1.096856562E1,2.492999882E-1,2.088999897E-1,1.180000007E-1
1.097849219E1,1.519999951E-1,2.318999916E-1,-4.030000046E-2
1.098841875E1,2.799999900E-2,1.920999885E-1,-8.980000019E-2
1.099834531E1,-1.366000026E-1,2.863999903E-1,-7.569999993E-2
1.100827031E1,-3.068999946E-1,2.710999846E-1,-5.949999765E-2
1.101819688E1,-2.642999887E-1,3.553999960E-1,2.850000001E-2
1.102812344E1,-2.996999919E-1,3.452000022E-1,1.879999973E-2
1.103805000E1,-2.119999975E-1,3.058999777E-1,-8.359999955E-2
1.104797500E1,-1.307999939E-1,2.732000053E-1,-2.531000078E-1
1.105790156E1,-1.385999918E-1,2.497999966E-1,-2.384999990E-1
1.106782812E1,4.999999655E-4,2.477999926E-1,1.109999977E-2
1.107775469E1,1.120999977E-1,2.240999937E-1,7.469999790E-2
1.108768125E1,1.829999983E-1,1.937000006E-1,2.423999906E-1
1.109760781E1,1.551000029E-1,2.187999934E-1,3.348000050E-1
1.110753438E1,8.219999820E-2,2.182999998E-1,2.890000045E-1
1.111746094E1,1.299999934E-2,1.937000006E-1,5.819999799E-2
1.112738750E1,4.199999850E-3,1.757999957E-1,-1.523000002E-1
1.113731250E1,-8.999999613E-3,1.709000021E-1,-2.820999920E-1
1.114724062E1,1.034999937E-1,1.997999996E-1,-2.599000037E-1
1.115716563E1,1.577000022E-1,1.508999914E-1,-7.909999788E-2
1.116709219E1,1.171999946E-1,2.246999890E-1,8.729999512E-2
1.117701719E1,8.639999479E-2,3.235999942E-1,2.354999930E-1
1.118694375E1,1.059999969E-2,4.260999858E-1,2.161999941E-1
1.119687188E1,-6.379999965E-2,4.343999922E-1,2.298000008E-1
1.120679688E1,-1.299999952E-1,3.844999969E-1,1.988999993E-1
1.121672500E1,-1.201999933E-1,4.535999894E-1,2.432999909E-1
1.122665000E1,-4.589999840E-2,5.509999990E-1,2.462999970E-1
1.123657500E1,5.519999936E-2,4.450999796E-1,2.613999844E-1
1.124650312E1,6.309999526E-2,4.690999985E-1,2.219999954E-2
1.125642813E1,1.140000001E-1,4.116999805E-1,-3.199999779E-2
1.126635625E1,9.489999712E-2,4.346999824E-1,-1.733999997E-1
1.127628281E1,6.169999763E-2,3.912999928E-1,-5.099999718E-3
1.128620938E1,2.749999985E-2,4.663999975E-1,1.782999933E-1
1.129613438E1,-7.419999689E-2,3.308999836E-1,1.543999910E-1
1.130606094E1,-1.006999984E-1,3.762999773E-1,-7.119999826E-2
1.131598750E1,-1.752000004E-1,3.330999911E-1,-2.615999877E-1
1.132591406E1,-1.439999938E-1,3.509999812E-1,-3.889999986E-1
