"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.792865375E0,2.930102404E-3,5.274617579E-3,8.462431841E-3
3.802875375E0,1.348582096E-2,5.367994774E-3,1.927979290E-2
3.812881375E0,1.348738279E-2,4.331244156E-3,2.135638148E-2
3.822918375E0,1.147722919E-2,2.148514614E-3,1.065793168E-2
3.832928375E0,7.305951789E-3,1.029376639E-3,2.062663203E-3
3.842904375E0,7.406839635E-3,9.529339150E-3,-8.662574925E-3
3.852942375E0,3.200109815E-3,1.268598624E-2,-1.514204685E-2
3.862952375E0,-2.096003853E-3,1.051277481E-2,-1.840421185E-2
3.872958375E0,-5.290709436E-3,7.294796873E-3,-1.842930354E-2
3.882934375E0,-4.232368432E-3,-3.359708469E-3,-1.515787654E-2
3.892944375E0,-6.361939479E-3,-1.083688904E-2,-1.407942642E-2
3.902959375E0,-4.258097615E-3,-1.828054152E-2,-9.742989205E-3
3.912987375E0,9.570900351E-3,-1.712579466E-2,-5.298972130E-3
3.922997375E0,2.128601819E-2,-1.065761317E-2,-4.113875795E-3
3.933004375E0,2.235642076E-2,-1.171896607E-2,-4.095691256E-3
3.942980375E0,1.271860022E-2,-9.627460502E-3,-2.092991490E-3
3.952990375E0,5.199697800E-3,-1.071882155E-2,2.090035705E-3
3.962997375E0,8.560565184E-4,-5.386729725E-3,7.348876912E-3
3.973004375E0,2.969078487E-3,9.614570998E-3,7.236462086E-3
3.983014375E0,1.143746357E-2,1.927861013E-2,1.156927552E-2
3.993050375E0,1.248782594E-2,2.142238058E-2,1.264075749E-2
4.003027375E0,6.072537042E-3,1.072871778E-2,1.581710950E-2
4.013037375E0,5.063579418E-3,6.439897697E-3,1.155257039E-2
4.023045375E0,4.076813348E-3,-2.121237339E-3,6.241571158E-3
4.033080375E0,3.067433834E-3,-6.410072092E-3,1.976625063E-3
4.043090375E0,5.222730339E-3,-9.604002349E-3,9.515743586E-4
4.053071375E0,-3.308953019E-3,-8.585150354E-3,-2.306079696E-4
4.063103375E0,-5.457466003E-3,-1.285719778E-2,1.900220173E-3
4.073113375E0,3.070508363E-3,-1.707351580E-2,4.166570026E-3
4.083095375E0,6.227954291E-3,1.084722462E-3,4.119060934E-3
4.093126375E0,7.276973687E-3,1.815691590E-2,1.911034109E-3
4.103136375E0,9.460232221E-3,1.815318316E-2,-2.334577497E-3
4.113133375E0,2.074354095E-3,9.586402215E-3,-7.786602248E-3
4.123149375E0,5.308676045E-3,2.129746368E-3,-8.777320385E-3
4.133159375E0,1.491629705E-2,-2.084708074E-3,-7.565581705E-3
4.143163375E0,1.488405559E-2,-8.472388610E-3,-3.261356382E-3
4.153172375E0,9.518059902E-3,-2.128707059E-2,2.074859804E-3
4.163182375E0,3.093449865E-3,-3.304412588E-2,6.324732210E-3
4.173161375E0,-2.334770048E-3,-2.557963878E-2,1.262739301E-2
4.183195375E0,7.871195558E-4,-7.410311606E-3,1.578113250E-2
4.193205375E0,1.825486426E-3,1.393039804E-2,1.355180051E-2
4.203191375E0,6.088028662E-3,1.715433039E-2,1.358949766E-2
4.213218375E0,1.041143853E-2,1.502772234E-2,9.382496588E-3
4.223228375E0,9.419676848E-3,1.819741540E-2,1.875578309E-3
4.233220375E0,7.363248616E-3,1.069790777E-2,-3.453510581E-3
4.243242375E0,2.072639065E-3,-3.206242807E-3,-4.519441165E-3
4.253252375E0,-3.235041862E-3,-1.070783380E-2,-5.618261639E-3
4.263249375E0,-1.389964391E-2,-5.435289815E-3,-7.915913127E-3
4.273259375E0,-2.774274349E-2,-1.292343810E-2,-9.195656516E-3
4.283269375E0,-2.772143669E-2,-2.146046981E-2,-9.153045714E-3
4.293271375E0,-1.814412698E-2,-1.393633336E-2,-8.000233211E-3
4.303287375E0,-4.302547779E-3,-4.255573731E-3,-6.802992430E-3
4.313297375E0,1.015785616E-3,-1.022494980E-3,-5.682866555E-3
4.323306375E0,1.163738687E-2,5.447609816E-3,-2.374390839E-3
4.333311375E0,1.906669140E-2,3.367521567E-3,2.004075330E-3
4.343321375E0,1.582109556E-2,-8.365302347E-3,8.431081660E-3
4.353297375E0,7.284491789E-3,-1.480883546E-2,9.422060102E-3
4.363334375E0,4.147876520E-3,-1.697837375E-2,4.050984047E-3
4.373344375E0,-2.203495940E-3,-1.489631552E-2,-1.382131130E-3
4.383327375E0,-2.146238228E-3,-1.384782884E-2,-6.728426553E-3
4.393358375E0,-6.384429988E-3,-1.707866043E-2,-8.903324604E-3
4.403368375E0,-3.220062470E-3,-1.598356664E-2,-5.663322285E-3
4.413343375E0,-6.235268665E-5,-7.422305644E-3,-3.528798698E-3
4.423375375E0,-2.256687731E-3,-3.149690572E-3,6.953167613E-4
4.433385375E0,-5.502281711E-3,4.310888704E-3,2.753674053E-3
4.443396375E0,-6.551569793E-3,1.291185804E-2,-5.810114671E-4
4.453373375E0,-5.478558131E-3,2.571194060E-2,-3.836599877E-3
4.463383375E0,-8.698852733E-3,3.742984682E-2,-5.004129838E-3
4.473403375E0,-1.293511037E-2,3.846368939E-2,-8.268320002E-3
4.483426375E0,-1.612997055E-2,2.564895339E-2,-6.108563859E-3
4.493436375E0,-1.607670821E-2,1.390308421E-2,-8.186362684E-3
4.503442375E0,-8.639103733E-3,8.621733636E-3,-3.791964147E-3
4.513449375E0,5.289274268E-3,7.612500340E-3,-7.882738486E-3
4.523459375E0,2.026049793E-2,7.683340460E-3,-9.828976355E-3
4.533452375E0,2.136810869E-2,2.047210559E-2,-1.628847420E-2
4.543473375E0,1.494956948E-2,3.003934212E-2,-1.748664118E-2
4.553483375E0,1.068691351E-2,2.681558765E-2,-1.752499118E-2
4.563489375E0,1.058795722E-3,2.463869005E-2,-1.550089102E-2
4.573468375E0,6.351972464E-3,2.787932195E-2,-1.224538032E-2
4.583478375E0,-1.218862250E-3,3.320191056E-2,-4.889729433E-3
4.593513375E0,-3.488112474E-3,2.370255813E-2,8.974621072E-3
4.603518375E0,6.921721506E-4,1.202392485E-2,1.976883784E-2
4.613528375E0,4.925532266E-3,7.792687975E-3,2.411724813E-2
4.623522375E0,5.985204130E-3,1.099967118E-2,2.411485091E-2
4.633542375E0,6.917950814E-4,7.759535685E-3,2.085894905E-2
4.643552375E0,-3.525586566E-3,5.587989464E-3,1.654249802E-2
4.653535375E0,-2.353630407E-4,8.776581846E-3,8.022670634E-3
4.663565375E0,9.430020116E-3,9.875522926E-3,2.799461130E-3
4.673575375E0,1.693427376E-2,2.441043267E-3,1.863626298E-3
4.683554375E0,1.161993761E-2,2.405623207E-3,-3.406720352E-4
4.693589375E0,2.014737111E-3,1.288542757E-3,-4.578958033E-4
4.703599375E0,8.831596351E-4,-1.896062633E-3,5.953664426E-3
4.713605375E0,8.992936346E-4,1.298109652E-3,3.800671548E-3
4.723607375E0,5.154327955E-3,2.391447779E-3,4.917428363E-3
4.733617375E0,1.051660161E-2,2.411951777E-3,2.848951146E-3
4.743628375E0,1.374615822E-2,-3.977532499E-3,1.853883266E-3
4.753605375E0,9.485583752E-3,-7.136986591E-3,6.826189347E-4
4.763615375E0,4.195213784E-3,-1.677656360E-2,-1.473742654E-3
4.773642375E0,8.465858176E-3,-2.635089494E-2,7.649106556E-4
4.783635375E0,1.596144214E-2,-2.525168844E-2,-1.281303121E-3
4.793645375E0,1.594679430E-2,-2.418083139E-2,-2.184355835E-4
4.803655375E0,1.382345706E-2,-2.419574372E-2,-1.313793706E-3
4.813673375E0,6.354041863E-3,-2.103686146E-2,-2.493709559E-3
4.823683375E0,6.330073345E-3,-2.102940716E-2,-3.573217837E-4
4.833684375E0,3.112696111E-3,-1.997507550E-2,6.643862580E-4
4.843689375E0,-1.215895405E-3,-1.571388543E-2,4.861330148E-3
4.853699375E0,1.965783769E-3,-1.675678045E-2,7.043790538E-3
4.863698375E0,8.314492181E-3,-1.777170971E-2,1.247157902E-2
4.873723375E0,1.147527620E-2,-1.027719956E-2,1.461105421E-2
4.883733375E0,1.039696299E-2,3.582426114E-3,1.239184197E-2
4.893735375E0,6.159606855E-3,1.421269868E-2,6.943280809E-3
4.903752375E0,1.976152649E-3,1.736226305E-2,-1.671728794E-3
4.913762375E0,-5.437555257E-3,1.730446890E-2,-7.107772864E-3
4.923736375E0,-1.185967214E-2,1.306909416E-2,-6.167856976E-3
4.933751375E0,-8.742131293E-3,8.847292513E-3,2.438939409E-3
4.943761375E0,-3.501030849E-3,4.640299827E-3,1.214190107E-2
4.953761375E0,2.789866412E-3,2.577118110E-3,2.291510068E-2
4.963780375E0,8.081920445E-3,1.552966423E-3,2.726016566E-2
4.973790375E0,1.021458022E-2,2.631281503E-3,2.728200331E-2
4.983813375E0,1.450077165E-2,1.011258177E-2,2.409424074E-2
4.993809375E0,1.880678907E-2,1.972058788E-2,1.876041107E-2
5.003819375E0,1.565174013E-2,1.968889311E-2,1.444688998E-2
5.013836375E0,1.039240044E-2,7.907882333E-3,1.016637869E-2
5.023839375E0,-2.369033871E-3,-7.102613337E-3,9.010433219E-3
5.033849375E0,-2.310444368E-3,-1.138604153E-2,4.758963361E-3
5.043860375E0,-1.181330066E-3,-1.139881369E-2,-5.672957632E-4
5.053838375E0,-2.230142243E-3,-9.277479723E-3,-2.727865707E-3
5.063848375E0,9.608575492E-4,3.397298860E-4,-3.803249914E-3
5.073853375E0,-1.377371518E-4,1.532144751E-2,-6.072514690E-3
5.083867375E0,4.102170002E-3,1.322085783E-2,-2.803652547E-3
5.093877375E0,1.789388061E-2,1.012200490E-2,5.934445653E-3
5.103877375E0,1.676982082E-2,9.068168700E-3,1.126550045E-2
5.113896375E0,6.068786606E-3,4.755042959E-3,1.435471047E-2
5.123906375E0,-7.836110890E-3,4.250038473E-4,1.740402915E-2
5.133930375E0,-1.212805696E-2,-6.568006356E-4,1.949049532E-2
5.143925375E0,-8.958216757E-3,2.568935277E-3,2.165214717E-2
5.153935375E0,-4.062739026E-4,7.941861637E-3,1.959778368E-2
5.163922375E0,9.243812412E-3,4.779841751E-3,1.653295569E-2
5.173950375E0,1.357570477E-2,-5.482162815E-4,1.234161016E-2
5.183960375E0,8.257892914E-3,-3.781218315E-3,1.122223772E-2
5.193977375E0,2.931268886E-3,-8.077493869E-3,1.117627230E-2
5.203955375E0,-3.450837685E-3,-1.238315552E-2,1.004802994E-2
5.213965375E0,-4.461911507E-3,-1.560497656E-2,5.777870305E-3
5.223999375E0,-7.619457785E-3,-1.456935145E-2,1.458972460E-3
5.233983375E0,-6.570816971E-3,-4.920818377E-3,-7.675583474E-4
5.243993375E0,-3.409111872E-3,6.838105153E-3,2.827925200E-4
5.254023375E0,2.928707050E-3,2.395353839E-2,2.415312454E-3
5.264031375E0,7.182040717E-3,2.611389384E-2,3.527182387E-3
5.274041375E0,8.242961019E-3,1.439243928E-2,6.803964730E-3
5.284028375E0,1.855145092E-3,-6.972308271E-3,1.003356464E-2
5.294052375E0,-2.641986648E-4,-2.298296615E-2,1.222268306E-2
5.304062375E0,-1.307141036E-3,-3.259252012E-2,1.225733291E-2
5.314038375E0,-4.505631048E-3,-2.941143885E-2,1.113309618E-2
5.324076375E0,-5.613239948E-3,-2.300680429E-2,1.322394330E-2
5.334086375E0,-8.875767700E-3,-1.340803970E-2,1.634056680E-2
5.344093375E0,-6.656049751E-3,-3.826111555E-3,6.706782151E-3
5.354098375E0,9.267681744E-4,4.442670615E-4,-3.901387099E-3
5.364108375E0,6.372932345E-3,4.386716755E-4,-1.344722137E-2
5.374115375E0,7.500355132E-3,4.260732094E-4,-1.877404191E-2
5.384123375E0,3.268326633E-3,-6.746122381E-4,-2.202762663E-2
5.394133375E0,-2.097920282E-3,-3.892591922E-3,-1.887528226E-2
5.404108375E0,-4.425347288E-5,-9.161074646E-3,-1.246196032E-2
5.414146375E0,-1.195805846E-3,-9.140566923E-3,-4.998184275E-3
5.424156375E0,8.264699136E-4,-6.961395498E-3,4.631123040E-3
5.434148375E0,-1.352297608E-3,-3.759895451E-3,7.791528478E-3
5.444169375E0,-9.892255999E-3,4.601506225E-4,6.593372207E-3
5.454179375E0,-1.093062293E-2,-1.687158830E-3,4.454054870E-3
5.464185375E0,-1.090069767E-2,4.363409826E-4,1.238515717E-3
5.474160375E0,-8.749396540E-3,3.641454037E-3,-8.866867865E-4
5.484170375E0,-8.689792827E-3,3.623002907E-3,-6.227293983E-3
5.494178375E0,-8.678553626E-3,-6.453137030E-4,-6.205692422E-3
5.504184375E0,-2.257938497E-3,-1.682617120E-3,-7.187066600E-3
5.514194375E0,-2.322711283E-3,4.704691237E-4,-1.857134048E-3
5.524232375E0,-9.835840203E-3,6.841673050E-3,1.518723002E-4
5.534208375E0,-9.867798537E-3,1.005051099E-2,2.272281097E-3
5.544218375E0,-8.805463091E-3,1.219036244E-2,2.275210572E-3
5.554234375E0,-9.890349582E-3,1.434095111E-2,1.141010202E-3
5.564231375E0,-1.310132351E-2,1.752556115E-2,1.084284857E-3
5.574241375E0,-1.735060848E-2,1.856305264E-2,-1.111449557E-3
5.584264375E0,-1.097162068E-2,1.007461641E-2,3.285365179E-3
5.594285375E0,-5.645298399E-3,1.010631118E-2,4.421469755E-3
5.604295375E0,-3.555249423E-3,9.065278806E-3,8.726735599E-3
5.614293375E0,7.257281686E-4,-5.123530864E-4,9.896849282E-3
5.624308375E0,-1.406931551E-3,-1.590668224E-3,9.875011630E-3
5.634318375E0,1.780469436E-3,-5.028466112E-4,1.097895764E-2
5.644322375E0,3.912598826E-3,5.755934399E-4,1.100109424E-2
5.654301375E0,3.965863027E-3,-1.573578687E-3,6.738971919E-3
5.664311375E0,-2.413474256E-3,-2.681722166E-3,4.526417702E-3
5.674321375E0,-1.091919281E-2,-7.001991849E-3,2.302616369E-3
5.684354375E0,-1.300790999E-2,-1.129287854E-2,-9.078243747E-4
5.694364375E0,-1.192799024E-2,-1.129082683E-2,-1.962865936E-3
5.704350375E0,-9.810083546E-3,4.551693855E-4,-3.062286414E-3
5.714378375E0,-4.522688221E-3,1.330746617E-2,-4.163153470E-3
5.724388375E0,-6.704616826E-3,1.757597923E-2,-1.007041079E-3
5.734386375E0,-8.869807236E-3,1.544210128E-2,2.181097632E-3
5.744370375E0,-1.313645858E-2,9.020684287E-3,3.226920962E-3
5.754380375E0,-7.771519944E-3,-1.622637385E-3,3.348094877E-3
5.764408375E0,-3.473038785E-3,-8.006389253E-3,2.366245026E-3
5.774393375E0,-1.333721913E-3,-4.797547124E-3,1.309236279E-3
5.784403375E0,-2.008127631E-4,-6.944856606E-3,-4.007498268E-3
5.794417375E0,3.054631874E-3,-9.076870978E-3,-8.228562772E-3
5.804448375E0,-1.235986128E-3,-5.894128699E-3,-7.230675779E-3
5.814458375E0,8.487366140E-4,-4.800901283E-3,-2.936062170E-3
5.824435375E0,3.974587657E-3,-2.627124544E-3,3.502742620E-3
5.834470375E0,2.902931301E-3,3.766322974E-3,2.389008645E-3
5.844480375E0,-2.435374307E-3,3.738360945E-3,2.321098000E-3
5.854462375E0,-9.918170981E-3,2.636187710E-3,3.299062606E-3
5.864494375E0,-1.099382155E-2,5.831980146E-3,3.269501496E-3
5.874504375E0,-5.652851891E-3,4.792810418E-3,3.342738375E-3
5.884485375E0,4.952242598E-3,6.126321969E-4,7.749480195E-3
5.894517375E0,9.184272960E-3,1.713313861E-3,1.100306399E-2
5.904527375E0,1.133823767E-2,3.851302667E-3,8.883187547E-3
5.914532375E0,9.189974517E-3,9.176143445E-3,8.829834871E-3
5.924510375E0,8.206720464E-3,9.144640528E-3,1.339257113E-3
5.934520375E0,1.818063320E-3,6.973101757E-3,2.002231922E-4
5.944540375E0,2.903397894E-3,4.840900656E-3,-8.433597395E-4
5.954534375E0,4.023168236E-3,-1.567276660E-3,-4.002191126E-3
5.964544375E0,-1.316469046E-3,-5.860025529E-3,-2.980602672E-3
5.974548375E0,-6.636061706E-3,-3.760993946E-3,-5.195150152E-3
5.984557375E0,-4.483890720E-3,3.709097160E-3,-8.409459144E-3
5.994567375E0,7.248398848E-3,1.337104756E-2,-9.376186877E-3
6.004575375E0,4.063314758E-3,1.548125595E-2,-1.156380586E-2
6.014580375E0,1.919707982E-3,9.074941278E-3,-9.422841482E-3
6.024590375E0,-2.320310334E-3,1.578941708E-3,-1.050807908E-2
6.034599375E0,-8.766844869E-3,-9.099030867E-3,-7.381908596E-3
6.044633375E0,-6.655479781E-3,-1.867690682E-2,-3.034636611E-3
6.054643375E0,-2.428776585E-3,-1.544196624E-2,2.082947176E-4
6.064646375E0,8.219270036E-3,-8.979355916E-3,1.380386646E-3
6.074657375E0,1.786891930E-2,-1.477573533E-3,-3.875271184E-3
6.084667375E0,2.111983858E-2,-1.475710887E-3,-8.107300848E-3
6.094658375E0,1.370612998E-2,-1.113001350E-2,-1.135841757E-2
6.104650375E0,1.268270239E-2,-2.394469082E-2,-1.237657573E-2
6.114660375E0,1.052207872E-2,-1.861650497E-2,-1.136217825E-2
6.124667375E0,1.687773876E-2,-1.750071719E-2,-7.013572846E-3
6.134703375E0,1.152806543E-2,-1.752476953E-2,-6.014242768E-3
6.144713375E0,8.278476074E-3,-1.326184999E-2,-2.871712670E-3
6.154690375E0,8.067846647E-4,-9.036021307E-3,-4.056225531E-3
6.164727375E0,-5.615682341E-3,-6.931395270E-3,-3.079900751E-3
6.174737375E0,-1.308798045E-2,-2.705757739E-3,-4.264474846E-3
6.184713375E0,-2.267101780E-2,-8.095264435E-3,-5.427488126E-3
6.194720375E0,-1.946825720E-2,-1.766681671E-2,-5.396424793E-3
6.204730375E0,-1.414193399E-2,-1.763512567E-2,-4.260320682E-3
6.214765375E0,-6.714129820E-3,-1.864801534E-2,1.120335364E-4
6.224774375E0,-6.773461122E-3,-1.436440833E-2,4.362889100E-3
6.234784375E0,-7.875744253E-3,-1.969072782E-2,8.648714051E-3
6.244786375E0,-8.991780691E-3,-1.968122646E-2,1.290747896E-2
6.254797375E0,-2.597301733E-3,-1.537897252E-2,1.296793111E-2
6.264807375E0,-2.626596484E-3,-3.640556475E-3,1.290934160E-2
6.274786375E0,-2.637454774E-3,6.281452952E-4,1.288801432E-2
6.284790375E0,5.907571875E-3,3.870728193E-3,1.191272959E-2
6.294800375E0,1.022881735E-2,-6.785643753E-3,9.883933701E-3
6.304822375E0,4.917696584E-3,-1.748464070E-2,9.869194590E-3
6.314813375E0,-8.935792372E-3,-2.289658785E-2,8.651000448E-3
6.324823375E0,-1.210768148E-2,-3.038693033E-2,7.579378784E-3
6.334846375E0,-1.534248609E-2,-2.719474025E-2,9.658770636E-3
6.344867375E0,-1.324057486E-2,-1.864261366E-2,1.071146503E-2
6.354877375E0,-6.860428490E-3,-7.933775894E-3,8.542981930E-3
6.364873375E0,-3.644129494E-3,-3.655938897E-3,6.426035427E-3
6.374859375E0,3.871163353E-3,-5.761923734E-3,3.326599952E-3
6.384869375E0,1.733176410E-3,-4.705982748E-3,3.294109367E-3
6.394902375E0,6.037175655E-3,-3.627416678E-3,1.386418444E-4
6.404913375E0,1.031969674E-2,-3.608652623E-3,-8.753608563E-4
6.414923375E0,1.678782632E-3,-6.821162067E-3,8.645440452E-3
6.424918375E0,-4.745612387E-3,-1.857803203E-2,1.289522462E-2
6.434911375E0,-1.223643776E-2,-2.607577108E-2,1.604171842E-2
6.444921375E0,-2.393943258E-2,-2.828273363E-2,1.269838586E-2
6.454941375E0,-3.567424789E-2,-2.728061192E-2,1.147470530E-2
6.464929375E0,-3.461219743E-2,-2.514065057E-2,1.147651579E-2
6.474939375E0,-2.398415282E-2,-1.547306404E-2,1.369984820E-2
6.484978375E0,-1.874717698E-2,-3.684137249E-3,2.011758648E-2
6.494983375E0,-9.266038425E-3,-3.950142418E-4,3.090522066E-2
6.504993375E0,-8.221697062E-3,-3.818879195E-4,3.305552155E-2
6.515002375E0,-1.567679457E-2,-4.225375887E-4,2.969484404E-2
6.524977375E0,-2.203302458E-2,-5.802777130E-3,2.643662319E-2
6.534987375E0,-2.090387605E-2,-1.114766486E-2,2.220504545E-2
6.544994375E0,-2.088533528E-2,-1.861737110E-2,2.224298753E-2
6.555030375E0,-1.554174162E-2,-2.072353475E-2,2.232201211E-2
6.565040375E0,-1.658808254E-2,-1.966938935E-2,2.016707696E-2
6.575047375E0,-1.550167240E-2,-1.753680408E-2,1.803390123E-2
6.585026375E0,-1.974447817E-2,-1.436884515E-2,1.475939620E-2
6.595036375E0,-1.975646242E-2,-1.436511613E-2,1.582759060E-2
6.605041375E0,-1.436780766E-2,-1.541894581E-2,1.162833441E-2
6.615047375E0,-1.114513259E-2,-1.860715076E-2,1.061724033E-2
6.625057375E0,-7.890299894E-3,-2.500426583E-2,7.485747803E-3
6.635095375E0,-1.467119204E-3,-2.710849792E-2,6.510423962E-3
6.645100375E0,1.797167701E-3,-2.284544893E-2,1.211927738E-4
6.655110375E0,-3.312808403E-4,-2.072604001E-2,-9.845470777E-4
6.665100375E0,-3.017055278E-4,-2.286757343E-2,-3.110879334E-3
6.675124375E0,-4.616377875E-3,-1.541002467E-2,-2.190713538E-3
6.685134375E0,-5.701214075E-3,-1.327756979E-2,-1.146803843E-3
6.695141375E0,-7.869601250E-3,-1.434457116E-2,2.036050661E-3
6.705141375E0,-1.425767504E-2,-1.651592366E-2,8.973689401E-4
6.715151375E0,-2.166422829E-2,-2.403981611E-2,-3.432362340E-3
6.725134375E0,-3.545365110E-2,-3.586938605E-2,-8.890862577E-3
6.735142375E0,-4.503611848E-2,-5.618757755E-2,-6.775159854E-3
6.745152375E0,-1.626366004E-2,-5.388733745E-2,-2.146512270E-3
6.755186375E0,1.251013577E-2,-2.812878974E-2,-2.976266667E-3
6.765172375E0,2.098707482E-2,-2.472837456E-3,-2.995867748E-3
6.775182375E0,1.991518959E-2,3.920676652E-3,-4.109642934E-3
6.785180375E0,2.208363637E-2,-4.608709831E-3,-5.108200945E-3
6.795201375E0,1.351629384E-2,6.017958745E-3,-5.270379595E-3
6.805211375E0,6.048499607E-3,3.844608786E-3,-5.355129484E-3
6.815235375E0,6.011720281E-3,-4.088664136E-4,-1.061414019E-3
6.825229375E0,6.525129429E-4,-1.496315934E-3,1.012283145E-3
6.835239375E0,-6.827773992E-3,-3.665995784E-3,1.996054780E-3
6.845257375E0,-3.651191015E-3,-7.900550961E-3,4.143591970E-3
6.855260375E0,-4.725866020E-3,-1.003654674E-2,5.208726972E-3
6.865270375E0,-3.688830649E-3,-1.215402782E-2,8.437543176E-3
6.875251375E0,2.710981527E-3,-1.958266646E-2,1.069282833E-2
6.885257375E0,1.015438698E-2,-1.740167476E-2,1.291422080E-2
6.895267375E0,1.656035334E-2,-7.771418896E-3,1.081138942E-2
6.905274375E0,1.763728447E-2,-2.437382704E-3,8.662699722E-3
6.915288375E0,2.089213394E-2,7.622645353E-4,3.346877638E-3
6.925298375E0,1.666409709E-2,2.859237837E-3,-9.908790234E-4
6.935327375E0,6.025746930E-3,-2.539541340E-3,-3.236450255E-3
6.945317375E0,-2.513945568E-3,-7.916077971E-3,-2.250655321E-3
6.955327375E0,2.791071776E-3,-8.944056928E-3,1.027163351E-3
6.965351375E0,1.130034681E-2,-5.690227728E-3,3.255402204E-3
6.975346375E0,1.446979772E-2,2.867436502E-3,4.321756307E-3
6.985356375E0,1.662376523E-2,5.005417857E-3,2.201880096E-3
6.995344375E0,1.234906539E-2,8.191735484E-3,1.028715167E-3
7.005376375E0,2.704516752E-3,1.774941385E-2,1.926673343E-3
7.015386375E0,5.079422262E-4,2.308878303E-2,6.145652849E-3
7.025367375E0,-5.638896837E-4,1.562100369E-2,8.305792697E-3
7.035405375E0,-5.889698863E-3,5.992737133E-3,9.354104288E-3
7.045415375E0,-6.894775666E-3,-4.695329349E-3,6.189204287E-3
7.055405375E0,-6.800034083E-3,-8.989753202E-3,-1.266478212E-3
7.065404375E0,-7.839731872E-3,-5.805144552E-3,-4.500620998E-3
7.075414375E0,-3.546714084E-3,-4.580640234E-4,-7.677197456E-3
7.085444375E0,-6.747034844E-3,8.054726757E-3,-9.896942414E-3
7.095433375E0,-2.485710429E-3,1.661040075E-2,-1.095341891E-2
7.105443375E0,-1.427697833E-3,1.555297151E-2,-9.866345674E-3
7.115468375E0,3.923923708E-3,1.024528965E-2,-9.771803394E-3
7.125457375E0,9.271549992E-3,1.133665070E-2,-1.077741291E-2
7.135467375E0,1.030972879E-2,1.348433364E-2,-8.638322353E-3
7.145491375E0,1.351271290E-2,1.350111235E-2,-8.597576059E-3
7.155492375E0,7.066471502E-3,9.242496453E-3,-4.413235933E-3
7.165502375E0,-2.541149035E-3,3.860249417E-3,-3.440649249E-3
7.175514375E0,-8.966872469E-3,7.032312453E-3,-2.469894476E-3
7.185522375E0,-1.002254989E-2,7.022991776E-3,-3.551670350E-3
7.195532375E0,-1.005983446E-2,2.769388258E-3,7.424104260E-4
7.205507375E0,-6.824814249E-3,-4.223062424E-4,-1.337489346E-3
7.215545375E0,-5.777126644E-3,2.788402140E-3,-2.716922900E-4
7.225555375E0,-1.517134253E-3,7.079288363E-3,-2.386690903E-4
7.235532375E0,-4.412234121E-4,1.348057110E-2,-2.393184463E-3
7.245569375E0,-1.507554203E-3,8.143064566E-3,-1.311941189E-3
7.255579375E0,-1.506222412E-3,2.811152954E-3,-2.171157248E-4
7.265554375E0,-4.690579139E-3,4.921549931E-3,-2.404574538E-3
7.275591375E0,-4.669273272E-3,5.981223658E-3,-4.546288401E-3
7.285601375E0,-6.791280583E-3,6.343962159E-4,-4.546821117E-3
7.295608375E0,-3.582036588E-3,-6.814622320E-3,-3.400336253E-3
7.305616375E0,-6.781026255E-3,-3.633746179E-3,-4.525254946E-3
7.315626375E0,-4.609751049E-3,-3.633746179E-3,-7.702672854E-3
7.325632375E0,-3.530091606E-3,-3.631503554E-3,-8.757083677E-3
7.335638375E0,-2.407605527E-3,-1.212356985E-2,-1.090385951E-2
7.345648375E0,-4.554912448E-3,-1.213102788E-2,-9.862829931E-3
7.355625375E0,-1.345333410E-3,-9.983346798E-3,-1.090126857E-2
7.365631375E0,-4.588264506E-3,-1.318659727E-2,-6.653260905E-3
7.375641375E0,-4.649516661E-3,-7.836041041E-3,-2.407116815E-3
7.385678375E0,-3.667638171E-3,-2.472064458E-3,3.988262732E-3
7.395655375E0,-3.720901441E-3,-3.228923015E-4,8.250385523E-3
7.405665375E0,-1.626858022E-3,1.833737828E-3,1.147147827E-2
7.415702375E0,3.698962275E-3,7.197718602E-3,1.151263807E-2
7.425678375E0,1.566302613E-3,1.571610197E-2,9.306475520E-3
7.435688375E0,-3.756025340E-3,1.888206974E-2,7.086198777E-3
7.445714375E0,-3.705081530E-3,8.203700185E-3,5.003429949E-3
7.455732375E0,-5.784477107E-3,4.976220429E-3,7.194689824E-4
7.465742375E0,-6.789553910E-3,3.884851933E-3,-4.629756324E-3
7.475748375E0,-1.423002337E-3,2.890900010E-3,-5.675106309E-3
7.485756375E0,1.765333931E-3,3.978535533E-3,-4.571492784E-3
7.495766375E0,2.811689861E-3,2.924457425E-3,-2.416196512E-3
7.505742375E0,4.925060086E-3,1.876349095E-3,-2.473748464E-4
7.515779375E0,-4.185709404E-4,3.982643131E-3,-3.259380755E-4
7.525789375E0,-1.470253919E-3,-2.425724175E-3,-3.075622662E-4
7.535765375E0,1.709831762E-3,-7.733028848E-3,2.964002779E-3
7.545803375E0,1.692520338E-3,-5.595043767E-3,4.021544009E-3
7.555813375E0,-3.685733536E-3,7.872239221E-4,6.058063358E-3
7.565819375E0,-5.039511016E-4,-2.552983060E-4,8.239912800E-3
7.575810375E0,5.880710203E-3,-1.281414647E-3,1.046311948E-2
7.585820375E0,5.880710203E-3,8.315283805E-3,8.278794587E-3
7.595830375E0,8.035868406E-3,1.471843291E-2,5.069560837E-3
7.605841375E0,8.101116866E-3,1.256552804E-2,-2.607558854E-4
