"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.217321000E0,-2.393522644E-1,9.967023468E0,-7.813751221E-2
1.227375000E0,-2.540217590E-1,9.947264557E0,-1.344204712E-1
1.237440000E0,-2.125579834E-1,9.919721832E0,-1.869612122E-1
1.247502000E0,-2.188449097E-1,9.865235138E0,-1.929487610E-1
1.257539000E0,-2.627037048E-1,9.901010742E0,-2.065704346E-1
1.267593000E0,-2.998265076E-1,9.919871521E0,-1.815724182E-1
1.277654000E0,-2.543211365E-1,9.953252106E0,-1.095721436E-1
1.287726000E0,-2.113604736E-1,9.958640900E0,-9.460327148E-2
1.297803000E0,-1.944456482E-1,9.978998566E0,-1.167572021E-1
1.307865000E0,-1.905537415E-1,9.939181366E0,-1.384620667E-1
1.317900000E0,-2.137554932E-1,9.943073273E0,-1.495390320E-1
1.327971000E0,-2.423460388E-1,9.924212494E0,-1.932481384E-1
1.338045000E0,-2.402503967E-1,9.939480743E0,-2.444416809E-1
1.348082000E0,-2.484832764E-1,9.950857086E0,-2.248324585E-1
1.358164000E0,-2.148033142E-1,9.946665802E0,-1.579216003E-1
1.368224000E0,-1.796264648E-1,9.960287476E0,-1.558259583E-1
1.378264000E0,-1.730401611E-1,9.962083740E0,-1.243913269E-1
1.388345000E0,-1.601669312E-1,9.941576385E0,-1.381626892E-1
1.398407000E0,-1.695973206E-1,9.924511871E0,-1.407073975E-1
1.408445000E0,-2.031275940E-1,9.936486969E0,-1.890568542E-1
1.418526000E0,-2.448907471E-1,9.920320587E0,-2.116598511E-1
1.428566000E0,-2.730322266E-1,9.939031677E0,-1.924996948E-1
1.438627000E0,-3.089575195E-1,9.969867554E0,-1.621128845E-1
1.448689000E0,-2.671943665E-1,9.951755219E0,-1.092727661E-1
1.458749000E0,-2.392025757E-1,9.921817474E0,-8.187973022E-2
1.468809000E0,-2.534230042E-1,9.933193817E0,-1.151106262E-1
1.478880000E0,-2.650987244E-1,9.920170898E0,-1.568737793E-1
1.488931000E0,-2.695893860E-1,9.950408020E0,-2.173480225E-1
