"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.124652188E1,-4.171337001E-3,-2.834763825E-1,-2.368411794E-2
1.125148438E1,-5.305801053E-3,-2.819055915E-1,-2.448697016E-2
1.125644844E1,-5.305801053E-3,-2.819055915E-1,-2.448697016E-2
1.126141094E1,-6.230825558E-3,-2.787814438E-1,-2.471386269E-2
1.126637500E1,-6.230825558E-3,-2.787814438E-1,-2.471386269E-2
1.127133750E1,-6.632251199E-3,-2.742261291E-1,-2.436479554E-2
1.127630156E1,-6.632251199E-3,-2.742261291E-1,-2.436479554E-2
1.128126406E1,-6.597344764E-3,-2.724284530E-1,-2.401573025E-2
1.128622656E1,-6.597344764E-3,-2.724284530E-1,-2.401573025E-2
1.129119062E1,-6.318091881E-3,-2.722713649E-1,-2.375393175E-2
1.129615312E1,-6.318091881E-3,-2.722713649E-1,-2.375393175E-2
1.130111719E1,-5.864306353E-3,-2.762681544E-1,-2.396337129E-2
1.130607969E1,-5.864306353E-3,-2.762681544E-1,-2.396337129E-2
1.131104375E1,-5.393067375E-3,-2.773328125E-1,-2.382374369E-2
1.131600625E1,-5.393067375E-3,-2.773328125E-1,-2.382374369E-2
1.132096875E1,-5.235987715E-3,-2.768964767E-1,-2.316051908E-2
1.132593281E1,-5.235987715E-3,-2.768964767E-1,-2.316051908E-2
1.133089531E1,-4.921828397E-3,-2.787639797E-1,-2.241002768E-2
1.133585781E1,-4.921828397E-3,-2.787639797E-1,-2.241002768E-2
1.134082188E1,-4.502949305E-3,-2.792701423E-1,-2.158972248E-2
1.134578438E1,-4.502949305E-3,-2.792701423E-1,-2.158972248E-2
1.135074844E1,-3.996803891E-3,-2.798111737E-1,-2.124065720E-2
1.135571094E1,-3.996803891E-3,-2.798111737E-1,-2.124065720E-2
1.136067500E1,-3.263765713E-3,-2.806838453E-1,-2.108357660E-2
1.136563750E1,-3.263765713E-3,-2.806838453E-1,-2.108357660E-2
1.137060156E1,-2.809980186E-3,-2.783974707E-1,-2.089159191E-2
1.137556406E1,-2.809980186E-3,-2.783974707E-1,-2.089159191E-2
1.138052813E1,-2.181661548E-3,-2.805093229E-1,-2.115339041E-2
1.138549063E1,-2.181661548E-3,-2.805093229E-1,-2.115339041E-2
1.139045312E1,-1.570796361E-3,-2.824640870E-1,-2.150245570E-2
1.139541719E1,-1.570796361E-3,-2.824640870E-1,-2.150245570E-2
1.140037969E1,-1.047197497E-3,-2.840523422E-1,-2.174680308E-2
1.140534375E1,-1.047197497E-3,-2.840523422E-1,-2.174680308E-2
1.141030625E1,-3.141592606E-4,-2.859547436E-1,-2.192133479E-2
1.141526875E1,-3.141592606E-4,-2.859547436E-1,-2.192133479E-2
1.142023125E1,1.396263397E-4,-2.870717645E-1,-2.207841538E-2
1.142519531E1,1.396263397E-4,-2.870717645E-1,-2.207841538E-2
1.143015938E1,4.712388909E-4,-2.886425555E-1,-2.218313515E-2
1.143512188E1,4.712388909E-4,-2.886425555E-1,-2.218313515E-2
1.144008594E1,3.665191471E-4,-2.907194793E-1,-2.239257470E-2
1.144504844E1,3.665191471E-4,-2.907194793E-1,-2.239257470E-2
1.145001250E1,8.726646047E-5,-2.929709554E-1,-2.268928103E-2
1.145497344E1,8.726646047E-5,-2.929709554E-1,-2.268928103E-2
1.145993750E1,0.000000000E0,-2.938261926E-1,-2.291617356E-2
1.146490000E1,0.000000000E0,-2.938261926E-1,-2.291617356E-2
1.146986406E1,-1.745329246E-5,-2.949780822E-1,-2.323033288E-2
1.147482656E1,-1.745329246E-5,-2.949780822E-1,-2.323033288E-2
1.147979063E1,-5.235987919E-5,-2.973517478E-1,-2.371902391E-2
1.148475469E1,-5.235987919E-5,-2.973517478E-1,-2.371902391E-2
1.148971562E1,-1.745329246E-5,-2.996032238E-1,-2.441715635E-2
1.149467969E1,-1.745329246E-5,-2.996032238E-1,-2.441715635E-2
1.149964375E1,2.967059845E-4,-3.028495312E-1,-2.544690110E-2
1.150460625E1,2.967059845E-4,-3.028495312E-1,-2.544690110E-2
1.150956875E1,1.012290944E-3,-3.045425117E-1,-2.694788389E-2
1.151453281E1,1.012290944E-3,-3.045425117E-1,-2.694788389E-2
1.151949531E1,8.639379404E-3,-1.576800227E0,-1.484053433E-1
1.152445781E1,8.639379404E-3,-1.576800227E0,-1.484053433E-1
1.152942188E1,9.302604944E-3,-1.464994431E0,-1.444783509E-1
1.153438438E1,9.302604944E-3,-1.464994431E0,-1.444783509E-1
1.153934844E1,1.359611470E-2,-1.358058095E0,-1.372876018E-1
1.154431094E1,1.359611470E-2,-1.358058095E0,-1.372876018E-1
1.154927344E1,1.870992966E-2,-1.253198743E0,-1.263618320E-1
1.155423750E1,1.870992966E-2,-1.253198743E0,-1.263618320E-1
1.155920156E1,2.127556317E-2,-1.158724070E0,-1.166752577E-1
1.156416406E1,2.127556317E-2,-1.158724070E0,-1.166752577E-1
1.156912656E1,2.291617356E-2,-1.080184221E0,-1.067443341E-1
1.157409062E1,2.291617356E-2,-1.080184221E0,-1.067443341E-1
1.157905313E1,2.394591644E-2,-1.017649174E0,-9.752900153E-2
1.158401719E1,2.394591644E-2,-1.017649174E0,-9.752900153E-2
1.158897969E1,2.138028294E-2,-9.747489095E-1,-9.129817039E-2
1.159394219E1,2.138028294E-2,-9.747489095E-1,-9.129817039E-2
1.159890625E1,1.811651699E-2,-9.214290977E-1,-8.281587064E-2
1.160386875E1,1.811651699E-2,-9.214290977E-1,-8.281587064E-2
1.160883281E1,1.562069636E-2,-8.650549650E-1,-6.883578748E-2
1.161379531E1,1.562069636E-2,-8.650549650E-1,-6.883578748E-2
1.161875781E1,1.338667516E-2,-7.995353341E-1,-5.096361414E-2
1.162372344E1,1.338667516E-2,-7.995353341E-1,-5.096361414E-2
1.162868438E1,1.200786512E-2,-7.621154785E-1,-3.562216833E-2
1.163364844E1,1.200786512E-2,-7.621154785E-1,-3.562216833E-2
1.163861094E1,9.285151958E-3,-7.325146794E-1,-2.474876866E-2
1.164357500E1,9.285151958E-3,-7.325146794E-1,-2.474876866E-2
1.164853750E1,4.799655639E-3,-6.983062029E-1,-1.644100063E-2
1.165350000E1,4.799655639E-3,-6.983062029E-1,-1.644100063E-2
1.165846406E1,3.665191471E-4,-6.728942394E-1,-9.145525284E-3
1.166342656E1,3.665191471E-4,-6.728942394E-1,-9.145525284E-3
1.166838906E1,-2.600540640E-3,-6.402216554E-1,-6.387905218E-3
1.167335312E1,-2.600540640E-3,-6.402216554E-1,-6.387905218E-3
1.167831563E1,-3.560471581E-3,-6.176196337E-1,-1.012290921E-2
1.168327969E1,-3.560471581E-3,-6.176196337E-1,-1.012290921E-2
1.168824219E1,-6.283185212E-4,-6.106557846E-1,-1.537635084E-2
1.169320625E1,-6.283185212E-4,-6.106557846E-1,-1.537635084E-2
1.169816875E1,7.853981806E-4,-5.999394655E-1,-1.951278187E-2
1.170313125E1,7.853981806E-4,-5.999394655E-1,-1.951278187E-2
1.170809531E1,1.082104165E-3,-5.864480734E-1,-2.190388180E-2
1.171305781E1,1.082104165E-3,-5.864480734E-1,-2.190388180E-2
1.171802188E1,1.204277156E-3,-5.665687919E-1,-2.350958437E-2
