"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.414501563E0,-2.368248552E-1,9.465954781E0,3.875542283E-1
1.419464063E0,-2.344402373E-1,9.482705116E0,4.306307137E-1
1.424426563E0,-2.511900663E-1,9.561666489E0,5.024088621E-1
1.429390625E0,-2.320460379E-1,9.540136337E0,5.550525784E-1
1.434353125E0,-2.655456960E-1,9.506637573E0,5.430911183E-1
1.439315625E0,-2.775071263E-1,9.506637573E0,5.048030615E-1
1.444279688E0,-2.775071263E-1,9.499455452E0,4.473805130E-1
1.449242188E0,-2.751129270E-1,9.497060776E0,4.282364845E-1
1.454206250E0,-2.511900663E-1,9.590386391E0,3.301316798E-1
1.459168750E0,-2.918627560E-1,9.523387909E0,3.253432810E-1
1.464131250E0,-2.822955251E-1,9.580809593E0,4.210538864E-1
1.469095313E0,-3.110068142E-1,9.628664970E0,4.401979446E-1
1.474057813E0,-2.727187276E-1,9.592781067E0,4.736976027E-1
1.479021875E0,-2.009405643E-1,9.580809593E0,4.210538864E-1
1.483984375E0,-1.913637519E-1,9.611914635E0,3.899484277E-1
1.488946875E0,-1.913637519E-1,9.643030167E0,5.024088621E-1
1.493910938E0,-1.100087836E-1,9.683703423E0,5.119856596E-1
1.498873438E0,-1.028357521E-1,9.686098099E0,4.808706343E-1
1.503837500E0,-9.325893968E-2,9.741134644E0,4.569477439E-1
1.508800000E0,-1.147971824E-1,9.757884979E0,5.143703222E-1
1.513764063E0,-1.004415527E-1,9.762663841E0,4.880532324E-1
1.518726563E0,-1.195855886E-1,9.820096016E0,4.832648337E-1
1.523689063E0,-1.889695525E-1,9.810519218E0,5.359085202E-1
1.528654688E0,-2.105077952E-1,9.887095451E0,6.220518947E-1
1.533617188E0,-2.129019946E-1,9.839240074E0,6.220518947E-1
1.538581250E0,-2.129019946E-1,9.884700775E0,5.311201215E-1
1.543542188E0,-1.985463500E-1,1.000913239E1,5.741965771E-1
1.548506250E0,-2.655456960E-1,9.915806770E0,5.789849758E-1
1.553468750E0,-1.674408913E-1,9.942132950E0,5.741965771E-1
1.558431250E0,-2.224692255E-1,9.944517136E0,5.574467778E-1
1.563395313E0,-1.674408913E-1,1.000195026E1,4.808706343E-1
1.568357813E0,-2.248634249E-1,9.985199928E0,4.449863136E-1
1.573321875E0,-2.751129270E-1,1.001630592E1,4.138808548E-1
1.578285938E0,-2.583630979E-1,1.003544903E1,3.803811967E-1
1.583248438E0,-2.248634249E-1,1.004501629E1,4.617361724E-1
1.588210938E0,-2.655456960E-1,1.013115978E1,4.545535445E-1
1.593173438E0,-2.751129270E-1,1.013594818E1,5.335143209E-1
1.598137500E0,-2.918627560E-1,1.013355446E1,5.981194377E-1
1.603100000E0,-2.966511548E-1,1.018140984E1,6.794840097E-1
1.608064063E0,-2.631514966E-1,1.020294857E1,7.297335267E-1
1.613026563E0,-2.511900663E-1,1.027951431E1,6.340133548E-1
1.617990625E0,-2.966511548E-1,1.023644733E1,5.526583791E-1
1.622953125E0,-2.870743573E-1,1.023644733E1,5.550525784E-1
1.627915625E0,-3.253624141E-1,1.022926426E1,5.287354589E-1
1.632879688E0,-3.181893826E-1,1.028190899E1,5.430911183E-1
1.637842188E0,-3.110068142E-1,1.024123669E1,6.196576953E-1
1.642806250E0,-3.157951832E-1,1.029386997E1,6.268403530E-1
1.647768750E0,-3.516891003E-1,1.032259083E1,5.861580372E-1
1.652732813E0,-3.636505008E-1,1.032019711E1,5.957348347E-1
1.657695313E0,-3.564679027E-1,1.031780243E1,6.220518947E-1
1.662657813E0,-3.564679027E-1,1.026755238E1,6.986184716E-1
1.667621875E0,-3.469006717E-1,1.029386997E1,7.991175056E-1
1.672584375E0,-3.612563312E-1,1.031780243E1,8.326171637E-1
1.677548438E0,-3.564679027E-1,1.028909206E1,8.517611623E-1
1.682510938E0,-3.684388995E-1,1.033215809E1,7.632332444E-1
1.687475000E0,-3.588621020E-1,1.031780243E1,7.177625299E-1
1.692437500E0,-3.373238444E-1,1.035369587E1,7.440891862E-1
1.697400000E0,-2.966511548E-1,1.034890842E1,6.675130129E-1
1.702364063E0,-2.775071263E-1,1.027473545E1,6.579458117E-1
1.707326563E0,-2.990453839E-1,1.027951431E1,7.488679886E-1
1.712290625E0,-2.751129270E-1,1.027951431E1,6.962338090E-1
1.717253125E0,-2.272576243E-1,1.023644733E1,7.751946449E-1
1.722217188E0,-1.698351055E-1,1.020294857E1,7.034068704E-1
1.727179688E0,-1.506910622E-1,1.024123669E1,6.770898700E-1
1.732142188E0,-9.325893968E-2,1.026755238E1,7.632332444E-1
1.737106250E0,-1.908657700E-2,1.018140984E1,7.799734473E-1
1.742068750E0,3.595133126E-2,1.016466045E1,8.134731650E-1
1.747032813E0,4.791276529E-2,1.010723686E1,7.775887847E-1
1.751995313E0,2.159569971E-2,1.003784370E1,7.751946449E-1
1.756959375E0,2.451662440E-3,9.992383003E0,7.584447861E-1
1.761921875E0,9.634267539E-3,9.966055870E0,7.297335267E-1
1.766884375E0,2.159569971E-2,9.958883286E0,6.388017535E-1
1.771848438E0,-1.243644133E-1,9.884700775E0,5.574467778E-1
1.776810938E0,-8.608591557E-2,9.765057564E0,5.574467778E-1
