"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.901045313E0,-2.942569554E-1,9.879913330E0,-8.619125583E-5
3.906007813E0,-2.344402373E-1,9.877518654E0,-7.259219419E-3
3.910970313E0,-1.770081222E-1,9.820096016E0,8.845138550E-2
3.915934375E0,-9.325893968E-2,9.860768318E0,-7.259219419E-3
3.920896875E0,-6.215347722E-2,9.853595734E0,7.409575582E-2
3.925860938E0,-7.115567569E-3,9.858384132E0,7.888415456E-2
3.930823438E0,1.202846877E-2,9.896661758E0,1.698063612E-1
3.935787500E0,1.202846877E-2,9.939739227E0,2.033060342E-1
3.940750000E0,-8.608591557E-2,9.872738838E0,2.631323636E-1
3.945712500E0,-1.841907203E-1,9.911018372E0,2.511613369E-1
3.950676563E0,-2.057193965E-1,9.889489174E0,1.817677915E-1
3.955639063E0,-2.440074682E-1,9.901451111E0,1.961330026E-1
3.960603125E0,-3.492948711E-1,9.887095451E0,3.684101999E-1
3.965565625E0,-3.397180736E-1,9.925383568E0,3.755927682E-1
3.970529688E0,-4.186884165E-1,9.944517136E0,3.564487696E-1
3.975492188E0,-3.899675608E-1,9.934949875E0,3.444873095E-1
3.980454688E0,-3.540737033E-1,9.903844833E0,3.085934520E-1
3.985418750E0,-3.301508427E-1,9.956489563E0,3.301316798E-1
3.990381250E0,-3.062183857E-1,9.944517136E0,3.420931101E-1
3.995345313E0,-3.157951832E-1,9.966055870E0,3.229490519E-1
4.000307813E0,-2.631514966E-1,9.987594604E0,2.870551944E-1
4.005271875E0,-2.176903933E-1,9.994767189E0,2.894493937E-1
4.010234375E0,-2.727187276E-1,9.987594604E0,2.798821628E-1
4.015196875E0,-1.841907203E-1,1.000913239E1,2.248442620E-1
4.020160938E0,-1.985463500E-1,1.000195026E1,2.415941060E-1
4.025123438E0,-2.009405643E-1,9.958883286E0,1.865562052E-1
4.030087500E0,-1.315470189E-1,9.906239510E0,1.052012220E-1
4.035050000E0,-1.219702139E-1,9.887095451E0,8.605717868E-2
4.040014063E0,-7.172070444E-2,9.956489563E0,7.409575582E-2
4.044976563E0,-6.694187969E-2,9.946911812E0,3.580768034E-2
4.049939063E0,-4.779784381E-2,9.879913330E0,2.863465250E-2
4.054901563E0,-6.694187969E-2,9.858384132E0,-2.161485329E-2
4.059865625E0,-4.061523825E-2,9.887095451E0,7.888415456E-2
4.064829688E0,-5.736507475E-2,9.970844269E0,1.188481692E-2
4.069792188E0,-1.554698795E-1,9.911018372E0,-1.204762235E-2
4.074756250E0,-2.248634249E-1,9.920595169E0,-7.904696465E-2
4.079718750E0,-2.416132689E-1,9.872738838E0,-6.469132751E-2
4.084681250E0,-3.277566135E-1,9.913412094E0,-9.653421119E-3
4.089645313E0,-3.110068142E-1,9.922988892E0,1.243452579E-1
4.094607813E0,-2.846897244E-1,9.913412094E0,1.434893012E-1
4.099570313E0,-3.205740452E-1,9.896661758E0,2.128828466E-1
4.104534375E0,-3.588621020E-1,9.855990410E0,3.061992526E-1
4.109498438E0,-3.301508427E-1,9.855990410E0,4.066982567E-1
4.114460938E0,-2.631514966E-1,9.841633797E0,3.803811967E-1
4.119423438E0,-2.583630979E-1,9.817702293E0,4.114866555E-1
4.124385938E0,-3.253624141E-1,9.836845398E0,3.301316798E-1
4.129350000E0,-3.253624141E-1,9.805740356E0,4.090924561E-1
4.134312500E0,-3.469006717E-1,9.822490692E0,4.090924561E-1
4.139276563E0,-3.181893826E-1,9.731558800E0,3.827657998E-1
4.144239063E0,-3.301508427E-1,9.726778984E0,3.708043694E-1
4.149201563E0,-3.373238444E-1,9.726778984E0,2.750937939E-1
4.154165625E0,-3.732177317E-1,9.700452805E0,2.894493937E-1
4.159128125E0,-3.277566135E-1,9.741134644E0,2.391999066E-1
4.164090625E0,-2.344402373E-1,9.705241203E0,1.626333296E-1
4.169054688E0,-1.794023216E-1,9.736346245E0,2.104886323E-1
4.174017188E0,-5.258624628E-2,9.686098099E0,1.099896207E-1
4.178981250E0,5.509537086E-2,9.654992104E0,5.255751312E-2
4.183943750E0,5.988377333E-2,9.643030167E0,4.777869210E-2
4.188907813E0,5.748957023E-2,9.599953651E0,-2.640325576E-2
4.193870313E0,1.920149848E-2,9.544916153E0,-6.229712814E-2
4.198834375E0,5.509537086E-2,9.528165817E0,-2.058534473E-1
4.203796875E0,7.184520364E-2,9.516204834E0,-2.704585791E-1
4.208759375E0,9.338344634E-2,9.499455452E0,-3.326790929E-1
4.213723438E0,4.845864139E-3,9.544916153E0,-2.345647216E-1
4.218687500E0,-4.779784381E-2,9.482705116E0,-3.589961827E-1
4.223650000E0,-1.195855886E-1,9.542531013E0,-2.680643797E-1
4.228612500E0,-2.009405643E-1,9.494675636E0,-2.321801037E-1
4.233575000E0,-3.469006717E-1,9.477926254E0,-1.436425298E-1
4.238539063E0,-3.947559893E-1,9.427677155E0,-2.178148925E-1
4.243501563E0,-4.402170777E-1,9.465954781E0,-1.819306016E-1
4.248465625E0,-4.019385576E-1,9.437244415E0,-2.513145506E-1
4.253428125E0,-3.564679027E-1,9.427677155E0,-2.273916900E-1
4.258392188E0,-3.564679027E-1,9.370244980E0,-1.914978325E-1
4.263354688E0,-3.756119311E-1,9.355888367E0,-1.795363873E-1
4.268317188E0,-3.325450420E-1,9.329562187E0,-1.723537892E-1
4.273281250E0,-2.487958670E-1,9.296062469E0,-1.986804307E-1
4.278243750E0,-2.224692255E-1,9.360677719E0,-1.029698253E-1
4.283207813E0,-1.770081222E-1,9.319994926E0,2.384624816E-2
4.288170313E0,-9.565314651E-2,9.300851822E0,1.427901909E-2
4.293134375E0,-1.339412183E-1,9.293677330E0,1.666364260E-2
4.298096875E0,-1.363354176E-1,9.276928902E0,7.096413523E-3
4.303059375E0,-1.626524776E-1,9.281706810E0,-2.400905453E-2
4.308023438E0,-1.770081222E-1,9.219495773E0,-7.425855845E-2
4.312985938E0,-1.291528195E-1,9.288889885E0,-3.836468980E-2
4.317950000E0,-6.933607906E-2,9.241034508E0,-9.579680115E-2
4.322912500E0,1.202846877E-2,9.183602333E0,-4.554729536E-2
4.327876563E0,1.053352952E-1,9.169246674E0,-4.554729536E-2
4.332839063E0,1.460079998E-1,9.104641914E0,-6.947015226E-2
4.337803125E0,8.380663395E-2,9.111824036E0,-5.750872567E-2
4.342765625E0,7.423940301E-2,9.032853127E0,-1.005852073E-1
4.347728125E0,1.220851392E-1,9.130958557E0,-1.444182452E-2
4.352692188E0,1.316523552E-1,9.099853516E0,5.016331375E-2
4.357656250E0,1.268735379E-1,9.068748474E0,-2.640325576E-2
4.362617188E0,1.795076579E-1,9.068748474E0,1.666364260E-2
4.367581250E0,2.369397730E-1,9.018498421E0,1.188481692E-2
4.372543750E0,2.536896169E-1,8.996959686E0,-6.708553433E-2
4.377507813E0,2.560837865E-1,8.977825165E0,-9.340259433E-2
4.382470313E0,2.106227130E-1,9.032853127E0,-5.511452630E-2
4.387432813E0,2.560837865E-1,9.047208786E0,9.084559232E-2
4.392396875E0,2.249783427E-1,9.147707939E0,1.698063612E-1
4.397359375E0,2.106227130E-1,9.142930031E0,2.296326756E-1
4.402323438E0,1.579789966E-1,9.193179131E0,1.913446039E-1
4.407285938E0,1.699404269E-1,9.236246109E0,2.774879634E-1
4.412250000E0,1.101237014E-1,9.308033943E0,2.655169666E-1
4.417212500E0,3.116292879E-2,9.229063034E0,2.224500775E-1
4.422176563E0,-5.736507475E-2,9.322389603E0,2.344114929E-1
4.427139063E0,-1.650466919E-1,9.372638702E0,2.128828466E-1
4.432101563E0,-2.248634249E-1,9.401350975E0,1.434893012E-1
4.437065625E0,-3.277566135E-1,9.351100922E0,1.075954214E-1
4.442028125E0,-3.014395833E-1,9.379811287E0,8.605717868E-2
4.446992188E0,-3.492948711E-1,9.446811676E0,8.366298676E-2
4.451954688E0,-3.157951832E-1,9.463561058E0,5.495171621E-2
4.456917188E0,-3.205740452E-1,9.439639091E0,-3.836468980E-2
4.461881250E0,-2.727187276E-1,9.415705681E0,6.691315025E-2
4.466843750E0,-1.459026486E-1,9.413311958E0,-2.470816020E-3
4.471807813E0,-1.052203774E-1,9.480310440E0,-6.708553433E-2
4.476770313E0,-7.890331000E-2,9.487493515E0,-6.708553433E-2
4.481734375E0,-7.172070444E-2,9.499455452E0,-5.033569783E-2
4.486696875E0,-6.454767287E-2,9.520993233E0,-1.388541311E-1
4.491660938E0,-1.243644133E-1,9.432456017E0,-9.340259433E-2
4.496623438E0,-3.344221041E-2,9.482705116E0,-7.904696465E-2
4.501585938E0,-1.669237576E-2,9.458782196E0,-7.904696465E-2
4.506550000E0,7.663360238E-2,9.482705116E0,-7.186435908E-2
4.511512500E0,8.380663395E-2,9.439639091E0,3.580768034E-2
4.516476563E0,4.791276529E-2,9.475532532E0,8.366298676E-2
4.521439063E0,4.791276529E-2,9.444426537E0,1.554507315E-1
4.526403125E0,9.634267539E-3,9.394176483E0,3.181606829E-1
4.531365625E0,1.441309415E-2,9.446811676E0,2.559497356E-1
4.536328125E0,5.509537086E-2,9.386994362E0,2.248442620E-1
4.541292188E0,-2.865380608E-2,9.367850304E0,3.588429689E-1
4.546254688E0,1.920149848E-2,9.370244980E0,3.923426270E-1
4.551218750E0,2.159569971E-2,9.331956863E0,4.976204634E-1
4.556181250E0,8.859504014E-2,9.322389603E0,5.191587210E-1
4.561145313E0,8.859504014E-2,9.286495209E0,5.335143209E-1
4.566107813E0,1.699404269E-1,9.284101486E0,4.880532324E-1
4.571070313E0,1.029410958E-1,9.217101097E0,4.689091742E-1
4.576034375E0,5.509537086E-2,9.255389214E0,5.191587210E-1
4.580996875E0,7.902780920E-2,9.262563705E0,5.095914602E-1
4.585960938E0,1.819018722E-1,9.226678848E0,4.473805130E-1
4.590923438E0,1.101237014E-1,9.169246674E0,3.875542283E-1
4.595887500E0,1.484021842E-1,9.202746391E0,3.540545404E-1
4.600850000E0,4.552813992E-2,9.178823471E0,1.410950869E-1
4.605812500E0,8.859504014E-2,9.159679413E0,7.170155644E-2
4.610776563E0,3.595133126E-2,9.195572853E0,6.213432178E-2
4.615739063E0,5.748957023E-2,9.118996620E0,-1.460367292E-1
4.620703125E0,8.141243458E-2,9.090286255E0,-1.938920319E-1
4.625665625E0,1.388349682E-1,9.099853516E0,-3.015640676E-1
4.630629688E0,2.225841433E-1,9.051998138E0,-4.882064462E-1
4.635592188E0,2.680452466E-1,9.061573982E0,-5.336675644E-1
4.640554688E0,2.776220441E-1,9.035247803E0,-6.652815938E-1
4.645518750E0,2.393339872E-1,9.051998138E0,-7.920976877E-1
4.650481250E0,1.125083268E-1,9.030460358E0,-6.963871121E-1
4.655445313E0,1.202846877E-2,9.135746956E0,-7.514154315E-1
4.660407813E0,-7.172070444E-2,9.142930031E0,-6.293877363E-1
4.665371875E0,-1.195855886E-1,9.174035072E0,-5.839170814E-1
4.670334375E0,-3.014395833E-1,9.130958557E0,-5.839170814E-1
4.675296875E0,-2.894685566E-1,9.128574371E0,-4.571009874E-1
4.680260938E0,-3.708235621E-1,9.133352280E0,-4.929948747E-1
4.685223438E0,-4.162942171E-1,9.212313652E0,-4.164282978E-1
4.690187500E0,-3.564679027E-1,9.133352280E0,-3.901016414E-1
4.695150000E0,-4.234672487E-1,9.212313652E0,-3.350637555E-1
4.700112500E0,-3.157951832E-1,9.174035072E0,-2.465357333E-1
4.705076563E0,-3.038241863E-1,9.209928513E0,-1.675653905E-1
4.710039063E0,-3.277566135E-1,9.188390732E0,-1.795363873E-1
4.715003125E0,-2.559688985E-1,9.183602333E0,2.624044940E-2
4.719965625E0,-1.985463500E-1,9.190785408E0,1.195568517E-1
4.724929688E0,-6.933607906E-2,9.185996056E0,1.243452579E-1
4.729892188E0,-4.779784381E-2,9.159679413E0,1.195568517E-1
4.734854688E0,-9.565314651E-2,9.181207657E0,9.323979169E-2
4.739818750E0,-4.540364072E-2,9.193179131E0,8.366298676E-2
4.744781250E0,8.141243458E-2,9.176429749E0,1.458835006E-1
4.749745313E0,8.859504014E-2,9.181207657E0,1.602391303E-1
4.754707813E0,1.627578288E-1,9.166852951E0,1.698063612E-1
4.759671875E0,1.412291676E-1,9.169246674E0,2.559497356E-1
4.764634375E0,1.914786696E-1,9.202746391E0,3.277374804E-1
4.769596875E0,1.723346412E-1,9.138141632E0,2.248442620E-1
4.774560938E0,7.184520364E-2,9.231457710E0,1.530565321E-1
4.779523438E0,-4.779784381E-2,9.300851822E0,1.554507315E-1
4.784487500E0,-1.171913818E-1,9.341533661E0,1.315278560E-1
4.789450000E0,-1.339412183E-1,9.379811287E0,-1.204762235E-2
4.794414063E0,-1.387200505E-1,9.353494644E0,1.427901909E-2
4.799376563E0,-1.147971824E-1,9.264957428E0,-1.173350364E-1
4.804339063E0,-6.933607906E-2,9.324783325E0,-1.771422029E-1
4.809303125E0,-2.625960298E-2,9.233851433E0,-2.130360752E-1
4.814265625E0,-5.258624628E-2,9.310427666E0,-2.034592628E-1
4.819229688E0,-5.497087166E-2,9.286495209E0,-2.369589210E-1
4.824192188E0,-1.554698795E-1,9.291284561E0,-2.249974906E-1
4.829156250E0,-2.296518236E-1,9.250601768E0,-3.231022954E-1
4.834118750E0,-2.679399252E-1,9.264957428E0,-4.116398990E-1
4.839081250E0,-3.516891003E-1,9.329562187E0,-3.302849233E-1
4.844043750E0,-3.636505008E-1,9.343927383E0,-5.169177055E-1
4.849007813E0,-3.110068142E-1,9.365455627E0,-4.427453578E-1
4.853971875E0,-2.727187276E-1,9.269745827E0,-3.781402409E-1
4.858934375E0,-2.487958670E-1,9.281706810E0,-3.015640676E-1
4.863896875E0,-1.100087836E-1,9.276928902E0,-2.943910658E-1
4.868860938E0,-5.019204319E-2,9.308033943E0,-3.398521543E-1
4.873823438E0,-3.344221041E-2,9.324783325E0,-2.561029792E-1
4.878785938E0,-2.147120051E-2,9.315207481E0,-2.776412070E-1
4.883750000E0,-3.583640978E-2,9.279312134E0,-1.651807725E-1
4.888714063E0,-1.429817267E-2,9.377428055E0,-1.340752989E-1
4.893676563E0,7.902780920E-2,9.226678848E0,-3.119166009E-2
4.898639063E0,4.073973373E-2,9.336745262E0,-1.683602668E-2
4.903603125E0,4.073973373E-2,9.300851822E0,-2.161485329E-2
4.908565625E0,-4.779784381E-2,9.327178001E0,2.624044940E-2
4.913529688E0,-2.625960298E-2,9.355888367E0,1.905784570E-2
4.918492188E0,-1.004415527E-1,9.291284561E0,6.213432178E-2
4.923456250E0,-9.565314651E-2,9.324783325E0,6.691315025E-2
4.928418750E0,-1.722197086E-1,9.303245544E0,2.384624816E-2
4.933381250E0,-1.770081222E-1,9.274534225E0,-8.621999621E-2
4.938345313E0,-2.344402373E-1,9.336745262E0,-5.033569783E-2
4.943307813E0,-2.296518236E-1,9.324783325E0,-1.173350364E-1
4.948271875E0,-1.817965209E-1,9.341533661E0,-8.621999621E-2
4.953234375E0,-1.602582783E-1,9.343927383E0,-1.077582315E-1
4.958198438E0,-9.565314651E-2,9.384600639E0,-5.511452630E-2
4.963160938E0,-1.865849346E-1,9.334350586E0,-1.484309286E-1
4.968123438E0,-2.152961940E-1,9.375033379E0,-1.771422029E-1
4.973087500E0,-2.176903933E-1,9.315207481E0,-1.173350364E-1
4.978050000E0,-2.942569554E-1,9.348706245E0,-1.245080680E-1
4.983014063E0,-3.612563312E-1,9.401350975E0,-1.603923589E-1
4.987976563E0,-4.019385576E-1,9.389389038E0,-6.708553433E-2
4.992939063E0,-4.713225365E-1,9.375033379E0,7.096413523E-3
4.997903125E0,-5.096106529E-1,9.391782761E0,-3.597048670E-2
5.002867188E0,-4.689379334E-1,9.434849739E0,-1.651807725E-1
5.007829688E0,-5.167931914E-1,9.418099403E0,-2.082476616E-1
5.012792188E0,-5.263604522E-1,9.442031860E0,-2.513145506E-1
5.017756250E0,-4.258614480E-1,9.473137856E0,-2.082476616E-1
5.022718750E0,-4.091115892E-1,9.470744133E0,-3.159292936E-1
5.027681250E0,-4.426112771E-1,9.477926254E0,-2.632855773E-1
5.032645313E0,-3.756119311E-1,9.444426537E0,-3.207080960E-1
5.037607813E0,-2.990453839E-1,9.446811676E0,-3.589961827E-1
5.042571875E0,-2.918627560E-1,9.439639091E0,-3.853132427E-1
5.047534375E0,-3.205740452E-1,9.427677155E0,-4.307839274E-1
5.052496875E0,-3.086126149E-1,9.432456017E0,-3.446405232E-1
5.057460938E0,-2.440074682E-1,9.418099403E0,-3.350637555E-1
5.062423438E0,-2.176903933E-1,9.403743744E0,-2.728528082E-1
5.067387500E0,-2.200750262E-1,9.418099403E0,-1.819306016E-1
5.072350000E0,-1.841907203E-1,9.396561623E0,-2.752470076E-1
5.077314063E0,-1.052203774E-1,9.439639091E0,-1.891036183E-1
5.082276563E0,-4.779784381E-2,9.422888756E0,-2.345647216E-1
5.087240625E0,4.791276529E-2,9.403743744E0,-1.699595898E-1
5.092203125E0,3.355713189E-2,9.377428055E0,-1.962862462E-1
5.097165625E0,5.746084207E-5,9.379811287E0,-2.321801037E-1
5.102129688E0,4.073973373E-2,9.375033379E0,-1.891036183E-1
5.107092188E0,-4.540364072E-2,9.382205963E0,-5.272032320E-2
5.112056250E0,-5.975927413E-2,9.291284561E0,-1.683602668E-2
5.117018750E0,-4.779784381E-2,9.319994926E0,4.299028218E-2
5.121982813E0,-1.674408913E-1,9.300851822E0,8.366298676E-2
5.126945313E0,-2.487958670E-1,9.293677330E0,3.820187971E-2
5.131907813E0,-3.110068142E-1,9.255389214E0,-7.186435908E-2
5.136871875E0,-2.918627560E-1,9.296062469E0,-1.603923589E-1
5.141834375E0,-2.464016527E-1,9.300851822E0,-1.053640321E-1
5.146798438E0,-2.990453839E-1,9.264957428E0,-1.579981595E-1
5.151760938E0,-2.129019946E-1,9.264957428E0,-1.914978325E-1
5.156725000E0,-1.794023216E-1,9.238640785E0,-6.708553433E-2
5.161687500E0,-9.565314651E-2,9.355888367E0,-9.100839496E-2
5.166650000E0,-1.698351055E-1,9.334350586E0,-1.444182452E-2
5.171614063E0,-1.028357521E-1,9.260178566E0,-1.412483156E-1
5.176576563E0,-8.847054094E-2,9.317600250E0,-1.843152195E-1
5.181540625E0,-3.583640978E-2,9.267351151E0,-2.202090919E-1
5.186503125E0,3.595133126E-2,9.231457710E0,-3.278907239E-1
5.191467188E0,1.412291676E-1,9.190785408E0,-3.231022954E-1
5.196429688E0,1.603731960E-1,9.200352669E0,-3.685634136E-1
5.201392188E0,1.651520431E-1,9.147707939E0,-3.015640676E-1
5.206356250E0,1.819018722E-1,9.169246674E0,-7.665276527E-2
5.211318750E0,1.986517012E-1,9.231457710E0,4.538448900E-2
5.216282813E0,9.098923951E-2,9.245813370E0,2.248442620E-1
5.221245313E0,2.638410218E-2,9.257783890E0,1.985176206E-1
5.226209375E0,-9.086474776E-2,9.248207092E0,2.655169666E-1
5.231171875E0,-1.315470189E-1,9.233851433E0,1.578449309E-1
5.236134375E0,-1.339412183E-1,9.243429184E0,2.145204693E-2
5.241096875E0,-1.435084492E-1,9.305639267E0,2.145204693E-2
5.246060938E0,-2.152961940E-1,9.185996056E0,2.308010357E-3
5.251025000E0,-2.248634249E-1,9.245813370E0,7.096413523E-3
5.255987500E0,-1.961521655E-1,9.214708328E0,1.410950869E-1
5.260950000E0,-2.272576243E-1,9.248207092E0,1.530565321E-1
5.265914063E0,-1.794023216E-1,9.231457710E0,1.482776999E-1
5.270876563E0,-1.889695525E-1,9.243429184E0,7.409575582E-2
5.275840625E0,-8.847054094E-2,9.207534790E0,-9.653421119E-3
5.280803125E0,-3.822103515E-2,9.207534790E0,-1.125466302E-1
5.285767188E0,-4.540364072E-2,9.193179131E0,-1.603923589E-1
5.290729688E0,5.030696467E-2,9.202746391E0,-1.938920319E-1
5.295693750E0,5.988377333E-2,9.241034508E0,-3.159292936E-1
5.300656250E0,2.159569971E-2,9.269745827E0,-4.236013293E-1
5.305618750E0,2.638410218E-2,9.219495773E0,-5.456385612E-1
5.310582813E0,7.240065839E-3,9.195572853E0,-5.456385612E-1
5.315545313E0,5.748957023E-2,9.164458275E0,-6.198109388E-1
5.320509375E0,-1.190397050E-2,9.214708328E0,-6.557048559E-1
5.325471875E0,-5.975927413E-2,9.214708328E0,-5.910996795E-1
5.330435938E0,-1.315470189E-1,9.252996445E0,-5.623884201E-1
5.335398438E0,-2.129019946E-1,9.274534225E0,-5.384559035E-1
5.340360938E0,-2.990453839E-1,9.315207481E0,-4.044572711E-1
5.345325000E0,-4.139000177E-1,9.334350586E0,-3.350637555E-1
5.350287500E0,-4.186884165E-1,9.348706245E0,-1.460367292E-1
5.355250000E0,-4.043232203E-1,9.422888756E0,4.777869210E-2
5.360214063E0,-3.756119311E-1,9.377428055E0,1.530565321E-1
5.365176563E0,-3.301508427E-1,9.351100922E0,1.458835006E-1
5.370140625E0,-2.368248552E-1,9.298457146E0,2.009118348E-1
5.375103125E0,-1.698351055E-1,9.296062469E0,1.339124888E-1
5.380065625E0,-5.975927413E-2,9.353494644E0,1.865562052E-1
5.385029688E0,4.073973373E-2,9.339139938E0,1.793831587E-1
5.389992188E0,-6.933607906E-2,9.360677719E0,2.128828466E-1
5.394954688E0,5.988377333E-2,9.281706810E0,2.846610248E-1
5.399918750E0,7.902780920E-2,9.351100922E0,3.277374804E-1
5.404881250E0,1.101237014E-1,9.384600639E0,3.947368264E-1
5.409845313E0,4.073973373E-2,9.415705681E0,3.899484277E-1
5.414807813E0,-5.975927413E-2,9.396561623E0,3.373047113E-1
5.419771875E0,-2.033347636E-1,9.494675636E0,1.650275439E-1
5.424734375E0,-2.846897244E-1,9.442031860E0,2.384624816E-2
5.429698438E0,-2.775071263E-1,9.475532532E0,6.691315025E-2
5.434660938E0,-3.588621020E-1,9.489887238E0,-1.101524383E-1
5.439623438E0,-3.995443583E-1,9.494675636E0,-1.292964667E-1
5.444587500E0,-4.497938752E-1,9.504242897E0,-1.316906810E-1
5.449551563E0,-4.282556474E-1,9.525781631E0,-1.771422029E-1
5.454512500E0,-3.851887584E-1,9.532955170E0,-1.867094338E-1
5.459476563E0,-3.540737033E-1,9.544916153E0,-2.154302746E-1
5.464439063E0,-3.301508427E-1,9.475532532E0,-2.489299327E-1
5.469403125E0,-3.014395833E-1,9.520993233E0,-2.489299327E-1
5.474365625E0,-2.583630979E-1,9.458782196E0,-2.393531352E-1
5.479328125E0,-1.865849346E-1,9.482705116E0,-2.584971488E-1
5.484292188E0,-1.459026486E-1,9.470744133E0,-1.508155465E-1
5.489256250E0,-1.004415527E-1,9.410926819E0,-1.101524383E-1
5.494218750E0,-8.129751682E-2,9.437244415E0,-1.914978325E-1
5.499181250E0,-6.215347722E-2,9.463561058E0,-1.986804307E-1
5.504145313E0,-8.369170874E-2,9.501849174E0,-1.651807725E-1
5.509109375E0,-1.626524776E-1,9.475532532E0,-1.197196692E-1
5.514071875E0,-1.243644133E-1,9.547310829E0,-9.100839496E-2
5.519034375E0,-2.272576243E-1,9.420494080E0,-3.836468980E-2
5.523998438E0,-1.841907203E-1,9.398956299E0,9.563399851E-2
5.528960938E0,-1.817965209E-1,9.453993797E0,5.974011868E-2
5.533923438E0,-1.339412183E-1,9.444426537E0,9.084559232E-2
5.538887500E0,-1.171913818E-1,9.501849174E0,1.410950869E-1
5.543850000E0,-1.602582783E-1,9.420494080E0,1.410950869E-1
5.548814063E0,-1.195855886E-1,9.413311958E0,2.080944330E-1
5.553776563E0,-1.076145768E-1,9.513810158E0,1.506623179E-1
5.558739063E0,-1.291528195E-1,9.442031860E0,2.224500775E-1
5.563703125E0,-1.650466919E-1,9.494675636E0,2.415941060E-1
5.568665625E0,-1.817965209E-1,9.480310440E0,2.368056923E-1
5.573629688E0,-2.535746992E-1,9.480310440E0,2.511613369E-1
5.578592188E0,-2.200750262E-1,9.463561058E0,2.607381344E-1
5.583556250E0,-1.985463500E-1,9.523387909E0,2.583439350E-1
5.588518750E0,-1.985463500E-1,9.532955170E0,2.535555363E-1
5.593482813E0,-2.009405643E-1,9.573637009E0,1.363066882E-1
5.598445313E0,-1.435084492E-1,9.535348892E0,9.084559232E-2
5.603407813E0,-7.890331000E-2,9.520993233E0,-1.444182452E-2
5.608371875E0,-4.779784381E-2,9.518598557E0,-9.100839496E-2
5.613334375E0,-5.975927413E-2,9.451600075E0,-1.579981595E-1
5.618296875E0,-3.583640978E-2,9.446811676E0,-1.532097608E-1
5.623260938E0,-2.147120051E-2,9.511416435E0,-1.556039602E-1
5.628225000E0,-9.086474776E-2,9.501849174E0,-1.914978325E-1
5.633187500E0,-1.459026486E-1,9.523387909E0,-1.723537892E-1
5.638150000E0,-2.272576243E-1,9.480310440E0,-2.321801037E-1
5.643114063E0,-2.822955251E-1,9.489887238E0,-2.226033062E-1
5.648076563E0,-3.110068142E-1,9.532955170E0,-1.819306016E-1
5.653039063E0,-3.349392414E-1,9.511416435E0,-2.273916900E-1
5.658003125E0,-4.091115892E-1,9.542531013E0,-1.197196692E-1
5.662965625E0,-3.708235621E-1,9.528165817E0,-1.683602668E-2
5.667929688E0,-3.277566135E-1,9.530560493E0,-2.161485329E-2
5.672892188E0,-3.110068142E-1,9.564060211E0,4.538448900E-2
5.677856250E0,-3.253624141E-1,9.537743568E0,9.563399851E-2
5.682818750E0,-3.995443583E-1,9.520993233E0,7.409575582E-2
5.687781250E0,-4.067174196E-1,9.485099792E0,2.624044940E-2
5.692745313E0,-3.708235621E-1,9.501849174E0,1.171626523E-1
5.697707813E0,-2.870743573E-1,9.520993233E0,1.219510585E-1
5.702671875E0,-2.655456960E-1,9.556886673E0,1.267394572E-1
5.707634375E0,-1.267586201E-1,9.509031296E0,6.691315025E-2
5.712598438E0,-1.482968628E-1,9.482705116E0,7.170155644E-2
5.717560938E0,-1.124029830E-1,9.485099792E0,1.913446039E-1
5.722523438E0,-1.459026486E-1,9.528165817E0,4.777869210E-2
5.727487500E0,-1.937579513E-1,9.408533096E0,9.323979169E-2
5.732450000E0,-8.847054094E-2,9.542531013E0,-6.947015226E-2
5.737412500E0,-3.344221041E-2,9.461176872E0,-7.665276527E-2
5.742376563E0,-8.129751682E-2,9.559281349E0,-9.579680115E-2
5.747340625E0,3.116292879E-2,9.556886673E0,-1.269022673E-1
5.752303125E0,3.116292879E-2,9.504242897E0,-1.914978325E-1
5.757265625E0,4.073973373E-2,9.520993233E0,-1.747480035E-1
5.762229688E0,-2.625960298E-2,9.475532532E0,-1.579981595E-1
5.767192188E0,1.441309415E-2,9.525781631E0,-1.173350364E-1
5.772156250E0,-2.865380608E-2,9.607136726E0,-9.579680115E-2
5.777118750E0,-5.736507475E-2,9.573637009E0,-2.470816020E-3
5.782081250E0,-1.171913818E-1,9.621492386E0,8.605717868E-2
5.787045313E0,-1.985463500E-1,9.599953651E0,7.648995519E-2
5.792007813E0,-1.913637519E-1,9.590386391E0,2.009118348E-1
5.796971875E0,-1.985463500E-1,9.626279831E0,2.511613369E-1
5.801934375E0,-2.679399252E-1,9.643030167E0,2.463825047E-1
5.806898438E0,-3.469006717E-1,9.590386391E0,3.875542283E-1
5.811860938E0,-3.014395833E-1,9.595166206E0,4.019098580E-1
5.816823438E0,-3.014395833E-1,9.652597427E0,4.425921440E-1
5.821787500E0,-3.540737033E-1,9.559281349E0,3.325162828E-1
5.826750000E0,-3.110068142E-1,9.592781067E0,3.373047113E-1
5.831714063E0,-3.205740452E-1,9.683703423E0,3.588429689E-1
5.836676563E0,-2.392190546E-1,9.645415306E0,2.152674496E-1
5.841640625E0,-1.746139228E-1,9.635848045E0,1.937388033E-1
5.846603125E0,-9.565314651E-2,9.681308746E0,1.722005606E-1
5.851565625E0,1.680729724E-2,9.664558411E0,2.128828466E-1
5.856529688E0,-4.779784381E-2,9.643030167E0,1.554507315E-1
