"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.777437500E-1,5.487314984E-2,4.968952388E-2,2.008873969E-2
9.827062500E-1,7.281513512E-2,1.275835652E-2,7.504915819E-3
9.876687500E-1,7.281513512E-2,1.275835652E-2,7.504915819E-3
9.926328130E-1,9.463175386E-2,-3.609341010E-2,-8.080874570E-3
9.975953130E-1,9.463175386E-2,-3.609341010E-2,-8.080874570E-3
1.002559375E0,1.124864668E-1,-6.131341681E-2,-1.808161102E-2
1.007521875E0,1.124864668E-1,-6.131341681E-2,-1.808161102E-2
1.012485938E0,1.255938858E-1,-5.719443783E-2,-1.858775690E-2
1.017448438E0,1.255938858E-1,-5.719443783E-2,-1.858775690E-2
1.022410938E0,1.343030781E-1,-3.958406672E-2,-1.490511186E-2
1.027375000E0,1.343030781E-1,-3.958406672E-2,-1.490511186E-2
1.032337500E0,1.375319511E-1,-1.286307629E-2,-8.517206647E-3
1.037301563E0,1.375319511E-1,-1.286307629E-2,-8.517206647E-3
1.042264063E0,1.375842988E-1,-8.464846760E-3,-7.330382708E-3
1.047228125E0,1.375842988E-1,-8.464846760E-3,-7.330382708E-3
1.052190625E0,1.321912408E-1,-1.972221956E-2,-9.093165398E-3
1.057153125E0,1.321912408E-1,-1.972221956E-2,-9.093165398E-3
1.062117188E0,1.225744709E-1,-3.469714522E-2,-1.120501384E-2
1.067079688E0,1.225744709E-1,-3.469714522E-2,-1.120501384E-2
1.072042188E0,1.130449772E-1,-5.682792142E-2,-1.488765888E-2
1.077006250E0,1.130449772E-1,-5.682792142E-2,-1.488765888E-2
1.081968750E0,1.048768312E-1,-8.908160776E-2,-2.136282995E-2
1.086932813E0,1.048768312E-1,-8.908160776E-2,-2.136282995E-2
1.091895313E0,1.052608043E-1,-1.827883273E-1,-3.750712425E-2
1.096859375E0,1.052608043E-1,-1.827883273E-1,-3.750712425E-2
1.101821875E0,9.986773878E-2,-2.871764600E-1,-5.047492310E-2
1.106785938E0,9.986773878E-2,-2.871764600E-1,-5.047492310E-2
1.111748438E0,9.356710315E-2,-3.912678957E-1,-5.953317881E-2
1.116710938E0,9.356710315E-2,-3.912678957E-1,-5.953317881E-2
1.121675000E0,8.443903178E-2,-4.295080602E-1,-5.284857005E-2
1.126637500E0,8.443903178E-2,-4.295080602E-1,-5.284857005E-2
1.131601563E0,6.298892945E-2,-3.947411180E-1,-3.584906086E-2
1.136564063E0,6.298892945E-2,-3.947411180E-1,-3.584906086E-2
1.141526563E0,3.569198400E-2,-3.266209066E-1,-2.117084339E-2
1.146490625E0,3.569198400E-2,-3.266209066E-1,-2.117084339E-2
1.151453125E0,1.495747175E-2,-3.194650710E-1,-1.459095255E-2
1.156417188E0,1.495747175E-2,-3.194650710E-1,-1.459095255E-2
1.161379688E0,3.769911127E-3,-3.042457998E-1,-1.378810126E-2
1.166343750E0,3.769911127E-3,-3.042457998E-1,-1.378810126E-2
1.171306250E0,2.949606394E-3,-2.780309618E-1,-6.824237294E-3
1.176268750E0,2.949606394E-3,-2.780309618E-1,-6.824237294E-3
1.181232813E0,1.431170036E-3,-2.205398083E-1,2.967059612E-3
1.186195313E0,1.431170036E-3,-2.205398083E-1,2.967059612E-3
1.191159375E0,-7.853982039E-3,-1.768367589E-1,1.384046115E-2
1.196121875E0,-7.853982039E-3,-1.768367589E-1,1.384046115E-2
1.201085938E0,-2.352703735E-2,-1.433264315E-1,2.914699912E-2
1.206048438E0,-2.352703735E-2,-1.433264315E-1,2.914699912E-2
1.211010938E0,-4.221951589E-2,-9.595820308E-2,5.134758726E-2
1.215975000E0,-4.221951589E-2,-9.595820308E-2,5.134758726E-2
1.220937500E0,-6.038839370E-2,-3.940953314E-2,7.534586638E-2
1.225901563E0,-6.038839370E-2,-3.940953314E-2,7.534586638E-2
1.230864063E0,-8.251916617E-2,2.558652684E-2,1.002342552E-1
1.235828125E0,-8.251916617E-2,2.558652684E-2,1.002342552E-1
1.240790625E0,-1.062556431E-1,7.541567832E-2,1.174606606E-1
1.245753125E0,-1.062556431E-1,7.541567832E-2,1.174606606E-1
1.250717188E0,-1.340587437E-1,1.324704885E-1,1.310916841E-1
1.255679688E0,-1.340587437E-1,1.324704885E-1,1.310916841E-1
1.260643750E0,-1.548979729E-1,1.521054506E-1,1.424363256E-1
1.265606250E0,-1.548979729E-1,1.521054506E-1,1.424363256E-1
1.270570313E0,-1.601688713E-1,1.987231821E-1,1.597150862E-1
1.275532813E0,-1.601688713E-1,1.987231821E-1,1.597150862E-1
1.280495313E0,-1.514073163E-1,3.331833482E-1,1.916196942E-1
1.285459375E0,-1.514073163E-1,3.331833482E-1,1.916196942E-1
1.290421875E0,-1.469392627E-1,4.336270392E-1,2.220233381E-1
1.295385938E0,-1.469392627E-1,4.336270392E-1,2.220233381E-1
1.300348438E0,-1.436405927E-1,4.855855107E-1,2.437701374E-1
1.305312500E0,-1.436405927E-1,4.855855107E-1,2.437701374E-1
1.310275000E0,-1.386140436E-1,5.264959931E-1,2.614677846E-1
1.315237500E0,-1.386140436E-1,5.264959931E-1,2.614677846E-1
1.320201563E0,-1.298001409E-1,5.075941086E-1,2.612583339E-1
1.325164063E0,-1.298001409E-1,5.075941086E-1,2.612583339E-1
1.330128125E0,-1.215796322E-1,4.332605302E-1,2.410648763E-1
1.335090625E0,-1.215796322E-1,4.332605302E-1,2.410648763E-1
1.340053125E0,-1.152440906E-1,3.194301724E-1,2.087588310E-1
1.345017188E0,-1.152440906E-1,3.194301724E-1,2.087588310E-1
1.349979688E0,-1.121025011E-1,1.722989082E-1,1.726130694E-1
1.354943750E0,-1.121025011E-1,1.722989082E-1,1.726130694E-1
1.359906250E0,-1.155058891E-1,8.180358261E-2,1.444783509E-1
1.364870313E0,-1.155058891E-1,8.180358261E-2,1.444783509E-1
1.369832813E0,-1.237962022E-1,1.982693933E-2,1.241627261E-1
1.374795313E0,-1.237962022E-1,1.982693933E-2,1.241627261E-1
1.379759375E0,-1.307775229E-1,-5.235987483E-4,1.099208370E-1
1.384721875E0,-1.307775229E-1,-5.235987483E-4,1.099208370E-1
