"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.051007000E0,-8.351128612E-2,2.072184705E-2,-6.797608609E-3
1.061017000E0,-8.635408360E-2,2.051816523E-2,-5.323969223E-3
1.071027000E0,-9.512249510E-2,4.679215597E-2,2.139925841E-2
1.081036000E0,-3.868043246E-2,-2.468249740E-2,-2.010304490E-2
1.091076000E0,5.508786576E-2,6.495682375E-2,1.710576330E-2
1.101086000E0,5.083380624E-2,6.479339407E-2,1.675045473E-2
1.111065000E0,9.229580487E-2,1.278288959E-1,-5.389931868E-2
1.121105000E0,8.752167206E-2,1.276419037E-1,-5.411216190E-2
1.131115000E0,-7.676270390E-3,1.230901844E-1,-3.651572167E-5
1.141094000E0,-1.503271087E-1,4.582506761E-2,3.476186607E-2
1.151134000E0,-1.553169764E-1,4.551832176E-2,3.672713124E-2
1.161144000E0,-1.113963652E-1,3.632043227E-2,-2.632699254E-2
1.171153000E0,-3.096028511E-2,7.072630798E-2,-1.063623967E-1
1.181163000E0,-3.308548305E-2,7.050431935E-2,-1.037302909E-1
1.191173000E0,-5.184452488E-2,1.165389366E-1,-5.296129738E-2
1.201167000E0,-1.752702892E-1,8.523919316E-2,1.450563098E-2
1.211191000E0,-1.755208058E-1,8.506067949E-2,1.780040224E-2
1.221201000E0,-1.951602145E-1,7.099522508E-2,-1.398646704E-3
1.231193000E0,-1.829967634E-1,6.998229547E-2,6.190213094E-3
1.241214000E0,-1.180268519E-1,8.177998952E-2,-6.599737460E-3
1.251224000E0,-1.183517104E-1,8.165778271E-2,-4.424284589E-3
1.261226000E0,6.741968469E-2,1.063723553E-1,-6.065731126E-2
1.271249000E0,1.480734457E-1,1.034327498E-1,-5.821886702E-2
1.281259000E0,1.182150957E-1,1.028540765E-1,-3.954515800E-2
1.291243000E0,2.726505039E-2,6.314673592E-2,-7.903437002E-3
1.301278000E0,-5.331130806E-2,3.320287504E-2,4.690566504E-2
1.311288000E0,-5.586882994E-2,3.301815785E-2,4.857151394E-2
1.321271000E0,-1.422801614E-1,1.348509176E-1,4.512935401E-2
1.331308000E0,-1.182857009E-1,8.428883789E-2,1.170729861E-2
1.341318000E0,-7.744879243E-2,1.026793178E-1,2.768564792E-2
1.351314000E0,-8.863024933E-2,1.026271223E-1,5.565215405E-2
1.361337000E0,-8.890992897E-2,4.371165090E-2,3.328332451E-2
1.371347000E0,-9.043716688E-2,4.361655142E-2,3.397990833E-2
1.381343000E0,-8.254794706E-3,9.322196729E-2,-7.816489933E-3
1.391353000E0,1.887483154E-2,1.219669617E-1,-2.403325090E-2
1.401363000E0,1.808279078E-2,1.219347472E-1,-2.401324246E-2
1.411372000E0,-9.015713093E-2,1.095253384E-1,4.804171166E-3
1.421364000E0,-9.167840285E-2,1.353154698E-1,-7.065352842E-3
1.431374000E0,-6.614930400E-2,1.007341228E-1,-1.175862620E-2
1.441402000E0,-1.975046236E-2,1.302130706E-1,-1.404369409E-2
1.451392000E0,3.206280732E-2,1.207004730E-1,-6.598978008E-2
1.461402000E0,2.897412072E-2,1.207147713E-1,-6.868040377E-2
1.471425000E0,-3.877689553E-3,6.703569507E-3,-1.339545669E-1
1.481421000E0,-1.331895135E-1,8.594549912E-3,-8.819026463E-2
1.491431000E0,-1.308157815E-1,-3.428293629E-3,-3.926860297E-2
1.501460000E0,-9.968014388E-2,7.871054848E-2,-2.792192340E-2
1.511451000E0,-1.003289656E-1,7.877634793E-2,-2.973860077E-2
1.521461000E0,-9.729093502E-2,1.243212791E-1,1.913344978E-2
1.531490000E0,-1.164996414E-1,1.760080068E-1,1.005903818E-1
1.541499000E0,-6.705614319E-2,1.907378922E-1,1.135539878E-1
1.551509000E0,-6.689957942E-2,1.909510780E-1,1.095412812E-1
1.561518000E0,1.907688253E-2,1.370407182E-1,-1.116134111E-3
1.571539000E0,-3.438451167E-4,9.088998805E-2,-1.344451209E-2
1.581549000E0,-4.801321905E-2,7.768090862E-2,7.020420644E-3
1.591539000E0,-9.321983853E-2,8.626665859E-2,-8.184563022E-3
1.601567000E0,-1.546363240E-1,2.012102965E-2,-4.266120774E-2
1.611577000E0,-1.574156517E-1,2.010271371E-2,-4.432828090E-2
1.621567000E0,-4.591736682E-2,7.512504041E-2,-1.042748951E-1
1.631596000E0,6.006110883E-3,1.112068332E-1,-9.165153307E-2
1.641606000E0,-1.028787616E-3,6.573475925E-2,-6.329823819E-2
1.651597000E0,-8.806736346E-2,-3.618930275E-3,-7.098860128E-3
1.661625000E0,-1.186637416E-1,-1.943781220E-2,-1.121013595E-3
1.671635000E0,-1.210629821E-1,-1.935541899E-2,-4.301767434E-3
1.681636000E0,-2.095678178E-2,7.528605811E-2,-8.608362246E-2
1.691643000E0,-2.242583076E-2,9.764732282E-2,-1.082062523E-1
1.701653000E0,-9.131948431E-2,9.271378943E-2,-6.636805039E-3
1.711652000E0,-1.503677743E-1,9.706843019E-2,4.923857618E-2
1.721683000E0,-1.120485033E-1,7.552361952E-2,6.138221526E-2
1.731693000E0,-1.130678101E-1,7.566720064E-2,5.815392181E-2
1.741690000E0,2.823318713E-2,5.555850724E-2,2.265683689E-2
1.751712000E0,6.945374829E-2,4.170468549E-2,-8.229731278E-2
1.761722000E0,-4.447239193E-2,6.389415169E-2,-3.266473477E-2
1.771703000E0,-1.097684181E-1,1.247547222E-1,1.022923783E-2
1.781711000E0,-1.357373098E-1,1.714378779E-1,-5.528070054E-2
1.791721000E0,-1.448558965E-1,1.696994093E-1,-1.232306752E-2
1.801731000E0,-1.578142126E-1,1.456705781E-1,-1.598044951E-2
1.811740000E0,-1.523767040E-1,1.157173114E-1,4.412538480E-3
1.821750000E0,-9.967974189E-2,1.037901609E-1,1.227173993E-2
1.831760000E0,-1.486208844E-2,1.265781856E-1,9.955077652E-3
1.841769000E0,8.061369840E-2,1.069357071E-1,-4.529258269E-2
1.851779000E0,7.859227027E-2,1.069192435E-1,-4.632248294E-2
1.861789000E0,7.068742856E-2,1.017420183E-1,-2.451158055E-2
1.871797000E0,1.558292094E-5,1.243828736E-2,-1.629953276E-2
1.881807000E0,-1.548007089E-3,1.243787737E-2,-1.728173251E-2
1.891847000E0,-6.012718807E-2,-3.549095448E-2,1.554988317E-2
1.901856000E0,-8.848898426E-2,8.629352837E-2,7.109195996E-2
1.911866000E0,-7.478109165E-2,1.434620208E-1,1.966029647E-2
1.921846000E0,2.825358158E-2,1.649680799E-1,-3.065988441E-2
1.931855000E0,6.651207348E-2,2.238129234E-1,-8.550566174E-2
1.941865000E0,9.575119869E-2,2.023390239E-1,-3.503837085E-2
1.951875000E0,3.428323950E-2,1.187880041E-1,3.999715633E-3
1.961915000E0,-7.390301345E-2,-2.919950576E-2,7.898267241E-2
1.971925000E0,-7.413552250E-2,-2.896825523E-2,7.500503544E-2
1.981904000E0,-1.302882987E-1,-7.034858242E-2,3.043032409E-2
1.991943000E0,-9.913021325E-2,8.959697681E-2,-1.045875589E-2
2.001953000E0,-1.006966732E-1,8.971492611E-2,-1.330196108E-2
2.011964000E0,-8.359171274E-2,8.386770132E-2,-4.261064760E-2
2.021955000E0,-4.513651229E-2,4.209917611E-2,-2.912126727E-2
2.031965000E0,-4.543109318E-2,4.208081220E-2,-2.899863106E-2
2.041962000E0,-7.901640354E-2,3.000564036E-2,-8.797896544E-3
2.052002000E0,-1.603084977E-2,2.680923023E-2,3.411884594E-5
2.062012000E0,-1.225441983E-2,7.830109720E-2,-6.407949015E-2
2.071991000E0,1.514293066E-2,6.036973789E-2,-5.642107205E-2
2.082027000E0,-1.125090629E-2,5.290658937E-2,-7.538847574E-2
2.092037000E0,-3.134562119E-2,4.942885280E-2,-8.655940309E-2
2.102019000E0,-2.304702662E-2,2.239723651E-2,-8.677515621E-2
2.112056000E0,-6.436494391E-2,4.310624481E-2,-4.731780238E-2
2.122066000E0,-6.277504943E-2,4.332396680E-2,-4.988608679E-2
2.132079000E0,-4.906855925E-2,2.740823637E-2,-6.403307788E-2
2.142085000E0,-7.193571317E-3,1.468346491E-1,6.785296794E-2
2.152095000E0,-7.120811170E-3,1.468854102E-1,6.708477627E-2
2.162078000E0,-1.017976125E-1,1.218021798E-1,1.290615711E-1
2.172115000E0,-8.660766089E-2,1.164337506E-1,9.513323936E-2
2.182125000E0,-8.760764441E-2,1.165466841E-1,9.278503410E-2
2.192136000E0,-5.218447194E-2,9.921042060E-2,7.159739236E-2
2.202144000E0,-1.116997717E-2,1.031469032E-1,2.839219714E-2
2.212154000E0,1.613150982E-2,1.155512413E-1,3.930958373E-2
