"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.753655375E0,1.118308748E-3,-4.758493975E-3,9.730226360E-3
3.763674375E0,3.216682468E-3,5.961816642E-4,1.186399348E-2
3.773684375E0,4.166227882E-5,-5.827094428E-3,1.078701112E-2
3.783676375E0,-7.328613661E-3,-1.869390346E-2,4.345018417E-3
3.793686375E0,-1.261458732E-2,-2.513562143E-2,1.104594907E-3
3.803696375E0,-1.373950671E-2,-2.618969977E-2,6.437308155E-3
3.813714375E0,-1.791904308E-2,-3.243989125E-2,8.365041576E-3
3.823746375E0,-2.113183774E-2,-2.818796411E-2,8.303676732E-3
3.833756375E0,-1.803404838E-2,-1.960805804E-2,1.577916928E-2
3.843743375E0,-4.266151693E-3,-2.269922011E-2,2.665299550E-2
3.853766375E0,4.258736502E-3,-2.584815212E-2,2.891239710E-2
3.863776375E0,-1.032963628E-3,-2.055911534E-2,2.347688563E-2
3.873775375E0,-1.277736388E-2,2.837817650E-3,1.786659472E-2
3.883773375E0,-2.025732584E-2,1.986177266E-2,1.448134240E-2
3.893783375E0,-1.170272101E-2,4.974171519E-3,1.680095494E-2
3.903802375E0,1.128839445E-3,-1.202508528E-2,1.918569393E-2
3.913802375E0,-1.025198726E-3,-8.830844425E-3,2.020981908E-2
3.923812375E0,-6.348857656E-3,-3.329619358E-4,1.689471677E-2
3.933830375E0,3.285596904E-5,-4.556429572E-3,2.020106837E-2
3.943861375E0,-2.067131456E-3,-1.844003797E-2,2.024282888E-2
3.953871375E0,-6.257881876E-3,-3.128286824E-2,1.597964205E-2
3.963860375E0,-6.251391023E-3,-3.874867409E-2,1.708294451E-2
3.973860375E0,-1.372369844E-2,-2.492617629E-2,1.371346507E-2
3.983870375E0,-2.223702520E-2,-2.178071626E-2,1.038424764E-2
3.993889375E0,-1.037246175E-2,-3.018618375E-2,1.142000500E-2
4.003890375E0,2.023254492E-4,-2.263404615E-2,1.899520867E-2
4.013900375E0,4.378430080E-3,-8.720362559E-3,2.432126552E-2
4.023927375E0,-9.070321103E-4,4.031531047E-3,1.671030372E-2
4.033919375E0,-5.107996054E-3,5.054100882E-3,1.024104096E-2
4.043929375E0,-5.109327845E-3,7.893142756E-4,1.133053936E-2
4.053970375E0,-2.990457462E-3,-1.092263591E-2,1.568939351E-2
4.063979375E0,-4.063416738E-3,-1.305855438E-2,1.675472595E-2
4.073989375E0,-6.181427743E-3,-1.520772278E-2,1.567002013E-2
4.083987375E0,-2.951270668E-3,-1.626528241E-2,1.357921027E-2
4.094008375E0,-4.995445721E-3,-1.417174842E-2,4.994674586E-3
4.104018375E0,-1.348214224E-2,-2.504173201E-3,-2.649929374E-3
4.114027375E0,-2.301860228E-2,2.755437745E-3,-1.027679909E-2
4.124006375E0,-2.291527949E-2,-4.740367644E-3,-1.771726273E-2
4.134016375E0,-1.978286915E-2,-1.003313344E-2,-1.017252728E-2
4.144025375E0,-2.193165384E-2,-7.773926947E-3,-1.849240158E-3
4.154066375E0,-1.884018630E-2,-6.656369660E-3,7.799364626E-3
4.164076375E0,-1.677410491E-2,-7.689944003E-3,1.424101833E-2
4.174085375E0,-1.358571649E-2,-7.669338956E-3,1.534967218E-2
4.184065375E0,-7.163511124E-3,-1.937041059E-2,1.655790955E-2
4.194075375E0,4.590789787E-3,-2.357739210E-2,1.672874205E-2
4.204085375E0,-1.755331759E-3,-1.403275598E-2,9.122638032E-3
4.214093375E0,-3.902196884E-3,5.153227132E-3,5.796643905E-3
4.224103375E0,-6.476225681E-4,2.328133583E-2,-2.796580084E-3
4.234113375E0,-3.706772812E-3,4.774522036E-2,-2.111651190E-2
4.244153375E0,1.736736274E-3,7.333204150E-2,-3.612795472E-2
4.254163375E0,1.147254184E-2,9.040416777E-2,-5.104229599E-2
4.264142375E0,1.912842691E-2,1.042489707E-1,-7.024163753E-2
4.274183375E0,1.505889371E-2,1.244238690E-1,-9.282924980E-2
4.284193375E0,6.726680789E-3,1.317782551E-1,-1.132708862E-1
4.294202375E0,1.000829134E-2,1.339033693E-1,-1.207181737E-1
4.304181375E0,3.538448596E-3,1.402876377E-1,-1.165588573E-1
4.314191375E0,2.614638070E-3,1.318081617E-1,-1.188706979E-1
4.324232375E0,4.713880771E-4,1.158051491E-1,-1.145452112E-1
4.334212375E0,1.000581309E-2,9.775171429E-2,-1.036505029E-1
4.344222375E0,1.314223744E-2,7.646325976E-2,-9.282129258E-2
4.354230375E0,1.303843874E-2,6.050125882E-2,-7.992308587E-2
4.364240375E0,8.557443507E-3,4.881516472E-2,-5.855496228E-2
4.374250375E0,1.155005768E-2,2.757146209E-2,-3.490743414E-2
4.384260375E0,2.410506271E-2,1.065791771E-2,-7.954399101E-3
4.394291375E0,2.394664474E-2,-7.419761736E-3,1.029543113E-2
4.404301375E0,1.641975157E-2,-2.450314164E-2,1.883112825E-2
4.414319375E0,1.002982631E-2,-5.972938240E-2,2.533454821E-2
4.424299375E0,1.640522853E-2,-1.098022163E-1,3.955287859E-2
4.434309375E0,2.377898991E-2,-1.417209953E-1,5.583065003E-2
4.444319375E0,2.579588629E-2,-1.566008925E-1,6.981887668E-2
4.454358375E0,4.055183753E-2,-1.521134675E-1,9.331779182E-2
4.464368375E0,5.843576789E-2,-1.316758245E-1,1.126749814E-1
4.474348375E0,6.579629332E-2,-1.006785110E-1,1.158201396E-1
4.484388375E0,7.111200690E-2,-6.758808345E-2,1.103819609E-1
4.494398375E0,7.964530587E-2,-3.555184975E-2,1.039216593E-1
4.504407375E0,9.135878086E-2,-8.822752163E-3,1.007289514E-1
4.514417375E0,9.768090397E-2,1.043043099E-2,1.039191410E-1
4.524427375E0,1.082376689E-1,2.012034319E-2,1.125525758E-1
4.534438375E0,1.177536100E-1,1.486882288E-2,1.223163903E-1
4.544427375E0,1.219803542E-1,8.507189341E-3,1.277436316E-1
4.554437375E0,1.123221368E-1,1.380368043E-2,1.307993382E-1
4.564435375E0,1.017121822E-1,1.585989818E-2,1.242436841E-1
4.574455375E0,8.588020504E-2,1.998518966E-2,1.069258228E-1
4.584465375E0,6.583964825E-2,1.767010055E-2,8.531453460E-2
4.594496375E0,5.205600709E-2,1.756782643E-2,7.659239322E-2
4.604484375E0,4.145267606E-2,1.215773635E-2,7.114221901E-2
4.614494375E0,2.137617022E-2,2.571321384E-4,5.491984263E-2
4.624526375E0,-7.172561716E-3,-1.050217170E-2,4.052804783E-2
4.634514375E0,-3.052791022E-2,-1.599801145E-2,2.957392111E-2
4.644524375E0,-4.110731930E-2,-3.101238050E-2,2.417170070E-2
4.654524375E0,-4.211795703E-2,-5.342731997E-2,2.426905371E-2
4.664544375E0,-4.103693739E-2,-6.835394353E-2,2.649357915E-2
4.674554375E0,-4.740162566E-2,-7.053294033E-2,2.321815677E-2
4.684553375E0,-5.161359906E-2,-7.483848929E-2,1.891233400E-2
4.694573375E0,-5.152284354E-2,-7.806564122E-2,1.144696679E-2
4.704583375E0,-5.361821875E-2,-6.529364735E-2,4.946723580E-3
4.714583375E0,-5.903900042E-2,-3.224037215E-2,4.713671282E-3
4.724611375E0,-6.448916346E-2,-6.642337423E-3,8.790704422E-3
4.734621375E0,-5.705947056E-2,-3.390617203E-3,1.207438204E-2
4.744642375E0,-4.113899544E-2,-8.608498611E-3,2.191845886E-2
4.754632375E0,-2.731901035E-2,-8.516893722E-3,2.743512020E-2
4.764642375E0,-2.507449873E-2,-4.274480511E-3,1.675903983E-2
4.774671375E0,-3.126702458E-2,7.513653487E-3,2.559071174E-3
4.784661375E0,-2.164205536E-2,1.075803768E-2,5.289310939E-4
4.794671375E0,-9.934238158E-3,1.616291329E-2,2.785767894E-3
4.804701375E0,-1.421283185E-2,2.893875726E-2,5.311229615E-4
4.814690375E0,-1.529640984E-2,3.533612564E-2,4.855643783E-4
4.824700375E0,-2.062805928E-2,1.824528538E-2,3.707456402E-3
4.834731375E0,-2.371247858E-2,-5.266583059E-3,-1.559066703E-3
4.844741375E0,-2.483138815E-2,-1.805134304E-2,5.966799334E-3
4.854751375E0,-2.702529915E-2,-2.337579988E-2,1.237543020E-2
4.864729375E0,-2.388326265E-2,-2.653750591E-2,1.883921959E-2
4.874748375E0,-2.396680415E-2,-2.117917687E-2,2.522007376E-2
4.884758375E0,-2.400408871E-2,-1.583607867E-2,2.732983045E-2
4.894759375E0,-2.090944909E-2,-1.471790113E-2,3.697312251E-2
4.904778375E0,-2.097567916E-2,-7.232773583E-3,4.120567441E-2
4.914788375E0,-3.583372012E-2,1.252780930E-4,3.136449307E-2
4.924818375E0,-4.534984753E-2,1.112764003E-3,2.268619090E-2
4.934804375E0,-3.990729153E-2,-1.915966510E-3,2.259939909E-2
4.944814375E0,-3.136600181E-2,-1.146792714E-2,2.489238232E-2
4.954848375E0,-1.857120730E-2,-1.779174991E-2,2.828821726E-2
4.964833375E0,-1.326921210E-2,-1.242043171E-2,3.046474978E-2
4.974843375E0,-1.327986456E-2,1.444782130E-3,2.825911902E-2
4.984847375E0,-8.940514177E-3,7.844257168E-3,2.080165967E-2
4.994869375E0,-1.437568106E-3,5.741837434E-3,1.877066121E-2
5.004879375E0,-5.708213896E-3,1.531616878E-2,1.653200760E-2
5.014906375E0,-2.164325491E-2,1.954278164E-2,1.196839754E-2
5.024895375E0,-3.123357333E-2,7.757859770E-3,1.297517400E-2
5.034905375E0,-3.447117656E-2,-1.677305065E-2,2.160248347E-2
5.044926375E0,-3.767350316E-2,-3.598298505E-2,2.593124285E-2
5.054942375E0,-4.084039852E-2,-4.560747370E-2,2.486930415E-2
5.064952375E0,-3.761344776E-2,-5.519485474E-2,2.495798841E-2
5.074966375E0,-3.435705602E-2,-4.773029685E-2,1.855109446E-2
5.084956375E0,-3.973492235E-2,-2.215435542E-2,1.621759310E-2
5.094966375E0,-4.402288049E-2,-8.453372866E-4,1.285215653E-2
5.104995375E0,-3.546820581E-2,7.725498173E-3,9.711819701E-3
5.114983375E0,-2.478697151E-2,5.647275131E-3,9.857686237E-3
5.124993375E0,-2.481626533E-2,7.788989227E-3,1.198342163E-2
5.134994375E0,-1.949474774E-2,8.887957782E-3,1.311356761E-2
5.145012375E0,-9.939059615E-3,1.108745858E-2,1.749793068E-2
5.155022375E0,-6.718656514E-3,8.966402151E-3,1.648177207E-2
5.165032375E0,-1.518580876E-2,1.316415332E-2,8.876259439E-3
5.175052375E0,-1.295614056E-2,1.421281323E-2,3.537923913E-4
5.185062375E0,-6.503568031E-3,9.966667742E-3,-2.747990889E-3
5.195054375E0,-4.367184360E-3,4.646252841E-3,-1.627472346E-3
5.205095375E0,9.551434196E-4,1.480285195E-3,5.928052706E-4
5.215105375E0,9.912480600E-4,-3.862627549E-3,-1.518114121E-3
5.225112375E0,-1.175152953E-3,-1.732006553E-3,5.793203018E-4
5.235123375E0,-1.071260413E-4,-7.058128715E-3,1.686579082E-3
5.245133375E0,2.009554068E-3,-9.173743427E-3,3.860783530E-3
5.255112375E0,3.014935879E-3,-8.082284592E-3,9.212572128E-3
5.265122375E0,4.102569539E-3,-1.128180604E-2,8.173939772E-3
5.275132375E0,6.228933111E-3,-1.233385969E-2,9.275252931E-3
5.285142375E0,7.249814458E-3,-1.764515974E-2,1.465647668E-2
5.295151375E0,8.275001310E-3,-1.975869015E-2,1.895307377E-2
5.305161375E0,2.961994382E-3,-2.512602508E-2,1.784360036E-2
5.315179375E0,-5.478087347E-3,-1.773782820E-2,7.014536299E-3
5.325180375E0,-7.632052060E-3,-1.027911250E-2,6.950087845E-3
5.335190375E0,-4.426264204E-3,-1.732555218E-3,4.811571911E-3
5.345231375E0,8.592456579E-4,1.004145574E-2,6.956897210E-3
5.355210375E0,6.125639658E-3,1.968869194E-2,1.124936808E-2
5.365220375E0,1.143065561E-2,1.866071299E-2,1.452718582E-2
5.375230375E0,1.146833133E-2,7.985933684E-3,1.351162698E-2
5.385272375E0,9.311703034E-3,6.915076636E-3,1.562617719E-2
5.395282375E0,5.036620423E-3,-5.901504774E-3,1.884058304E-2
5.405290375E0,7.166606840E-3,-2.294942550E-2,2.322693914E-2
5.415299375E0,1.146573294E-2,-3.893008083E-2,2.442983538E-2
5.425309375E0,9.291793220E-3,-2.826625109E-2,2.541760169E-2
5.435289375E0,7.129100151E-3,-1.120665669E-2,2.423606999E-2
5.445299375E0,1.041863766E-2,6.910297554E-3,1.243613567E-2
5.455309375E0,9.026157204E-4,3.242288157E-2,-1.701631467E-3
5.465349375E0,-4.421152174E-3,4.625291005E-2,-6.112387870E-3
5.475358375E0,-4.345460329E-3,3.556694090E-2,-1.033177599E-2
5.485368375E0,-6.340367720E-3,1.312002633E-2,-1.772423461E-2
5.495378375E0,-1.909945346E-2,1.307181548E-3,-1.996561885E-2
5.505358375E0,-2.659486420E-2,-5.123380572E-3,-1.682522148E-2
5.515368375E0,-2.338522300E-2,-2.216947824E-2,-1.349467225E-2
5.525377375E0,-2.552562393E-2,-2.644522861E-2,-1.243455987E-2
5.535417375E0,-3.306982666E-2,-1.260051969E-2,-9.394294582E-3
5.545427375E0,-1.822859049E-2,-3.958872519E-3,-1.770489966E-3
5.555438375E0,8.366852999E-3,-3.789029084E-3,7.113388274E-3
5.565447375E0,1.789759286E-2,1.334683597E-2,1.035384089E-2
5.575457375E0,9.331003763E-3,3.783486784E-2,6.918096915E-3
5.585436375E0,8.291070350E-3,4.101968557E-2,3.683450166E-3
5.595446375E0,1.584338211E-2,1.864184439E-2,1.753299031E-3
5.605456375E0,1.267235819E-2,5.819522310E-3,1.776468474E-3
5.615467375E0,4.168104846E-3,4.318700812E-4,-4.422051425E-4
5.625475375E0,3.114605555E-3,-4.909088369E-3,-4.297591513E-4
5.635485375E0,5.219935905E-3,-7.020781748E-3,2.811284503E-3
5.645501375E0,6.245438475E-3,4.624620196E-4,4.922029562E-3
5.655505375E0,8.645228809E-4,1.750855520E-2,4.768897779E-3
5.665515375E0,-3.351765452E-3,2.493408695E-2,-1.732775941E-3
5.675556375E0,-6.496595219E-3,2.596601658E-2,-7.120553404E-3
5.685566375E0,-9.597980417E-3,2.378538437E-2,-1.569649950E-2
5.695576375E0,-1.391327102E-2,2.271086536E-2,-1.147225685E-2
5.705555375E0,-2.249451121E-3,1.213472895E-2,-1.654631225E-3
5.715564375E0,7.327544037E-3,-3.799492726E-3,4.956665915E-3
5.725574375E0,6.245506927E-3,-1.233064942E-2,8.189972490E-3
5.735584375E0,9.417033871E-4,-1.663438603E-2,6.005760282E-3
5.745595375E0,-8.602360263E-3,-1.883737929E-2,5.520858685E-4
5.755605375E0,-1.069308352E-2,-2.739289962E-2,-1.570652123E-3
5.765613375E0,-1.394088008E-2,-2.419689484E-2,1.575254020E-3
5.775623375E0,-2.047867514E-2,-1.459273603E-2,1.105956919E-2
5.785633375E0,-1.412416808E-2,-1.347684208E-2,1.540709753E-2
5.795656375E0,-4.498478025E-3,-1.556434855E-2,1.447099727E-2
5.805653375E0,-5.540904589E-3,-1.131243445E-2,1.123155653E-2
5.815663375E0,-4.449275322E-3,-1.131430082E-2,9.108751081E-3
5.825677375E0,5.114674568E-3,-1.231599879E-2,1.350933313E-2
5.835683375E0,5.059915129E-3,-1.443142071E-2,1.886069775E-2
5.845693375E0,7.320125587E-4,-1.550227776E-2,2.415266447E-2
5.855731375E0,-1.435588812E-3,-2.190108970E-2,2.842937596E-2
5.865743375E0,6.609354750E-4,-2.081130818E-2,3.165434673E-2
5.875753375E0,-5.742369220E-3,-1.231529191E-2,2.939385548E-2
5.885734375E0,-5.734243896E-3,-5.919713061E-3,2.722455934E-2
5.895742375E0,2.840962727E-3,-4.818772431E-3,2.412285469E-2
5.905752375E0,9.270898066E-3,-4.792673048E-3,2.206796035E-2
5.915765375E0,1.038060524E-2,2.664411906E-3,1.670321077E-2
5.925771375E0,5.115924869E-3,6.879146211E-3,9.135599248E-3
5.935781375E0,8.825628902E-4,1.513677882E-3,6.971514784E-3
5.945816375E0,-2.353552554E-4,-7.006299216E-3,1.340873167E-2
5.955832375E0,1.801549923E-3,-5.897892639E-3,2.197514102E-2
5.965842375E0,3.887604456E-3,-1.013658009E-2,2.736457996E-2
5.975826375E0,-2.504708245E-3,-5.908807274E-3,2.512446605E-2
5.985862375E0,-2.467029495E-3,-1.654981403E-3,2.083017677E-2
5.995872375E0,1.818263321E-3,-2.703468082E-3,1.982163638E-2
6.005881375E0,2.824820578E-3,1.224959455E-2,2.189675532E-2
6.015892375E0,1.776496880E-3,1.437108684E-2,1.973533817E-2
6.025902375E0,8.348736912E-3,6.043145899E-3,1.853988506E-2
6.035912375E0,1.580378413E-2,3.955710679E-3,2.078068070E-2
6.045921375E0,2.008508146E-2,-2.904309367E-4,2.085631341E-2
6.055931375E0,1.590342633E-2,7.123906165E-3,1.114903018E-2
6.065941375E0,3.181189066E-3,9.161433205E-3,2.427939791E-3
6.075950375E0,-3.216098296E-3,5.947122118E-4,3.457316896E-3
6.085960375E0,-6.465687882E-3,-4.739068914E-3,8.784171194E-3
6.095957375E0,-1.292742509E-2,-1.115290821E-2,1.514477842E-2
6.105980375E0,-1.507118158E-2,-2.182402834E-2,1.837643608E-2
6.115990375E0,-1.289857458E-2,-2.715594321E-2,1.629384421E-2
6.126000375E0,-1.177777909E-2,-2.396740951E-2,1.095120516E-2
6.136010375E0,-8.531834930E-3,-1.223431434E-2,4.523220938E-3
6.146020375E0,-5.374124274E-3,5.923652556E-3,4.473419860E-3
6.156029375E0,-3.754355203E-5,1.128377113E-2,3.445299109E-3
6.166039375E0,-3.812641444E-5,1.128396951E-2,3.444618545E-3
6.176049375E0,-2.168122679E-3,9.138530120E-3,3.428106895E-3
6.186059375E0,-3.257426200E-3,8.073464036E-3,5.555694923E-3
6.196038375E0,-5.395968910E-3,9.129578248E-3,5.522998050E-3
6.206048375E0,-9.646640159E-3,5.902091507E-3,4.416454583E-3
6.216088375E0,-1.064506080E-2,6.941455882E-3,-2.011776669E-3
6.226067375E0,-4.293378443E-3,1.445631031E-2,1.236827928E-3
6.236077375E0,1.008976018E-3,1.449545566E-2,4.509320483E-3
6.246087375E0,7.440174930E-3,9.189799428E-3,3.549575806E-3
6.256098375E0,1.067079604E-2,2.800241113E-3,2.554107457E-3
6.266108375E0,1.172247902E-2,-3.881008015E-4,4.720056430E-3
6.276144375E0,1.596759632E-2,-4.622863140E-3,7.999945432E-3
6.286158375E0,1.163604762E-2,7.055223105E-4,1.219182741E-2
6.296168375E0,2.069707029E-3,2.774533583E-3,7.786159869E-3
6.306161375E0,-5.359113216E-3,-4.769150983E-4,4.502640106E-3
6.316186375E0,-9.625690989E-3,2.698479220E-3,3.364408389E-3
6.326196375E0,-1.074395236E-2,3.774931654E-3,7.618275471E-3
6.336205375E0,-9.642506950E-3,5.718406173E-4,5.513740703E-3
6.346187375E0,-1.384012401E-2,5.271991831E-4,-9.487596690E-4
6.356197375E0,-1.274050493E-2,-2.676055068E-3,-3.055586014E-3
6.366225375E0,-1.249867552E-7,-6.850940175E-3,4.604488146E-3
6.376216375E0,8.473074995E-3,-3.585952800E-3,1.003652718E-2
6.386226375E0,7.426719181E-3,7.064827252E-3,5.696905777E-3
6.396237375E0,1.047925791E-3,1.981860586E-2,2.071454364E-4
6.406276375E0,-1.035876456E-3,2.299032547E-2,-5.177763756E-3
6.416286375E0,-3.148414427E-3,1.870694943E-2,-6.251574960E-3
6.426266375E0,-1.332714328E-5,1.234709099E-2,1.299698488E-3
6.436307375E0,4.226483405E-3,6.498210714E-4,6.754162721E-3
6.446317375E0,5.290637724E-3,-1.747082360E-2,1.113091223E-2
6.456326375E0,-2.207958605E-3,-1.750230975E-2,1.317132730E-2
6.466306375E0,-4.424472805E-3,-1.428962033E-2,1.953660697E-2
6.476316375E0,2.985974774E-3,-1.316462550E-2,2.496677637E-2
6.486356375E0,7.255356293E-3,-7.810157724E-3,2.392632701E-2
6.496335375E0,1.961508766E-3,-1.453906181E-3,1.848629303E-2
6.506345375E0,-1.250300789E-3,7.062633988E-3,1.733560860E-2
6.516356375E0,9.091891698E-4,7.066539489E-3,1.522653922E-2
6.526364375E0,-1.174048404E-3,6.415358512E-4,1.202661544E-2
6.536374375E0,-3.285405692E-3,6.230045110E-4,9.862416424E-3
6.546385375E0,-9.665498510E-3,4.847022239E-3,6.554511841E-3
6.556425375E0,-8.569068275E-3,-1.553705893E-3,5.531559233E-3
6.566435375E0,-7.269870366E-6,-1.431068406E-2,6.772148889E-3
6.576414375E0,4.267834593E-3,-2.068720572E-2,7.926503196E-3
6.586454375E0,5.312087480E-3,-2.067390829E-2,1.007588860E-2
6.596464375E0,3.254147014E-3,-2.284156904E-2,3.648993326E-3
6.606475375E0,-3.107763827E-3,-1.649072580E-2,-1.806585817E-3
6.616454375E0,-7.369092200E-3,-5.852795672E-3,-5.119854119E-3
6.626464375E0,-6.285768468E-3,-2.653184347E-3,-7.259251084E-3
6.636504375E0,-3.134501399E-3,3.777773818E-3,-4.046317190E-3
6.646488375E0,-1.070739701E-3,1.340818033E-2,2.056044323E-4
6.656498375E0,2.068736590E-3,1.984270476E-2,4.487441853E-3
6.666535375E0,-3.039415060E-5,1.982054859E-2,1.255341223E-3
6.676544375E0,-2.163318917E-3,1.874240115E-2,1.232679817E-3
6.686554375E0,9.574852884E-4,1.345350780E-2,9.844742715E-3
6.696564375E0,9.363273857E-4,1.239405200E-2,1.198606659E-2
6.706543375E0,9.129847749E-4,2.804947784E-3,1.630688831E-2
6.716553375E0,3.020053264E-3,-4.638772923E-3,2.064452320E-2
6.726568375E0,9.436960332E-3,-3.541614627E-3,1.965236664E-2
6.736573375E0,3.093439853E-3,6.712271716E-4,1.314011775E-2
6.746583375E0,-5.377854221E-3,1.671365229E-3,6.616530940E-3
6.756593375E0,-4.240547307E-3,-6.874709856E-3,2.398769138E-3
6.766633375E0,-3.166953567E-3,-9.003153071E-3,2.421819139E-3
6.776643375E0,-1.068676263E-2,4.834219348E-3,3.324975492E-3
6.786622375E0,-8.591848426E-3,6.991093513E-3,6.545742508E-3
6.796664375E0,-2.162295859E-3,2.752596978E-3,5.579926539E-3
6.806674375E0,-1.082373434E-3,1.235133689E-2,2.339269267E-3
6.816683375E0,-6.472670007E-3,2.833430283E-2,3.258072073E-3
6.826693375E0,-4.252634943E-3,3.258432448E-2,-5.282578524E-3
6.836703375E0,-6.306188647E-3,2.828230895E-2,-1.169815101E-2
6.846712375E0,-1.058966760E-2,2.826380357E-2,-1.068425365E-2
6.856722375E0,-1.276089251E-2,2.293189429E-2,-6.411234383E-3
6.866732375E0,-1.170778740E-2,9.079668671E-3,-2.054708079E-3
6.876733375E0,-1.279694028E-2,-1.582223107E-3,2.258372027E-3
6.886752375E0,-2.037424035E-2,1.610002480E-3,1.069331076E-2
6.896762375E0,-1.080523711E-2,-1.112283859E-2,1.728862897E-2
6.906773375E0,-1.201368170E-3,-1.853473112E-2,1.958421618E-2
6.916769375E0,-1.163154491E-3,-1.961275563E-2,1.638317667E-2
6.926779375E0,-5.424477626E-3,-8.975025266E-3,1.307100337E-2
6.936802375E0,-1.074599847E-2,-1.543979626E-3,9.759280831E-3
6.946801375E0,-1.286770683E-2,2.706121188E-3,7.574016228E-3
6.956811375E0,-1.718895137E-2,1.336249243E-2,9.602812119E-3
6.966833375E0,-2.260128222E-2,1.975621097E-2,1.484481245E-2
6.976828375E0,-1.730341464E-2,1.233306155E-2,2.029114962E-2
6.986838375E0,-9.867071174E-3,-1.478087157E-3,2.686463110E-2
6.996831375E0,-9.822160006E-3,-1.428713463E-2,2.586035803E-2
7.006865375E0,-1.411473379E-2,-1.963367686E-2,2.903614752E-2
7.016875375E0,-1.201403234E-2,-2.494322136E-2,3.336272016E-2
7.026890375E0,-8.753698319E-3,-1.835280098E-2,3.739290312E-2
7.036889375E0,-9.728860110E-3,-1.198897045E-2,2.773271687E-2
7.046899375E0,-6.457965821E-3,-5.595518742E-3,2.026414685E-2
7.056922375E0,-2.167764120E-3,-3.446097020E-3,1.817106828E-2
7.066918375E0,-5.311114714E-3,1.850658795E-3,1.169399545E-2
7.076928375E0,-1.267688535E-2,1.777956029E-3,1.985175535E-3
7.086952375E0,-2.013317123E-2,-3.989830147E-4,8.334209560E-4
7.096935375E0,-1.903996803E-2,-1.106455270E-2,8.994662203E-4
7.106945375E0,-1.594084688E-2,-1.741326414E-2,1.165410876E-2
7.116981375E0,-1.715391688E-2,-1.737395488E-2,2.445808239E-2
7.126977375E0,-1.724743098E-2,-2.374307439E-2,3.410396725E-2
7.136987375E0,-1.095597818E-2,-2.580649033E-2,4.487805068E-2
7.147011375E0,-3.616590053E-3,-2.465896495E-2,5.671817809E-2
7.157006375E0,2.712300979E-3,-1.287192293E-2,6.101346388E-2
7.167016375E0,4.882243462E-3,2.056690166E-3,5.455689505E-2
7.177025375E0,2.918614773E-3,5.191154778E-3,3.849078342E-2
7.187030375E0,9.535651770E-4,4.060794599E-3,2.351455577E-2
7.197040375E0,-5.412454717E-3,7.213708945E-3,1.914430968E-2
7.207041375E0,-1.281017810E-2,5.017883144E-3,1.265412476E-2
7.217064375E0,-1.699808612E-2,-8.892037906E-3,8.397506550E-3
7.227074375E0,-2.021039091E-2,-1.956891455E-2,1.161460578E-2
7.237070375E0,-2.029787190E-2,-2.274028398E-2,2.017622441E-2
7.247093375E0,-1.709841378E-2,-1.632421650E-2,1.911615208E-2
7.257103375E0,-1.169885416E-2,-1.205010898E-2,1.275359467E-2
7.267101375E0,-9.520126507E-3,-5.654400680E-3,7.405548822E-3
7.277123375E0,-7.381134667E-3,-2.445423510E-3,6.348229945E-3
7.287133375E0,-6.288173608E-3,-7.779201027E-3,5.320250057E-3
7.297130375E0,-5.240156781E-3,-1.416503452E-2,8.570833132E-3
7.307152375E0,-5.240511615E-3,-1.842967235E-2,9.661199525E-3
7.317162375E0,-1.164115313E-2,-2.059748583E-2,9.590359405E-3
7.327172375E0,-7.345481776E-3,-2.058231458E-2,7.507696282E-3
7.337182375E0,1.202894608E-3,-1.840674691E-2,6.536095869E-3
7.347192375E0,-4.042200744E-3,-7.800708525E-3,-4.267017357E-3
7.357220375E0,-1.146422699E-2,4.939953797E-3,-1.190522499E-2
7.367211375E0,-6.159988232E-3,9.244013578E-3,-9.722047485E-3
7.377221375E0,3.362409770E-3,1.038757339E-2,-2.127777552E-3
7.387249375E0,8.618597873E-3,1.470659021E-2,4.328400828E-3
7.397240375E0,1.064639725E-2,1.475151815E-2,1.396952290E-2
7.407250375E0,1.595540717E-2,7.324488368E-3,1.834749430E-2
7.417280375E0,1.703375950E-2,3.062085947E-3,1.837854646E-2
7.427275375E0,1.384596340E-2,1.157135703E-2,1.508964971E-2
7.437285375E0,3.255905118E-3,2.001890726E-2,5.297472700E-3
7.447279375E0,-5.151011050E-3,1.993341744E-2,-6.560313050E-3
7.457299375E0,-5.085917655E-3,1.351582538E-2,-1.080007013E-2
7.467309375E0,-8.264932781E-3,1.349158864E-2,-1.297720429E-2
7.477318375E0,-1.360426471E-2,9.198988788E-3,-1.195492130E-2
7.487329375E0,-8.272238076E-3,-1.209680364E-2,-6.439221092E-3
7.497339375E0,-6.108952686E-3,-2.808881924E-2,-5.263968371E-3
7.507370375E0,-1.888567582E-2,-2.390209585E-2,-9.721712209E-3
7.517357375E0,-2.210330777E-2,-2.284801379E-2,-8.699591272E-3
7.527367375E0,-9.365530685E-3,-2.702309564E-2,-1.038902206E-3
7.537370375E0,-3.081661183E-3,-2.162014879E-2,8.628329262E-3
7.547408375E0,-1.162410062E-2,-1.206794195E-2,6.333995610E-3
7.557418375E0,-1.580952480E-2,-7.851628587E-3,-2.287189476E-3
7.567406375E0,-1.472307369E-2,-1.454226556E-3,-5.510353018E-3
7.577442375E0,-1.364475954E-2,3.879554570E-3,-7.659789640E-3
