"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.732296875E0,-6.870000064E-2,3.804999888E-1,-5.249999836E-2
3.742223437E0,-1.027999967E-1,3.984999955E-1,7.530000061E-2
3.752150000E0,2.449999936E-2,3.290999830E-1,2.869999968E-2
3.762075000E0,-4.259999841E-2,3.378999829E-1,-2.499999851E-2
3.772001562E0,-4.160000011E-2,3.477999866E-1,-1.999999949E-4
3.781928125E0,1.109999977E-2,3.574999869E-1,-1.809999906E-2
3.791854687E0,4.120000079E-2,3.765999973E-1,5.169999972E-2
3.801781250E0,4.499999806E-2,2.988999784E-1,1.147999987E-1
3.811707812E0,3.170000017E-2,3.285999894E-1,-2.439999953E-2
3.821632812E0,-6.629999727E-2,3.676999807E-1,-1.249999925E-2
3.831559375E0,-5.680000037E-2,3.282999992E-1,-3.049999848E-2
3.841485937E0,-5.370000005E-2,3.956999779E-1,-4.879999906E-2
3.851412500E0,-7.050000131E-2,2.461999953E-1,-6.870000064E-2
3.861339062E0,6.449999660E-2,2.654999793E-1,2.459999919E-2
3.871265625E0,1.794999987E-1,2.265999913E-1,7.840000093E-2
3.881192187E0,2.082999945E-1,1.201999933E-1,1.241999939E-1
3.891118750E0,1.366999894E-1,1.717000008E-1,1.011999995E-1
3.901043750E0,4.959999770E-2,1.755999923E-1,6.430000067E-2
3.910970312E0,6.899999920E-3,1.975999922E-1,3.099999856E-3
3.920896875E0,-3.590000048E-2,2.569999993E-1,-1.399999950E-2
3.930823437E0,-1.715999991E-1,2.733999789E-1,-1.092999950E-1
3.940750000E0,-1.862999946E-1,3.290999830E-1,-8.309999853E-2
3.950675000E0,-1.264999956E-1,4.443999827E-1,-4.600000102E-3
3.960601562E0,-1.305999905E-1,4.034999907E-1,3.999999899E-4
3.970528125E0,-9.999999311E-4,3.445999920E-1,1.013000011E-1
3.980454687E0,5.359999835E-2,3.651999831E-1,7.169999927E-2
3.990381250E0,-2.709999867E-2,3.967999816E-1,1.368999928E-1
4.000307812E0,-1.960000023E-2,4.368000031E-1,1.579999924E-2
4.010232812E0,-1.919999905E-2,3.874000013E-1,-9.640000015E-2
4.020159375E0,3.390000015E-2,4.046999812E-1,-1.506000012E-1
4.030085937E0,2.180000022E-2,3.642999828E-1,-3.790000081E-2
4.040012500E0,-1.129999943E-2,4.315999746E-1,7.889999449E-2
4.049939062E0,-9.429999441E-2,4.799000025E-1,3.920000046E-2
4.059865625E0,-6.169999763E-2,5.191000104E-1,2.070000023E-2
4.069792187E0,-1.250000000E-1,5.891000032E-1,1.950000040E-2
4.079717187E0,-6.079999730E-2,6.577999592E-1,-3.909999877E-2
4.089643750E0,-9.539999813E-2,6.468999982E-1,-8.489999920E-2
4.099570312E0,4.129999876E-2,6.067000031E-1,-3.849999979E-2
4.109496875E0,1.324999928E-1,5.270000100E-1,-2.419999987E-2
4.119423437E0,2.076999992E-1,2.987000048E-1,-1.492999941E-1
4.129350000E0,1.981000006E-1,2.184999883E-1,-8.519999683E-2
4.139276562E0,1.923999935E-1,1.000999957E-1,-1.048999950E-1
4.149201562E0,3.000000026E-3,1.884000003E-1,1.030000020E-2
4.159128125E0,-1.624999940E-1,1.388999969E-1,3.599999845E-2
4.169054687E0,-1.889999956E-1,1.583999991E-1,6.529999524E-2
4.178981250E0,-2.845999897E-1,1.393000036E-1,1.519999951E-1
4.188907812E0,-2.453999966E-1,1.230999976E-1,2.574999928E-1
4.198834375E0,-9.789999574E-2,1.972000003E-1,3.260999918E-1
4.208760937E0,4.449999705E-2,1.433999985E-1,1.472999901E-1
4.218687500E0,1.367999911E-1,1.450999975E-1,-1.386999935E-1
4.228612500E0,2.221999913E-1,1.521999985E-1,-2.628000081E-1
4.238539062E0,1.903999895E-1,7.989999652E-2,-1.306999922E-1
4.248465625E0,2.055999935E-1,1.261000037E-1,7.379999757E-2
4.258392187E0,2.028999925E-1,9.559999406E-2,8.869999647E-2
4.268318750E0,1.039000005E-1,1.464999914E-1,9.690000117E-2
4.278243750E0,-7.959999889E-2,2.786000073E-1,2.446999997E-1
4.288170312E0,-1.002999991E-1,3.131999969E-1,2.295999974E-1
4.298096875E0,-1.651999950E-1,3.744999766E-1,1.200999990E-1
4.308023437E0,-9.569999576E-2,3.757999837E-1,-3.619999811E-2
4.317950000E0,5.439999700E-2,3.475999832E-1,-7.609999925E-2
4.327876562E0,1.489999983E-2,4.054999948E-1,5.299999844E-3
4.337803125E0,5.229999870E-2,3.759999871E-1,1.433999985E-1
4.347728125E0,-3.359999880E-2,3.847000003E-1,1.339999959E-2
4.357654687E0,-7.889999449E-2,3.470999897E-1,7.679999620E-2
4.367581250E0,-2.070000023E-2,3.484999835E-1,1.689999923E-2
4.377507812E0,-1.919999905E-2,3.867999911E-1,-7.800000161E-2
4.387434375E0,-1.189999953E-1,3.349999785E-1,-5.480000004E-2
4.397360937E0,-1.421999931E-1,3.540999889E-1,-2.429999970E-2
4.407287500E0,-2.405999899E-1,2.933999896E-1,-5.989999697E-2
4.417214062E0,-1.958999932E-1,2.424999923E-1,-1.436000019E-1
4.427139062E0,-5.790000036E-2,2.231999934E-1,-5.399999768E-2
4.437065625E0,2.269999869E-2,1.532000005E-1,-1.140000001E-1
4.446992187E0,2.579999901E-2,1.218999997E-1,-1.096000001E-1
4.456918750E0,3.920000046E-2,1.191999987E-1,-1.002999991E-1
4.466845312E0,3.839999810E-2,1.280999929E-1,6.369999796E-2
4.476771875E0,4.499999806E-2,1.572999954E-1,1.595000029E-1
4.486698437E0,1.495999992E-1,1.472999901E-1,1.030000001E-1
4.496623437E0,2.289999872E-1,1.279999912E-1,1.116999984E-1
4.506550000E0,1.652999967E-1,1.105000004E-1,8.320000023E-2
4.516476562E0,1.369999945E-1,1.717000008E-1,1.275999993E-1
4.526403125E0,1.363999993E-1,1.852999926E-1,2.133999914E-1
4.536329687E0,1.379999984E-2,2.414999902E-1,2.891999781E-1
4.546256250E0,-1.174999997E-1,3.058999777E-1,1.542000026E-1
4.556181250E0,-9.179999679E-2,4.377999902E-1,4.919999838E-2
4.566107812E0,-1.378999949E-1,4.237999916E-1,1.303000003E-1
4.576032812E0,-3.159999847E-2,4.441999793E-1,-2.559999935E-2
4.585960937E0,3.989999741E-2,4.224999845E-1,-2.099999925E-3
4.595887500E0,-5.399999674E-3,4.990999997E-1,-2.139999904E-2
4.605812500E0,3.179999813E-2,5.083000064E-1,-4.900000058E-3
4.615740625E0,6.859999895E-2,5.640000105E-1,3.079999983E-2
4.625667187E0,-7.400000002E-3,6.513999701E-1,3.179999813E-2
4.635592187E0,-6.920000166E-2,6.900999546E-1,6.740000099E-2
4.645518750E0,-1.094999984E-1,6.223999858E-1,9.569999576E-2
4.655443750E0,-2.009999938E-2,5.726999640E-1,6.099999882E-3
4.665371875E0,2.779999934E-2,4.532999992E-1,-5.989999697E-2
4.675298437E0,9.699999355E-3,5.188999772E-1,-1.272999942E-1
4.685225000E0,-3.339999914E-2,4.769999981E-1,-4.239999875E-2
4.695150000E0,4.059999809E-2,4.645999968E-1,4.169999808E-2
4.705076562E0,6.300000101E-2,5.030999780E-1,9.929999709E-2
4.715001562E0,1.074000001E-1,5.036000013E-1,9.259999543E-2
4.724928125E0,7.750000060E-2,5.160999894E-1,1.123999953E-1
4.734856250E0,-1.300000004E-3,4.510999918E-1,1.537999958E-1
4.744782812E0,-2.049999870E-2,4.450999796E-1,1.560000032E-1
4.754707812E0,-3.049999848E-2,3.094999790E-1,2.819999866E-2
4.764634375E0,-4.930000007E-2,2.721000016E-1,1.529999916E-2
4.774560937E0,-5.240000039E-2,2.904999852E-1,-9.910000116E-2
4.784487500E0,-1.169999968E-2,2.079999894E-1,-1.482999921E-1
4.794414062E0,-6.529999524E-2,2.428999990E-1,-7.279999554E-2
4.804340625E0,1.289999951E-2,2.298000008E-1,-7.530000061E-2
4.814265625E0,-5.609999970E-2,2.276999950E-1,4.490000010E-2
4.824192187E0,-1.136999950E-1,2.468999922E-1,4.429999739E-2
4.834118750E0,-1.089999974E-1,2.583999932E-1,7.499999553E-2
4.844043750E0,-1.278999895E-1,3.267000020E-1,-5.739999935E-2
4.853970312E0,-1.381999999E-1,3.666999936E-1,-6.759999692E-2
4.863896875E0,-1.269000024E-1,3.282999992E-1,1.359999925E-2
4.873823437E0,-1.312000006E-1,3.382000029E-1,-3.889999911E-2
4.883750000E0,-8.429999650E-2,3.384000063E-1,2.759999968E-2
4.893676562E0,-1.300000004E-3,3.788000047E-1,3.429999948E-2
4.903603125E0,1.114999950E-1,2.908000052E-1,4.959999770E-2
4.913529687E0,2.373999953E-1,3.071999848E-1,-1.399999950E-2
4.923454687E0,2.449999899E-1,2.339999974E-1,-1.498000026E-1
4.933382812E0,1.777999997E-1,2.208999991E-1,-4.789999872E-2
4.943307812E0,8.429999650E-2,2.682999969E-1,3.289999813E-2
4.953234375E0,-3.009999916E-2,2.468999922E-1,4.299999680E-3
4.963160937E0,-8.100000210E-3,2.468999922E-1,8.229999989E-2
4.973087500E0,3.319999948E-2,3.389999866E-1,2.247999907E-1
4.983012500E0,9.449999779E-2,3.033999801E-1,1.825999916E-1
4.992939062E0,2.809999883E-2,3.463999927E-1,1.657999903E-1
5.002867187E0,-1.112999991E-1,4.004999995E-1,1.233999953E-1
5.012793750E0,-1.515000015E-1,4.226000011E-1,-3.549999744E-2
5.022718750E0,-1.216999963E-1,3.723999858E-1,-6.729999930E-2
5.032643750E0,-3.529999778E-2,3.515000045E-1,-4.609999806E-2
5.042571875E0,1.034999937E-1,3.210999966E-1,3.709999844E-2
5.052498437E0,8.659999818E-2,3.594999909E-1,1.048000008E-1
5.062423437E0,7.229999453E-2,3.000999987E-1,8.999999845E-4
5.072351562E0,-7.440000027E-2,3.876000047E-1,-5.799999833E-2
5.082276562E0,-1.316999942E-1,3.874999881E-1,-1.630000025E-2
5.092203125E0,-4.859999940E-2,5.141000152E-1,9.200000204E-3
5.102129687E0,-6.999999750E-4,5.324999690E-1,5.969999731E-2
5.112054687E0,2.119999938E-2,5.149999857E-1,1.797000021E-1
5.121981250E0,3.329999745E-2,4.195999801E-1,1.213999987E-1
5.131907812E0,4.699999932E-3,3.917999864E-1,5.799999833E-2
5.141835937E0,5.299999937E-2,4.108999968E-1,-8.500000089E-2
5.151760937E0,6.199999899E-2,3.498999774E-1,-1.557999998E-1
5.161687500E0,6.539999694E-2,1.974999905E-1,-1.889999956E-1
5.171614062E0,1.109999977E-2,2.123999894E-1,-1.235999987E-1
5.181539062E0,3.350000083E-2,2.389999926E-1,2.419999987E-2
5.191467187E0,3.579999879E-2,1.799999923E-1,1.159999967E-1
5.201392187E0,8.399999700E-3,2.010999918E-1,1.484999955E-1
5.211320312E0,-1.194999963E-1,3.104999959E-1,3.280000016E-2
5.221245312E0,-1.379999965E-1,3.118000031E-1,-2.799999900E-2
5.231171875E0,-1.136000007E-1,2.426999956E-1,-9.510000050E-2
5.241096875E0,-3.439999744E-2,2.811999917E-1,-1.789999940E-2
5.251023437E0,-1.013000011E-1,3.310999870E-1,1.305000037E-1
5.260950000E0,-6.279999763E-2,2.834999859E-1,1.052000001E-1
5.270876562E0,3.529999778E-2,2.727999985E-1,-7.609999925E-2
5.280803125E0,1.023999974E-1,2.915000021E-1,-1.150999963E-1
5.290729687E0,1.523000002E-1,2.807999849E-1,-3.099999949E-2
5.300656250E0,1.623999923E-1,2.111999989E-1,1.282999963E-1
5.310582812E0,-2.269999869E-2,2.513000071E-1,2.167999893E-1
5.320507812E0,-4.179999977E-2,2.236000001E-1,4.849999771E-2
5.330434375E0,-1.147999987E-1,3.229999840E-1,-7.000000030E-2
5.340360937E0,-4.470000044E-2,2.636999786E-1,-1.392000020E-1
5.350287500E0,4.659999907E-2,2.998999953E-1,-1.534999907E-1
5.360214062E0,2.499999851E-2,3.064999878E-1,-2.339999937E-2
5.370140625E0,2.300000004E-2,2.669999897E-1,1.376999915E-1
5.380065625E0,5.139999837E-2,3.353999853E-1,5.150000006E-2
5.389992187E0,1.459999941E-2,3.457999825E-1,4.690000042E-2
5.399918750E0,-6.039999798E-2,4.162999988E-1,5.139999837E-2
5.409845312E0,-1.459999979E-1,3.991999924E-1,1.088999957E-1
5.419771875E0,-2.169999927E-1,3.601000011E-1,1.929999888E-2
5.429698437E0,-1.728999913E-1,3.815999925E-1,1.840000041E-2
5.439623437E0,-2.066999972E-1,4.520999789E-1,-6.899999827E-2
5.449550000E0,-2.599999867E-2,3.535999954E-1,-1.557999998E-1
5.459476562E0,1.231999993E-1,3.704999983E-1,-7.999999821E-2
5.469403125E0,1.322999895E-1,3.678999841E-1,-2.639999986E-2
5.479329687E0,4.129999876E-2,3.273999989E-1,1.039000005E-1
5.489256250E0,2.620000020E-2,3.651999831E-1,8.959999681E-2
5.499182812E0,5.909999833E-2,3.658999801E-1,1.088999957E-1
5.509107812E0,8.179999888E-2,3.183999956E-1,8.839999884E-2
5.519034375E0,1.263999939E-1,2.700999975E-1,3.999999724E-3
5.528960937E0,7.129999995E-2,2.109999955E-1,8.700000122E-3
5.538887500E0,-5.339999869E-2,2.906000018E-1,7.339999825E-2
5.548814062E0,-6.309999526E-2,2.619999945E-1,6.870000064E-2
5.558740625E0,-1.165999994E-1,2.814999819E-1,-4.399999976E-3
5.568665625E0,-9.229999781E-2,2.723999918E-1,-2.589999884E-2
5.578592187E0,-9.039999545E-2,3.429999948E-1,5.460000038E-2
5.588518750E0,-2.799999900E-2,2.353999913E-1,2.039999887E-2
5.598445312E0,7.169999927E-2,3.125999868E-1,-2.669999935E-2
5.608371875E0,5.029999837E-2,3.033999801E-1,6.610000134E-2
5.618298437E0,1.899999939E-2,3.339999914E-1,7.159999758E-2
5.628225000E0,4.569999874E-2,2.947999835E-1,8.109999448E-2
5.638151562E0,1.155999973E-1,3.158999979E-1,1.440999955E-1
5.648076562E0,3.969999775E-2,2.797999978E-1,9.429999441E-2
5.658003125E0,-6.619999558E-2,3.116999865E-1,8.969999850E-2
5.667929687E0,-4.449999705E-2,3.617999852E-1,6.199999712E-3
5.677856250E0,-4.079999775E-2,3.712999821E-1,-6.729999930E-2
5.687782812E0,-6.169999763E-2,3.201999962E-1,-9.219999611E-2
5.697707812E0,-6.689999998E-2,3.287999928E-1,-1.789999940E-2
5.707635937E0,9.699999355E-3,2.967000008E-1,-2.740000002E-2
5.717560937E0,6.109999865E-2,3.152999878E-1,4.600000009E-2
5.727487500E0,9.319999814E-2,3.059999943E-1,9.269999713E-2
5.737414062E0,6.469999999E-2,2.777000070E-1,6.949999928E-2
5.747340625E0,5.099999718E-3,2.280000001E-1,-2.410000004E-2
5.757267187E0,6.099999696E-2,2.081999928E-1,-4.490000010E-2
5.767192187E0,-7.819999754E-2,2.465999871E-1,-5.020000041E-2
5.777118750E0,-4.519999772E-2,2.838000059E-1,-4.739999771E-2
5.787045312E0,-1.999999949E-4,3.104999959E-1,-7.779999822E-2
5.796971875E0,-7.140000165E-2,2.602999806E-1,-2.510000020E-2
5.806896875E0,-3.720000014E-2,2.899000049E-1,5.810000002E-2
5.816823437E0,-5.529999733E-2,2.708999813E-1,9.789999574E-2
5.826750000E0,-1.630000025E-2,2.515999973E-1,2.709999867E-2
5.836676562E0,7.999999798E-4,3.008999825E-1,-6.119999662E-2
5.846603125E0,-3.079999983E-2,2.911999822E-1,-3.150000051E-2
5.856528125E0,4.789999872E-2,2.917999923E-1,1.021999940E-1
5.866456250E0,-5.419999734E-2,2.823999822E-1,1.064999998E-1
5.876382812E0,-8.259999752E-2,3.131999969E-1,8.020000160E-2
5.886307812E0,1.300000004E-3,3.446999788E-1,3.869999945E-2
5.896234375E0,4.669999704E-2,3.073000014E-1,4.389999807E-2
5.906160937E0,6.639999896E-2,2.875999808E-1,6.499999668E-3
5.916087500E0,1.005999967E-1,3.540999889E-1,-6.799999624E-2
5.926014062E0,3.319999948E-2,3.445999920E-1,9.549999982E-2
5.935940625E0,-8.439999819E-2,3.168999851E-1,1.274999976E-1
5.945867187E0,-8.889999986E-2,3.375999928E-1,8.529999852E-2
5.955793750E0,-5.429999903E-2,3.470999897E-1,-5.339999869E-2
5.965720312E0,-6.560000032E-2,4.059000015E-1,-1.510999948E-1
5.975645312E0,-1.048999950E-1,4.156000018E-1,3.899999894E-3
5.985570312E0,-2.319999970E-2,3.643999994E-1,-1.459999941E-2
5.995496875E0,7.289999723E-2,4.010999799E-1,3.999999724E-3
6.005423437E0,8.069999516E-2,4.588999748E-1,6.799999624E-3
6.015351562E0,-2.679999918E-2,3.334999979E-1,1.075999960E-1
6.025276562E0,1.189999934E-2,3.334999979E-1,9.730000049E-2
6.035203125E0,1.899999939E-2,2.644000053E-1,-1.960000023E-2
6.045129687E0,-1.409999933E-2,3.041000068E-1,-6.799999624E-3
6.055056250E0,3.539999947E-2,2.861000001E-1,4.679999873E-2
6.064982812E0,6.219999865E-2,2.656999826E-1,4.969999939E-2
6.074907812E0,-1.209999993E-2,3.428999782E-1,-9.599999525E-3
6.084835937E0,-1.388999969E-1,3.538999856E-1,2.719999850E-2
6.094762500E0,-1.952999979E-1,3.353999853E-1,-5.499999970E-3
6.104687500E0,-1.046999991E-1,3.264999986E-1,5.379999802E-2
6.114614062E0,-4.399999976E-3,3.351999819E-1,-1.035999954E-1
6.124540625E0,7.159999758E-2,2.963999808E-1,5.499999970E-3
6.134465625E0,7.459999621E-2,2.865999937E-1,9.519999474E-2
6.144393750E0,1.020999998E-1,2.761999965E-1,8.119999617E-2
6.154320312E0,6.870000064E-2,1.772999913E-1,7.750000060E-2
6.164245312E0,6.009999663E-2,2.885999978E-1,1.317999959E-1
6.174171875E0,8.069999516E-2,2.912999988E-1,1.134999990E-1
6.184098437E0,1.469999924E-2,3.226999938E-1,9.339999408E-2
6.194025000E0,1.119999960E-2,2.755999863E-1,4.710000008E-2
6.203951562E0,-3.979999945E-2,2.381999940E-1,1.339999959E-2
6.213878125E0,-1.219999976E-2,2.683999836E-1,4.270000011E-2
6.223804687E0,9.999999404E-2,2.171999961E-1,-8.879999816E-2
6.233729687E0,1.087999940E-1,1.838999987E-1,-1.571999937E-1
6.243656250E0,1.199999941E-3,1.911000013E-1,-6.319999695E-2
6.253581250E0,-4.149999842E-2,2.180999964E-1,-2.899999917E-2
6.263507812E0,-3.339999914E-2,2.551999986E-1,5.249999836E-2
6.273434375E0,-4.369999841E-2,2.945999801E-1,7.919999957E-2
6.283362500E0,-1.748999953E-1,3.069999814E-1,8.569999784E-2
6.293287500E0,-1.054999977E-1,2.590999901E-1,1.640000008E-2
6.303214062E0,-1.661999971E-1,2.793999910E-1,-4.939999804E-2
6.313140625E0,-6.639999896E-2,4.176999927E-1,1.150000002E-2
6.323067187E0,-9.250000119E-2,3.982999921E-1,-4.470000044E-2
6.332992187E0,-2.879999951E-2,3.953999877E-1,-1.181999967E-1
6.342918750E0,-6.480000168E-2,4.812999964E-1,-1.375999898E-1
6.352845312E0,-7.400000002E-3,4.899999797E-1,1.069999952E-2
6.362771875E0,-3.109999932E-2,6.085000038E-1,2.012999952E-1
6.372698437E0,-7.999999798E-4,5.898000002E-1,1.888999939E-1
6.382625000E0,4.699999839E-2,6.222999692E-1,2.067999989E-1
6.392551562E0,1.439999938E-1,4.792999923E-1,1.687999964E-1
6.402478125E0,1.204999983E-1,5.722000003E-1,1.787000000E-1
6.412404687E0,3.929999843E-2,4.570999742E-1,1.338000000E-1
6.422331250E0,6.819999963E-2,4.007999897E-1,7.389999926E-2
6.432257812E0,2.180000022E-2,3.592999876E-1,-1.516000032E-1
6.442182812E0,-2.899999963E-3,2.885999978E-1,-9.730000049E-2
6.452109375E0,5.929999799E-2,2.347999960E-1,-1.287000030E-1
6.462034375E0,-4.389999807E-2,1.891999990E-1,-1.964999884E-1
6.471960937E0,-6.529999524E-2,1.429999918E-1,-2.362999916E-1
6.481887500E0,-1.284999996E-1,2.186999917E-1,-1.252999902E-1
6.491814062E0,-1.054999977E-1,2.285999954E-1,1.878999919E-1
6.501740625E0,1.310000010E-2,2.719999850E-1,4.411000013E-1
6.511667187E0,4.769999906E-2,2.886999846E-1,3.883999884E-1
6.521592187E0,9.299999475E-2,1.503999978E-1,1.664000005E-1
6.531518750E0,5.269999802E-2,1.776999980E-1,-1.979999989E-2
6.541445312E0,2.009999938E-2,2.382999957E-1,-1.134999990E-1
6.551371875E0,-4.999999702E-2,1.981000006E-1,3.329999745E-2
6.561298437E0,-7.750000060E-2,2.362999916E-1,8.659999818E-2
6.571225000E0,-7.840000093E-2,2.440999895E-1,-4.199999943E-2
6.581151562E0,4.279999807E-2,2.423999906E-1,-7.079999894E-2
6.591076562E0,8.630000055E-2,1.720999926E-1,-1.213999987E-1
6.601003125E0,1.459999979E-1,1.904999912E-1,8.219999820E-2
6.610929687E0,1.078999937E-1,1.999999881E-1,1.679999977E-1
6.620856250E0,3.830000013E-2,2.694999874E-1,6.499999762E-2
6.630782812E0,-5.159999803E-2,3.202999830E-1,3.359999880E-2
6.640709375E0,9.499999695E-3,3.721999824E-1,8.999999845E-4
6.650635937E0,3.509999812E-2,2.638999820E-1,-3.899999894E-3
6.660560937E0,9.499999695E-3,2.830999792E-1,8.940000087E-2
6.670487500E0,-1.420000009E-2,3.427999914E-1,6.949999928E-2
6.680414062E0,-1.027999967E-1,3.831000030E-1,5.729999766E-2
6.690340625E0,-1.096999943E-1,3.559999764E-1,8.339999616E-2
6.700267187E0,-4.019999877E-2,3.087999821E-1,3.590000048E-2
6.710193750E0,-2.369999886E-2,3.950999975E-1,-6.700000167E-2
6.720118750E0,-1.090000011E-2,3.926999867E-1,-7.719999552E-2
6.730045312E0,7.999999798E-4,3.308999836E-1,-8.159999549E-2
6.739971875E0,3.099999856E-3,3.467999995E-1,-2.850000001E-2
6.749898437E0,-4.799999762E-3,3.637999892E-1,3.379999846E-2
6.759825000E0,2.689999901E-2,3.141999841E-1,4.030000046E-2
6.769751562E0,9.699999355E-3,3.247999847E-1,8.699999750E-2
6.779678125E0,5.139999837E-2,3.472999930E-1,1.476999968E-1
6.789604687E0,7.569999993E-2,3.597999811E-1,1.120999977E-1
6.799529687E0,1.283999979E-1,2.630999982E-1,2.469999902E-2
6.809456250E0,1.219999939E-1,2.660999894E-1,7.009999454E-2
6.819382812E0,7.449999452E-2,2.490999997E-1,6.359999627E-2
6.829309375E0,-9.200000204E-3,2.579999864E-1,-2.290000021E-2
6.839235937E0,-1.679999940E-2,2.481999993E-1,2.779999934E-2
6.849162500E0,-1.017000005E-1,2.894999981E-1,8.190000057E-2
6.859087500E0,-8.679999411E-2,3.607999980E-1,1.691000015E-1
6.869014062E0,-1.393999904E-1,3.716000021E-1,7.970000058E-2
6.878940625E0,-1.907999963E-1,4.143999815E-1,6.650000066E-2
6.888867187E0,-1.865999997E-1,4.481999874E-1,8.379999548E-2
6.898793750E0,-2.989999950E-2,4.616999924E-1,1.141999960E-1
6.908720312E0,6.059999764E-2,5.026999712E-1,1.314999908E-1
6.918645312E0,2.128999978E-1,4.461999834E-1,9.510000050E-2
6.928571875E0,2.043999881E-1,3.995999992E-1,9.420000017E-2
6.938498437E0,2.012999952E-1,2.818999887E-1,-9.599999525E-3
6.948425000E0,2.089999914E-1,1.231999993E-1,-7.930000126E-2
6.958351562E0,2.705000043E-1,1.108999997E-1,-1.190999970E-1
6.968276562E0,2.593999803E-1,9.009999782E-2,-8.079999685E-2
6.978203125E0,1.605999917E-1,7.090000063E-2,1.970000006E-2
6.988129687E0,1.129999943E-2,1.601999998E-1,3.680000082E-2
6.998056250E0,-9.609999508E-2,3.115999997E-1,2.003999949E-1
7.007982812E0,-2.437999994E-1,3.546999991E-1,2.168999910E-1
7.017907812E0,-2.610000074E-1,4.452999830E-1,1.419999897E-1
7.027834375E0,-2.569999993E-1,4.271000028E-1,1.006999984E-1
7.037762500E0,-1.143999994E-1,4.666999876E-1,-5.209999904E-2
7.047689062E0,-3.909999877E-2,3.743999898E-1,-8.370000124E-2
7.057615625E0,-3.299999982E-3,4.447000027E-1,-1.520999968E-1
7.067540625E0,4.939999804E-2,4.776999950E-1,-5.609999970E-2
7.077465625E0,6.799999624E-3,4.603999853E-1,-6.279999763E-2
7.087393750E0,-9.989999980E-2,3.956999779E-1,-9.030000120E-2
7.097318750E0,-9.510000050E-2,4.001999795E-1,-7.069999725E-2
7.107245312E0,-1.499999911E-1,5.059999824E-1,-5.799999926E-3
7.117171875E0,-9.749999642E-2,4.873999953E-1,1.851999909E-1
7.127098437E0,-1.696999967E-1,4.709999859E-1,1.809999943E-1
7.137025000E0,3.909999877E-2,4.648000002E-1,1.333999932E-1
7.146951562E0,2.449999936E-2,4.193999767E-1,3.949999809E-2
7.156876562E0,3.669999912E-2,4.649999738E-1,1.696999967E-1
7.166803125E0,6.119999662E-2,4.388999939E-1,1.643999964E-1
7.176731250E0,2.630000003E-2,3.820999861E-1,1.085999981E-1
7.186656250E0,1.062999964E-1,3.628999889E-1,-7.199999876E-3
7.196582812E0,1.518999934E-1,3.449999988E-1,-1.789999940E-2
7.206509375E0,2.058999985E-1,2.469999939E-1,6.729999930E-2
7.216435937E0,4.449999705E-2,2.466999888E-1,7.059999555E-2
7.226360937E0,3.390000015E-2,1.553999931E-1,-7.479999959E-2
7.236287500E0,2.049999870E-2,1.242999956E-1,-1.039999947E-1
7.246214062E0,8.529999852E-2,1.521999985E-1,-6.539999694E-2
7.256140625E0,6.119999662E-2,6.319999695E-2,8.949999511E-2
7.266067187E0,4.129999876E-2,5.169999972E-2,4.209999740E-2
7.275993750E0,9.820000082E-2,6.340000033E-2,2.300000004E-2
7.285920312E0,-9.499999695E-3,9.299999475E-2,-8.150000125E-2
7.295846875E0,-1.977999955E-1,2.397999913E-1,-1.199999941E-3
7.305773437E0,-2.725999951E-1,2.743999958E-1,-1.730000041E-2
7.315700000E0,-2.619000077E-1,3.094999790E-1,-5.240000039E-2
7.325625000E0,-2.726999819E-1,2.545999885E-1,-1.720999926E-1
7.335550000E0,-8.410000056E-2,4.175999761E-1,-1.798999906E-1
7.345478125E0,-1.087999940E-1,4.134999812E-1,-9.709999710E-2
7.355403125E0,-6.369999796E-2,3.524999917E-1,2.009999938E-2
7.365329687E0,-2.589999884E-2,3.606999815E-1,4.699999839E-2
7.375256250E0,4.799999762E-3,3.798999786E-1,4.879999906E-2
7.385182812E0,-2.520000003E-2,3.829999864E-1,1.304000020E-1
7.395109375E0,9.349999577E-2,4.052000046E-1,1.597999930E-1
7.405034375E0,1.518999934E-1,4.167999923E-1,1.567000002E-1
7.414960937E0,2.073999941E-1,4.306999743E-1,2.236000001E-1
7.424887500E0,1.829999983E-1,3.802999854E-1,2.951999903E-1
7.434814062E0,1.159999967E-1,4.184999764E-1,2.610999942E-1
7.444742187E0,8.940000087E-2,3.571999967E-1,1.257999986E-1
7.454667187E0,5.209999904E-2,3.630999923E-1,1.860000007E-2
7.464593750E0,-3.390000015E-2,3.646999896E-1,-4.369999841E-2
7.474518750E0,-7.169999927E-2,3.722999990E-1,-6.099999882E-3
7.484445312E0,-1.753999889E-1,3.561999798E-1,-8.109999448E-2
7.494371875E0,-1.322000027E-1,3.023000062E-1,-5.680000037E-2
7.504298437E0,4.140000045E-2,2.953999937E-1,-1.667999923E-1
7.514225000E0,2.129999921E-2,2.606999874E-1,-1.019999981E-1
7.524151562E0,8.630000055E-2,2.739000022E-1,-8.249999583E-2
7.534078125E0,-8.020000160E-2,2.413999885E-1,-6.799999624E-3
7.544003125E0,1.249999925E-2,3.863999844E-1,8.429999650E-2
7.553929687E0,-1.181999967E-1,4.080999792E-1,1.206000000E-1
7.563856250E0,6.819999963E-2,3.822000027E-1,1.872999966E-1
7.573782812E0,-7.199999876E-3,3.185999990E-1,1.353999972E-1
