"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.263356250E0,2.847950757E-1,9.666953087E0,4.593419433E-1
4.268318750E0,2.728336453E-1,9.657385826E0,4.784860015E-1
4.273282813E0,2.656510174E-1,9.712413788E0,4.832648337E-1
4.278245313E0,2.512954175E-1,9.765057564E0,6.316191554E-1
4.283207813E0,9.576806426E-2,9.844018936E0,7.225509286E-1
4.288171875E0,8.620083332E-2,9.896661758E0,8.230499029E-1
4.293134375E0,8.141243458E-2,9.867951393E0,7.991175056E-1
4.298098438E0,2.877830528E-2,9.927767754E0,7.345123291E-1
4.303060938E0,-3.104800731E-2,9.930162430E0,7.440891862E-1
4.308025000E0,-2.625960298E-2,9.903844833E0,5.383027196E-1
4.312987500E0,-2.386540174E-2,9.927767754E0,6.172634959E-1
4.317951563E0,8.620083332E-2,9.870346069E0,5.957348347E-1
4.322914063E0,9.815269709E-2,9.901451111E0,5.957348347E-1
4.327876563E0,7.423940301E-2,9.951700211E0,6.364075541E-1
4.332840625E0,5.270116776E-2,9.958883286E0,6.699072123E-1
4.337803125E0,1.680729724E-2,9.975632668E0,6.651188135E-1
4.342767188E0,9.338344634E-2,9.925383568E0,8.015117049E-1
4.347729688E0,-3.104800731E-2,9.994767189E0,7.440891862E-1
4.352692188E0,1.202846877E-2,9.937344551E0,6.555515528E-1
4.357656250E0,6.227797270E-2,1.002109337E1,6.579458117E-1
4.362618750E0,-4.300943762E-2,9.899056435E0,7.464833260E-1
4.367582813E0,2.398990095E-2,9.956489563E0,7.225509286E-1
4.372545313E0,2.451662440E-3,9.896661758E0,7.034068704E-1
4.377509375E0,-3.344221041E-2,9.973237991E0,7.321181893E-1
4.382471875E0,-1.669237576E-2,9.934949875E0,5.981194377E-1
4.387434375E0,-6.694187969E-2,9.930162430E0,6.268403530E-1
4.392398438E0,-1.578640938E-1,9.884700775E0,5.765908360E-1
4.397360938E0,-1.865849346E-1,9.911018372E0,5.430911183E-1
4.402325000E0,-2.296518236E-1,9.911018372E0,5.981194377E-1
4.407287500E0,-3.469006717E-1,9.867951393E0,5.526583791E-1
4.412251563E0,-3.899675608E-1,9.846412659E0,5.263413191E-1
4.417214063E0,-4.473996758E-1,9.853595734E0,4.928416312E-1
4.422178125E0,-4.282556474E-1,9.800951958E0,3.755927682E-1
4.427140625E0,-4.258614480E-1,9.846412659E0,4.210538864E-1
4.432103125E0,-3.636505008E-1,9.781807899E0,4.401979446E-1
4.437067188E0,-3.636505008E-1,9.700452805E0,3.181606829E-1
4.442029688E0,-3.134010136E-1,9.717203140E0,3.277374804E-1
4.446993750E0,-3.301508427E-1,9.738740921E0,2.583439350E-1
4.451956250E0,-3.349392414E-1,9.683703423E0,2.726995945E-1
4.456920313E0,-3.110068142E-1,9.705241203E0,2.296326756E-1
4.461882813E0,-3.062183857E-1,9.683703423E0,2.296326756E-1
4.466845313E0,-2.894685566E-1,9.757884979E0,2.583439350E-1
4.471809375E0,-2.703245282E-1,9.693280220E0,3.851599991E-1
4.476771875E0,-2.870743573E-1,9.695664406E0,3.636313379E-1
4.481735938E0,-2.416132689E-1,9.729164124E0,4.904474318E-1
4.486698438E0,-1.171913818E-1,9.688490868E0,4.401979446E-1
4.491662500E0,-1.028357521E-1,9.712413788E0,4.689091742E-1
4.496625000E0,-2.386540174E-2,9.707635880E0,4.904474318E-1
4.501587500E0,5.748957023E-2,9.695664406E0,5.215529203E-1
4.506550000E0,5.509537086E-2,9.686098099E0,5.406969786E-1
4.511514063E0,6.705679744E-2,9.676529884E0,5.574467778E-1
4.516478125E0,9.338344634E-2,9.707635880E0,5.957348347E-1
4.521440625E0,1.172967330E-1,9.733952522E0,6.531573534E-1
4.526404688E0,1.675462276E-1,9.712413788E0,6.770898700E-1
4.531367188E0,2.034401149E-1,9.748308182E0,7.967232466E-1
4.536329688E0,2.297571748E-1,9.721991539E0,8.900492787E-1
4.541293750E0,1.292581707E-1,9.788990021E0,9.690100551E-1
4.546256250E0,4.791276529E-2,9.855990410E0,9.044048786E-1
4.551220313E0,-2.147120051E-2,9.848807335E0,9.163663387E-1
4.556182813E0,-7.890331000E-2,9.882307053E0,9.044048786E-1
4.561145313E0,-1.908657700E-2,9.970844269E0,8.685110211E-1
4.566107813E0,-1.387200505E-1,9.903844833E0,9.785868526E-1
4.571071875E0,-1.004415527E-1,9.956489563E0,1.012086511E0
4.576035938E0,-1.147971824E-1,9.951700211E0,9.139720798E-1
4.580996875E0,-4.540364072E-2,9.975632668E0,8.661168218E-1
4.585960938E0,-4.721365869E-3,9.968450546E0,8.972222805E-1
4.590925000E0,1.441309415E-2,9.951700211E0,8.685110211E-1
4.595887500E0,1.680729724E-2,1.004501629E1,8.661168218E-1
4.600851563E0,-4.779784381E-2,1.002826691E1,8.326171637E-1
4.605814063E0,-2.147120051E-2,9.987594604E0,8.541554213E-1
4.610776563E0,-2.336740959E-3,1.004263210E1,8.350113630E-1
4.615740625E0,9.338344634E-2,1.012876606E1,7.871560454E-1
4.620704688E0,6.945100427E-2,1.009766006E1,8.374055624E-1
4.625667188E0,3.116292879E-2,1.014073753E1,8.206557035E-1
4.630631250E0,-4.721365869E-3,1.018859291E1,8.302229643E-1
4.635593750E0,-5.019204319E-2,1.015030479E1,8.182615638E-1
4.640556250E0,-8.608591557E-2,1.022209167E1,8.613380194E-1
4.645520313E0,-1.722197086E-1,1.019815922E1,9.187605381E-1
4.650482813E0,-1.387200505E-1,1.015509319E1,8.948376179E-1
4.655446875E0,-1.530852467E-1,1.010962200E1,8.565496206E-1
4.660407813E0,-6.694187969E-2,1.010723686E1,7.991175056E-1
4.665371875E0,-4.540364072E-2,1.004980564E1,7.680120468E-1
4.670335938E0,-3.822103515E-2,9.989988327E0,7.177625299E-1
4.675298438E0,-5.497087166E-2,1.008330441E1,5.526583791E-1
4.680262500E0,-6.694187969E-2,1.006416130E1,6.100904346E-1
4.685225000E0,-9.565314651E-2,1.002109337E1,6.053020358E-1
4.690189063E0,-1.076145768E-1,1.001870060E1,6.555515528E-1
4.695151563E0,-3.104800731E-2,9.985199928E0,6.890512705E-1
4.700114063E0,-1.190397050E-2,1.001151752E1,7.081953287E-1
4.705078125E0,1.920149848E-2,9.966055870E0,7.680120468E-1
4.710040625E0,3.355713189E-2,1.005219936E1,7.512621880E-1
4.715003125E0,-1.669237576E-2,1.001151752E1,7.440891862E-1
4.719965625E0,1.005468965E-1,1.004980564E1,7.488679886E-1
4.724929688E0,8.620083332E-2,1.004023838E1,7.751946449E-1
4.729892188E0,1.053352952E-1,1.006176662E1,8.110885024E-1
4.734856250E0,7.423940301E-2,1.002109337E1,8.374055624E-1
4.739820313E0,5.509537086E-2,9.989988327E0,8.972222805E-1
4.744782813E0,3.834553435E-2,9.925383568E0,9.067991376E-1
4.749746875E0,4.552813992E-2,9.987594604E0,9.402987957E-1
4.754709375E0,3.355713189E-2,9.894268990E0,8.182615638E-1
4.759671875E0,3.355713189E-2,9.853595734E0,8.350113630E-1
4.764635938E0,-4.061523825E-2,9.875133514E0,7.991175056E-1
4.769598438E0,-1.669237576E-2,9.812912941E0,8.469727635E-1
4.774562500E0,-3.822103515E-2,9.836845398E0,7.440891862E-1
4.779525000E0,-4.540364072E-2,9.827268600E0,7.273392677E-1
4.784489063E0,-2.386540174E-2,9.745914459E0,6.699072123E-1
4.789451563E0,-1.429817267E-2,9.755491257E0,6.292344928E-1
4.794414063E0,-3.583640978E-2,9.719596863E0,6.316191554E-1
4.799378125E0,-8.847054094E-2,9.793779373E0,6.483689547E-1
4.804340625E0,2.451662440E-3,9.757884979E0,5.718024373E-1
4.809304688E0,-2.386540174E-2,9.786596298E0,6.005136967E-1
4.814267188E0,2.451662440E-3,9.822490692E0,7.058010697E-1
4.819229688E0,-1.100087836E-1,9.784202576E0,6.866570711E-1
4.824192188E0,-1.387200505E-1,9.815307617E0,6.746956110E-1
4.829156250E0,-1.985463500E-1,9.803345680E0,6.770898700E-1
4.834118750E0,-1.865849346E-1,9.800951958E0,7.393007874E-1
4.839082813E0,-2.392190546E-1,9.808135033E0,7.249451280E-1
4.844046875E0,-3.038241863E-1,9.860768318E0,6.579458117E-1
4.849007813E0,-2.966511548E-1,9.879913330E0,5.837638378E-1
4.853971875E0,-3.014395833E-1,9.903844833E0,5.335143209E-1
4.858934375E0,-3.684388995E-1,9.920595169E0,5.646198392E-1
4.863898438E0,-3.971501887E-1,9.927767754E0,5.789849758E-1
4.868860938E0,-4.162942171E-1,9.875133514E0,6.316191554E-1
4.873823438E0,-4.617553055E-1,9.951700211E0,5.526583791E-1
4.878787500E0,-4.785051644E-1,9.887095451E0,5.550525784E-1
4.883750000E0,-4.737167358E-1,9.927767754E0,5.885522366E-1
4.888714063E0,-4.737167358E-1,9.891883850E0,5.861580372E-1
4.893676563E0,-4.282556474E-1,9.877518654E0,5.670139790E-1
4.898640625E0,-4.186884165E-1,9.922988892E0,6.005136967E-1
4.903603125E0,-3.636505008E-1,9.846412659E0,6.076962948E-1
4.908567188E0,-2.966511548E-1,9.836845398E0,6.268403530E-1
4.913529688E0,-2.200750262E-1,9.812912941E0,5.263413191E-1
4.918493750E0,-1.147971824E-1,9.858384132E0,5.478699207E-1
4.923456250E0,-7.890331000E-2,9.812912941E0,4.760918021E-1
4.928418750E0,-1.669237576E-2,9.793779373E0,3.899484277E-1
4.933382813E0,-2.625960298E-2,9.791384697E0,3.803811967E-1
4.938346875E0,2.159569971E-2,9.781807899E0,4.617361724E-1
4.943309375E0,-3.822103515E-2,9.796163559E0,4.090924561E-1
4.948271875E0,1.680729724E-2,9.829663277E0,5.359085202E-1
4.953235938E0,5.746084207E-5,9.765057564E0,4.808706343E-1
4.958198438E0,-6.215347722E-2,9.808135033E0,4.736976027E-1
4.963162500E0,5.509537086E-2,9.836845398E0,5.430911183E-1
4.968125000E0,-2.386540174E-2,9.810519218E0,5.550525784E-1
4.973087500E0,2.398990095E-2,9.918201447E0,6.053020358E-1
4.978051563E0,3.595133126E-2,9.899056435E0,7.656177878E-1
4.983014063E0,5.988377333E-2,9.894268990E0,8.206557035E-1
4.987976563E0,1.101237014E-1,9.863162994E0,7.847618461E-1
4.992940625E0,3.834553435E-2,9.877518654E0,7.775887847E-1
4.997903125E0,5.270116776E-2,9.894268990E0,8.158673048E-1
5.002867188E0,-2.865380608E-2,9.908634186E0,8.517611623E-1
5.007831250E0,-9.804734588E-2,9.946911812E0,8.493670225E-1
5.012793750E0,-1.243644133E-1,9.951700211E0,8.326171637E-1
5.017757813E0,-1.650466919E-1,9.961267471E0,7.201567292E-1
5.022720313E0,-8.847054094E-2,9.906239510E0,7.105894685E-1
5.027682813E0,-1.794023216E-1,9.913412094E0,6.746956110E-1
5.032646875E0,-1.578640938E-1,9.915806770E0,7.010126710E-1
5.037607813E0,-1.435084492E-1,9.899056435E0,6.723014116E-1
5.042573438E0,-6.933607906E-2,9.903844833E0,7.273392677E-1
5.047535938E0,-1.429817267E-2,9.870346069E0,7.440891862E-1
5.052528125E0,4.845864139E-3,9.927767754E0,8.039059043E-1
5.057462500E0,-1.908657700E-2,9.911018372E0,8.039059043E-1
5.062425000E0,-1.908657700E-2,9.903844833E0,6.866570711E-1
5.067387500E0,1.202846877E-2,9.853595734E0,6.962338090E-1
5.072350000E0,-1.429817267E-2,9.889489174E0,6.627342105E-1
5.077315625E0,-1.267586201E-1,9.937344551E0,6.316191554E-1
5.082276563E0,-1.626524776E-1,9.903844833E0,6.220518947E-1
5.087240625E0,-1.985463500E-1,9.932557106E0,6.627342105E-1
5.092203125E0,-1.291528195E-1,9.982805252E0,6.053020358E-1
5.097167188E0,-1.411142498E-1,1.006416130E1,6.794840097E-1
5.102131250E0,-1.028357521E-1,1.006894875E1,6.818686724E-1
5.107093750E0,-1.147971824E-1,1.007851696E1,7.034068704E-1
5.112056250E0,-3.583640978E-2,1.002588272E1,8.302229643E-1
5.117018750E0,-1.147971824E-1,1.005698872E1,8.469727635E-1
5.121982813E0,-7.650911063E-2,1.003066158E1,8.182615638E-1
5.126945313E0,-9.565314651E-2,9.963662148E0,8.326171637E-1
5.131909375E0,-1.650466919E-1,9.946911812E0,7.058010697E-1
5.136871875E0,-1.028357521E-1,9.934949875E0,7.895502448E-1
5.141834375E0,-1.459026486E-1,9.934949875E0,7.560505867E-1
5.146800000E0,-3.583640978E-2,9.951700211E0,6.459843516E-1
5.151762500E0,-4.061523825E-2,9.946911812E0,5.071972609E-1
5.156725000E0,-9.509769268E-3,9.894268990E0,5.502641797E-1
5.161687500E0,3.355713189E-2,9.822490692E0,4.425921440E-1
5.166651563E0,3.116292879E-2,9.755491257E0,4.449863136E-1
5.171615625E0,7.240065839E-3,9.717203140E0,4.736976027E-1
5.176578125E0,-1.190397050E-2,9.769846916E0,4.401979446E-1
5.181540625E0,3.834553435E-2,9.743529320E0,5.502641797E-1
5.186503125E0,4.313393682E-2,9.798557281E0,5.359085202E-1
5.191467188E0,3.595133126E-2,9.745914459E0,6.172634959E-1
5.196431250E0,5.748957023E-2,9.745914459E0,6.220518947E-1
5.201393750E0,1.920149848E-2,9.748308182E0,7.129837275E-1
5.206356250E0,3.834553435E-2,9.760279655E0,6.723014116E-1
5.211320313E0,-1.028357521E-1,9.858384132E0,6.172634959E-1
5.216284375E0,-1.219702139E-1,9.870346069E0,5.861580372E-1
5.221245313E0,-1.100087836E-1,9.915806770E0,5.957348347E-1
5.226209375E0,-1.650466919E-1,9.872738838E0,5.550525784E-1
5.231173438E0,-1.339412183E-1,9.822490692E0,5.167644620E-1
5.236135938E0,-1.889695525E-1,9.805740356E0,4.713034034E-1
5.241098438E0,-1.937579513E-1,9.865556717E0,5.909464359E-1
5.246060938E0,-1.482968628E-1,9.839240074E0,5.335143209E-1
5.251025000E0,-2.679399252E-1,9.894268990E0,6.076962948E-1
5.255987500E0,-2.727187276E-1,9.887095451E0,6.746956110E-1
5.260951563E0,-2.487958670E-1,9.855990410E0,6.364075541E-1
5.265914063E0,-2.631514966E-1,9.841633797E0,6.675130129E-1
5.270878125E0,-1.698351055E-1,9.879913330E0,5.478699207E-1
5.275840625E0,-1.650466919E-1,9.829663277E0,4.760918021E-1
5.280804688E0,-1.004415527E-1,9.848807335E0,5.406969786E-1
5.285767188E0,-8.129751682E-2,9.853595734E0,4.234480858E-1
5.290731250E0,4.845864139E-3,9.836845398E0,4.497651756E-1
5.295693750E0,7.240065839E-3,9.841633797E0,5.024088621E-1
5.300656250E0,5.988377333E-2,9.760279655E0,6.244460940E-1
5.305620313E0,8.141243458E-2,9.777029037E0,6.579458117E-1
5.310582813E0,-1.669237576E-2,9.796163559E0,6.124846935E-1
5.315546875E0,-7.411490381E-2,9.810519218E0,7.584447861E-1
5.320509375E0,-2.386540174E-2,9.765057564E0,6.364075541E-1
5.325471875E0,-7.650911063E-2,9.781807899E0,6.244460940E-1
5.330435938E0,-8.608591557E-2,9.753096581E0,6.053020358E-1
5.335398438E0,-1.578640938E-1,9.882307053E0,5.287354589E-1
5.340362500E0,-1.841907203E-1,9.855990410E0,4.665149748E-1
5.345325000E0,-1.100087836E-1,9.820096016E0,4.545535445E-1
5.350287500E0,-4.061523825E-2,9.884700775E0,4.162654579E-1
5.355251563E0,-4.300943762E-2,9.855990410E0,3.875542283E-1
5.360214063E0,-1.482968628E-1,9.867951393E0,4.378037155E-1
5.365178125E0,-5.975927413E-2,9.872738838E0,4.593419433E-1
5.370140625E0,-5.497087166E-2,9.827268600E0,4.784860015E-1
5.375104688E0,-6.215347722E-2,9.832057953E0,6.124846935E-1
5.380067188E0,4.845864139E-3,9.844018936E0,4.904474318E-1
5.385029688E0,4.845864139E-3,9.896661758E0,5.215529203E-1
5.389993750E0,-5.258624628E-2,9.896661758E0,5.526583791E-1
5.394956250E0,-2.147120051E-2,9.906239510E0,5.335143209E-1
5.399920313E0,-2.147120051E-2,9.908634186E0,5.837638378E-1
5.404882813E0,-1.124029830E-1,9.970844269E0,5.670139790E-1
5.409846875E0,-1.147971824E-1,9.908634186E0,6.986184716E-1
5.414809375E0,-2.224692255E-1,9.958883286E0,6.627342105E-1
5.419771875E0,-2.799013257E-1,9.894268990E0,7.034068704E-1
5.424735938E0,-3.492948711E-1,9.915806770E0,5.741965771E-1
5.429698438E0,-3.062183857E-1,9.963662148E0,6.340133548E-1
5.434662500E0,-3.827945590E-1,9.937344551E0,5.813696384E-1
5.439625000E0,-4.641495049E-1,9.913412094E0,4.928416312E-1
5.444587500E0,-5.000433922E-1,9.999555588E0,4.832648337E-1
5.449551563E0,-4.091115892E-1,9.901451111E0,2.870551944E-1
5.454514063E0,-3.780061305E-1,9.911018372E0,3.564487696E-1
5.459478125E0,-2.870743573E-1,9.906239510E0,3.229490519E-1
5.464440625E0,-2.368248552E-1,9.927767754E0,3.755927682E-1
5.469404688E0,-2.129019946E-1,9.999555588E0,4.066982567E-1
5.474367188E0,-1.961521655E-1,9.927767754E0,3.947368264E-1
5.479329688E0,-2.583630979E-1,9.906239510E0,4.760918021E-1
5.484293750E0,-2.631514966E-1,9.887095451E0,5.119856596E-1
5.489256250E0,-2.440074682E-1,9.879913330E0,5.335143209E-1
5.494220313E0,-2.272576243E-1,9.930162430E0,5.071972609E-1
5.499182813E0,-1.913637519E-1,9.939739227E0,4.736976027E-1
5.504146875E0,-1.482968628E-1,9.922988892E0,5.574467778E-1
5.509109375E0,-1.315470189E-1,9.882307053E0,4.976204634E-1
5.514071875E0,-1.028357521E-1,9.875133514E0,5.837638378E-1
5.519035938E0,-5.736507475E-2,9.858384132E0,5.263413191E-1
5.523998438E0,-2.386540174E-2,9.829663277E0,5.191587210E-1
5.528962500E0,-5.497087166E-2,9.767452240E0,5.861580372E-1
5.533925000E0,-3.344221041E-2,9.777029037E0,5.287354589E-1
5.538887500E0,-3.104800731E-2,9.791384697E0,6.196576953E-1
5.543851563E0,-1.387200505E-1,9.853595734E0,6.196576953E-1
5.548814063E0,-1.004415527E-1,9.839240074E0,6.148692966E-1
5.553778125E0,-1.459026486E-1,9.820096016E0,6.268403530E-1
5.558740625E0,-2.392190546E-1,9.803345680E0,6.459843516E-1
5.563704688E0,-2.272576243E-1,9.844018936E0,5.550525784E-1
5.568667188E0,-2.942569554E-1,9.832057953E0,5.478699207E-1
5.573629688E0,-2.487958670E-1,9.834450722E0,5.335143209E-1
5.578593750E0,-3.181893826E-1,9.882307053E0,5.933406353E-1
5.583556250E0,-2.918627560E-1,9.901451111E0,6.244460940E-1
5.588520313E0,-2.846897244E-1,9.844018936E0,6.531573534E-1
5.593482813E0,-2.535746992E-1,9.796163559E0,5.909464359E-1
5.598446875E0,-2.224692255E-1,9.867951393E0,6.364075541E-1
5.603409375E0,-1.554698795E-1,9.872738838E0,5.215529203E-1
5.608371875E0,-1.674408913E-1,9.889489174E0,5.741965771E-1
5.613335938E0,-1.698351055E-1,9.863162994E0,6.268403530E-1
5.618298438E0,-1.674408913E-1,9.844018936E0,6.100904346E-1
5.623262500E0,-1.841907203E-1,9.884700775E0,6.579458117E-1
5.628225000E0,-1.219702139E-1,9.920595169E0,6.483689547E-1
5.633189063E0,-1.291528195E-1,9.851201057E0,6.770898700E-1
5.638151563E0,-2.865380608E-2,9.875133514E0,7.895502448E-1
5.643115625E0,-1.429817267E-2,9.870346069E0,7.704062462E-1
5.648078125E0,-9.325893968E-2,9.855990410E0,7.369065285E-1
5.653040625E0,-7.411490381E-2,9.834450722E0,7.680120468E-1
5.658004688E0,-7.650911063E-2,9.875133514E0,8.230499029E-1
5.662967188E0,-1.746139228E-1,9.860768318E0,8.015117049E-1
5.667931250E0,-1.267586201E-1,9.887095451E0,7.680120468E-1
5.672893750E0,-1.459026486E-1,9.908634186E0,7.369065285E-1
5.677857813E0,-1.435084492E-1,9.949306488E0,7.536563873E-1
5.682820313E0,-1.530852467E-1,9.918201447E0,6.555515528E-1
5.687782813E0,-1.746139228E-1,9.877518654E0,6.507631540E-1
5.692746875E0,-2.105077952E-1,9.867951393E0,5.957348347E-1
5.697709375E0,-1.817965209E-1,9.901451111E0,5.478699207E-1
5.702671875E0,-2.416132689E-1,9.879913330E0,6.483689547E-1
5.707635938E0,-1.841907203E-1,9.844018936E0,6.340133548E-1
5.712600000E0,-1.674408913E-1,9.853595734E0,5.981194377E-1
5.717562500E0,-1.937579513E-1,9.846412659E0,6.316191554E-1
5.722525000E0,-1.147971824E-1,9.865556717E0,6.603399515E-1
5.727489063E0,-8.129751682E-2,9.894268990E0,7.345123291E-1
5.732451563E0,-6.694187969E-2,9.863162994E0,7.105894685E-1
5.737415625E0,-4.540364072E-2,9.822490692E0,6.938396692E-1
5.742378125E0,-6.454767287E-2,9.829663277E0,7.129837275E-1
5.747340625E0,-8.129751682E-2,9.822490692E0,5.837638378E-1
5.752304688E0,-9.325893968E-2,9.786596298E0,6.148692966E-1
5.757267188E0,-8.369170874E-2,9.832057953E0,5.789849758E-1
5.762231250E0,-9.509769268E-3,9.760279655E0,6.029078960E-1
5.767193750E0,-6.694187969E-2,9.829663277E0,6.555515528E-1
5.772156250E0,-1.530852467E-1,9.803345680E0,5.765908360E-1
5.777118750E0,-1.387200505E-1,9.899056435E0,6.076962948E-1
5.782082813E0,-1.291528195E-1,9.836845398E0,5.550525784E-1
5.787046875E0,-7.411490381E-2,9.860768318E0,5.119856596E-1
5.792009375E0,-8.847054094E-2,9.872738838E0,4.760918021E-1
5.796973438E0,-7.890331000E-2,9.875133514E0,4.928416312E-1
5.801935938E0,-1.794023216E-1,9.824884415E0,5.048030615E-1
5.806898438E0,-2.296518236E-1,9.781807899E0,4.473805130E-1
5.811860938E0,-1.746139228E-1,9.853595734E0,5.765908360E-1
5.816825000E0,-1.770081222E-1,9.846412659E0,6.388017535E-1
5.821787500E0,-2.057193965E-1,9.834450722E0,6.292344928E-1
5.826751563E0,-1.889695525E-1,9.848807335E0,5.933406353E-1
5.831714063E0,-1.770081222E-1,9.815307617E0,5.622351766E-1
5.836676563E0,-2.224692255E-1,9.839240074E0,5.167644620E-1
5.841640625E0,-1.817965209E-1,9.863162994E0,4.760918021E-1
5.846604688E0,-1.243644133E-1,9.860768318E0,4.282364845E-1
5.851567188E0,-2.176903933E-1,9.851201057E0,5.024088621E-1
5.856529688E0,-2.009405643E-1,9.844018936E0,5.718024373E-1
5.861492188E0,-1.339412183E-1,9.848807335E0,6.483689547E-1
5.866456250E0,-2.416132689E-1,9.858384132E0,6.675130129E-1
5.871420313E0,-2.368248552E-1,9.836845398E0,6.555515528E-1
5.876382813E0,-1.602582783E-1,9.844018936E0,5.550525784E-1
5.881346875E0,-2.799013257E-1,9.872738838E0,6.483689547E-1
5.886309375E0,-2.727187276E-1,9.934949875E0,6.579458117E-1
5.891271875E0,-2.057193965E-1,9.894268990E0,6.411958933E-1
5.896235938E0,-1.650466919E-1,9.927767754E0,7.201567292E-1
5.901198438E0,-1.506910622E-1,9.858384132E0,6.746956110E-1
5.906160938E0,-1.889695525E-1,9.901451111E0,6.148692966E-1
5.911125000E0,-1.339412183E-1,9.839240074E0,6.340133548E-1
5.916089063E0,-3.822103515E-2,9.879913330E0,5.957348347E-1
5.921051563E0,-6.215347722E-2,9.906239510E0,5.430911183E-1
5.926014063E0,-7.411490381E-2,9.882307053E0,5.406969786E-1
5.930978125E0,-9.565314651E-2,9.899056435E0,7.153682709E-1
5.935942188E0,-1.698351055E-1,9.882307053E0,6.459843516E-1
5.940904688E0,-2.105077952E-1,9.865556717E0,7.728003860E-1
5.945867188E0,-1.985463500E-1,9.908634186E0,8.445882201E-1
5.950831250E0,-2.248634249E-1,9.889489174E0,7.440891862E-1
5.955793750E0,-1.841907203E-1,9.901451111E0,6.986184716E-1
5.960757813E0,-2.033347636E-1,9.894268990E0,5.957348347E-1
5.965720313E0,-2.176903933E-1,1.000434399E1,4.808706343E-1
5.970684375E0,-2.535746992E-1,9.951700211E0,4.952358305E-1
5.975646875E0,-3.038241863E-1,9.930162430E0,5.215529203E-1
5.980609375E0,-3.445064723E-1,9.961267471E0,6.244460940E-1
5.985573438E0,-3.181893826E-1,9.925383568E0,5.909464359E-1
5.990534375E0,-2.727187276E-1,9.918201447E0,5.741965771E-1
5.995500000E0,-2.248634249E-1,9.925383568E0,5.598409176E-1
6.000460938E0,-1.698351055E-1,9.951700211E0,5.550525784E-1
6.005426563E0,-2.464016527E-1,9.997160912E0,5.550525784E-1
6.010387500E0,-1.506910622E-1,1.001630592E1,5.454853773E-1
6.015351563E0,-2.296518236E-1,9.927767754E0,6.411958933E-1
6.020315625E0,-2.583630979E-1,9.887095451E0,6.770898700E-1
6.025278125E0,-2.727187276E-1,9.934949875E0,6.435901523E-1
6.030240625E0,-1.865849346E-1,9.889489174E0,6.770898700E-1
6.035203125E0,-2.009405643E-1,9.879913330E0,6.364075541E-1
6.040167188E0,-1.554698795E-1,9.822490692E0,5.622351766E-1
6.045160938E0,-1.698351055E-1,9.863162994E0,6.962338090E-1
6.050093750E0,-1.961521655E-1,9.855990410E0,5.789849758E-1
6.055056250E0,-1.171913818E-1,9.860768318E0,6.435901523E-1
6.060020313E0,-1.506910622E-1,9.844018936E0,6.603399515E-1
6.064984375E0,-9.086474776E-2,9.836845398E0,7.297335267E-1
6.069946875E0,-9.086474776E-2,9.817702293E0,6.555515528E-1
6.074909375E0,-1.267586201E-1,9.896661758E0,6.388017535E-1
6.079871875E0,-1.554698795E-1,9.894268990E0,5.837638378E-1
6.084835938E0,-2.344402373E-1,9.903844833E0,5.837638378E-1
6.089800000E0,-3.086126149E-1,9.906239510E0,6.292344928E-1
6.094762500E0,-3.875733614E-1,9.899056435E0,6.029078960E-1
6.099726563E0,-4.091115892E-1,9.891883850E0,6.029078960E-1
6.104689063E0,-3.756119311E-1,9.920595169E0,6.053020358E-1
6.109651563E0,-3.588621020E-1,9.879913330E0,6.603399515E-1
6.114615625E0,-3.540737033E-1,9.903844833E0,6.172634959E-1
6.119578125E0,-2.990453839E-1,9.884700775E0,4.689091742E-1
6.124542188E0,-3.421122730E-1,9.829663277E0,6.005136967E-1
6.129504688E0,-2.416132689E-1,9.853595734E0,5.741965771E-1
6.134468750E0,-2.535746992E-1,9.839240074E0,6.172634959E-1
6.139429688E0,-2.296518236E-1,9.839240074E0,6.627342105E-1
6.144393750E0,-2.248634249E-1,9.798557281E0,6.411958933E-1
6.149357813E0,-1.506910622E-1,9.832057953E0,6.699072123E-1
6.154320313E0,-1.363354176E-1,9.796163559E0,5.789849758E-1
6.159284375E0,-1.411142498E-1,9.738740921E0,6.699072123E-1
6.164246875E0,-7.890331000E-2,9.803345680E0,6.962338090E-1
6.169209375E0,-1.100087836E-1,9.844018936E0,7.775887847E-1
6.174173438E0,-1.219702139E-1,9.815307617E0,7.345123291E-1
6.179135938E0,-5.736507475E-2,9.841633797E0,8.134731650E-1
6.184100000E0,-9.086474776E-2,9.810519218E0,8.517611623E-1
6.189062500E0,-8.847054094E-2,9.867951393E0,8.230499029E-1
6.194026563E0,-1.076145768E-1,9.851201057E0,7.775887847E-1
6.198989063E0,-7.890331000E-2,9.824884415E0,8.039059043E-1
6.203953125E0,-1.052203774E-1,9.791384697E0,7.775887847E-1
6.208915625E0,-1.291528195E-1,9.781807899E0,7.919444442E-1
6.213878125E0,-1.339412183E-1,9.793779373E0,7.536563873E-1
6.218842188E0,-1.028357521E-1,9.810519218E0,8.278383017E-1
6.223804688E0,-3.583640978E-2,9.788990021E0,7.105894685E-1
6.228768750E0,3.355713189E-2,9.762663841E0,6.746956110E-1
6.233729688E0,3.116292879E-2,9.788990021E0,6.411958933E-1
6.238693750E0,7.184520364E-2,9.731558800E0,5.646198392E-1
6.243656250E0,-3.104800731E-2,9.748308182E0,6.579458117E-1
