"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.630782812E0,4.974188283E-3,-3.691371530E-2,-2.775073517E-3
6.635746875E0,4.869468510E-3,-3.436553106E-2,-2.460914198E-3
6.640709375E0,4.869468510E-3,-3.436553106E-2,-2.460914198E-3
6.645673437E0,4.694935866E-3,-3.295181692E-2,-2.216568217E-3
6.650635937E0,4.694935866E-3,-3.295181692E-2,-2.216568217E-3
6.655598437E0,4.014257342E-3,-3.166027367E-2,-1.972222002E-3
6.660562500E0,4.014257342E-3,-3.166027367E-2,-1.972222002E-3
6.665525000E0,1.151917316E-2,-1.438325793E-1,-8.028514683E-3
6.670489062E0,1.151917316E-2,-1.438325793E-1,-8.028514683E-3
6.675451562E0,-2.967059612E-3,-1.087689176E-1,-5.235987715E-3
6.680415625E0,-2.967059612E-3,-1.087689176E-1,-5.235987715E-3
6.685378125E0,-1.375319436E-2,-7.915068418E-2,-2.792526735E-3
6.690340625E0,-1.375319436E-2,-7.915068418E-2,-2.792526735E-3
6.695304687E0,-1.919862255E-2,-6.262241304E-2,-1.413716702E-3
6.700267187E0,-1.919862255E-2,-6.262241304E-2,-1.413716702E-3
6.705231250E0,-1.951278187E-2,-6.017895415E-2,-5.235987483E-4
6.710193750E0,-1.951278187E-2,-6.017895415E-2,-5.235987483E-4
6.715157812E0,-1.663298719E-2,-6.260495633E-2,7.679448463E-4
6.720120312E0,-1.663298719E-2,-6.260495633E-2,7.679448463E-4
6.725082812E0,-1.275835652E-2,-5.345943570E-2,4.258603323E-3
6.730046875E0,-1.275835652E-2,-5.345943570E-2,4.258603323E-3
6.735009375E0,-8.761553094E-3,-5.366887525E-2,5.777040031E-3
6.739973437E0,-8.761553094E-3,-5.366887525E-2,5.777040031E-3
6.744935937E0,-6.300638430E-3,-5.225515738E-2,5.235987715E-3
6.749898437E0,-6.300638430E-3,-5.225515738E-2,5.235987715E-3
6.754862500E0,-5.078908056E-3,-5.592034757E-2,2.530727303E-3
6.759825000E0,-5.078908056E-3,-5.592034757E-2,2.530727303E-3
6.764789062E0,-4.345869645E-3,-5.710717291E-2,4.188790335E-4
6.769751562E0,-4.345869645E-3,-5.710717291E-2,4.188790335E-4
6.774714062E0,-3.839724232E-3,-5.227261037E-2,-1.082104165E-3
6.779678125E0,-3.839724232E-3,-5.227261037E-2,-1.082104165E-3
6.784640625E0,-4.502949305E-3,-4.312708601E-2,-6.283185212E-4
6.789603125E0,-4.502949305E-3,-4.312708601E-2,-6.283185212E-4
6.794567187E0,-6.527531426E-3,-2.860594541E-2,-2.548180753E-3
6.799529687E0,-6.527531426E-3,-2.860594541E-2,-2.548180753E-3
6.804492187E0,-9.320057929E-3,-1.104793418E-2,-5.654866807E-3
6.809457812E0,-9.320057929E-3,-1.104793418E-2,-5.654866807E-3
6.814420312E0,-1.209513191E-2,1.120501384E-2,-8.063420653E-3
6.819382812E0,-1.209513191E-2,1.120501384E-2,-8.063420653E-3
6.824345312E0,-1.425934024E-2,3.012438305E-2,-6.806783844E-3
6.829309375E0,-1.425934024E-2,3.012438305E-2,-6.806783844E-3
6.834271875E0,-2.792526735E-3,6.684611086E-3,-1.029744279E-3
6.839235937E0,-2.792526735E-3,6.684611086E-3,-1.029744279E-3
6.844198437E0,-2.932153177E-3,1.288053021E-2,-5.235987919E-5
6.849162500E0,-2.932153177E-3,1.288053021E-2,-5.235987919E-5
6.854125000E0,-2.809980186E-3,1.391027402E-2,1.919862116E-4
6.859087500E0,-2.809980186E-3,1.391027402E-2,1.919862116E-4
6.864051562E0,-2.670353744E-3,1.123992074E-2,-1.745329246E-5
6.869014062E0,-2.670353744E-3,1.123992074E-2,-1.745329246E-5
6.873978125E0,-2.583087189E-3,1.305506285E-2,2.268928074E-4
6.878940625E0,-2.583087189E-3,1.305506285E-2,2.268928074E-4
6.883904687E0,-2.530727303E-3,1.453859266E-2,6.806784077E-4
6.888867187E0,-2.530727303E-3,1.453859266E-2,6.806784077E-4
6.893831250E0,-2.652900526E-3,1.581268385E-2,1.570796361E-3
6.898793750E0,-2.652900526E-3,1.581268385E-2,1.570796361E-3
6.903756250E0,-2.844886621E-3,1.850049011E-2,3.106686054E-3
6.908720312E0,-2.844886621E-3,1.850049011E-2,3.106686054E-3
6.913682812E0,-3.054326167E-3,2.136282995E-2,4.607669078E-3
6.918646875E0,-3.054326167E-3,2.136282995E-2,4.607669078E-3
6.923609375E0,-3.473205259E-3,2.455678210E-2,5.864306353E-3
6.928571875E0,-3.473205259E-3,2.455678210E-2,5.864306353E-3
6.933535937E0,-4.084070213E-3,2.816961333E-2,7.225662936E-3
6.938500000E0,-4.084070213E-3,2.816961333E-2,7.225662936E-3
6.943462500E0,-4.974188283E-3,3.214896470E-2,8.203047328E-3
6.948425000E0,-4.974188283E-3,3.214896470E-2,8.203047328E-3
6.953389062E0,-5.707226694E-3,3.380702808E-2,8.552113548E-3
6.958351562E0,-5.707226694E-3,3.380702808E-2,8.552113548E-3
6.963314062E0,-5.951572675E-3,3.431317210E-2,8.831365965E-3
6.968278125E0,-5.951572675E-3,3.431317210E-2,8.831365965E-3
6.973240625E0,-5.567600485E-3,3.591887653E-2,9.285151958E-3
6.978204687E0,-5.567600485E-3,3.591887653E-2,9.285151958E-3
6.983167187E0,-4.974188283E-3,3.553490341E-2,9.197885171E-3
6.988131250E0,-4.974188283E-3,3.553490341E-2,9.197885171E-3
6.993093750E0,-4.468042869E-3,3.539527580E-2,8.970992640E-3
6.998057812E0,-4.468042869E-3,3.539527580E-2,8.970992640E-3
7.003020312E0,-4.310963210E-3,3.440044075E-2,8.517206647E-3
7.007982812E0,-4.310963210E-3,3.440044075E-2,8.517206647E-3
7.012945312E0,-3.438298590E-3,3.139847144E-2,7.801621687E-3
7.017909375E0,-3.438298590E-3,3.139847144E-2,7.801621687E-3
7.022871875E0,-2.146754880E-3,2.832669392E-2,7.243116386E-3
7.027835937E0,-2.146754880E-3,2.832669392E-2,7.243116386E-3
7.032798437E0,-1.326450263E-3,2.584832534E-2,6.719517522E-3
7.037762500E0,-1.326450263E-3,2.584832534E-2,6.719517522E-3
7.042725000E0,-9.424777818E-4,2.392846346E-2,5.602506921E-3
7.047687500E0,-9.424777818E-4,2.392846346E-2,5.602506921E-3
7.052651562E0,-1.117010717E-3,2.357939817E-2,4.014257342E-3
7.057614062E0,-1.117010717E-3,2.357939817E-2,4.014257342E-3
7.062578125E0,-6.754423957E-3,1.159945801E-1,1.226966456E-2
7.067540625E0,-6.754423957E-3,1.159945801E-1,1.226966456E-2
7.072503125E0,-6.841690745E-3,1.085071191E-1,8.377579972E-3
7.077467187E0,-6.841690745E-3,1.085071191E-1,8.377579972E-3
7.082429687E0,-6.248278543E-3,9.217083454E-2,5.288347602E-3
7.087393750E0,-6.248278543E-3,9.217083454E-2,5.288347602E-3
7.092356250E0,-4.817108624E-3,7.189010829E-2,4.328416660E-3
7.097320312E0,-4.817108624E-3,7.189010829E-2,4.328416660E-3
7.102282812E0,-1.989675453E-3,5.740387738E-2,5.358160939E-3
7.107245312E0,-1.989675453E-3,5.740387738E-2,5.358160939E-3
7.112209375E0,2.792526735E-3,3.351031989E-2,5.113814492E-3
7.117171875E0,2.792526735E-3,3.351031989E-2,5.113814492E-3
7.122135937E0,9.424777701E-3,1.256637089E-2,4.258603323E-3
7.127098437E0,9.424777701E-3,1.256637089E-2,4.258603323E-3
7.132062500E0,1.621410809E-2,-1.836086437E-2,1.500983140E-3
7.137025000E0,1.621410809E-2,-1.836086437E-2,1.500983140E-3
7.141987500E0,1.930334233E-2,-3.274237737E-2,9.250245057E-4
7.146951562E0,1.930334233E-2,-3.274237737E-2,9.250245057E-4
7.151914062E0,1.788962446E-2,-1.780235767E-2,6.143558770E-3
7.156878125E0,1.788962446E-2,-1.780235767E-2,6.143558770E-3
7.161840625E0,1.296779606E-2,-9.983283468E-3,1.083849464E-2
7.166803125E0,1.296779606E-2,-9.983283468E-3,1.083849464E-2
7.171767187E0,8.499753661E-3,1.047197497E-3,1.624901593E-2
7.176729687E0,8.499753661E-3,1.047197497E-3,1.624901593E-2
7.181693750E0,5.637413356E-3,2.652900526E-3,1.727875881E-2
7.186656250E0,5.637413356E-3,2.652900526E-3,1.727875881E-2
7.191620312E0,4.764748737E-3,-3.769911127E-3,1.588249579E-2
7.196582812E0,4.764748737E-3,-3.769911127E-3,1.588249579E-2
7.201546875E0,3.769911127E-3,-1.015781611E-2,1.214749180E-2
7.206509375E0,3.769911127E-3,-1.015781611E-2,1.214749180E-2
7.211471875E0,5.462880712E-3,-2.570869960E-2,8.988445625E-3
7.216435937E0,5.462880712E-3,-2.570869960E-2,8.988445625E-3
7.221398437E0,8.412486874E-3,-3.565707803E-2,5.602506921E-3
7.226362500E0,8.412486874E-3,-3.565707803E-2,5.602506921E-3
7.231325000E0,1.015781611E-2,-4.202752933E-2,3.228859045E-3
7.236289062E0,1.015781611E-2,-4.202752933E-2,3.228859045E-3
7.241251562E0,1.003564335E-2,-4.213224724E-2,2.303834539E-3
7.246214062E0,1.003564335E-2,-4.213224724E-2,2.303834539E-3
7.251178125E0,1.136209350E-2,-4.462806880E-2,4.886921961E-4
7.256140625E0,1.136209350E-2,-4.462806880E-2,4.886921961E-4
7.261104687E0,1.111774705E-2,-3.984586522E-2,-9.773843922E-4
7.266067187E0,1.111774705E-2,-3.984586522E-2,-9.773843922E-4
7.271031250E0,8.621926419E-3,-2.675589733E-2,-2.268928103E-3
7.275993750E0,8.621926419E-3,-2.675589733E-2,-2.268928103E-3
7.280956250E0,5.358160939E-3,-1.387536712E-2,-4.450589418E-3
7.285920312E0,5.358160939E-3,-1.387536712E-2,-4.450589418E-3
7.290882812E0,3.630284918E-3,-1.771509275E-2,-1.033234876E-2
7.295846875E0,3.630284918E-3,-1.771509275E-2,-1.033234876E-2
7.300809375E0,3.281218931E-3,-3.211405873E-2,-1.610938832E-2
7.305773437E0,3.281218931E-3,-3.211405873E-2,-1.610938832E-2
7.310735937E0,1.570796361E-3,-5.195845291E-2,-1.898918301E-2
7.315698437E0,1.570796361E-3,-5.195845291E-2,-1.898918301E-2
7.320662500E0,-2.565633971E-3,-5.750859901E-2,-1.872738265E-2
7.325625000E0,-2.565633971E-3,-5.750859901E-2,-1.872738265E-2
7.330589062E0,-7.993607782E-3,-4.794419557E-2,-1.476548519E-2
7.335551562E0,-7.993607782E-3,-4.794419557E-2,-1.476548519E-2
7.340515625E0,-1.242674422E-2,-3.848451003E-2,-1.113520097E-2
7.345478125E0,-1.242674422E-2,-3.848451003E-2,-1.113520097E-2
7.350440625E0,-1.748819835E-2,-1.565560326E-2,-7.155850064E-3
7.355404687E0,-1.748819835E-2,-1.565560326E-2,-7.155850064E-3
7.360367187E0,-2.555162087E-2,1.012290944E-3,-4.572762642E-3
7.365329687E0,-2.555162087E-2,1.012290944E-3,-4.572762642E-3
7.370293750E0,-6.108652335E-3,5.096361507E-3,3.839724232E-4
7.375257812E0,-6.108652335E-3,5.096361507E-3,3.839724232E-4
7.380220312E0,-6.946410518E-3,8.063420653E-3,2.356194425E-3
7.385182812E0,-6.946410518E-3,8.063420653E-3,2.356194425E-3
7.390146875E0,-6.230825558E-3,6.143558770E-3,4.310963210E-3
7.395109375E0,-6.230825558E-3,6.143558770E-3,4.310963210E-3
7.400073437E0,-2.740166895E-2,2.036799304E-2,3.129375353E-2
7.405035937E0,-2.740166895E-2,2.036799304E-2,3.129375353E-2
7.410000000E0,-2.241002768E-2,1.352630183E-2,3.314380348E-2
7.414962500E0,-2.241002768E-2,1.352630183E-2,3.314380348E-2
7.419925000E0,-2.019345947E-2,1.244419720E-2,2.972295694E-2
7.424889062E0,-2.019345947E-2,1.244419720E-2,2.972295694E-2
7.429851562E0,-1.663298719E-2,1.171115879E-2,2.494075522E-2
7.434815625E0,-1.663298719E-2,1.171115879E-2,2.494075522E-2
7.439778125E0,-1.315978263E-2,8.203047328E-3,1.965240762E-2
7.444740625E0,-1.315978263E-2,8.203047328E-3,1.965240762E-2
7.449704687E0,-9.704031050E-3,1.115265395E-2,1.546361670E-2
7.454667187E0,-9.704031050E-3,1.115265395E-2,1.546361670E-2
7.459631250E0,-4.485496320E-3,-1.047197584E-4,1.314232964E-2
7.464593750E0,-4.485496320E-3,-1.047197584E-4,1.314232964E-2
7.469557812E0,2.513274085E-3,-2.261946723E-2,6.003932562E-3
7.474520312E0,2.513274085E-3,-2.261946723E-2,6.003932562E-3
7.479482812E0,1.319468953E-2,-4.567526653E-2,-2.408554312E-3
7.484446875E0,1.319468953E-2,-4.567526653E-2,-2.408554312E-3
7.489409375E0,2.701769583E-2,-7.820820063E-2,-1.214749180E-2
7.494373437E0,2.701769583E-2,-7.820820063E-2,-1.214749180E-2
7.499335937E0,3.714060783E-2,-9.292133152E-2,-2.069960535E-2
7.504300000E0,3.714060783E-2,-9.292133152E-2,-2.069960535E-2
7.509262500E0,3.895574808E-2,-9.400343150E-2,-2.893755957E-2
7.514225000E0,3.895574808E-2,-9.400343150E-2,-2.893755957E-2
7.519189062E0,3.445279971E-2,-9.276425093E-2,-3.740240633E-2
7.524151562E0,3.445279971E-2,-9.276425093E-2,-3.740240633E-2
7.529115625E0,2.720968239E-2,-8.054694533E-2,-4.399975017E-2
7.534078125E0,2.720968239E-2,-8.054694533E-2,-4.399975017E-2
7.539040625E0,2.055997774E-2,-7.239625603E-2,-4.687954485E-2
7.544004687E0,2.055997774E-2,-7.239625603E-2,-4.687954485E-2
7.548967187E0,1.680752076E-2,-6.698573381E-2,-4.742059484E-2
7.553931250E0,1.680752076E-2,-6.698573381E-2,-4.742059484E-2
7.558893750E0,1.240929123E-2,-5.745624006E-2,-4.677482322E-2
7.563856250E0,1.240929123E-2,-5.745624006E-2,-4.677482322E-2
7.568820312E0,4.293509759E-3,-3.843215108E-2,-4.553563893E-2
7.573784375E0,4.293509759E-3,-3.843215108E-2,-4.553563893E-2
7.578746875E0,-1.605702913E-3,-3.178244457E-2,-4.447098821E-2
7.583709375E0,-1.605702913E-3,-3.178244457E-2,-4.447098821E-2
7.588671875E0,1.815142459E-3,-4.663519561E-2,-4.244640842E-2
7.593635937E0,1.815142459E-3,-4.663519561E-2,-4.244640842E-2
7.598598437E0,9.512044489E-3,-6.888814270E-2,-3.974114731E-2
7.603562500E0,9.512044489E-3,-6.888814270E-2,-3.974114731E-2
7.608525000E0,1.452113967E-2,-7.744026184E-2,-3.525565192E-2
7.613489062E0,1.452113967E-2,-7.744026184E-2,-3.525565192E-2
7.618451562E0,1.422443334E-2,-7.457792014E-2,-3.064798191E-2
7.623415625E0,1.422443334E-2,-7.457792014E-2,-3.064798191E-2
7.628378125E0,2.457423508E-2,-1.009498462E-1,-3.042108938E-2
7.633340625E0,2.457423508E-2,-1.009498462E-1,-3.042108938E-2
7.638304687E0,4.190535471E-2,-1.418778151E-1,-3.206169978E-2
7.643267187E0,4.190535471E-2,-1.418778151E-1,-3.206169978E-2
7.648231250E0,5.209807679E-2,-1.504997462E-1,-2.794272080E-2
7.653192187E0,5.209807679E-2,-1.504997462E-1,-2.794272080E-2
7.658156250E0,5.187118426E-2,-1.394692659E-1,-1.830850355E-2
7.663118750E0,5.187118426E-2,-1.394692659E-1,-1.830850355E-2
7.668084375E0,4.571017250E-2,-1.022064835E-1,-5.602506921E-3
7.673046875E0,4.571017250E-2,-1.022064835E-1,-5.602506921E-3
7.678009375E0,3.837978840E-2,-6.562437862E-2,7.435102481E-3
7.682973437E0,3.837978840E-2,-6.562437862E-2,7.435102481E-3
7.687935937E0,3.241076320E-2,-1.549852360E-2,2.050761878E-2
7.692900000E0,3.241076320E-2,-1.549852360E-2,2.050761878E-2
7.697862500E0,2.820452116E-2,4.590216093E-3,2.738421597E-2
7.702825000E0,2.820452116E-2,4.590216093E-3,2.738421597E-2
7.707789062E0,2.474876866E-2,1.113520097E-2,2.752384171E-2
7.712751562E0,2.474876866E-2,1.113520097E-2,2.752384171E-2
7.717714062E0,2.157226950E-2,1.928588748E-2,2.563888580E-2
7.722678125E0,2.157226950E-2,1.928588748E-2,2.563888580E-2
7.727640625E0,1.647590846E-2,3.452261165E-2,2.658136375E-2
7.732604687E0,1.647590846E-2,3.452261165E-2,2.658136375E-2
7.737567187E0,7.661995478E-3,5.745624006E-2,2.890265174E-2
7.742531250E0,7.661995478E-3,5.745624006E-2,2.890265174E-2
7.747493750E0,-1.937315450E-3,7.382743061E-2,3.022910282E-2
7.752457812E0,-1.937315450E-3,7.382743061E-2,3.022910282E-2
7.757418750E0,-1.364847459E-2,1.095543131E-1,3.495894372E-2
7.762382812E0,-1.364847459E-2,1.095543131E-1,3.495894372E-2
7.767345312E0,-2.577851340E-2,1.420523524E-1,3.982841223E-2
7.772309375E0,-2.577851340E-2,1.420523524E-1,3.982841223E-2
7.777273437E0,-3.904301673E-2,1.803623289E-1,4.448844120E-2
7.782235937E0,-3.904301673E-2,1.803623289E-1,4.448844120E-2
7.787200000E0,-4.958480224E-2,2.115513533E-1,4.673991725E-2
7.792162500E0,-4.958480224E-2,2.115513533E-1,4.673991725E-2
7.797126562E0,-5.515240505E-2,2.173458487E-1,4.513421282E-2
7.802089062E0,-5.515240505E-2,2.173458487E-1,4.513421282E-2
7.807053125E0,-5.658357590E-2,2.044478655E-1,4.117231816E-2
7.812015625E0,-5.658357590E-2,2.044478655E-1,4.117231816E-2
7.816978125E0,-5.387831479E-2,1.811477244E-1,3.708824515E-2
7.821942187E0,-5.387831479E-2,1.811477244E-1,3.708824515E-2
7.826904687E0,-4.879940674E-2,1.652826816E-1,3.567453101E-2
7.831868750E0,-4.879940674E-2,1.652826816E-1,3.567453101E-2
7.836831250E0,-4.406956211E-2,1.591042131E-1,3.958406672E-2
7.841793750E0,-4.406956211E-2,1.591042131E-1,3.958406672E-2
7.846757812E0,-3.928736225E-2,1.519832760E-1,4.588470608E-2
7.851720312E0,-3.928736225E-2,1.519832760E-1,4.588470608E-2
7.856684375E0,-3.529055789E-2,1.490162164E-1,5.328490213E-2
7.861646875E0,-3.529055789E-2,1.490162164E-1,5.328490213E-2
7.866610937E0,-3.131120652E-2,1.420872509E-1,6.197664142E-2
7.871573437E0,-3.131120652E-2,1.420872509E-1,6.197664142E-2
7.876535937E0,-2.747148275E-2,1.357167959E-1,6.928957254E-2
7.881498437E0,-2.747148275E-2,1.357167959E-1,6.928957254E-2
7.886462500E0,-2.385865152E-2,1.347394139E-1,7.757988572E-2
7.891425000E0,-2.385865152E-2,1.347394139E-1,7.757988572E-2
7.896389062E0,-1.864011586E-2,1.254018992E-1,8.108799905E-2
7.901353125E0,-1.864011586E-2,1.254018992E-1,8.108799905E-2
7.906315625E0,-1.450368576E-2,1.240754575E-1,8.319984376E-2
7.911278125E0,-1.450368576E-2,1.240754575E-1,8.319984376E-2
7.916242187E0,-1.356120780E-2,1.385791451E-1,8.691739291E-2
7.921204687E0,-1.356120780E-2,1.385791451E-1,8.691739291E-2
7.926167187E0,-1.469567232E-2,1.718800217E-1,9.056513757E-2
7.931131250E0,-1.469567232E-2,1.718800217E-1,9.056513757E-2
7.936095312E0,-1.469567232E-2,1.888097227E-1,8.990190923E-2
7.941057812E0,-1.469567232E-2,1.888097227E-1,8.990190923E-2
7.946020312E0,-1.600466855E-2,1.919687688E-1,8.641125262E-2
7.950984375E0,-1.600466855E-2,1.919687688E-1,8.641125262E-2
7.955945312E0,-2.600540593E-2,1.956863105E-1,8.196066320E-2
7.960910937E0,-2.600540593E-2,1.956863105E-1,8.196066320E-2
7.965873437E0,-4.187044874E-2,2.228087336E-1,7.936012000E-2
7.970837500E0,-4.187044874E-2,2.228087336E-1,7.936012000E-2
7.975800000E0,-5.745624006E-2,2.536661625E-1,7.698646933E-2
7.980762500E0,-5.745624006E-2,2.536661625E-1,7.698646933E-2
7.985726562E0,-6.194173545E-2,2.577676773E-1,7.206464559E-2
7.990689062E0,-6.194173545E-2,2.577676773E-1,7.206464559E-2
7.995653125E0,-5.593780056E-2,2.327396572E-1,6.489133835E-2
8.000615625E0,-5.593780056E-2,2.327396572E-1,6.489133835E-2
8.005578125E0,-4.764748737E-2,1.950929016E-1,5.331980810E-2
8.010542187E0,-4.764748737E-2,1.950929016E-1,5.331980810E-2
8.015504687E0,-4.225442186E-2,1.498190612E-1,3.748967126E-2
8.020468750E0,-4.225442186E-2,1.498190612E-1,3.748967126E-2
8.025431250E0,-3.930481523E-2,1.068141535E-1,2.021091245E-2
8.030393750E0,-3.930481523E-2,1.068141535E-1,2.021091245E-2
8.035357812E0,-3.808308393E-2,7.157595456E-2,3.316125600E-3
8.040321875E0,-3.808308393E-2,7.157595456E-2,3.316125600E-3
8.045284375E0,-3.686135262E-2,4.653047770E-2,-9.599311277E-3
8.050246875E0,-3.686135262E-2,4.653047770E-2,-9.599311277E-3
8.055209375E0,-3.668681905E-2,1.717403904E-2,-1.832595654E-2
8.060173437E0,-3.668681905E-2,1.717403904E-2,-1.832595654E-2
8.065137500E0,-3.499384969E-2,1.675516134E-3,-2.029817924E-2
8.070100000E0,-3.499384969E-2,1.675516134E-3,-2.029817924E-2
8.075062500E0,-3.089232743E-2,-2.419026382E-2,-2.412045002E-2
8.080026562E0,-3.089232743E-2,-2.419026382E-2,-2.412045002E-2
8.084989062E0,-2.623229846E-2,-3.445279971E-2,-2.415535599E-2
8.089953125E0,-2.623229846E-2,-3.445279971E-2,-2.415535599E-2
8.094915625E0,-2.378883772E-2,-5.571090803E-2,-2.392846346E-2
8.099879687E0,-2.378883772E-2,-5.571090803E-2,-2.392846346E-2
8.104842187E0,-1.672025397E-2,-8.278096467E-2,-2.263692021E-2
8.109804687E0,-1.672025397E-2,-8.278096467E-2,-2.263692021E-2
8.114767187E0,-5.393067375E-3,-1.096241325E-1,-2.111848444E-2
8.119731250E0,-5.393067375E-3,-1.096241325E-1,-2.111848444E-2
8.124693750E0,5.253441166E-3,-1.310916841E-1,-2.108357660E-2
8.129657812E0,5.253441166E-3,-1.310916841E-1,-2.108357660E-2
8.134620312E0,1.005309634E-2,-1.404466480E-1,-1.965240762E-2
8.139584375E0,1.005309634E-2,-1.404466480E-1,-1.965240762E-2
8.144546875E0,9.564404376E-3,-1.332558841E-1,-1.289798319E-2
8.149509375E0,9.564404376E-3,-1.332558841E-1,-1.289798319E-2
8.154473437E0,6.684611086E-3,-1.189267337E-1,-3.996803891E-3
8.159437500E0,6.684611086E-3,-1.189267337E-1,-3.996803891E-3
8.164400000E0,3.281218931E-3,-1.023984700E-1,4.310963210E-3
8.169364062E0,3.281218931E-3,-1.023984700E-1,4.310963210E-3
8.174326562E0,1.902408898E-3,-9.400343150E-2,9.197885171E-3
8.179289062E0,1.902408898E-3,-9.400343150E-2,9.197885171E-3
8.184253125E0,2.792526793E-4,-1.726130582E-2,1.884955564E-3
8.189215625E0,2.792526793E-4,-1.726130582E-2,1.884955564E-3
8.194178125E0,-5.235987919E-5,-2.061233856E-2,1.954768784E-3
8.199142187E0,-5.235987919E-5,-2.061233856E-2,1.954768784E-3
8.204104687E0,-1.012290944E-3,-1.951278187E-2,2.670353744E-3
8.209068750E0,-1.012290944E-3,-1.951278187E-2,2.670353744E-3
8.214031250E0,-2.234021435E-3,-1.982693933E-2,3.490658477E-3
8.218995312E0,-2.234021435E-3,-1.982693933E-2,3.490658477E-3
8.223957812E0,-1.778490469E-2,-1.008276716E-1,2.268928103E-2
8.228921875E0,-1.778490469E-2,-1.008276716E-1,2.268928103E-2
8.233884375E0,-2.296853252E-2,-1.033234894E-1,2.277654596E-2
8.238846875E0,-2.296853252E-2,-1.033234894E-1,2.277654596E-2
8.243810937E0,-2.707005665E-2,-1.019795910E-1,2.328269184E-2
8.248773437E0,-2.707005665E-2,-1.019795910E-1,2.328269184E-2
8.253735937E0,-2.724459022E-2,-9.098401666E-2,2.551671304E-2
8.258700000E0,-2.724459022E-2,-9.098401666E-2,2.551671304E-2
8.263664062E0,-2.541199327E-2,-6.466444582E-2,3.099704720E-2
8.268626562E0,-2.541199327E-2,-6.466444582E-2,3.099704720E-2
8.273589062E0,-2.157226950E-2,-5.401793867E-2,3.246312216E-2
8.278553125E0,-2.157226950E-2,-5.401793867E-2,3.246312216E-2
8.283515625E0,-1.836086437E-2,-5.185373127E-2,2.926917188E-2
8.288479687E0,-1.836086437E-2,-5.185373127E-2,2.926917188E-2
8.293442187E0,-1.617920212E-2,-5.101597309E-2,2.466150187E-2
8.298404687E0,-1.617920212E-2,-5.101597309E-2,2.466150187E-2
8.303367187E0,-1.411971357E-2,-6.049311161E-2,1.900663599E-2
8.308331250E0,-1.411971357E-2,-6.049311161E-2,1.900663599E-2
8.313293750E0,-1.015781611E-2,-7.436847687E-2,1.424188633E-2
8.318257812E0,-1.015781611E-2,-7.436847687E-2,1.424188633E-2
8.323221875E0,-3.455751808E-3,-8.381070942E-2,1.225221157E-2
8.328184375E0,-3.455751808E-3,-8.381070942E-2,1.225221157E-2
8.333146875E0,3.263765713E-3,-8.372344077E-2,1.197295822E-2
8.338109375E0,3.263765713E-3,-8.372344077E-2,1.197295822E-2
8.343073437E0,6.824237294E-3,-7.382743061E-2,1.305506285E-2
8.348035937E0,6.824237294E-3,-7.382743061E-2,1.305506285E-2
8.353000000E0,8.552113548E-3,-6.234316155E-2,1.455604564E-2
8.357962500E0,8.552113548E-3,-6.234316155E-2,1.455604564E-2
8.362926562E0,9.442231618E-3,-5.846852809E-2,1.518436428E-2
8.367889062E0,9.442231618E-3,-5.846852809E-2,1.518436428E-2
8.372851562E0,1.268854365E-2,-6.065019220E-2,1.452113967E-2
8.377815625E0,1.268854365E-2,-6.065019220E-2,1.452113967E-2
8.382778125E0,1.509709843E-2,-6.756169349E-2,1.129228063E-2
8.387742187E0,1.509709843E-2,-6.756169349E-2,1.129228063E-2
8.392704687E0,1.708677411E-2,-6.754424423E-2,8.011061698E-3
8.397668750E0,1.708677411E-2,-6.754424423E-2,8.011061698E-3
8.402631250E0,1.741838641E-2,-6.595598906E-2,4.852015525E-3
8.407593750E0,1.741838641E-2,-6.595598906E-2,4.852015525E-3
8.412557812E0,1.553343050E-2,-5.311036855E-2,4.956734832E-3
8.417520312E0,1.553343050E-2,-5.311036855E-2,4.956734832E-3
8.422484375E0,1.387536712E-2,-5.195845291E-2,-1.256637042E-3
8.427446875E0,1.387536712E-2,-5.195845291E-2,-1.256637042E-3
8.432409375E0,2.513274085E-3,-1.096066739E-2,-2.792526735E-3
8.437373437E0,2.513274085E-3,-1.096066739E-2,-2.792526735E-3
8.442335937E0,2.687806962E-3,-1.380555425E-2,-6.195918657E-3
8.447300000E0,2.687806962E-3,-1.380555425E-2,-6.195918657E-3
8.452262500E0,2.844886621E-3,-1.666789502E-2,-8.255407214E-3
8.457225000E0,2.844886621E-3,-1.666789502E-2,-8.255407214E-3
8.462189062E0,3.141592722E-3,-1.731366664E-2,-8.220500313E-3
8.467151562E0,3.141592722E-3,-1.731366664E-2,-8.220500313E-3
8.472115625E0,3.769911127E-3,-1.583013684E-2,-7.295476273E-3
8.477078125E0,3.769911127E-3,-1.583013684E-2,-7.295476273E-3
8.482042187E0,2.464404888E-2,-6.538003683E-2,-3.164282069E-2
8.487004687E0,2.464404888E-2,-6.538003683E-2,-3.164282069E-2
8.491968750E0,3.092723340E-2,-6.260495633E-2,-2.769837528E-2
8.496931250E0,3.092723340E-2,-6.260495633E-2,-2.769837528E-2
8.501893750E0,3.860668465E-2,-6.981316954E-2,-2.691297606E-2
8.506857812E0,3.860668465E-2,-6.981316954E-2,-2.691297606E-2
8.511820312E0,4.764748737E-2,-7.464773208E-2,-2.680825815E-2
8.516784375E0,4.764748737E-2,-7.464773208E-2,-2.680825815E-2
