"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.136718750E0,-9.329999983E-2,3.427999914E-1,-4.429999739E-2
3.146645312E0,-3.209999949E-2,3.599999845E-1,-5.759999901E-2
3.156571875E0,-5.709999800E-2,4.290999770E-1,5.289999768E-2
3.166498437E0,1.260000002E-2,3.912999928E-1,1.763999909E-1
3.176423437E0,3.189999983E-2,4.629999995E-1,2.949000001E-1
3.186350000E0,6.169999763E-2,4.377000034E-1,2.958000004E-1
3.196276562E0,1.098999977E-1,4.057999849E-1,2.865000069E-1
3.206203125E0,1.955000013E-1,3.856000006E-1,2.821999788E-1
3.216129687E0,2.462999970E-1,3.062999845E-1,1.873999983E-1
3.226056250E0,2.045999914E-1,2.639999986E-1,9.399999678E-2
3.235982812E0,1.067999974E-1,2.604999840E-1,5.480000004E-2
3.245907812E0,1.933999956E-1,2.225999981E-1,-1.301999986E-1
3.255834375E0,2.180999964E-1,2.107999921E-1,-1.652999967E-1
3.265760937E0,1.124999970E-1,2.154999971E-1,-2.028999925E-1
3.275687500E0,1.366000026E-1,1.920000017E-1,-1.591999978E-1
3.285614062E0,1.155999973E-1,1.592999995E-1,-1.532000005E-1
3.295540625E0,1.649999991E-2,1.056999937E-1,-2.212999910E-1
3.305467187E0,9.499999695E-3,1.198999956E-1,-2.495999932E-1
3.315392187E0,-1.469999924E-2,1.278999895E-1,-5.309999734E-2
3.325318750E0,-1.143999994E-1,8.590000123E-2,1.083999947E-1
3.335245312E0,-1.052999943E-1,1.425999999E-1,2.164999992E-1
3.345171875E0,-3.130000085E-2,6.610000134E-2,2.504000068E-1
3.355098437E0,-1.631999910E-1,1.181999967E-1,2.047999948E-1
3.365025000E0,-1.796000004E-1,1.587999910E-1,7.869999856E-2
3.374951562E0,-2.013999969E-1,1.802999973E-1,9.269999713E-2
3.384876562E0,-1.881999969E-1,2.800999880E-1,1.093999967E-1
3.394803125E0,-4.939999804E-2,3.317999840E-1,1.756999940E-1
3.404729687E0,7.199999876E-3,3.752000034E-1,2.013999969E-1
3.414656250E0,9.099999443E-3,3.906999826E-1,1.393000036E-1
3.424582812E0,3.500000015E-2,3.303000033E-1,2.258999944E-1
3.434509375E0,3.439999744E-2,5.040999651E-1,1.530999988E-1
3.444434375E0,8.869999647E-2,4.615999758E-1,1.583999991E-1
3.454360937E0,1.079999954E-1,4.845999777E-1,5.590000004E-2
3.464287500E0,1.301999986E-1,5.142999887E-1,-9.489999712E-2
3.474214062E0,3.379999846E-2,4.309999943E-1,-9.759999812E-2
3.484140625E0,2.559999935E-2,5.548999906E-1,-3.009999916E-2
3.494067187E0,1.083000004E-1,5.629000068E-1,1.235999987E-1
3.503993750E0,7.509999722E-2,6.019999981E-1,1.513999999E-1
3.513918750E0,5.639999732E-2,5.382999778E-1,2.078999877E-1
3.523845312E0,3.199999919E-3,5.352999568E-1,1.826999933E-1
3.533771875E0,-7.919999957E-2,5.533999801E-1,2.108999938E-1
3.543698437E0,-1.149999946E-1,5.679000020E-1,1.727000028E-1
3.553625000E0,-4.289999977E-2,5.157999992E-1,1.737999916E-1
3.563551562E0,-1.950000040E-2,5.266000032E-1,3.249999881E-2
3.573476562E0,9.299999475E-2,3.930999935E-1,-2.180999964E-1
3.583403125E0,1.518999934E-1,3.499999940E-1,-3.797000051E-1
3.593329687E0,4.339999706E-2,2.770999968E-1,-3.283999860E-1
3.603256250E0,-2.799999900E-3,2.703999877E-1,-3.030999899E-1
3.613181250E0,-8.519999683E-2,2.082999945E-1,-2.016000003E-1
3.623109375E0,-9.839999676E-2,2.504000068E-1,-1.519999932E-2
3.633035937E0,-1.559999958E-2,1.869999915E-1,-7.509999722E-2
3.642962500E0,-1.279999968E-2,1.260000020E-1,3.070000000E-2
3.652887500E0,-1.536999941E-1,1.048000008E-1,-1.019999944E-2
3.662814062E0,-1.053999960E-1,1.463000029E-1,1.842999905E-1
3.672740625E0,-1.062999964E-1,1.207999960E-1,3.016999960E-1
3.682667187E0,1.289999951E-2,1.961999983E-1,2.427999973E-1
3.692593750E0,5.570000038E-2,1.358999908E-1,2.389999926E-1
3.702520312E0,1.349000037E-1,1.634999961E-1,1.809999906E-2
3.712446875E0,7.459999621E-2,1.674000025E-1,-1.819999889E-2
3.722371875E0,5.989999697E-2,2.054999918E-1,-8.810000122E-2
3.732298437E0,1.759999990E-2,3.321999907E-1,1.999999862E-3
3.742225000E0,1.469999924E-2,2.815999985E-1,7.270000130E-2
3.752151562E0,-3.969999775E-2,3.416000009E-1,1.158000007E-1
3.762078125E0,-6.300000101E-2,3.536999822E-1,1.479000002E-1
3.772004687E0,-4.140000045E-2,3.858000040E-1,4.879999906E-2
