"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.633340625E0,2.225841433E-1,9.690885544E0,9.283373356E-1
7.638304687E0,2.345455736E-1,9.719596863E0,1.107797146E0
7.643267187E0,2.680452466E-1,9.743529320E0,1.222651720E0
7.648231250E0,2.800066769E-1,9.695664406E0,1.337506413E0
7.653192187E0,2.249783427E-1,9.736346245E0,1.263324499E0
7.658156250E0,2.201899439E-1,9.690885544E0,1.258545637E0
7.663118750E0,1.125083268E-1,9.698058128E0,1.339900613E0
7.668084375E0,2.584780157E-1,9.705241203E0,1.399717450E0
7.673046875E0,2.465070039E-1,9.803345680E0,1.380573392E0
7.678009375E0,1.699404269E-1,9.753096581E0,1.205901980E0
7.682973437E0,1.507963985E-1,9.762663841E0,1.258545637E0
7.687935937E0,1.603731960E-1,9.753096581E0,1.026442170E0
7.692900000E0,9.576806426E-2,9.800951958E0,9.714042544E-1
7.697862500E0,3.116292879E-2,9.769846916E0,9.379045963E-1
7.702825000E0,3.595133126E-2,9.822490692E0,8.852608800E-1
7.707789062E0,3.116292879E-2,9.918201447E0,8.015117049E-1
7.712751562E0,9.576806426E-2,9.858384132E0,8.685110211E-1
7.717714062E0,1.842960715E-1,9.867951393E0,9.307219982E-1
7.722678125E0,1.507963985E-1,9.865556717E0,9.283373356E-1
7.727640625E0,1.914786696E-1,9.865556717E0,9.402987957E-1
7.732604687E0,1.436233670E-1,9.877518654E0,1.038403511E0
7.737567187E0,1.962575018E-1,9.889489174E0,1.103008628E0
7.742531250E0,1.388349682E-1,9.858384132E0,1.189152122E0
7.747493750E0,2.225841433E-1,9.925383568E0,1.363823533E0
7.752457812E0,2.560837865E-1,9.927767754E0,1.418861270E0
7.757418750E0,2.728336453E-1,9.860768318E0,1.414072990E0
7.762382812E0,2.154015303E-1,9.908634186E0,1.505004764E0
7.767345312E0,1.651520431E-1,9.860768318E0,1.557648420E0
7.772309375E0,2.034401149E-1,9.889489174E0,1.538504362E0
7.777273437E0,1.388349682E-1,9.918201447E0,1.435611248E0
7.782235937E0,7.184520364E-2,9.932557106E0,1.428428531E0
7.787200000E0,-3.583640978E-2,9.939739227E0,1.304006696E0
7.792162500E0,5.746084207E-5,9.958883286E0,1.193940520E0
7.797126562E0,-1.429817267E-2,9.956489563E0,1.112575889E0
7.802089062E0,-4.779784381E-2,1.001391125E1,1.002509713E0
7.807053125E0,-9.509769268E-3,9.927767754E0,9.857599139E-1
7.812015625E0,-1.908657700E-2,9.942132950E0,9.450871348E-1
7.816978125E0,9.634267539E-3,9.922988892E0,1.028836250E0
7.821942187E0,2.638410218E-2,9.932557106E0,1.007298112E0
7.826904687E0,2.877830528E-2,9.894268990E0,1.043192029E0
7.831868750E0,1.364407688E-1,9.812912941E0,1.131719947E0
7.836831250E0,1.005468965E-1,9.858384132E0,1.067114830E0
7.841793750E0,7.423940301E-2,9.844018936E0,1.110191226E0
7.846757812E0,5.270116776E-2,9.798557281E0,1.098220348E0
7.851720312E0,7.184520364E-2,9.800951958E0,1.210690260E0
7.856684375E0,1.364407688E-1,9.810519218E0,1.114970207E0
7.861646875E0,2.130073458E-1,9.750701904E0,1.098220348E0
7.866610937E0,2.177957445E-1,9.784202576E0,1.098220348E0
7.871573437E0,1.627578288E-1,9.714808464E0,1.004903913E0
7.876535937E0,2.058342993E-1,9.714808464E0,9.283373356E-1
7.881498437E0,2.201899439E-1,9.755491257E0,8.972222805E-1
7.886462500E0,2.369397730E-1,9.690885544E0,8.948376179E-1
7.891425000E0,2.776220441E-1,9.705241203E0,9.139720798E-1
7.896389062E0,3.326503932E-1,9.702846527E0,9.020106792E-1
7.901353125E0,3.733326793E-1,9.695664406E0,9.091932774E-1
7.906315625E0,4.140053689E-1,9.702846527E0,8.780878186E-1
7.911278125E0,4.211879671E-1,9.688490868E0,9.690100551E-1
7.916242187E0,3.948709071E-1,9.719596863E0,1.043192029E0
7.921204687E0,3.733326793E-1,9.743529320E0,1.112575889E0
7.926167187E0,3.422271907E-1,9.731558800E0,1.155652523E0
7.931131250E0,3.206889629E-1,9.745914459E0,1.268112898E0
7.936095312E0,2.560837865E-1,9.755491257E0,1.368611932E0
7.941057812E0,2.225841433E-1,9.781807899E0,1.366217613E0
7.946020312E0,2.034401149E-1,9.762663841E0,1.335112214E0
